ListID,PropertyName,Type,Price,Bedrooms,Bathrooms,Sqft,Author,ListDate,Address,NearestMRT,DistanceToMRT,PricePerSqft,URL,Latitude,Longitude,Full Address
24352972,Alba,Sale,28966000.0,5,6,6437,CHEN .,20 Sep 2025,8 Cairnhill Rise,,,4499.92,https://www.propertyguru.com.sg/listing/for-sale-alba-24352972,1.30741535240087,103.83971731014,8 CAIRNHILL RISE ALBA SINGAPORE 229743
25611565,The Avenir,Sale,6288000.0,3,4,1572,Andy Law,24 Sep 2025,8 River Valley Close,TE15 Great World MRT Station,570.0,4000.0,https://www.propertyguru.com.sg/listing/for-sale-the-avenir-25611565,1.29474075956073,103.836583709306,8 RIVER VALLEY CLOSE THE AVENIR SINGAPORE 238432
25610882,Kopar At Newton,Sale,1168888.0,1,1,517,Damien Tan,24 Sep 2025,8 Makeway Avenue,DT11 Newton MRT Station,500.0,2260.91,https://www.propertyguru.com.sg/listing/for-sale-kopar-at-newton-25610882,1.31273110891936,103.840805628022,8 MAKEWAY AVENUE KOPAR AT NEWTON SINGAPORE 228607
60087878,Yong An Park,Sale,9550000.0,4,5,3434,Desmond Chan,24 Sep 2025,325 River Valley Road,TE15 Great World MRT Station,460.0,2781.01,https://www.propertyguru.com.sg/listing/for-sale-yong-an-park-60087878,1.29447970550355,103.834507971277,329 RIVER VALLEY ROAD YONG AN PARK SINGAPORE 238361
60123317,Wilkie Studio,Sale,2980000.0,3,2,1884,Maggie Deng,24 Sep 2025,86 Wilkie Road,NE7 Little India MRT Station,710.0,1581.74,https://www.propertyguru.com.sg/listing/for-sale-wilkie-studio-60123317,1.30343844307623,103.847611505264,86 WILKIE ROAD WILKIE STUDIO SINGAPORE 228096
16611920,One Devonshire,Sale,3780000.0,3,3,1292,Daniel Chong å¼ æºç¿,24 Sep 2025,1 Devonshire Road,NS23 Somerset MRT Station,380.0,2925.7,https://www.propertyguru.com.sg/listing/for-sale-one-devonshire-16611920,1.29719285545648,103.837470929944,1 DEVONSHIRE ROAD ONE DEVONSHIRE SINGAPORE 239896
25259586,Martin Modern,Sale,2250000.0,2,2,764,Cheryl Ong,24 Sep 2025,10 Martin Place,DT20 Fort Canning MRT Station,790.0,2945.03,https://www.propertyguru.com.sg/listing/for-sale-martin-modern-25259586,1.29303736708345,103.837772811242,10 MARTIN PLACE MARTIN MODERN SINGAPORE 237963
60014195,Irwell Hill Residences,Sale,1035000.0,1,1,398,ERIC TAY (é­æå),24 Sep 2025,2 Irwell Hill,TE15 Great World MRT Station,680.0,2600.5,https://www.propertyguru.com.sg/listing/for-sale-irwell-hill-residences-60014195,1.29666872281334,103.831612635106,6 IRWELL HILL IRWELL HILL RESIDENCES SINGAPORE 239590
24955802,Kopar At Newton,Sale,9000000.0,6,5,3251,Joanne Ang,24 Sep 2025,6 Makeway Avenue,DT11 Newton MRT Station,500.0,2768.38,https://www.propertyguru.com.sg/listing/for-sale-kopar-at-newton-24955802,1.31273110891936,103.840805628022,8 MAKEWAY AVENUE KOPAR AT NEWTON SINGAPORE 228607
25344945,Irwell Hill Residences,Sale,1250000.0,-1,1,398,Deepti Malik,24 Sep 2025,2 Irwell Hill,TE15 Great World MRT Station,680.0,3140.7,https://www.propertyguru.com.sg/listing/for-sale-irwell-hill-residences-25344945,1.29666872281334,103.831612635106,6 IRWELL HILL IRWELL HILL RESIDENCES SINGAPORE 239590
