ListID,PropertyName,Type,Price,Bedrooms,Bathrooms,Sqft,Author,ListDate,Address,NearestMRT,DistanceToMRT,PricePerSqft,URL,Latitude,Longitude,Full Address
24661127,Dorsett Residences,Sale,1218000.0,1,1,484,Andy Law,24 Sep 2025,331 New Bridge Road,TE17 Outram Park MRT Station,30.0,2516.53,https://www.propertyguru.com.sg/listing/for-sale-dorsett-residences-24661127,1.28004529331829,103.840358673254,331 NEW BRIDGE ROAD DORSETT RESIDENCES SINGAPORE 088764
60078028,Skysuites @ Anson,Sale,2688000.0,3,2,1012,Edwin Wee,24 Sep 2025,8 Enggor Street,EW15 Tanjong Pagar MRT Station,360.0,2656.13,https://www.propertyguru.com.sg/listing/for-sale-skysuites-anson-60078028,1.27464397804711,103.844741587315,8 ENGGOR STREET SKYSUITES@ANSON SINGAPORE 079718
25459462,Skysuites @ Anson,Sale,1620000.0,2,2,667,Edwin Wee,24 Sep 2025,8 Enggor Street,EW15 Tanjong Pagar MRT Station,360.0,2428.79,https://www.propertyguru.com.sg/listing/for-sale-skysuites-anson-25459462,1.27464397804711,103.844741587315,8 ENGGOR STREET SKYSUITES@ANSON SINGAPORE 079718
60073454,Skysuites @ Anson,Sale,1480000.0,2,2,700,Meilinda Soetedjo,24 Sep 2025,8 Enggor Street,EW15 Tanjong Pagar MRT Station,360.0,2114.29,https://www.propertyguru.com.sg/listing/for-sale-skysuites-anson-60073454,1.27464397804711,103.844741587315,8 ENGGOR STREET SKYSUITES@ANSON SINGAPORE 079718
60070096,Skysuites @ Anson,Sale,1490000.0,2,2,699,Lorraine Tan Yu Lin,24 Sep 2025,8 Enggor Street,EW15 Tanjong Pagar MRT Station,360.0,2131.62,https://www.propertyguru.com.sg/listing/for-sale-skysuites-anson-60070096,1.27464397804711,103.844741587315,8 ENGGOR STREET SKYSUITES@ANSON SINGAPORE 079718
25610602,Wallich Residence,Sale,3650000.0,2,2,1098,Brandon Koh,23 Sep 2025,3 Wallich Street,EW15 Tanjong Pagar MRT Station,210.0,3324.23,https://www.propertyguru.com.sg/listing/for-sale-wallich-residence-25610602,1.27711736000318,103.845790152215,3 WALLICH STREET WALLICH RESIDENCE SINGAPORE 078882
25635366,Skysuites @ Anson,Sale,2888888.0,3,2,1011,Wendeline Goh,23 Sep 2025,8 Enggor Street,EW15 Tanjong Pagar MRT Station,360.0,2857.46,https://www.propertyguru.com.sg/listing/for-sale-skysuites-anson-25635366,1.27464397804711,103.844741587315,8 ENGGOR STREET SKYSUITES@ANSON SINGAPORE 079718
21963427,The Beacon,Sale,2880000.0,3,3,1485,Max Maran,23 Sep 2025,130 Cantonment Road,EW16 Outram Park MRT Station,530.0,1939.39,https://www.propertyguru.com.sg/listing/for-sale-the-beacon-21963427,1.27587483521415,103.840480994349,130 CANTONMENT ROAD THE BEACON SINGAPORE 089775
60030244,Spottiswoode Residences,Sale,2388000.0,2,2,915,Katherine Lim,23 Sep 2025,48 Spottiswoode Park Road,EW16 Outram Park MRT Station,820.0,2609.84,https://www.propertyguru.com.sg/listing/for-sale-spottiswoode-residences-60030244,1.27527115223131,103.83683222505,48 SPOTTISWOODE PARK ROAD SPOTTISWOODE RESIDENCES SINGAPORE 088660
21159043,Eon Shenton,Sale,1850000.0,2,1,1045,Heng Heng,23 Sep 2025,70 Shenton Way,EW15 Tanjong Pagar MRT Station,350.0,1770.33,https://www.propertyguru.com.sg/listing/for-sale-eon-shenton-21159043,1.27388660363944,103.846235542245,70 SHENTON WAY EON SHENTON SINGAPORE 079118
60043136,Sky Everton,Sale,1400000.0,1,1,463,Joseph Lim ææå©,23 Sep 2025,50 Everton Road,EW16 Outram Park MRT Station,680.0,3023.76,https://www.propertyguru.com.sg/listing/for-sale-sky-everton-60043136,1.27588976787545,103.838151709122,50 EVERTON ROAD SKY EVERTON SINGAPORE 089396
60126996,One Bernam,Sale,1398888.0,1,1,463,K.S Tan,23 Sep 2025,1 Bernam Street,EW15 Tanjong Pagar MRT Station,500.0,3021.36,https://www.propertyguru.com.sg/listing/for-sale-one-bernam-60126996,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852
60079658,Spottiswoode Residences,Sale,2399999.0,2,2,926,Gernie Leow,22 Sep 2025,48 Spottiswoode Park Road,EW16 Outram Park MRT Station,820.0,2591.79,https://www.propertyguru.com.sg/listing/for-sale-spottiswoode-residences-60079658,1.27527115223131,103.83683222505,48 SPOTTISWOODE PARK ROAD SPOTTISWOODE RESIDENCES SINGAPORE 088660
60019179,Wallich Residence,Sale,3980000.0,3,2,1195,Jimmy T C Chan,22 Sep 2025,3 Wallich Street,EW15 Tanjong Pagar MRT Station,210.0,3330.54,https://www.propertyguru.com.sg/listing/for-sale-wallich-residence-60019179,1.27711736000318,103.845790152215,3 WALLICH STREET WALLICH RESIDENCE SINGAPORE 078882
24709134,Eon Shenton,Sale,1950000.0,2,2,947,June Leng Yee Hoe,21 Sep 2025,70 Shenton Way,EW15 Tanjong Pagar MRT Station,350.0,2059.13,https://www.propertyguru.com.sg/listing/for-sale-eon-shenton-24709134,1.27388660363944,103.846235542245,70 SHENTON WAY EON SHENTON SINGAPORE 079118
21526716,Altez,Sale,1388000.0,1,1,603,Jasmine Chan,20 Sep 2025,16 Enggor Street,EW15 Tanjong Pagar MRT Station,400.0,2301.82,https://www.propertyguru.com.sg/listing/for-sale-altez-21526716,1.27461794103822,103.844319553688,16 ENGGOR STREET ALTEZ SINGAPORE 079717
24820119,Spottiswoode Residences,Sale,2400000.0,2,2,926,Clarie Lim,20 Sep 2025,48 Spottiswoode Park Road,EW16 Outram Park MRT Station,820.0,2591.79,https://www.propertyguru.com.sg/listing/for-sale-spottiswoode-residences-24820119,1.27527115223131,103.83683222505,48 SPOTTISWOODE PARK ROAD SPOTTISWOODE RESIDENCES SINGAPORE 088660
23323649,Skysuites @ Anson,Sale,888888.0,-1,1,365,Keith Yong,20 Sep 2025,8 Enggor Street,EW15 Tanjong Pagar MRT Station,360.0,2435.31,https://www.propertyguru.com.sg/listing/for-sale-skysuites-anson-23323649,1.27464397804711,103.844741587315,8 ENGGOR STREET SKYSUITES@ANSON SINGAPORE 079718
25336661,Eon Shenton,Sale,1781000.0,2,1,1087,Joy Toh,20 Sep 2025,70 Shenton Way,EW15 Tanjong Pagar MRT Station,350.0,1638.45,https://www.propertyguru.com.sg/listing/for-sale-eon-shenton-25336661,1.27388660363944,103.846235542245,70 SHENTON WAY EON SHENTON SINGAPORE 079118
