ListID,PropertyName,Type,Price,Bedrooms,Bathrooms,Sqft,Author,ListDate,Address,NearestMRT,DistanceToMRT,PricePerSqft,URL,Latitude,Longitude,Full Address
25637019,Costa Del Sol,Sale,2368000.0,3,3,1313,Manuel Wong,25 Sep 2025,68 Bayshore Road,TE29 Bayshore MRT Station,200.0,1803.5,https://www.propertyguru.com.sg/listing/for-sale-costa-del-sol-25637019,1.31165855065443,103.940281261049,80 BAYSHORE ROAD COSTA DEL SOL SINGAPORE 469992
25534098,eCO,Sale,840000.0,1,1,549,Siok Xue Qian,25 Sep 2025,283 Bedok South Avenue 3,EW4 Tanah Merah MRT Station,790.0,1530.05,https://www.propertyguru.com.sg/listing/for-sale-eco-25534098,1.32293118596659,103.945125602145,283 BEDOK SOUTH AVENUE 3 ECO SINGAPORE 465460
60109582,The Tanamera,Sale,1780000.0,3,3,1324,Velisa Leong,25 Sep 2025,3 Tanah Merah Kechil Road,EW4 Tanah Merah MRT Station,390.0,1344.41,https://www.propertyguru.com.sg/listing/for-sale-the-tanamera-60109582,1.32645360666448,103.942524576662,3 TANAH MERAH KECHIL ROAD THE TANAMERA SINGAPORE 466664
60084211,Sceneca Residence,Sale,5188000.0,4,5,2400,Rita King,25 Sep 2025,Tanah Merah Kechil Link,CG Tanah Merah MRT Station,650.0,2161.67,https://www.propertyguru.com.sg/listing/for-sale-sceneca-residence-60084211,1.3278651540266,103.945475634108,26 TANAH MERAH KECHIL LINK SCENECA RESIDENCE (U/C) SINGAPORE 468457
60069431,Archipelago,Sale,870000.0,1,1,527,Grace Tan éä¸½ç²,25 Sep 2025,509 Bedok Reservoir,DT29 Bedok North MRT Station,510.0,1650.85,https://www.propertyguru.com.sg/listing/for-sale-archipelago-60069431,1.33794117541007,103.920074816966,505 BEDOK RESERVOIR ROAD ARCHIPELAGO SINGAPORE 479269
60060000,Tanamera Crest,Sale,1428888.0,3,2,1163,Amy Tan,25 Sep 2025,8 Pari Dedap Walk,,,1228.62,https://www.propertyguru.com.sg/listing/for-sale-tanamera-crest-60060000,1.33246541372106,103.942316324739,8 PARI DEDAP WALK TANAMERA CREST SINGAPORE 486061
60102914,Laguna Green,Sale,1600000.0,2,2,1023,Joy Wong,25 Sep 2025,20 Jalan Hajijah,TE28 Siglap MRT Station,730.0,1564.03,https://www.propertyguru.com.sg/listing/for-sale-laguna-green-60102914,1.31287539656174,103.93478126757,20 JALAN HAJIJAH LAGUNA GREEN SINGAPORE 468726
25594123,Baywater,Sale,2880000.0,3,3,2400,Daron Ang,25 Sep 2025,808 Bedok Reservoir Road,DT30 Bedok Reservoir MRT Station,70.0,1200.0,https://www.propertyguru.com.sg/listing/for-sale-baywater-25594123,1.33750799193201,103.932674865185,808 BEDOK RESERVOIR ROAD BAYWATER SINGAPORE 479240
60082366,Bedok Court,Sale,1450000.0,1,1,1195,Bernard Lee,25 Sep 2025,295 Bedok South Avenue 3,EW4 Tanah Merah MRT Station,790.0,1213.39,https://www.propertyguru.com.sg/listing/for-sale-bedok-court-60082366,1.32226659660897,103.944669321079,295 BEDOK SOUTH AVENUE 3 BEDOK COURT SINGAPORE 469296
60123244,The Bayshore,Sale,1890000.0,3,3,1238,Chester Chong,25 Sep 2025,22 Bayshore Road,TE29 Bayshore MRT Station,240.0,1526.66,https://www.propertyguru.com.sg/listing/for-sale-the-bayshore-60123244,1.31242002290993,103.938628539327,22 BAYSHORE ROAD THE BAYSHORE SINGAPORE 469970
60123288,The Bayshore,Sale,2400000.0,4,3,1432,Chester Chong,25 Sep 2025,22 Bayshore Road,TE29 Bayshore MRT Station,240.0,1675.98,https://www.propertyguru.com.sg/listing/for-sale-the-bayshore-60123288,1.31242002290993,103.938628539327,22 BAYSHORE ROAD THE BAYSHORE SINGAPORE 469970
25525569,The Bayshore,Sale,1870000.0,3,2,1346,MC Gan,25 Sep 2025,22 Bayshore Road,TE29 Bayshore MRT Station,240.0,1389.3,https://www.propertyguru.com.sg/listing/for-sale-the-bayshore-25525569,1.31242002290993,103.938628539327,22 BAYSHORE ROAD THE BAYSHORE SINGAPORE 469970
60128785,The Bayshore,Sale,1945000.0,3,2,1238,Far East Organization,25 Sep 2025,22 Bayshore Road,TE29 Bayshore MRT Station,240.0,1571.08,https://www.propertyguru.com.sg/listing/for-sale-the-bayshore-60128785,1.31242002290993,103.938628539327,22 BAYSHORE ROAD THE BAYSHORE SINGAPORE 469970
25607914,The Clearwater,Sale,1968000.0,3,2,1367,Harvey Chia,25 Sep 2025,10 Bedok Reservoir View,DT30 Bedok Reservoir MRT Station,350.0,1439.65,https://www.propertyguru.com.sg/listing/for-sale-the-clearwater-25607914,1.3370391386187,103.934385776706,10 BEDOK RESERVOIR VIEW THE CLEARWATER SINGAPORE 479236
25640774,Casafina,Sale,1668000.0,3,3,1249,Harvey Chia,25 Sep 2025,213 Bedok South Ave 1,TE28 Siglap MRT Station,990.0,1335.47,https://www.propertyguru.com.sg/listing/for-sale-casafina-25640774,1.31522965274348,103.933965030045,215 BEDOK SOUTH AVENUE 1 CASAFINA SINGAPORE 469338
22980578,eCO,Sale,1190000.0,2,1,775,Isaac Chee,25 Sep 2025,283 Bedok South Avenue 3,EW4 Tanah Merah MRT Station,790.0,1535.48,https://www.propertyguru.com.sg/listing/for-sale-eco-22980578,1.32293118596659,103.945125602145,283 BEDOK SOUTH AVENUE 3 ECO SINGAPORE 465460
23881524,The Glades,Sale,1298000.0,2,2,689,Yvonne Lai,25 Sep 2025,4 Bedok Rise,EW4 Tanah Merah MRT Station,580.0,1883.89,https://www.propertyguru.com.sg/listing/for-sale-the-glades-23881524,1.32713313560276,103.948931009877,2 BEDOK RISE THE GLADES SINGAPORE 469597
60105034,Grandeur Park Residences,Sale,1850000.0,3,2,883,Shawn Khoo,25 Sep 2025,11 Bedok South Avenue 3,EW4 Tanah Merah MRT Station,420.0,2095.13,https://www.propertyguru.com.sg/listing/for-sale-grandeur-park-residences-60105034,1.32531245939912,103.945170326102,9 BEDOK SOUTH AVENUE 3 GRANDEUR PARK RESIDENCES SINGAPORE 465465
60103098,The Bayshore,Sale,1750000.0,3,2,1227,Marcus Lim,25 Sep 2025,26 Bayshore Road,TE29 Bayshore MRT Station,240.0,1426.24,https://www.propertyguru.com.sg/listing/for-sale-the-bayshore-60103098,1.31242002290993,103.938628539327,22 BAYSHORE ROAD THE BAYSHORE SINGAPORE 469970
60026412,Urban Vista,Sale,999888.0,2,1,603,Victor Lee,25 Sep 2025,2 Tanah Merah Kechil Link,EW4 Tanah Merah MRT Station,390.0,1658.19,https://www.propertyguru.com.sg/listing/for-sale-urban-vista-60026412,1.32716478007997,103.944687569673,10 TANAH MERAH KECHIL LINK URBAN VISTA SINGAPORE 465421
60073582,Uber 388,Sale,1670000.0,2,2,840,Daron Ang,25 Sep 2025,388 Upper East Coast Road,TE29 Bayshore MRT Station,520.0,1988.1,https://www.propertyguru.com.sg/listing/for-sale-uber-388-60073582,1.31365569116404,103.939090715487,388 UPPER EAST COAST ROAD UBER 388 SINGAPORE 466477
