ListID,PropertyName,Type,Price,Bedrooms,Bathrooms,Sqft,Author,ListDate,Address,NearestMRT,DistanceToMRT,PricePerSqft,URL,Latitude,Longitude,Full Address
25365522,The M,Sale,1450000.0,1,1,527,Paul Tan,24 Sep 2025,30 Middle Road,CC3 Esplanade MRT Station,480,2751.42,https://www.propertyguru.com.sg/listing/for-sale-the-m-25365522,1.29771485668813,103.855719676504,36 MIDDLE ROAD THE M SINGAPORE 188945
60125513,Concourse Skyline,Sale,1580000.0,1,1,872,Nicole Teo,24 Sep 2025,298 Beach Road,CC5 Nicoll Highway MRT Station,340,1811.93,https://www.propertyguru.com.sg/listing/for-sale-concourse-skyline-60125513,1.30070393376469,103.861861081342,296 BEACH ROAD CONCOURSE SKYLINE SINGAPORE 199599
60029501,Midtown Modern,Sale,3800000.0,3,2,1066,Nicole Teo,24 Sep 2025,18 Tan Quee Lan Street,EW12 Bugis MRT Station,310,3564.73,https://www.propertyguru.com.sg/listing/for-sale-midtown-modern-60029501,1.29904107981669,103.856651031974,18 TAN QUEE LAN STREET MIDTOWN MODERN SINGAPORE 188105
25557044,Concourse Skyline,Sale,3180000.0,3,3,1378,Nicole Teo,24 Sep 2025,Beach Road,CC5 Nicoll Highway MRT Station,290,2307.69,https://www.propertyguru.com.sg/listing/for-sale-concourse-skyline-25557044,1.30070393376469,103.861861081342,296 BEACH ROAD CONCOURSE SKYLINE SINGAPORE 199599
22460052,Concourse Skyline,Sale,2480000.0,2,2,1141,Eugene Wong,24 Sep 2025,300 Beach Road,CC5 Nicoll Highway MRT Station,340,2173.53,https://www.propertyguru.com.sg/listing/for-sale-concourse-skyline-22460052,1.30070393376469,103.861861081342,296 BEACH ROAD CONCOURSE SKYLINE SINGAPORE 199599
21105155,Concourse Skyline,Sale,1592000.0,1,1,872,Eugene Wong,24 Sep 2025,296 Beach Road,CC5 Nicoll Highway MRT Station,340,1825.69,https://www.propertyguru.com.sg/listing/for-sale-concourse-skyline-21105155,1.30070393376469,103.861861081342,296 BEACH ROAD CONCOURSE SKYLINE SINGAPORE 199599
24189470,Concourse Skyline,Sale,3200000.0,3,3,1668,Eugene Wong,24 Sep 2025,298 Beach Road,CC5 Nicoll Highway MRT Station,340,1918.47,https://www.propertyguru.com.sg/listing/for-sale-concourse-skyline-24189470,1.30070393376469,103.861861081342,296 BEACH ROAD CONCOURSE SKYLINE SINGAPORE 199599
21842097,Concourse Skyline,Sale,5150000.0,5,5,2185,Eugene Wong,24 Sep 2025,296 Beach Road,CC5 Nicoll Highway MRT Station,340,2356.98,https://www.propertyguru.com.sg/listing/for-sale-concourse-skyline-21842097,1.30070393376469,103.861861081342,296 BEACH ROAD CONCOURSE SKYLINE SINGAPORE 199599
23412755,Midtown Modern,Sale,6248448.0,4,4,1808,Agnes Ng,24 Sep 2025,18 Tan Quee Lan Street,EW12 Bugis MRT Station,310,3456.0,https://www.propertyguru.com.sg/listing/for-sale-midtown-modern-23412755,1.29904107981669,103.856651031974,18 TAN QUEE LAN STREET MIDTOWN MODERN SINGAPORE 188105
60098156,South Beach Residences,Sale,7000000.0,3,3,1744,Frederick Neo,24 Sep 2025,28 South Beach Road,CC3 Esplanade MRT Station,290,4013.76,https://www.propertyguru.com.sg/listing/for-sale-south-beach-residences-60098156,1.29438518375248,103.8560297971,28 BEACH ROAD SOUTH BEACH RESIDENCES SINGAPORE 189762
25244937,Midtown Modern,Sale,1520000.0,1,1,474,Sindric Goh,24 Sep 2025,16 Tan Quee Lan Street,EW12 Bugis MRT Station,310,3206.75,https://www.propertyguru.com.sg/listing/for-sale-midtown-modern-25244937,1.29904107981669,103.856651031974,18 TAN QUEE LAN STREET MIDTOWN MODERN SINGAPORE 188105
24996785,The M,Sale,1950000.0,2,2,743,Alvin Kwa,24 Sep 2025,30 Middle Road,CC3 Esplanade MRT Station,480,2624.5,https://www.propertyguru.com.sg/listing/for-sale-the-m-24996785,1.29771485668813,103.855719676504,36 MIDDLE ROAD THE M SINGAPORE 188945
