ListID,PropertyName,Type,Price,Bedrooms,Bathrooms,Sqft,Author,ListDate,Address,NearestMRT,DistanceToMRT,PricePerSqft,URL,Latitude,Longitude,Full Address
60082494,Summerdale,Sale,1280000.0,3,2,1195,Wee Chye Heng (Alan Wee),25 Sep 2025,6 Boon Lay Drive,,,1071.13,https://www.propertyguru.com.sg/listing/for-sale-summerdale-60082494,1.34267591390792,103.712231441321,10 BOON LAY DRIVE SUMMERDALE SINGAPORE 649929
60131224,The LakeGarden Residences,Sale,2277600.0,3,3,1109,Hong Hazel,25 Sep 2025,80 Yuan Ching Road,,,2053.74,https://www.propertyguru.com.sg/listing/for-sale-the-lakegarden-residences-60131224,1.33655229104357,103.725596902172,82 YUAN CHING ROAD THE LAKEGARDEN RESIDENCES (U/C) SINGAPORE 619614
60131219,The LakeGarden Residences,Sale,2749300.0,4,4,1356,Hong Hazel,25 Sep 2025,80 Yuan Ching Road,,,2027.51,https://www.propertyguru.com.sg/listing/for-sale-the-lakegarden-residences-60131219,1.33655229104357,103.725596902172,82 YUAN CHING ROAD THE LAKEGARDEN RESIDENCES (U/C) SINGAPORE 619614
25217315,Sora,Sale,2054000.0,3,2,936,Chan .,25 Sep 2025,73/74/76/78 Yuan Ching Road,,,2194.44,https://www.propertyguru.com.sg/listing/for-sale-sora-25217315,1.33430821723407,103.725440627217,76 YUAN CHING ROAD SORA (U/C) SINGAPORE 619603
25585020,Caspian,Sale,2150000.0,3,2,1238,Beatrice Ng,25 Sep 2025,54 Lakeside Drive,EW26 Lakeside MRT Station,270.0,1736.67,https://www.propertyguru.com.sg/listing/for-sale-caspian-25585020,1.34265740158581,103.718174762722,50 LAKESIDE DRIVE CASPIAN SINGAPORE 648315
60079991,The Mayfair,Sale,1550000.0,3,3,1206,Ray Lee,25 Sep 2025,7 Jurong East Street 32,EW25 Chinese Garden MRT Station,730.0,1285.24,https://www.propertyguru.com.sg/listing/for-sale-the-mayfair-60079991,1.34504179052521,103.733420522484,1 JURONG EAST STREET 32 THE MAYFAIR SINGAPORE 609477
60094687,Caspian,Sale,2200000.0,3,3,1485,Geraldine Teh,25 Sep 2025,50 Lakeside Drive,EW26 Lakeside MRT Station,270.0,1481.48,https://www.propertyguru.com.sg/listing/for-sale-caspian-60094687,1.34265740158581,103.718174762722,50 LAKESIDE DRIVE CASPIAN SINGAPORE 648315
60126497,Caspian,Sale,1600000.0,2,2,936,Stevenson Ho,25 Sep 2025,52 Lakeside Drive,EW26 Lakeside MRT Station,270.0,1709.4,https://www.propertyguru.com.sg/listing/for-sale-caspian-60126497,1.34265740158581,103.718174762722,50 LAKESIDE DRIVE CASPIAN SINGAPORE 648315
60132328,THE LAKEGARDEN RESIDENCES,Sale,2282500.0,3,2,1011,Jocelyn Tan,25 Sep 2025,82 YUAN CHING ROAD,,,2257.67,https://www.propertyguru.com.sg/listing/for-sale-the-lakegarden-residences-60132328,1.33655229104357,103.725596902172,82 YUAN CHING ROAD THE LAKEGARDEN RESIDENCES (U/C) SINGAPORE 619614
60054556,The LakeGarden Residences,Sale,2290000.0,3,2,1012,Sherine Chua è¡éªç²,25 Sep 2025,80 Yuan Ching Road,,,2262.85,https://www.propertyguru.com.sg/listing/for-sale-the-lakegarden-residences-60054556,1.33655229104357,103.725596902172,82 YUAN CHING ROAD THE LAKEGARDEN RESIDENCES (U/C) SINGAPORE 619614
25610592,Lakeville,Sale,2080000.0,3,3,1119,Judy Liu,25 Sep 2025,7 jurong lake link,EW26 Lakeside MRT Station,560.0,1858.8,https://www.propertyguru.com.sg/listing/for-sale-lakeville-25610592,1.34598605175358,103.725377841597,1 JURONG LAKE LINK LAKEVILLE SINGAPORE 648160
