ListID,PropertyName,Type,Price,Bedrooms,Bathrooms,Sqft,Author,ListDate,Address,NearestMRT,DistanceToMRT,PricePerSqft,URL,Latitude,Longitude,Full Address
25396956,Riverfront Residences,Sale,788888.0,1,1,463,Jasmine Lek,25 Sep 2025,51 Hougang Avenue 7,,,1703.86,https://www.propertyguru.com.sg/listing/for-sale-riverfront-residences-25396956,1.37017075252236,103.899998611766,41 HOUGANG AVENUE 7 RIVERFRONT RESIDENCES SINGAPORE 533813
25575790,The Florence Residences,Sale,1450000.0,2,2,797,Jacob Ong,25 Sep 2025,99 Hougang Avenue 2,NE14 Hougang MRT Station,920.0,1819.32,https://www.propertyguru.com.sg/listing/for-sale-the-florence-residences-25575790,1.36752903669964,103.885891297269,95 HOUGANG AVENUE 2 THE FLORENCE RESIDENCES SINGAPORE 533754
60137954,â­ï¸ Cheaper Than Condo! From $1.2xk psf ONLY! Huge Landed From $4M â­ï¸,Sale,4000000.0,6,7,3326,Ian Low,25 Sep 2025,,,,1202.65,https://www.propertyguru.com.sg/listing/for-sale-cheaper-than-condo-from-1-2xk-psf-only-huge-landed-from-4m-60137954,,,
60138131,Kingsford Waterbay,Sale,738000.0,1,1,474,Mitchele Ng,25 Sep 2025,84 Upper Serangoon View,,,1556.96,https://www.propertyguru.com.sg/listing/for-sale-kingsford-waterbay-60138131,1.37578156689291,103.904196137886,80 UPPER SERANGOON VIEW KINGSFORD WATERBAY SINGAPORE 533878
25321930,Sengkang Grand Residences,Sale,1560000.0,2,2,764,Eugene Yap,25 Sep 2025,84 Compassvale Bow,NE15 Buangkok MRT Station,10.0,2041.88,https://www.propertyguru.com.sg/listing/for-sale-sengkang-grand-residences-25321930,1.38345146235978,103.89197832845,78 COMPASSVALE BOW SENGKANG GRAND RESIDENCES SINGAPORE 544569
60095859,Sunglade,Sale,1730000.0,3,2,1109,Lynette Cher,25 Sep 2025,9 Serangoon Avenue 2,NE12 Serangoon MRT Station,430.0,1559.96,https://www.propertyguru.com.sg/listing/for-sale-sunglade-60095859,1.34838632860248,103.870873748726,7 SERANGOON AVENUE 2 SUNGLADE SINGAPORE 556133
60081928,Rivervale Crest,Sale,1330000.0,3,3,1206,Cindy Fu ä»å°å§,25 Sep 2025,9 Rivervale Crescent,SE2 Rumbia LRT Station,280.0,1102.82,https://www.propertyguru.com.sg/listing/for-sale-rivervale-crest-60081928,1.39175181491889,103.904254875951,9 RIVERVALE CRESCENT RIVERVALE CREST SINGAPORE 545086
60114873,The Florence Residences,Sale,880000.0,1,1,484,Ng Fu Xing,25 Sep 2025,99 Hougang Avenue 2,NE14 Hougang MRT Station,920.0,1818.18,https://www.propertyguru.com.sg/listing/for-sale-the-florence-residences-60114873,1.36752903669964,103.885891297269,95 HOUGANG AVENUE 2 THE FLORENCE RESIDENCES SINGAPORE 533754
60097916,Kingsford Waterbay,Sale,1190000.0,2,2,689,Ng Fu Xing,25 Sep 2025,84 Upper Serangoon View,,,1727.14,https://www.propertyguru.com.sg/listing/for-sale-kingsford-waterbay-60097916,1.37578156689291,103.904196137886,80 UPPER SERANGOON VIEW KINGSFORD WATERBAY SINGAPORE 533878
24487984,Affinity At Serangoon,Sale,1465000.0,2,2,753,Xiang Rui Issey Lim,25 Sep 2025,32 Serangoon North Avenue 1,CR9 Serangoon North MRT Station,950.0,1945.55,https://www.propertyguru.com.sg/listing/for-sale-affinity-at-serangoon-24487984,1.36618702976306,103.873674807486,26 SERANGOON NORTH AVENUE 1 AFFINITY AT SERANGOON SINGAPORE 554340
60086827,Riverfront Residences,Sale,850000.0,1,1,581,Mark Tan éæè,25 Sep 2025,51 Hougang Avenue 7,,,1462.99,https://www.propertyguru.com.sg/listing/for-sale-riverfront-residences-60086827,1.37017075252236,103.899998611766,41 HOUGANG AVENUE 7 RIVERFRONT RESIDENCES SINGAPORE 533813
25620350,Affinity At Serangoon,Sale,928000.0,1,1,538,Val Ong,25 Sep 2025,32 Serangoon North Avenue 1,CR9 Serangoon North MRT Station,950.0,1724.91,https://www.propertyguru.com.sg/listing/for-sale-affinity-at-serangoon-25620350,1.36618702976306,103.873674807486,26 SERANGOON NORTH AVENUE 1 AFFINITY AT SERANGOON SINGAPORE 554340
