ListID,PropertyName,Type,Price,Bedrooms,Bathrooms,Sqft,Author,ListDate,Address,NearestMRT,DistanceToMRT,PricePerSqft,URL,Latitude,Longitude,Full Address
25161431,Lattice One,Sale,1788000.0,3,2,861,JJ Ivan Lim æä¿æ°,25 Sep 2025,1 Seraya Crescent,,,2076.66,https://www.propertyguru.com.sg/listing/for-sale-lattice-one-25161431,1.37250968827707,103.828191414851,3 SERAYA CRESCENT LATTICE ONE SINGAPORE 575872
60118744,Centro Residences,Sale,2150000.0,3,2,1001,Aaron Yeo,25 Sep 2025,59 Ang Mo Kio Avenue 8,CR11 Ang Mo Kio MRT Station,100.0,2147.85,https://www.propertyguru.com.sg/listing/for-sale-centro-residences-60118744,1.3703043031814,103.848386313887,59 ANG MO KIO AVENUE 8 CENTRO RESIDENCES SINGAPORE 567752
60120780,Lentor Modern,Sale,2449999.0,3,2,980,George Wong,25 Sep 2025,3 Lentor Central,TE5 Lentor MRT Station,270.0,2500.0,https://www.propertyguru.com.sg/listing/for-sale-lentor-modern-60120780,1.38572990744435,103.834582217675,3 LENTOR CENTRAL LENTOR MODERN (U/C) SINGAPORE 788888
25115083,JadeScape,Sale,1030000.0,1,1,527,Abel Hwang,25 Sep 2025,12 Shunfu Road,CC16 Marymount MRT Station,400.0,1954.46,https://www.propertyguru.com.sg/listing/for-sale-jadescape-25115083,1.35181485383899,103.838298222332,16 SHUNFU ROAD JADESCAPE SINGAPORE 575749
25567029,Thomson Three,Sale,1500000.0,2,2,732,William Chen,25 Sep 2025,41 Bright Hill Drive,TE8 Upper Thomson MRT Station,520.0,2049.18,https://www.propertyguru.com.sg/listing/for-sale-thomson-three-25567029,1.35741404537911,103.831363425076,45 BRIGHT HILL DRIVE THOMSON THREE SINGAPORE 573895
60082079,Bishan Loft,Sale,3080000.0,4,4,1981,Ivan Chong,25 Sep 2025,31 Bishan Street 11,NS17 Bishan MRT Station,770.0,1554.77,https://www.propertyguru.com.sg/listing/for-sale-bishan-loft-60082079,1.34752183684458,103.852047817533,31 BISHAN STREET 11 BISHAN LOFT SINGAPORE 579819
60086108,Lentor Modern,Sale,1850000.0,2,2,732,Daniel Low,25 Sep 2025,Lentor Central,TE5 Lentor MRT Station,270.0,2527.32,https://www.propertyguru.com.sg/listing/for-sale-lentor-modern-60086108,1.38572990744435,103.834582217675,3 LENTOR CENTRAL LENTOR MODERN (U/C) SINGAPORE 788888
60058353,The Gardens at Bishan,Sale,1600000.0,2,2,883,Dave Lee æææ,25 Sep 2025,1 Sin Min Walk,CR13 Bright Hill MRT Station,280.0,1812.0,https://www.propertyguru.com.sg/listing/for-sale-the-gardens-at-bishan-60058353,1.36497333873933,103.830687158335,9 SIN MING WALK THE GARDENS AT BISHAN SINGAPORE 575578
60135430,Bishan Point,Sale,1800000.0,2,2,980,Sherman Ng,25 Sep 2025,61 Bright Hill Drive,TE7 Bright Hill MRT Station,340.0,1836.73,https://www.propertyguru.com.sg/listing/for-sale-bishan-point-60135430,1.35965938478524,103.83269196692,61 BRIGHT HILL DRIVE BISHAN POINT SINGAPORE 579653
60137086,Faber Garden Condominium,Sale,4180000.0,4,4,2288,Zee Tan,25 Sep 2025,6 Angklong Lane,TE7 Bright Hill MRT Station,1000.0,1826.92,https://www.propertyguru.com.sg/listing/for-sale-faber-garden-condominium-60137086,1.36194304732652,103.830183411155,2 ANGKLONG LANE FABER GARDEN CONDOMINIUM SINGAPORE 579978
20849610,Thomson Grand,Sale,3065000.0,3,3,1572,Siok Keng,25 Sep 2025,17 Sin Ming Walk,CR13 Bright Hill MRT Station,400.0,1949.75,https://www.propertyguru.com.sg/listing/for-sale-thomson-grand-20849610,1.36533679311412,103.829382151188,23 SIN MING WALK THOMSON GRAND SINGAPORE 573916
60088318,Far Horizon Gardens,Sale,1300000.0,2,2,1152,ADRIAN LIM,25 Sep 2025,9 Ang Mo Kio Avenue 9,TE5 Lentor MRT Station,420.0,1128.47,https://www.propertyguru.com.sg/listing/for-sale-far-horizon-gardens-60088318,1.38320877445053,103.838551545698,1 ANG MO KIO AVENUE 9 FAR HORIZON GARDENS SINGAPORE 569758
60057963,The Panorama,Sale,1588888.0,2,2,797,Andrew Wong,25 Sep 2025,20 Ang Mo Kio Ave 2,TE6 Mayflower MRT Station,430.0,1993.59,https://www.propertyguru.com.sg/listing/for-sale-the-panorama-60057963,1.37549641233976,103.833903324716,8 ANG MO KIO AVENUE 2 THE PANORAMA SINGAPORE 567695
60106203,Lentor Modern,Sale,1680000.0,2,1,678,Alan Yeo,24 Sep 2025,3 Lentor Central,TE5 Lentor MRT Station,270.0,2477.88,https://www.propertyguru.com.sg/listing/for-sale-lentor-modern-60106203,1.38572990744435,103.834582217675,3 LENTOR CENTRAL LENTOR MODERN (U/C) SINGAPORE 788888
