ListID,PropertyName,Type,Price,Bedrooms,Bathrooms,Sqft,Author,ListDate,Address,NearestMRT,DistanceToMRT,PricePerSqft,URL
60021981,City Suites,Sale,809999.0,1,1,452,Damien Tan,24 Sep 2025,235 Balestier Road,,,1792.03,https://www.propertyguru.com.sg/listing/for-sale-city-suites-60021981
60053281,The Verve,Sale,1450000.0,2,2,818,Didi Z,24 Sep 2025,23 Jalan Rajah Road,,,1772.62,https://www.propertyguru.com.sg/listing/for-sale-the-verve-60053281
60071863,Trellis Towers,Sale,5000000.0,4,3,1647,Poon Wing Kee,24 Sep 2025,700 Toa Payoh Lorong 1,NS19 Toa Payoh MRT Station,780.0,3035.82,https://www.propertyguru.com.sg/listing/for-sale-trellis-towers-60071863
21243549,The Interweave,Sale,713315.0,-1,1,388,Sherlyn Aw,24 Sep 2025,21 Kim Keat Road,,,1838.44,https://www.propertyguru.com.sg/listing/for-sale-the-interweave-21243549
60126772,Beacon Heights,Sale,1600000.0,3,2,926,Sherlyn Aw,24 Sep 2025,8 Mar Thoma Road,,,1727.86,https://www.propertyguru.com.sg/listing/for-sale-beacon-heights-60126772
60092017,City Suites,Sale,880000.0,1,1,527,Kenny Neo,24 Sep 2025,235 Balestier Road,,,1669.83,https://www.propertyguru.com.sg/listing/for-sale-city-suites-60092017
23585484,City Suites,Sale,818000.0,1,1,452,Mak G Y,24 Sep 2025,235 Balestier Road,,,1809.73,https://www.propertyguru.com.sg/listing/for-sale-city-suites-23585484
60137038,Cradels,Sale,799999.0,1,1,441,Celest Ho,24 Sep 2025,10 Lorong Limau,,,1814.06,https://www.propertyguru.com.sg/listing/for-sale-cradels-60137038
21480583,One Dusun Residences,Sale,1738888.0,2,2,904,Alvin Cheong,24 Sep 2025,1 Jalan Dusun,TE10 Mount Pleasant MRT Station,910.0,1923.55,https://www.propertyguru.com.sg/listing/for-sale-one-dusun-residences-21480583
24945550,Suites @ Topaz,Sale,720000.0,1,1,388,Joanna Lim,24 Sep 2025,3 Topaz Road,NE10 Potong Pasir MRT Station,750.0,1855.67,https://www.propertyguru.com.sg/listing/for-sale-suites-topaz-24945550
25400396,D'Lotus,Sale,1300000.0,2,2,807,Joanna Lim,24 Sep 2025,10 Lorong Ampas,,,1610.9,https://www.propertyguru.com.sg/listing/for-sale-d-lotus-25400396
60110748,The Orie,Sale,3378000.0,4,3,1216,Eugen Tan,24 Sep 2025,31 Lorong 1 Toa Payoh,NS18 Braddell MRT Station,410.0,2777.96,https://www.propertyguru.com.sg/listing/for-sale-the-orie-60110748
60117425,Kallang Riverside,Sale,1390000.0,1,1,517,Lindy Lee,24 Sep 2025,51 Kampong Bugis,EW11 Lavender MRT Station,770.0,2688.59,https://www.propertyguru.com.sg/listing/for-sale-kallang-riverside-60117425
60123493,Eight Riversuites,Sale,1998888.0,3,3,1033,Maureen Kang,24 Sep 2025,2 Whampoa East,NE9 Boon Keng MRT Station,440.0,1935.03,https://www.propertyguru.com.sg/listing/for-sale-eight-riversuites-60123493
60060795,Trevista,Sale,1980000.0,2,2,926,Stephanie Quek,24 Sep 2025,21 Lorong 3 Toa Payoh,NS18 Braddell MRT Station,280.0,2138.23,https://www.propertyguru.com.sg/listing/for-sale-trevista-60060795
25386925,The Interweave,Sale,1150000.0,2,1,689,Lim Wei Ming,24 Sep 2025,21 Kim Keat Road,,,1669.09,https://www.propertyguru.com.sg/listing/for-sale-the-interweave-25386925
60029529,Boon Teck Towers,Sale,2200000.0,3,2,1657,Karen Neo,24 Sep 2025,41 Boon Teck Road,,,1327.7,https://www.propertyguru.com.sg/listing/for-sale-boon-teck-towers-60029529
25460155,The Orie,Sale,3405000.0,4,3,1216,Sharol Pek,24 Sep 2025,31 Lorong 1 Toa Payoh,NS18 Braddell MRT Station,410.0,2800.16,https://www.propertyguru.com.sg/listing/for-sale-the-orie-25460155
25577091,One St Michael's,Sale,2600000.0,3,3,1184,Debbie Ong,24 Sep 2025,1 Saint Michael's Road,NE9 Boon Keng MRT Station,670.0,2195.95,https://www.propertyguru.com.sg/listing/for-sale-one-st-michael-s-25577091
60036233,Gem Residences,Sale,935000.0,1,1,484,Evelyn Fang,23 Sep 2025,3 Lorong 5 Toa Payoh,NS18 Braddell MRT Station,590.0,1931.82,https://www.propertyguru.com.sg/listing/for-sale-gem-residences-60036233
24207952,Kallang Riverside,Sale,3500000.0,3,3,1571,Liu Yang,23 Sep 2025,51 Kampong Bugis,EW11 Lavender MRT Station,770.0,2227.88,https://www.propertyguru.com.sg/listing/for-sale-kallang-riverside-24207952
25515378,D'Lotus,Sale,2800000.0,4,3,2121,Ong Beng Yew,23 Sep 2025,10 Lorong Ampas,,,1320.13,https://www.propertyguru.com.sg/listing/for-sale-d-lotus-25515378
60004379,Beacon Heights,Sale,1150000.0,1,1,667,Lydia Shi,23 Sep 2025,8 Mar Thoma Road,,,1724.14,https://www.propertyguru.com.sg/listing/for-sale-beacon-heights-60004379
60108328,Airstream,Sale,750000.0,1,1,506,Nick Xu,23 Sep 2025,26 St Michael's Road,,,1482.21,https://www.propertyguru.com.sg/listing/for-sale-airstream-60108328
60125097,D'Lotus,Sale,1380000.0,2,2,807,Avis Wong,23 Sep 2025,10 Lorong Ampas,,,1710.04,https://www.propertyguru.com.sg/listing/for-sale-d-lotus-60125097
60123556,Parc Haven,Sale,1580000.0,2,2,1012,Yuna Lim,23 Sep 2025,12 Lorong Limau,,,1561.26,https://www.propertyguru.com.sg/listing/for-sale-parc-haven-60123556
60036022,Vista Residences,Sale,2500000.0,3,3,1206,Victor Tan,23 Sep 2025,28 Jalan Datoh,TE10 Mount Pleasant MRT Station,860.0,2072.97,https://www.propertyguru.com.sg/listing/for-sale-vista-residences-60036022
25478997,The Arcady At Boon Keng,Sale,2414000.0,3,2,969,May Tan,23 Sep 2025,1037 Serangoon Road,NE9 Boon Keng MRT Station,500.0,2491.23,https://www.propertyguru.com.sg/listing/for-sale-the-arcady-at-boon-keng-25478997
25600060,Eight Riversuites,Sale,1390000.0,2,2,700,Cheryl Tan,23 Sep 2025,6 Whampoa East,NE9 Boon Keng MRT Station,440.0,1985.71,https://www.propertyguru.com.sg/listing/for-sale-eight-riversuites-25600060
25575258,Eight Riversuites,Sale,1288000.0,2,2,700,Derek Ong,23 Sep 2025,8 Whampoa East,NE9 Boon Keng MRT Station,440.0,1840.0,https://www.propertyguru.com.sg/listing/for-sale-eight-riversuites-25575258
23621172,The Aberdeen,Sale,2450000.0,3,3,1398,Victor Ho,23 Sep 2025,2 Jalan Taman,NE9 Boon Keng MRT Station,850.0,1752.5,https://www.propertyguru.com.sg/listing/for-sale-the-aberdeen-23621172
60000643,Eight Riversuites,Sale,1390000.0,2,2,700,Geraldine Ang,22 Sep 2025,2 Whampoa East,NE9 Boon Keng MRT Station,440.0,1985.71,https://www.propertyguru.com.sg/listing/for-sale-eight-riversuites-60000643
23513985,Gem Residences,Sale,1280000.0,2,1,592,Rell Cai,22 Sep 2025,3 Lorong 5 Toa Payoh,NS18 Braddell MRT Station,590.0,2162.16,https://www.propertyguru.com.sg/listing/for-sale-gem-residences-23513985
25561676,Kallang Riverside,Sale,5200000.0,3,4,1916,Alfred Ng,22 Sep 2025,51 Kampong Bugis,EW11 Lavender MRT Station,770.0,2713.99,https://www.propertyguru.com.sg/listing/for-sale-kallang-riverside-25561676
60117353,The Arte,Sale,3490000.0,3,3,1625,Law Viona,22 Sep 2025,21 Jalan Raja Udang,TE10 Mount Pleasant MRT Station,750.0,2147.69,https://www.propertyguru.com.sg/listing/for-sale-the-arte-60117353
60067031,Eight Riversuites,Sale,1550000.0,2,2,840,Derrick Tan,21 Sep 2025,2 Whampoa East,NE9 Boon Keng MRT Station,440.0,1845.24,https://www.propertyguru.com.sg/listing/for-sale-eight-riversuites-60067031
23583730,Gem Residences,Sale,938000.0,1,1,452,Angelin Loh,21 Sep 2025,3 Lorong 5 Toa Payoh,NS18 Braddell MRT Station,590.0,2075.22,https://www.propertyguru.com.sg/listing/for-sale-gem-residences-23583730
60082809,Parc Haven,Sale,1080000.0,1,1,689,Junese See,21 Sep 2025,12 Lorong Limau,,,1567.49,https://www.propertyguru.com.sg/listing/for-sale-parc-haven-60082809
25271297,Gem Residences,Sale,1900000.0,3,3,980,Elvin Ang,21 Sep 2025,1 Lorong 5 Toa Payoh,NS18 Braddell MRT Station,590.0,1938.78,https://www.propertyguru.com.sg/listing/for-sale-gem-residences-25271297
25478976,The Arcady At Boon Keng,Sale,1948000.0,2,2,764,May Tan,20 Sep 2025,1037 Serangoon Road,NE9 Boon Keng MRT Station,500.0,2549.74,https://www.propertyguru.com.sg/listing/for-sale-the-arcady-at-boon-keng-25478976
25242923,D'Mira,Sale,2480000.0,3,3,1260,Jacqueline Lee 李瑞玲,20 Sep 2025,31 Boon Teck Road,,,1968.25,https://www.propertyguru.com.sg/listing/for-sale-d-mira-25242923
25451976,Summer Green,Sale,1850000.0,4,3,1291,Winston Lim,20 Sep 2025,11 Boon Teck Road,,,1433.0,https://www.propertyguru.com.sg/listing/for-sale-summer-green-25451976
25526904,RiverBay,Sale,810000.0,1,1,516,Eddy Ong 王握澐,20 Sep 2025,23 Mar Thoma Road,,,1569.77,https://www.propertyguru.com.sg/listing/for-sale-riverbay-25526904
23690324,The Viridian,Sale,910000.0,1,1,506,Jess Chan,20 Sep 2025,6 Jalan Ampas,,,1798.42,https://www.propertyguru.com.sg/listing/for-sale-the-viridian-23690324
25597497,Eight Riversuites,Sale,1428000.0,2,2,700,Jenna Tong,20 Sep 2025,2 Whampoa East,NE9 Boon Keng MRT Station,440.0,2040.0,https://www.propertyguru.com.sg/listing/for-sale-eight-riversuites-25597497
60129584,Eight Riversuites,Sale,1380000.0,1,2,818,Joan Navenza Wiguna,24 Sep 2025,2 Whampoa East,NE9 Boon Keng MRT Station,440.0,1687.04,https://www.propertyguru.com.sg/listing/for-sale-eight-riversuites-60129584
24830865,The Arcady At Boon Keng,Sale,2350000.0,3,2,969,Christina Tan,19 Sep 2025,1037 Serangoon Road,NE9 Boon Keng MRT Station,500.0,2425.18,https://www.propertyguru.com.sg/listing/for-sale-the-arcady-at-boon-keng-24830865
25456603,The Orie,Sale,3806000.0,5,4,1453,Sharol Pek,19 Sep 2025,31 Lorong 1 Toa Payoh,NS18 Braddell MRT Station,410.0,2619.41,https://www.propertyguru.com.sg/listing/for-sale-the-orie-25456603
25612512,The Arcady At Boon Keng,Sale,2414000.0,3,2,969,Kelly Chou,19 Sep 2025,1037 Serangoon Road,NE9 Boon Keng MRT Station,500.0,2491.23,https://www.propertyguru.com.sg/listing/for-sale-the-arcady-at-boon-keng-25612512
25612508,The Arcady At Boon Keng,Sale,1948000.0,2,2,764,Kelly Chou,19 Sep 2025,1037 Serangoon Road,NE9 Boon Keng MRT Station,500.0,2549.74,https://www.propertyguru.com.sg/listing/for-sale-the-arcady-at-boon-keng-25612508
25612515,The Arcady At Boon Keng,Sale,2686000.0,3,2,1087,Kelly Chou,19 Sep 2025,1037 Serangoon Road,NE9 Boon Keng MRT Station,500.0,2471.02,https://www.propertyguru.com.sg/listing/for-sale-the-arcady-at-boon-keng-25612515
60067000,Domus,Sale,2750000.0,3,3,1367,Kevin Chen,19 Sep 2025,8 Irrawaddy Road,NS20 Novena MRT Station,710.0,2011.7,https://www.propertyguru.com.sg/listing/for-sale-domus-60067000
25245084,Trevista,Sale,2300000.0,3,2,1442,Yvonne Chia,19 Sep 2025,21 Lorong 3 Toa Payoh,NS18 Braddell MRT Station,280.0,1595.01,https://www.propertyguru.com.sg/listing/for-sale-trevista-25245084
60010884,The Orie,Sale,3952000.0,5,4,1453,Karolina Lestiadi,19 Sep 2025,31 Lorong 1 Toa Payoh,NS18 Braddell MRT Station,410.0,2719.89,https://www.propertyguru.com.sg/listing/for-sale-the-orie-60010884
25475736,Gem Residences,Sale,930000.0,1,1,484,Ellouisa Chen (Elle Chen),18 Sep 2025,3 Lorong 5 Toa Payoh,NS18 Braddell MRT Station,590.0,1921.49,https://www.propertyguru.com.sg/listing/for-sale-gem-residences-25475736
60128390,Verticus,Sale,1780000.0,2,2,775,JOREEN LIM,18 Sep 2025,3 Jalan Kemaman,,,2296.77,https://www.propertyguru.com.sg/listing/for-sale-verticus-60128390
60037212,Gem Residences,Sale,1960000.0,3,2,936,Bendy Ho,18 Sep 2025,1 Lorong 5 Toa Payoh,NS18 Braddell MRT Station,590.0,2094.02,https://www.propertyguru.com.sg/listing/for-sale-gem-residences-60037212
60065469,Beacon Heights,Sale,1450000.0,2,2,893,Cindy Fu 付小姐,18 Sep 2025,8 Mar Thoma Road,,,1623.74,https://www.propertyguru.com.sg/listing/for-sale-beacon-heights-60065469
25602256,Parc Haven,Sale,2900000.0,3,3,2518,Kelly Tay,18 Sep 2025,16 Lorong Limau,,,1151.71,https://www.propertyguru.com.sg/listing/for-sale-parc-haven-25602256
60090954,SkySuites 17,Sale,2100000.0,3,3,1065,Bhavina Kaur,25 Sep 2025,17 Jalan Rajah,,,1971.83,https://www.propertyguru.com.sg/listing/for-sale-skysuites-17-60090954
60089473,Gaia,Sale,1600000.0,3,2,915,Cendrick Ang Wei Xiang,24 Sep 2025,33 Jalan Dusun,,,1748.63,https://www.propertyguru.com.sg/listing/for-sale-gaia-60089473
60005484,De Royale,Sale,2508000.0,3,3,1259,Kent Loke,24 Sep 2025,31 Jalan Rama Rama,,,1992.06,https://www.propertyguru.com.sg/listing/for-sale-de-royale-60005484
25530810,Trevista,Sale,1980000.0,2,2,926,Seah Wan Peng (Gilda),24 Sep 2025,21 Lorong 3 Toa Payoh,NS18 Braddell MRT Station,280.0,2138.23,https://www.propertyguru.com.sg/listing/for-sale-trevista-25530810
25640302,Gem Residences,Sale,1820000.0,3,2,947,May Li,24 Sep 2025,1 Lorong 5 Toa Payoh,NS18 Braddell MRT Station,590.0,1921.86,https://www.propertyguru.com.sg/listing/for-sale-gem-residences-25640302
60007653,City Suites,Sale,888000.0,1,1,452,Gates Lee,23 Sep 2025,235 Balestier Road,,,1964.6,https://www.propertyguru.com.sg/listing/for-sale-city-suites-60007653
