ListID,PropertyName,Type,Price,Bedrooms,Bathrooms,Sqft,Author,ListDate,Address,NearestMRT,DistanceToMRT,PricePerSqft,URL
24237046,Sims Urban Oasis,Sale,1430000.0,2,1,829,Aviana Goh,25 Sep 2025,2 Sims Drive,EW9 Aljunied MRT Station,450.0,1724.97,https://www.propertyguru.com.sg/listing/for-sale-sims-urban-oasis-24237046
60084244,The GATZ,Sale,1980000.0,3,3,1055,Rita King,25 Sep 2025,26 Lorong 32 Geylang,CC8 Dakota MRT Station,800.0,1876.78,https://www.propertyguru.com.sg/listing/for-sale-the-gatz-60084244
60033716,Tre Residences,Sale,1700000.0,3,3,947,Edwin Lee,25 Sep 2025,9 Geylang East Avenue 1,EW9 Aljunied MRT Station,300.0,1795.14,https://www.propertyguru.com.sg/listing/for-sale-tre-residences-60033716
25530276,Vacanza @ East,Sale,1210000.0,2,2,732,Matthias Lim,25 Sep 2025,50 Lengkong Tujoh,,,1653.01,https://www.propertyguru.com.sg/listing/for-sale-vacanza-east-25530276
22508478,Parc Esta,Sale,1688000.0,2,2,743,Judy Hu 胡艳,25 Sep 2025,822 Sims Avenue,EW7 Eunos MRT Station,260.0,2271.87,https://www.propertyguru.com.sg/listing/for-sale-parc-esta-22508478
25640194,Parc Esta,Sale,948000.0,1,1,420,Kenix Chong,25 Sep 2025,904 Sims Avenue,EW7 Eunos MRT Station,300.0,2257.14,https://www.propertyguru.com.sg/listing/for-sale-parc-esta-25640194
60016345,Euhabitat,Sale,938888.0,1,1,614,Jeffrey Ng,25 Sep 2025,202 Jalan Eunos,,,1529.13,https://www.propertyguru.com.sg/listing/for-sale-euhabitat-60016345
60105803,D'Casita,Sale,2700000.0,3,3,1647,Adrian Koh,25 Sep 2025,38 Lorong Marzuki,EW6 Kembangan MRT Station,660.0,1639.34,https://www.propertyguru.com.sg/listing/for-sale-d-casita-60105803
60024166,Central Grove,Sale,1750000.0,3,3,1227,Andy Wong,25 Sep 2025,,EW9 Aljunied MRT Station,150.0,1426.24,https://www.propertyguru.com.sg/listing/for-sale-central-grove-60024166
60117005,The Antares,Sale,1750000.0,2,2,883,Florence Ho,25 Sep 2025,19 Mattar Road,DT25 Mattar MRT Station,470.0,1981.88,https://www.propertyguru.com.sg/listing/for-sale-the-antares-60117005
25502817,Rezi 26,Sale,1200000.0,2,3,765,Jason Low,25 Sep 2025,5B Lorong 26 Geylang,EW9 Aljunied MRT Station,660.0,1568.63,https://www.propertyguru.com.sg/listing/for-sale-rezi-26-25502817
60100615,Penrose,Sale,2590000.0,3,3,1173,Ming Han Lim (Ming),25 Sep 2025,20 Sims Drive,EW9 Aljunied MRT Station,570.0,2208.01,https://www.propertyguru.com.sg/listing/for-sale-penrose-60100615
60105011,Sims Urban Oasis,Sale,2200000.0,4,2,990,Kerene Ong Zhi Qi,25 Sep 2025,4 Sims Drive,EW9 Aljunied MRT Station,450.0,2222.22,https://www.propertyguru.com.sg/listing/for-sale-sims-urban-oasis-60105011
60112154,222 Jalan Eunos,Sale,769000.0,1,1,527,Shen Chuang 秀琴,25 Sep 2025,,,,1459.2,https://www.propertyguru.com.sg/listing/for-sale-222-jalan-eunos-60112154
60137218,Sims Urban Oasis,Sale,1388000.0,2,1,667,Adrian Lee,24 Sep 2025,2 Sims Drive,EW9 Aljunied MRT Station,450.0,2080.96,https://www.propertyguru.com.sg/listing/for-sale-sims-urban-oasis-60137218
60134048,Levenue,Sale,840000.0,2,1,495,Belle Tan May Sian,24 Sep 2025,55 Lengkong Empat,EW6 Kembangan MRT Station,940.0,1696.97,https://www.propertyguru.com.sg/listing/for-sale-levenue-60134048
60137172,Penrose,Sale,1350000.0,2,1,646,Martin Du,24 Sep 2025,20 Sims Drive,EW9 Aljunied MRT Station,570.0,2089.78,https://www.propertyguru.com.sg/listing/for-sale-penrose-60137172
60064514,Tre Residences,Sale,1630000.0,3,2,850,Rachel Ang,24 Sep 2025,7 Geylang East Avenue 1,EW9 Aljunied MRT Station,440.0,1917.65,https://www.propertyguru.com.sg/listing/for-sale-tre-residences-60064514
60113332,Simsville,Sale,1480000.0,2,2,980,Eddie Tay,25 Sep 2025,10 Geylang East Avenue 2,EW8 Paya Lebar MRT Station,460.0,1510.2,https://www.propertyguru.com.sg/listing/for-sale-simsville-60113332
60010747,Euhabitat,Sale,2060000.0,3,3,1367,Maggie Deng,24 Sep 2025,198 Jalan Eunos,,,1506.95,https://www.propertyguru.com.sg/listing/for-sale-euhabitat-60010747
25628680,Sims Urban Oasis,Sale,1518000.0,2,2,786,Den Ng 黄炜炜,24 Sep 2025,8 Sims Drive,EW9 Aljunied MRT Station,450.0,1931.3,https://www.propertyguru.com.sg/listing/for-sale-sims-urban-oasis-25628680
60113767,Suites @ Sims,Sale,1100888.0,2,2,753,Gerry Low,24 Sep 2025,468 Sims Ave,EW9 Aljunied MRT Station,600.0,1462.0,https://www.propertyguru.com.sg/listing/for-sale-suites-sims-60113767
60137069,Dakota Residences,Sale,7000000.0,4,6,3692,Kayla Wong,24 Sep 2025,38 Dakota Crescent,CC8 Dakota MRT Station,540.0,1895.99,https://www.propertyguru.com.sg/listing/for-sale-dakota-residences-60137069
60098100,Penrose,Sale,2590000.0,3,3,1173,Cheryl Teh,24 Sep 2025,28 Sims Drive,EW9 Aljunied MRT Station,560.0,2208.01,https://www.propertyguru.com.sg/listing/for-sale-penrose-60098100
25582807,Parc Esta,Sale,1963000.0,2,2,861,Gina Tng,24 Sep 2025,822 Sims Avenue,EW7 Eunos MRT Station,260.0,2279.91,https://www.propertyguru.com.sg/listing/for-sale-parc-esta-25582807
22706859,Vacanza @ East,Sale,1288888.0,2,2,840,Terence Lee,24 Sep 2025,36 Lengkong Tujoh,,,1534.39,https://www.propertyguru.com.sg/listing/for-sale-vacanza-east-22706859
25571914,Sims Urban Oasis,Sale,850000.0,1,1,409,Joylyn Ho,24 Sep 2025,10 Sims Drive,EW9 Aljunied MRT Station,450.0,2078.24,https://www.propertyguru.com.sg/listing/for-sale-sims-urban-oasis-25571914
60087199,La Fleur,Sale,670000.0,1,1,409,Tim Toh Zi Tao,24 Sep 2025,8 Lorong 26 Geylang,EW9 Aljunied MRT Station,670.0,1638.14,https://www.propertyguru.com.sg/listing/for-sale-la-fleur-60087199
60082620,Parc Esta,Sale,1950000.0,2,2,861,Kevin Tang,24 Sep 2025,916 Sims Avenue,EW7 Eunos MRT Station,260.0,2264.81,https://www.propertyguru.com.sg/listing/for-sale-parc-esta-60082620
60118878,Parc Esta,Sale,1250000.0,2,1,526,Alerie Huang,24 Sep 2025,900 Sims Avenue,EW7 Eunos MRT Station,220.0,2376.43,https://www.propertyguru.com.sg/listing/for-sale-parc-esta-60118878
60078230,Zyanya,Sale,2207400.0,3,3,1044,Ng Jonathan,24 Sep 2025,8 Lorong 25A Geylang,EW9 Aljunied MRT Station,310.0,2114.37,https://www.propertyguru.com.sg/listing/for-sale-zyanya-60078230
60110863,Central Grove,Sale,1720000.0,3,3,1206,Jasper Chan,24 Sep 2025,1 Geylang East Avenue 1,EW9 Aljunied MRT Station,150.0,1426.2,https://www.propertyguru.com.sg/listing/for-sale-central-grove-60110863
25553422,Urban Treasures,Sale,1450000.0,2,2,700,Ong Yu Rong,24 Sep 2025,205 Jalan Eunos,DT28 Kaki Bukit MRT Station,870.0,2071.43,https://www.propertyguru.com.sg/listing/for-sale-urban-treasures-25553422
60124739,Tropika East,Sale,800000.0,1,1,463,Ivy Teo 张美兰,24 Sep 2025,3 Foo Kim Lin Road,DT28 Kaki Bukit MRT Station,970.0,1727.86,https://www.propertyguru.com.sg/listing/for-sale-tropika-east-60124739
23902275,Sims Urban Oasis,Sale,3318000.0,5,4,1732,James Boey,24 Sep 2025,8 Sims Drive,EW9 Aljunied MRT Station,450.0,1915.7,https://www.propertyguru.com.sg/listing/for-sale-sims-urban-oasis-23902275
25536046,Parc Esta,Sale,2500000.0,3,2,1076,Jeff Foo,24 Sep 2025,914 Sims Avenue,EW7 Eunos MRT Station,300.0,2323.42,https://www.propertyguru.com.sg/listing/for-sale-parc-esta-25536046
60014731,Zyanya,Sale,2207400.0,3,3,1044,Marcus Ramsey Goh,24 Sep 2025,8 Lorong 25A Geylang,EW9 Aljunied MRT Station,310.0,2114.37,https://www.propertyguru.com.sg/listing/for-sale-zyanya-60014731
60105790,Sims Urban Oasis,Sale,2200000.0,3,2,1033,Gaynor Lim,24 Sep 2025,18 Sims Drive,EW9 Aljunied MRT Station,450.0,2129.72,https://www.propertyguru.com.sg/listing/for-sale-sims-urban-oasis-60105790
25588343,Tre Residences,Sale,1700000.0,4,3,947,Edwin Lee,24 Sep 2025,9 Geylang East Avenue 1,EW9 Aljunied MRT Station,300.0,1795.14,https://www.propertyguru.com.sg/listing/for-sale-tre-residences-25588343
25529769,Euhabitat,Sale,800000.0,1,1,549,Ho Wee Choong,24 Sep 2025,210 Jalan Eunos,,,1457.19,https://www.propertyguru.com.sg/listing/for-sale-euhabitat-25529769
60135252,Suites @ Sims,Sale,680000.0,1,1,344,Stanley Wong,25 Sep 2025,468 Sims Ave,EW9 Aljunied MRT Station,600.0,1976.74,https://www.propertyguru.com.sg/listing/for-sale-suites-sims-60135252
25502462,Zyanya,Sale,2207400.0,3,2,1044,YT Tan (陈永达),24 Sep 2025,8 Lorong 25A Geylang,EW9 Aljunied MRT Station,310.0,2114.37,https://www.propertyguru.com.sg/listing/for-sale-zyanya-25502462
25540547,Esta Ruby,Sale,1999999.0,3,2,1130,Heng Soon Kiat (SK),24 Sep 2025,500 Guillimard Road,EW8 Paya Lebar MRT Station,530.0,1769.91,https://www.propertyguru.com.sg/listing/for-sale-esta-ruby-25540547
25393885,Eunos Park,Sale,1400000.0,2,2,1033,Angeline Poh 傅凤仪,24 Sep 2025,5 Kampong Eunos,EW7 Eunos MRT Station,540.0,1355.28,https://www.propertyguru.com.sg/listing/for-sale-eunos-park-25393885
60111235,Parc Esta,Sale,935000.0,-1,1,420,Keith Ong,23 Sep 2025,904 Sims Avenue,EW7 Eunos MRT Station,300.0,2226.19,https://www.propertyguru.com.sg/listing/for-sale-parc-esta-60111235
