ListID,PropertyName,Type,Price,Bedrooms,Bathrooms,Sqft,Author,ListDate,Address,NearestMRT,DistanceToMRT,PricePerSqft,URL
24352972,Alba,Sale,28966000.0,5,6,6437,CHEN .,20 Sep 2025,8 Cairnhill Rise,,,4499.92,https://www.propertyguru.com.sg/listing/for-sale-alba-24352972
25611565,The Avenir,Sale,6288000.0,3,4,1572,Andy Law,24 Sep 2025,8 River Valley Close,TE15 Great World MRT Station,570.0,4000.0,https://www.propertyguru.com.sg/listing/for-sale-the-avenir-25611565
25610882,Kopar At Newton,Sale,1168888.0,1,1,517,Damien Tan,24 Sep 2025,8 Makeway Avenue,DT11 Newton MRT Station,500.0,2260.91,https://www.propertyguru.com.sg/listing/for-sale-kopar-at-newton-25610882
60087878,Yong An Park,Sale,9550000.0,4,5,3434,Desmond Chan,24 Sep 2025,325 River Valley Road,TE15 Great World MRT Station,460.0,2781.01,https://www.propertyguru.com.sg/listing/for-sale-yong-an-park-60087878
60123317,Wilkie Studio,Sale,2980000.0,3,2,1884,Maggie Deng,24 Sep 2025,86 Wilkie Road,NE7 Little India MRT Station,710.0,1581.74,https://www.propertyguru.com.sg/listing/for-sale-wilkie-studio-60123317
16611920,One Devonshire,Sale,3780000.0,3,3,1292,Daniel Chong 张智翔,24 Sep 2025,1 Devonshire Road,NS23 Somerset MRT Station,380.0,2925.7,https://www.propertyguru.com.sg/listing/for-sale-one-devonshire-16611920
25259586,Martin Modern,Sale,2250000.0,2,2,764,Cheryl Ong,24 Sep 2025,10 Martin Place,DT20 Fort Canning MRT Station,790.0,2945.03,https://www.propertyguru.com.sg/listing/for-sale-martin-modern-25259586
60014195,Irwell Hill Residences,Sale,1035000.0,1,1,398,ERIC TAY (鄭思勇),24 Sep 2025,2 Irwell Hill,TE15 Great World MRT Station,680.0,2600.5,https://www.propertyguru.com.sg/listing/for-sale-irwell-hill-residences-60014195
24955802,Kopar At Newton,Sale,9000000.0,6,5,3251,Joanne Ang,24 Sep 2025,6 Makeway Avenue,DT11 Newton MRT Station,500.0,2768.38,https://www.propertyguru.com.sg/listing/for-sale-kopar-at-newton-24955802
25344945,Irwell Hill Residences,Sale,1250000.0,-1,1,398,Deepti Malik,24 Sep 2025,2 Irwell Hill,TE15 Great World MRT Station,680.0,3140.7,https://www.propertyguru.com.sg/listing/for-sale-irwell-hill-residences-25344945
60037363,Mirage Tower,Sale,3740000.0,3,3,1496,Bernie Cheo,24 Sep 2025,80 Kim Seng Road,TE15 Great World MRT Station,540.0,2500.0,https://www.propertyguru.com.sg/listing/for-sale-mirage-tower-60037363
21208097,The Peak @ Cairnhill I,Sale,1480000.0,1,1,592,Eric Lim,24 Sep 2025,51 Cairnhill Circle,,,2500.0,https://www.propertyguru.com.sg/listing/for-sale-the-peak-cairnhill-i-21208097
