ListID,PropertyName,Type,Price,Bedrooms,Bathrooms,Sqft,Author,ListDate,Address,NearestMRT,DistanceToMRT,PricePerSqft,URL
25490709,Fyve Derbyshire,Sale,1400000.0,2,1,560,Desmond Chan,24 Sep 2025,5 Derbyshire Road,NS20 Novena MRT Station,550.0,2500.0,https://www.propertyguru.com.sg/listing/for-sale-fyve-derbyshire-25490709
25241247,The Arcadia (Arcadia Gardens),Sale,5720000.0,4,4,4670,Meilinda Soetedjo,24 Sep 2025,235 Arcadia Road,,,1224.84,https://www.propertyguru.com.sg/listing/for-sale-the-arcadia-arcadia-gardens-25241247
22023422,Soleil @ Sinaran,Sale,2799000.0,2,2,1452,Jimmy Lim,24 Sep 2025,6 Sinaran Drive,NS20 Novena MRT Station,430.0,1927.69,https://www.propertyguru.com.sg/listing/for-sale-soleil-sinaran-22023422
60136608,Sanctuary @ Newton,Sale,2800000.0,3,2,1055,Zach Lin,24 Sep 2025,2 Surrey Rd,NS20 Novena MRT Station,600.0,2654.03,https://www.propertyguru.com.sg/listing/for-sale-sanctuary-newton-60136608
24204569,Sanctuary@Newton,Sale,2772000.0,3,2,1055,Linda Yang,24 Sep 2025,Surrey Road,NS20 Novena MRT Station,600.0,2627.49,https://www.propertyguru.com.sg/listing/for-sale-sanctuary-newton-24204569
22668328,35 Gilstead,Sale,2880000.0,3,3,1012,Linda Yang,24 Sep 2025,35 Gilstead Road,NS21 Newton MRT Station,630.0,2845.85,https://www.propertyguru.com.sg/listing/for-sale-35-gilstead-22668328
60136449,Sky @ Eleven,Sale,10000000.0,5,5,5490,Jason Chen,24 Sep 2025,5 Thomson Lane,TE10 Mount Pleasant MRT Station,960.0,1821.49,https://www.propertyguru.com.sg/listing/for-sale-sky-eleven-60136449
60135764,Villa Des Flores,Sale,2828000.0,2,2,1572,Timothy Teo,24 Sep 2025,125 Whitley Road,TE10 Mount Pleasant MRT Station,240.0,1798.98,https://www.propertyguru.com.sg/listing/for-sale-villa-des-flores-60135764
24366845,Hillcrest Arcadia,Sale,3300000.0,4,4,2764,Ron Teo,24 Sep 2025,251 Arcadia Road,,,1193.92,https://www.propertyguru.com.sg/listing/for-sale-hillcrest-arcadia-24366845
24947095,Sanctuary @ Newton,Sale,2772000.0,3,2,1055,Marcus Ramsey Goh,24 Sep 2025,2 Surrey Rd,NS20 Novena MRT Station,600.0,2627.49,https://www.propertyguru.com.sg/listing/for-sale-sanctuary-newton-24947095
24876806,Sanctuary @ Newton,Sale,3611000.0,4,2,1249,Marcus Ramsey Goh,24 Sep 2025,2 Surrey Rd,NS20 Novena MRT Station,600.0,2891.11,https://www.propertyguru.com.sg/listing/for-sale-sanctuary-newton-24876806
60076338,Peak Residence,Sale,1490000.0,1,1,560,Wayne Koh,24 Sep 2025,337 Thomson Road,NS20 Novena MRT Station,770.0,2660.71,https://www.propertyguru.com.sg/listing/for-sale-peak-residence-60076338
60136243,Rochelle At Newton,Sale,2100000.0,2,2,1012,Vivian Chua,24 Sep 2025,188 Keng Lee Road,DT11 Newton MRT Station,440.0,2075.1,https://www.propertyguru.com.sg/listing/for-sale-rochelle-at-newton-60136243
25501525,Sanctuary @ Newton,Sale,3611000.0,4,3,1249,Seah Yam Sengh,24 Sep 2025,2 Surrey Rd,NS20 Novena MRT Station,600.0,2891.11,https://www.propertyguru.com.sg/listing/for-sale-sanctuary-newton-25501525
25518325,Pullman Residences,Sale,2250000.0,2,2,667,Lesnar Hong,23 Sep 2025,18 Dunearn Road,NS21 Newton MRT Station,190.0,3373.31,https://www.propertyguru.com.sg/listing/for-sale-pullman-residences-25518325
60040722,Ikigai,Sale,1450000.0,2,1,603,Daniel Ong,23 Sep 2025,38 Shrewsbury Road,NS20 Novena MRT Station,590.0,2404.64,https://www.propertyguru.com.sg/listing/for-sale-ikigai-60040722
25106937,Cube 8,Sale,1790000.0,2,2,904,Amanda Soon 孙 文 欣,23 Sep 2025,376 Thomson Road,TE10 Mount Pleasant MRT Station,890.0,1980.09,https://www.propertyguru.com.sg/listing/for-sale-cube-8-25106937
25633585,Fyve Derbyshire,Sale,1725000.0,2,1,592,Benedict Eng,23 Sep 2025,5 Derbyshire Road,NS20 Novena MRT Station,550.0,2913.85,https://www.propertyguru.com.sg/listing/for-sale-fyve-derbyshire-25633585
25466924,The Arcadia (Arcadia Gardens),Sale,5500000.0,4,4,3735,Paul Ang,23 Sep 2025,235 Arcadia Road,,,1472.56,https://www.propertyguru.com.sg/listing/for-sale-the-arcadia-arcadia-gardens-25466924
60076139,Amaryllis Ville,Sale,2099999.0,3,2,1033,Joyce Hoo,23 Sep 2025,22 Newton Road,DT11 Newton MRT Station,440.0,2032.91,https://www.propertyguru.com.sg/listing/for-sale-amaryllis-ville-60076139
60135692,6 Derbyshire,Sale,1000000.0,1,1,517,Grace Seah,23 Sep 2025,6 Derbyshire Road,NS20 Novena MRT Station,630.0,1934.24,https://www.propertyguru.com.sg/listing/for-sale-6-derbyshire-60135692
25599193,The Glyndebourne,Sale,2680000.0,2,2,1055,Clarie Lim,23 Sep 2025,38 Trevose Crescent,TE11 Stevens MRT Station,500.0,2540.28,https://www.propertyguru.com.sg/listing/for-sale-the-glyndebourne-25599193
25641319,Pullman Residences,Sale,2180000.0,2,2,667,LESTER CHEN,23 Sep 2025,18 Dunearn Road,NS21 Newton MRT Station,190.0,3268.37,https://www.propertyguru.com.sg/listing/for-sale-pullman-residences-25641319
25629785,Pasadena,Sale,2800000.0,3,3,1389,George Peng,23 Sep 2025,2A Derbyshire Road,NS20 Novena MRT Station,590.0,2015.84,https://www.propertyguru.com.sg/listing/for-sale-pasadena-25629785
60092435,368 Thomson,Sale,1400000.0,1,1,689,Jun Hui Quah,23 Sep 2025,368 Thomson Road,TE10 Mount Pleasant MRT Station,760.0,2031.93,https://www.propertyguru.com.sg/listing/for-sale-368-thomson-60092435
60135278,Sanctuary @ Newton,Sale,2209000.0,2,2,807,Ng Lay Kwan,23 Sep 2025,2 Surrey Rd,NS20 Novena MRT Station,600.0,2737.3,https://www.propertyguru.com.sg/listing/for-sale-sanctuary-newton-60135278
60012048,Amaryllis Ville,Sale,2650000.0,3,2,1378,Lee Yong,23 Sep 2025,20 Newton Road,DT11 Newton MRT Station,440.0,1923.08,https://www.propertyguru.com.sg/listing/for-sale-amaryllis-ville-60012048
60104372,Lincoln Suites,Sale,1150000.0,-1,1,474,Eugene Chen 陈加明,23 Sep 2025,1 Khiang Guan Avenue,NS20 Novena MRT Station,460.0,2426.16,https://www.propertyguru.com.sg/listing/for-sale-lincoln-suites-60104372
25620736,Dunearn 386,Sale,2400000.0,4,2,915,Lawrence Goh,23 Sep 2025,386 Dunearn Road,CC19 Botanic Gardens MRT Station,610.0,2622.95,https://www.propertyguru.com.sg/listing/for-sale-dunearn-386-25620736
25462036,Hillcrest Arcadia,Sale,3880000.0,4,4,2896,Jeffrey Lee,23 Sep 2025,251 Arcadia Road,,,1339.78,https://www.propertyguru.com.sg/listing/for-sale-hillcrest-arcadia-25462036
24612771,Adam Park Condominium,Sale,2390000.0,2,2,1119,Brandon Aw ERA,22 Sep 2025,29 Adam Road,DT9 Botanic Gardens MRT Station,870.0,2135.84,https://www.propertyguru.com.sg/listing/for-sale-adam-park-condominium-24612771
60134606,Birmingham Mansions,Sale,2238000.0,3,3,1067,Avril Bin,22 Sep 2025,130 Thomson Road,NS20 Novena MRT Station,320.0,2097.47,https://www.propertyguru.com.sg/listing/for-sale-birmingham-mansions-60134606
60107866,26 Newton,Sale,2110000.0,2,2,1119,Lindy Lee,22 Sep 2025,26 Newton Road Singapore,NS21 Newton MRT Station,570.0,1885.61,https://www.propertyguru.com.sg/listing/for-sale-26-newton-60107866
23432533,Sky @ Eleven,Sale,6680000.0,4,4,2713,Christine Chong,22 Sep 2025,7 Thomson Lane,TE10 Mount Pleasant MRT Station,960.0,2462.22,https://www.propertyguru.com.sg/listing/for-sale-sky-eleven-23432533
24876762,Sanctuary @ Newton,Sale,2219000.0,2,2,807,Marcus Ramsey Goh,23 Sep 2025,2 Surrey Rd,NS20 Novena MRT Station,600.0,2749.69,https://www.propertyguru.com.sg/listing/for-sale-sanctuary-newton-24876762
25543878,Pullman Residences,Sale,4199999.0,4,4,1281,Cedric Lim (林育民),22 Sep 2025,18 Dunearn Road,NS21 Newton MRT Station,190.0,3278.69,https://www.propertyguru.com.sg/listing/for-sale-pullman-residences-25543878
25470339,Fyve Derbyshire,Sale,1400000.0,2,1,560,Lee Yong,21 Sep 2025,5 Derbyshire Road,NS20 Novena MRT Station,550.0,2500.0,https://www.propertyguru.com.sg/listing/for-sale-fyve-derbyshire-25470339
60124541,Gilstead Mansion,Sale,3200000.0,4,3,1615,Aileen Chew,21 Sep 2025,59 Gilstead Road,NS20 Novena MRT Station,550.0,1981.42,https://www.propertyguru.com.sg/listing/for-sale-gilstead-mansion-60124541
23268080,Adam Park Condominium,Sale,2880000.0,2,2,1765,June Leng Yee Hoe,21 Sep 2025,29A Adam Road,DT9 Botanic Gardens MRT Station,870.0,1631.73,https://www.propertyguru.com.sg/listing/for-sale-adam-park-condominium-23268080
60090133,Peak Residence,Sale,1520000.0,1,1,539,Wilson Ang,21 Sep 2025,337 Thomson Road,NS20 Novena MRT Station,770.0,2820.04,https://www.propertyguru.com.sg/listing/for-sale-peak-residence-60090133
25345568,Montebleu,Sale,2480000.0,3,3,1227,Jessica Loh,21 Sep 2025,8 Minbu Road,,,2021.19,https://www.propertyguru.com.sg/listing/for-sale-montebleu-25345568
25576494,Amaryllis Ville,Sale,2050000.0,2,2,958,Janet Lee,21 Sep 2025,20 Newton Road,DT11 Newton MRT Station,440.0,2139.87,https://www.propertyguru.com.sg/listing/for-sale-amaryllis-ville-25576494
24468398,Lucida,Sale,5780000.0,4,5,4176,Jerry Low 劉權義,20 Sep 2025,2 Suffolk Road,NS20 Novena MRT Station,660.0,1384.1,https://www.propertyguru.com.sg/listing/for-sale-lucida-24468398
23684597,Hillcrest Arcadia,Sale,3300000.0,5,4,2454,Rommel Tan,20 Sep 2025,253 Arcadia Road,,,1344.74,https://www.propertyguru.com.sg/listing/for-sale-hillcrest-arcadia-23684597
25191005,Sanctuary @ Newton,Sale,3608000.0,4,3,1249,Christopher Go,20 Sep 2025,2 Surrey Rd,NS20 Novena MRT Station,600.0,2888.71,https://www.propertyguru.com.sg/listing/for-sale-sanctuary-newton-25191005
25084912,Sanctuary @ Newton,Sale,2772000.0,3,2,1055,Christopher Go,20 Sep 2025,2 Surrey Rd,NS20 Novena MRT Station,600.0,2627.49,https://www.propertyguru.com.sg/listing/for-sale-sanctuary-newton-25084912
60019141,The Trevose,Sale,3699999.0,4,3,1841,Lester T.,20 Sep 2025,58 Trevose Crescent,TE11 Stevens MRT Station,300.0,2009.78,https://www.propertyguru.com.sg/listing/for-sale-the-trevose-60019141
60010472,Minbu Court,Sale,3400000.0,4,4,1991,Phyllis Ngam,20 Sep 2025,54 Minbu Road,,,1707.68,https://www.propertyguru.com.sg/listing/for-sale-minbu-court-60010472
60066513,Pullman Residences,Sale,3900000.0,3,3,1163,Indira Malinda,20 Sep 2025,18 Dunearn Road,NS21 Newton MRT Station,190.0,3353.4,https://www.propertyguru.com.sg/listing/for-sale-pullman-residences-60066513
60110516,Watten House,Sale,4956000.0,3,4,1539,Valerie Tan,19 Sep 2025,38 Shelford Road,DT8 Tan Kah Kee MRT Station,670.0,3220.27,https://www.propertyguru.com.sg/listing/for-sale-watten-house-60110516
23362877,Trilight,Sale,15800000.0,4,4,5802,Torie Frances Doshi,19 Sep 2025,9 Newton Road,DT11 Newton MRT Station,260.0,2723.2,https://www.propertyguru.com.sg/listing/for-sale-trilight-23362877
25491212,6 Derbyshire,Sale,1678888.0,2,2,829,Connie Ouyang Yuxia,24 Sep 2025,6 Derbyshire Road,NS20 Novena MRT Station,630.0,2025.2,https://www.propertyguru.com.sg/listing/for-sale-6-derbyshire-25491212
60122550,Bassein Court,Sale,2880000.0,3,3,1399,Priscilla Ding,19 Sep 2025,5 Bassein Road,NS20 Novena MRT Station,870.0,2058.61,https://www.propertyguru.com.sg/listing/for-sale-bassein-court-60122550
60130301,Soleil @ Sinaran,Sale,2880000.0,3,2,1098,Steve Lee,19 Sep 2025,2 Sinaran Drive,NS20 Novena MRT Station,230.0,2622.95,https://www.propertyguru.com.sg/listing/for-sale-soleil-sinaran-60130301
24421635,Sanctuary @ Newton,Sale,2772000.0,3,2,1055,Evone Yap,19 Sep 2025,2 Surrey Rd,NS20 Novena MRT Station,600.0,2627.49,https://www.propertyguru.com.sg/listing/for-sale-sanctuary-newton-24421635
25380201,6 Derbyshire,Sale,1799999.0,2,2,829,Joanne Chan,18 Sep 2025,6 Derbyshire Road,NS20 Novena MRT Station,630.0,2171.29,https://www.propertyguru.com.sg/listing/for-sale-6-derbyshire-25380201
60035951,Pullman Residences,Sale,1998000.0,2,2,667,Linda Ong,18 Sep 2025,18 Dunearn Road,NS21 Newton MRT Station,190.0,2995.5,https://www.propertyguru.com.sg/listing/for-sale-pullman-residences-60035951
24881141,Sanctuary @ Newton,Sale,3611000.0,4,2,1249,Jeslyn Tan G.N.,18 Sep 2025,2 Surrey Rd,NS20 Novena MRT Station,600.0,2891.11,https://www.propertyguru.com.sg/listing/for-sale-sanctuary-newton-24881141
25496766,Gloucester Mansions,Sale,1420000.0,1,1,657,Vernus Lou,23 Sep 2025,10 Newton Road,DT11 Newton MRT Station,290.0,2161.34,https://www.propertyguru.com.sg/listing/for-sale-gloucester-mansions-25496766
25358778,8 Bassein,Sale,888000.0,1,1,452,Vernus Lou,18 Sep 2025,8 Bassein Road,NS20 Novena MRT Station,810.0,1964.6,https://www.propertyguru.com.sg/listing/for-sale-8-bassein-25358778
60042801,Tan Tong Meng Tower,Sale,3800000.0,5,4,3240,Evelyn Lek 陆美智,18 Sep 2025,370 Thomson Road,TE10 Mount Pleasant MRT Station,830.0,1172.84,https://www.propertyguru.com.sg/listing/for-sale-tan-tong-meng-tower-60042801
60079189,Cube 8,Sale,2850000.0,3,3,1335,Fransiska Tan,18 Sep 2025,376 Thomson Road,TE10 Mount Pleasant MRT Station,890.0,2134.83,https://www.propertyguru.com.sg/listing/for-sale-cube-8-60079189
60090031,Soleil @ Sinaran,Sale,2218000.0,2,2,936,Celestine Chun,18 Sep 2025,2 Sinaran Drive,NS20 Novena MRT Station,230.0,2369.66,https://www.propertyguru.com.sg/listing/for-sale-soleil-sinaran-60090031
25226046,Shelford 23,Sale,3300000.0,3,3,1528,Tong Kai Meng 唐皆明,24 Sep 2025,23 Shelford Road,CC19 Botanic Gardens MRT Station,880.0,2159.69,https://www.propertyguru.com.sg/listing/for-sale-shelford-23-25226046
25235553,Watten Hill Condo,Sale,4900000.0,3,4,2626,Joyce Lau,24 Sep 2025,Watten View,DT8 Tan Kah Kee MRT Station,730.0,1865.96,https://www.propertyguru.com.sg/listing/for-sale-watten-hill-condo-25235553
23860074,6 Derbyshire,Sale,1680000.0,2,2,732,Karen Wong,24 Sep 2025,6 Derbyshire Road,NS20 Novena MRT Station,630.0,2295.08,https://www.propertyguru.com.sg/listing/for-sale-6-derbyshire-23860074
25517095,Soleil @ Sinaran,Sale,2580000.0,3,2,1432,Ramzi Razak,24 Sep 2025,2 Sinaran Drive,NS20 Novena MRT Station,230.0,1801.68,https://www.propertyguru.com.sg/listing/for-sale-soleil-sinaran-25517095
25617282,Peppermint Grove,Sale,2600000.0,3,4,1195,Eirene Phua,24 Sep 2025,45 Newton Road,NS20 Novena MRT Station,410.0,2175.73,https://www.propertyguru.com.sg/listing/for-sale-peppermint-grove-25617282
25629789,Pasadena,Sale,2800000.0,3,3,1389,Tiffany Ng,24 Sep 2025,2A Derbyshire Road,NS20 Novena MRT Station,590.0,2015.84,https://www.propertyguru.com.sg/listing/for-sale-pasadena-25629789
60103437,"CHEAP CCR Newton!! $910k, Freehold Cheaper than 99yrs. 5 mins MRT",Sale,910000.0,1,1,463,Jennifer Tan WL 陈慧莲,24 Sep 2025,Makeway Avenue,NS21 Newton MRT Station,590.0,1965.44,https://www.propertyguru.com.sg/listing/for-sale-cheap-ccr-newton-910k-freehold-cheaper-than-99yrs-5-mins-mrt-60103437
25613868,Soleil @ Sinaran,Sale,2218000.0,2,2,936,Esther Chia,24 Sep 2025,2 Sinaran Drive,NS20 Novena MRT Station,230.0,2369.66,https://www.propertyguru.com.sg/listing/for-sale-soleil-sinaran-25613868
25190677,Fyve Derbyshire,Sale,1400000.0,2,1,560,Norris Tan,24 Sep 2025,5 Derbyshire Road,NS20 Novena MRT Station,550.0,2500.0,https://www.propertyguru.com.sg/listing/for-sale-fyve-derbyshire-25190677
60041659,Nineteen Shelford,Sale,1550000.0,1,2,753,Yvette Yeo,24 Sep 2025,19 Shelford Road,CC19 Botanic Gardens MRT Station,680.0,2058.43,https://www.propertyguru.com.sg/listing/for-sale-nineteen-shelford-60041659
22791061,Amaryllis Ville,Sale,3000000.0,3,3,1604,Alex Lee,23 Sep 2025,22 Newton Road,DT11 Newton MRT Station,440.0,1870.32,https://www.propertyguru.com.sg/listing/for-sale-amaryllis-ville-22791061
60104948,Newton 18,Sale,2180000.0,2,2,926,Janice Sim,23 Sep 2025,18 Newton Road,DT11 Newton MRT Station,380.0,2354.21,https://www.propertyguru.com.sg/listing/for-sale-newton-18-60104948
25073523,Sanctuary @ Newton,Sale,2698000.0,3,2,1055,Chia Yei (CY) 佳业,23 Sep 2025,2 Surrey Rd,NS20 Novena MRT Station,600.0,2557.35,https://www.propertyguru.com.sg/listing/for-sale-sanctuary-newton-25073523
24727755,Watten House,Sale,7900000.0,5,6,2368,Cara Loke,23 Sep 2025,38 Shelford Road,DT8 Tan Kah Kee MRT Station,670.0,3336.15,https://www.propertyguru.com.sg/listing/for-sale-watten-house-24727755
60018203,Rochelle At Newton,Sale,2100000.0,2,2,1012,Paige Tan,23 Sep 2025,188 Keng Lee Road,DT11 Newton MRT Station,440.0,2075.1,https://www.propertyguru.com.sg/listing/for-sale-rochelle-at-newton-60018203
60094429,Fyve Derbyshire,Sale,1400000.0,2,1,560,Ryan Lee,23 Sep 2025,5 Derbyshire Road,NS20 Novena MRT Station,550.0,2500.0,https://www.propertyguru.com.sg/listing/for-sale-fyve-derbyshire-60094429
60126847,The Arcadia (Arcadia Gardens),Sale,5720000.0,4,4,4673,Laren Ngui  魏士传,23 Sep 2025,235 Arcadia Road,,,1224.05,https://www.propertyguru.com.sg/listing/for-sale-the-arcadia-arcadia-gardens-60126847
25113234,Brand New Freehold District 11 Hidden Japanese-Inspired Residence,Sale,3415280.0,3,3,1496,Ng Aik Pin,23 Sep 2025,Moulmein Road / Thomson Road / Shrewsbury Road,NS20 Novena MRT Station,570.0,2282.94,https://www.propertyguru.com.sg/listing/for-sale-brand-new-freehold-district-11-hidden-japanese-inspired-residence-25113234
60115943,Neu at Novena,Sale,1708000.0,2,2,570,Kent Tan,23 Sep 2025,27 Moulmein Rise,NS20 Novena MRT Station,410.0,2996.49,https://www.propertyguru.com.sg/listing/for-sale-neu-at-novena-60115943
25523412,Buckley Classique,Sale,3780000.0,3,2,1399,Lim Yew Hwa 林友華,23 Sep 2025,11 Buckley Road,NS20 Novena MRT Station,560.0,2701.93,https://www.propertyguru.com.sg/listing/for-sale-buckley-classique-25523412
