ListID,PropertyName,Type,Price,Bedrooms,Bathrooms,Sqft,Author,ListDate,Address,NearestMRT,DistanceToMRT,PricePerSqft,URL
60125735,Cuscaden Reserve,Sale,4500000.0,3,2,1163,Chester Su,21 Sep 2025,8 Cuscaden Road,TE13 Orchard Boulevard MRT Station,270.0,3869.3,https://www.propertyguru.com.sg/listing/for-sale-cuscaden-reserve-60125735
25535668,Gallop Green,Sale,8880000.0,5,6,3229,Elaine Goh,25 Sep 2025,19 Woollerton Park,CC20 Farrer Road MRT Station,630.0,2750.08,https://www.propertyguru.com.sg/listing/for-sale-gallop-green-25535668
60137345,Skye at Holland,Sale,4589000.0,5,5,1765,Benjamin Lee,25 Sep 2025,2 Holland Village Way,CC21 Holland Village MRT Station,660.0,2600.0,https://www.propertyguru.com.sg/listing/for-sale-skye-at-holland-60137345
60137333,Skye at Holland,Sale,2400000.0,3,2,915,Joanna Lim,24 Sep 2025,2 Holland Village Way,CC21 Holland Village MRT Station,660.0,2622.95,https://www.propertyguru.com.sg/listing/for-sale-skye-at-holland-60137333
60137324,Skye at Holland,Sale,1760000.0,2,2,667,Joanna Lim,24 Sep 2025,2 Holland Village Way,CC21 Holland Village MRT Station,660.0,2638.68,https://www.propertyguru.com.sg/listing/for-sale-skye-at-holland-60137324
60137343,Skye at Holland,Sale,3340000.0,4,3,1238,Joanna Lim,24 Sep 2025,2 Holland Village Way,CC21 Holland Village MRT Station,660.0,2697.9,https://www.propertyguru.com.sg/listing/for-sale-skye-at-holland-60137343
60108969,Fourth Avenue Residences,Sale,1600000.0,2,1,646,Vanessa Owh,24 Sep 2025,2 Fourth Avenue,DT7 Sixth Avenue MRT Station,200.0,2476.78,https://www.propertyguru.com.sg/listing/for-sale-fourth-avenue-residences-60108969
60117234,Robin Residences,Sale,1450000.0,2,1,549,Lionel Mai,24 Sep 2025,7 Robin Drive,DT10 Stevens MRT Station,300.0,2641.17,https://www.propertyguru.com.sg/listing/for-sale-robin-residences-60117234
22535468,Robin Residences,Sale,1000000.0,-1,1,409,Lionel Mai,24 Sep 2025,3 Robin Drive,DT10 Stevens MRT Station,300.0,2444.99,https://www.propertyguru.com.sg/listing/for-sale-robin-residences-22535468
60086308,Balmoral Residences,Sale,4500000.0,3,4,1744,Stella Ng,24 Sep 2025,16 Balmoral Crescent,NS21 Newton MRT Station,780.0,2580.28,https://www.propertyguru.com.sg/listing/for-sale-balmoral-residences-60086308
25481301,Hyll on Holland,Sale,3199999.0,3,3,1055,Sarah X. (郑雪梅),24 Sep 2025,93 Holland Road,CC20 Farrer Road MRT Station,980.0,3033.17,https://www.propertyguru.com.sg/listing/for-sale-hyll-on-holland-25481301
25303133,The Marbella,Sale,4600000.0,4,4,1755,Christine Chong,24 Sep 2025,33 Mount Sinai Rise,EW22 Dover MRT Station,760.0,2621.08,https://www.propertyguru.com.sg/listing/for-sale-the-marbella-25303133
60137186,Skye at Holland,Sale,1500000.0,2,2,581,Annie Tan,24 Sep 2025,2 Holland Village Way,CC21 Holland Village MRT Station,660.0,2581.76,https://www.propertyguru.com.sg/listing/for-sale-skye-at-holland-60137186
60090752,River Green,Sale,3464000.0,4,2,980,Brad Poh 傅杨评,24 Sep 2025,11 River Valley Road,TE15 Great World MRT Station,220.0,3534.69,https://www.propertyguru.com.sg/listing/for-sale-river-green-60090752
60010369,Mon Jervois,Sale,1900000.0,2,2,893,Jane Ee,24 Sep 2025,45 Jervois Road,,,2127.66,https://www.propertyguru.com.sg/listing/for-sale-mon-jervois-60010369
60106156,Astrid Meadows,Sale,6288000.0,4,5,2583,Audrey Wong,24 Sep 2025,101 Coronation Road West,,,2434.38,https://www.propertyguru.com.sg/listing/for-sale-astrid-meadows-60106156
60128071,Skye at Holland,Sale,1510000.0,2,2,581,Edalin Tay,24 Sep 2025,2 Holland Village Way,CC21 Holland Village MRT Station,660.0,2598.97,https://www.propertyguru.com.sg/listing/for-sale-skye-at-holland-60128071
60128148,The Sen,Sale,922000.0,1,1,452,Jaslyn Kee,24 Sep 2025,De Souza Avenue,,,2039.82,https://www.propertyguru.com.sg/listing/for-sale-the-sen-60128148
60128150,The Sen,Sale,1330000.0,2,2,678,Jaslyn Kee,24 Sep 2025,De Souza Avenue,,,1961.65,https://www.propertyguru.com.sg/listing/for-sale-the-sen-60128150
60128154,The Sen,Sale,2088000.0,3,3,1108,Jaslyn Kee,24 Sep 2025,De Souza Avenue,,,1884.48,https://www.propertyguru.com.sg/listing/for-sale-the-sen-60128154
60128155,The Sen,Sale,2880000.0,4,4,1453,Jaslyn Kee,24 Sep 2025,De Souza Avenue,,,1982.11,https://www.propertyguru.com.sg/listing/for-sale-the-sen-60128155
24835447,Fourth Avenue Residences,Sale,1800000.0,2,2,689,Rosie Lee,24 Sep 2025,10 Fourth Avenue,DT7 Sixth Avenue MRT Station,40.0,2612.48,https://www.propertyguru.com.sg/listing/for-sale-fourth-avenue-residences-24835447
24173500,3 Orchard By-The-Park,Sale,3800000.0,2,2,1066,Ashlyn Peh,24 Sep 2025,3 Orchard Boulevard,TE13 Orchard Boulevard MRT Station,210.0,3564.73,https://www.propertyguru.com.sg/listing/for-sale-3-orchard-by-the-park-24173500
60135086,Skye at Holland,Sale,3340000.0,4,3,1238,Kate Lin,24 Sep 2025,2 Holland Village Way,CC21 Holland Village MRT Station,660.0,2697.9,https://www.propertyguru.com.sg/listing/for-sale-skye-at-holland-60135086
23019927,Pollen & Bleu,Sale,1530000.0,2,1,700,Wiky Kong,24 Sep 2025,15 Farrer Drive,CC20 Farrer Road MRT Station,540.0,2185.71,https://www.propertyguru.com.sg/listing/for-sale-pollen-bleu-23019927
60134976,Skye at Holland,Sale,3806400.0,4,4,1464,Kelvin Neo  凯尔文,24 Sep 2025,2 Holland Village Way,CC21 Holland Village MRT Station,660.0,2600.0,https://www.propertyguru.com.sg/listing/for-sale-skye-at-holland-60134976
60134960,Skye at Holland,Sale,4589000.0,5,4,1765,Kelvin Neo  凯尔文,24 Sep 2025,2 Holland Village Way,CC21 Holland Village MRT Station,660.0,2600.0,https://www.propertyguru.com.sg/listing/for-sale-skye-at-holland-60134960
60050987,Fourth Avenue Residences,Sale,2790000.0,3,2,958,Ashlyn Peh,24 Sep 2025,16 Fourth Avenue,DT7 Sixth Avenue MRT Station,340.0,2912.32,https://www.propertyguru.com.sg/listing/for-sale-fourth-avenue-residences-60050987
60123756,Fourth Avenue Residences,Sale,1300000.0,1,1,495,Stephanie K,24 Sep 2025,6 Fourth Avenue,DT7 Sixth Avenue MRT Station,140.0,2626.26,https://www.propertyguru.com.sg/listing/for-sale-fourth-avenue-residences-60123756
60101314,One Jervois,Sale,4000000.0,4,4,1701,Stella Law,24 Sep 2025,1 Jervois Close,,,2351.56,https://www.propertyguru.com.sg/listing/for-sale-one-jervois-60101314
25053852,Tomlinson Heights,Sale,10600000.0,3,4,2734,Kim Leong,24 Sep 2025,31 Tomlinson Road,NS22 Orchard MRT Station,800.0,3877.1,https://www.propertyguru.com.sg/listing/for-sale-tomlinson-heights-25053852
60088791,Skye at Holland,Sale,3340000.0,4,3,1292,Carrie Chin 炘然,24 Sep 2025,2 Holland Village Way,CC21 Holland Village MRT Station,660.0,2585.14,https://www.propertyguru.com.sg/listing/for-sale-skye-at-holland-60088791
60135617,Skye at Holland,Sale,1900000.0,2,2,732,Edmund Ma,24 Sep 2025,2 Holland Village Way,CC21 Holland Village MRT Station,660.0,2595.63,https://www.propertyguru.com.sg/listing/for-sale-skye-at-holland-60135617
60039893,The Hyde,Sale,2590000.0,2,2,818,ERIC TAY (鄭思勇),24 Sep 2025,11 Balmoral Road,,,3166.26,https://www.propertyguru.com.sg/listing/for-sale-the-hyde-60039893
60035573,Gallop Green,Sale,8880000.0,5,5,3229,ERIC TAY (鄭思勇),24 Sep 2025,13 Woollerton Park,CC20 Farrer Road MRT Station,630.0,2750.08,https://www.propertyguru.com.sg/listing/for-sale-gallop-green-60035573
60104643,Skye at Holland,Sale,3340000.0,4,3,1238,Ryan Lee 李嘉杰,24 Sep 2025,6 Holland Village Way,CC21 Holland Village MRT Station,660.0,2697.9,https://www.propertyguru.com.sg/listing/for-sale-skye-at-holland-60104643
60128000,90 Holland Road,Sale,7200000.0,4,4,3961,Meilinda Soetedjo,24 Sep 2025,90 Holland Road,CC21 Holland Village MRT Station,990.0,1817.72,https://www.propertyguru.com.sg/listing/for-sale-90-holland-road-60128000
60104637,Skye at Holland,Sale,2400000.0,3,2,915,Ryan Lee 李嘉杰,24 Sep 2025,2 Holland Village Way,CC21 Holland Village MRT Station,660.0,2622.95,https://www.propertyguru.com.sg/listing/for-sale-skye-at-holland-60104637
60108784,Madison Residences,Sale,4080000.0,3,3,1464,LiLi Koh,24 Sep 2025,355 Bukit Timah Road,DT10 Stevens MRT Station,770.0,2786.89,https://www.propertyguru.com.sg/listing/for-sale-madison-residences-60108784
60104648,Skye at Holland,Sale,4700000.0,5,4,1765,Ryan Lee 李嘉杰,24 Sep 2025,2 Holland Village Way,CC21 Holland Village MRT Station,660.0,2662.89,https://www.propertyguru.com.sg/listing/for-sale-skye-at-holland-60104648
24833270,Nassim Jade,Sale,9200000.0,4,5,3455,Deepti Malik,24 Sep 2025,3 Nassim Road,TE13 Orchard Boulevard MRT Station,830.0,2662.81,https://www.propertyguru.com.sg/listing/for-sale-nassim-jade-24833270
60117758,The Balmoral,Sale,5500000.0,4,5,2680,Ken Wu,24 Sep 2025,18 Balmoral Park,,,2052.24,https://www.propertyguru.com.sg/listing/for-sale-the-balmoral-60117758
60016073,Ardmore Park,Sale,13000000.0,4,6,2885,Stella Zhang,24 Sep 2025,11 Ardmore Park,NS22 Orchard MRT Station,960.0,4506.07,https://www.propertyguru.com.sg/listing/for-sale-ardmore-park-60016073
60039115,Cliveden at Grange,Sale,6799999.0,3,4,2153,Nicholas Teo,24 Sep 2025,100 Grange Road,TE13 Orchard Boulevard MRT Station,660.0,3158.38,https://www.propertyguru.com.sg/listing/for-sale-cliveden-at-grange-60039115
60114665,Skye at Holland,Sale,2800000.0,3,2,1076,Peter Pang,24 Sep 2025,2 Holland Village Way,CC21 Holland Village MRT Station,660.0,2602.23,https://www.propertyguru.com.sg/listing/for-sale-skye-at-holland-60114665
60027857,19 Nassim,Sale,1959999.0,1,1,646,Nicholas Teo,24 Sep 2025,19 Nassim Hill,TE12 Napier MRT Station,480.0,3034.05,https://www.propertyguru.com.sg/listing/for-sale-19-nassim-60027857
60016036,d'Leedon (Former Farrer Court),Sale,4680000.0,4,4,2217,Khai Linn Wong,24 Sep 2025,3 Leedon Heights,CC20 Farrer Road MRT Station,370.0,2110.96,https://www.propertyguru.com.sg/listing/for-sale-d-leedon-former-farrer-court-60016036
60135707,Hyll on Holland,Sale,3180000.0,3,2,1055,Carrie Chin 炘然,24 Sep 2025,89 Holland Road,CC20 Farrer Road MRT Station,980.0,3014.22,https://www.propertyguru.com.sg/listing/for-sale-hyll-on-holland-60135707
24568889,Gramercy Park,Sale,4800000.0,2,2,1259,Joanna Lim,24 Sep 2025,57 Grange Road,TE13 Orchard Boulevard MRT Station,920.0,3812.55,https://www.propertyguru.com.sg/listing/for-sale-gramercy-park-24568889
25303417,The Giverny Residences,Sale,5497000.0,3,5,1636,Philip Choo,24 Sep 2025,6 Robin Drive,DT10 Stevens MRT Station,270.0,3360.02,https://www.propertyguru.com.sg/listing/for-sale-the-giverny-residences-25303417
60131468,The Balmoral,Sale,5500000.0,4,5,2680,Eugene Lee,24 Sep 2025,18 Balmoral Park,,,2052.24,https://www.propertyguru.com.sg/listing/for-sale-the-balmoral-60131468
25578040,d'Leedon (Former Farrer Court),Sale,1680000.0,2,1,839,Jasmine Tan,24 Sep 2025,13 Leedon Heights,CC20 Farrer Road MRT Station,370.0,2002.38,https://www.propertyguru.com.sg/listing/for-sale-d-leedon-former-farrer-court-25578040
21975161,3 Orchard By-The-Park,Sale,3980000.0,2,2,1163,Mike Tan,24 Sep 2025,3 Orchard Boulevard,TE13 Orchard Boulevard MRT Station,210.0,3422.18,https://www.propertyguru.com.sg/listing/for-sale-3-orchard-by-the-park-21975161
60091228,Botanic Gardens Mansion,Sale,3500000.0,3,2,1400,Keith Lim,24 Sep 2025,18 Taman Serasi,TE12 Napier MRT Station,170.0,2500.0,https://www.propertyguru.com.sg/listing/for-sale-botanic-gardens-mansion-60091228
60120712,Hyll on Holland,Sale,2150000.0,2,2,700,Alyssa Ng,24 Sep 2025,97 Holland Road,CC20 Farrer Road MRT Station,980.0,3071.43,https://www.propertyguru.com.sg/listing/for-sale-hyll-on-holland-60120712
25268593,19 Nassim,Sale,1950000.0,1,1,538,Ashlyn Peh,24 Sep 2025,19 Nassim Hill,TE12 Napier MRT Station,480.0,3624.54,https://www.propertyguru.com.sg/listing/for-sale-19-nassim-25268593
60117239,The Sen,Sale,1900000.0,3,2,872,Bee Lim,24 Sep 2025,De Souza Avenue,,,2178.9,https://www.propertyguru.com.sg/listing/for-sale-the-sen-60117239
60133669,Skye at Holland,Sale,3340000.0,4,4,1237,Bee Lim,24 Sep 2025,2 Holland Village Way,CC21 Holland Village MRT Station,660.0,2700.08,https://www.propertyguru.com.sg/listing/for-sale-skye-at-holland-60133669
60082837,Parc Stevens,Sale,4350000.0,3,4,1722,Amanda Keh,24 Sep 2025,21 Stevens Drive,DT10 Stevens MRT Station,490.0,2526.13,https://www.propertyguru.com.sg/listing/for-sale-parc-stevens-60082837
60120312,Valley Park,Sale,2700000.0,2,2,1109,Tiffany Ng,24 Sep 2025,479 River Valley Road,TE15 Great World MRT Station,760.0,2434.63,https://www.propertyguru.com.sg/listing/for-sale-valley-park-60120312
60132982,Skye at Holland,Sale,3340000.0,4,3,1281,Charlyene Choo 朱慧玲,24 Sep 2025,2 Holland Village Way,CC21 Holland Village MRT Station,660.0,2607.34,https://www.propertyguru.com.sg/listing/for-sale-skye-at-holland-60132982
60132980,Skye at Holland,Sale,2400000.0,3,2,915,Charlyene Choo 朱慧玲,24 Sep 2025,2 Holland Village Way,CC21 Holland Village MRT Station,660.0,2622.95,https://www.propertyguru.com.sg/listing/for-sale-skye-at-holland-60132980
60035721,Belmond Green,Sale,3850000.0,3,3,1270,FiFi Ng,24 Sep 2025,15B Balmoral Road,,,3031.5,https://www.propertyguru.com.sg/listing/for-sale-belmond-green-60035721
