ListID,PropertyName,Type,Price,Bedrooms,Bathrooms,Sqft,Author,ListDate,Address,NearestMRT,DistanceToMRT,PricePerSqft,URL
25161431,Lattice One,Sale,1788000.0,3,2,861,JJ Ivan Lim 林俊杰,25 Sep 2025,1 Seraya Crescent,,,2076.66,https://www.propertyguru.com.sg/listing/for-sale-lattice-one-25161431
60118744,Centro Residences,Sale,2150000.0,3,2,1001,Aaron Yeo,25 Sep 2025,59 Ang Mo Kio Avenue 8,CR11 Ang Mo Kio MRT Station,100.0,2147.85,https://www.propertyguru.com.sg/listing/for-sale-centro-residences-60118744
60120780,Lentor Modern,Sale,2449999.0,3,2,980,George Wong,25 Sep 2025,3 Lentor Central,TE5 Lentor MRT Station,270.0,2500.0,https://www.propertyguru.com.sg/listing/for-sale-lentor-modern-60120780
25115083,JadeScape,Sale,1030000.0,1,1,527,Abel Hwang,25 Sep 2025,12 Shunfu Road,CC16 Marymount MRT Station,400.0,1954.46,https://www.propertyguru.com.sg/listing/for-sale-jadescape-25115083
25567029,Thomson Three,Sale,1500000.0,2,2,732,William Chen,25 Sep 2025,41 Bright Hill Drive,TE8 Upper Thomson MRT Station,520.0,2049.18,https://www.propertyguru.com.sg/listing/for-sale-thomson-three-25567029
60082079,Bishan Loft,Sale,3080000.0,4,4,1981,Ivan Chong,25 Sep 2025,31 Bishan Street 11,NS17 Bishan MRT Station,770.0,1554.77,https://www.propertyguru.com.sg/listing/for-sale-bishan-loft-60082079
60086108,Lentor Modern,Sale,1850000.0,2,2,732,Daniel Low,25 Sep 2025,Lentor Central,TE5 Lentor MRT Station,270.0,2527.32,https://www.propertyguru.com.sg/listing/for-sale-lentor-modern-60086108
60058353,The Gardens at Bishan,Sale,1600000.0,2,2,883,Dave Lee 李权晋,25 Sep 2025,1 Sin Min Walk,CR13 Bright Hill MRT Station,280.0,1812.0,https://www.propertyguru.com.sg/listing/for-sale-the-gardens-at-bishan-60058353
60135430,Bishan Point,Sale,1800000.0,2,2,980,Sherman Ng,25 Sep 2025,61 Bright Hill Drive,TE7 Bright Hill MRT Station,340.0,1836.73,https://www.propertyguru.com.sg/listing/for-sale-bishan-point-60135430
60137086,Faber Garden Condominium,Sale,4180000.0,4,4,2288,Zee Tan,25 Sep 2025,6 Angklong Lane,TE7 Bright Hill MRT Station,1000.0,1826.92,https://www.propertyguru.com.sg/listing/for-sale-faber-garden-condominium-60137086
20849610,Thomson Grand,Sale,3065000.0,3,3,1572,Siok Keng,25 Sep 2025,17 Sin Ming Walk,CR13 Bright Hill MRT Station,400.0,1949.75,https://www.propertyguru.com.sg/listing/for-sale-thomson-grand-20849610
60088318,Far Horizon Gardens,Sale,1300000.0,2,2,1152,ADRIAN LIM,25 Sep 2025,9 Ang Mo Kio Avenue 9,TE5 Lentor MRT Station,420.0,1128.47,https://www.propertyguru.com.sg/listing/for-sale-far-horizon-gardens-60088318
60057963,The Panorama,Sale,1588888.0,2,2,797,Andrew Wong,25 Sep 2025,20 Ang Mo Kio Ave 2,TE6 Mayflower MRT Station,430.0,1993.59,https://www.propertyguru.com.sg/listing/for-sale-the-panorama-60057963
60106203,Lentor Modern,Sale,1680000.0,2,1,678,Alan Yeo,24 Sep 2025,3 Lentor Central,TE5 Lentor MRT Station,270.0,2477.88,https://www.propertyguru.com.sg/listing/for-sale-lentor-modern-60106203
60007724,AMO Residence,Sale,1630000.0,2,1,678,Tracy Lim,24 Sep 2025,23 Ang Mo Kio Rise,TE6 Mayflower MRT Station,920.0,2404.13,https://www.propertyguru.com.sg/listing/for-sale-amo-residence-60007724
25429851,JadeScape,Sale,1140000.0,1,1,527,Chloe Teo,24 Sep 2025,16 Shunfu Road,CC16 Marymount MRT Station,400.0,2163.19,https://www.propertyguru.com.sg/listing/for-sale-jadescape-25429851
25387938,Lattice One,Sale,1400000.0,2,2,614,Paul Tan,24 Sep 2025,1 Seraya Crescent,,,2280.13,https://www.propertyguru.com.sg/listing/for-sale-lattice-one-25387938
25451331,Bishan Point,Sale,2150000.0,3,2,1184,Natalie Goh,24 Sep 2025,61 Bright Hill Drive,TE7 Bright Hill MRT Station,340.0,1815.88,https://www.propertyguru.com.sg/listing/for-sale-bishan-point-25451331
60047077,Thomson V Two,Sale,988000.0,1,1,570,Liam Yuhan (粘钰含),24 Sep 2025,11 Sin Ming Road,TE8 Upper Thomson MRT Station,300.0,1733.33,https://www.propertyguru.com.sg/listing/for-sale-thomson-v-two-60047077
