ListID,PropertyName,Type,Price,Bedrooms,Bathrooms,Sqft,Author,ListDate,Address,NearestMRT,DistanceToMRT,PricePerSqft,URL
60117992,Rosewood Suites,Sale,1399999.0,3,3,1259,Siew Lee Lim,25 Sep 2025,63 Rosewood Drive,,,1111.99,https://www.propertyguru.com.sg/listing/for-sale-rosewood-suites-60117992
60089292,Woodsvale,Sale,1250000.0,3,3,1292,Siew Lee Lim,25 Sep 2025,3 Woodlands Drive 72,NS10 Admiralty MRT Station,560.0,967.49,https://www.propertyguru.com.sg/listing/for-sale-woodsvale-60089292
23807899,Northoaks,Sale,1150000.0,3,3,1238,Tony Kwek,25 Sep 2025,20 Woodlands Cresent,NS10 Admiralty MRT Station,910.0,928.92,https://www.propertyguru.com.sg/listing/for-sale-northoaks-23807899
25196800,Northoaks,Sale,1450000.0,3,3,1432,Tony Kwek,25 Sep 2025,20 Woodlands Cresent,NS10 Admiralty MRT Station,910.0,1012.57,https://www.propertyguru.com.sg/listing/for-sale-northoaks-25196800
60066688,Parc Rosewood,Sale,1699000.0,4,2,1765,Daron Ang,24 Sep 2025,93 Rosewood Drive,,,962.61,https://www.propertyguru.com.sg/listing/for-sale-parc-rosewood-60066688
60032506,Northoaks,Sale,1350000.0,3,3,1249,Shirley Tan,24 Sep 2025,20 Woodlands Cresent,NS10 Admiralty MRT Station,910.0,1080.86,https://www.propertyguru.com.sg/listing/for-sale-northoaks-60032506
60112828,Parc Rosewood,Sale,1699000.0,4,2,1765,Louis Wong,24 Sep 2025,71 Rosewood Drive,,,962.61,https://www.propertyguru.com.sg/listing/for-sale-parc-rosewood-60112828
60047093,La Casa,Sale,1068000.0,2,2,958,Paul Ang,23 Sep 2025,64 Woodlands Drive 16,TE3 Woodlands South MRT Station,840.0,1114.82,https://www.propertyguru.com.sg/listing/for-sale-la-casa-60047093
60099396,Northoaks,Sale,1850000.0,4,4,2271,Jackie Tan,23 Sep 2025,30 Woodlands Cresent,NS10 Admiralty MRT Station,910.0,814.62,https://www.propertyguru.com.sg/listing/for-sale-northoaks-60099396
22255532,Parc Rosewood,Sale,1700000.0,3,2,1765,CY Chan,23 Sep 2025,75 Rosewood Drive,,,963.17,https://www.propertyguru.com.sg/listing/for-sale-parc-rosewood-22255532
60131244,Parc Rosewood,Sale,880000.0,2,1,603,Ou Yaocan Jack,22 Sep 2025,71 Rosewood Drive,,,1459.37,https://www.propertyguru.com.sg/listing/for-sale-parc-rosewood-60131244
60114803,Parc Rosewood,Sale,680000.0,1,1,431,Silas Tan 陈敬良,21 Sep 2025,71 Rosewood Drive,,,1577.73,https://www.propertyguru.com.sg/listing/for-sale-parc-rosewood-60114803
60133265,Northoaks,Sale,1350000.0,3,3,1249,Natalie Khor,21 Sep 2025,20 Woodlands Cresent,NS10 Admiralty MRT Station,910.0,1080.86,https://www.propertyguru.com.sg/listing/for-sale-northoaks-60133265
25630530,Woodhaven,Sale,1600000.0,3,2,1173,Jas Ng,20 Sep 2025,77 Woodgrove Avenue,,,1364.02,https://www.propertyguru.com.sg/listing/for-sale-woodhaven-25630530
