ListID,PropertyName,Type,Price,Bedrooms,Bathrooms,Sqft,Author,ListDate,Address,NearestMRT,DistanceToMRT,PricePerSqft,URL
60096553,Springleaf Residence,Sale,2500000.0,4,3,1227,Luis Loh,25 Sep 2025,Upper Thomson Road,TE4 Springleaf MRT Station,230.0,2037.49,https://www.propertyguru.com.sg/listing/for-sale-springleaf-residence-60096553
60104736,Meadows @ Peirce,Sale,2100000.0,3,2,1195,Lloyd Lim,25 Sep 2025,632 Upper Thomson Road,,,1757.32,https://www.propertyguru.com.sg/listing/for-sale-meadows-peirce-60104736
60136833,Meadows @ Peirce,Sale,2120000.0,3,2,1195,Marcus Goh,25 Sep 2025,626 Upper Thomson Road,,,1774.06,https://www.propertyguru.com.sg/listing/for-sale-meadows-peirce-60136833
25490381,Thomson Grove,Sale,2280000.0,3,2,1485,Claudia Ong,23 Sep 2025,Yio Chu Kang Road,TE5 Lentor MRT Station,70.0,1535.35,https://www.propertyguru.com.sg/listing/for-sale-thomson-grove-25490381
60115253,"5bedder condo under $3.1m , Brand new beside mrt",Sale,3070000.0,5,4,1453,Shannon Lai,23 Sep 2025,,TE4 Springleaf MRT Station,140.0,2112.87,https://www.propertyguru.com.sg/listing/for-sale-5bedder-condo-under-3-1m-brand-new-beside-mrt-60115253
60086895,Bullion Park,Sale,1870000.0,3,3,1259,Deborah Wan,23 Sep 2025,168 Lentor Loop,TE5 Lentor MRT Station,980.0,1485.31,https://www.propertyguru.com.sg/listing/for-sale-bullion-park-60086895
60114652,Hillock Green,Sale,2990000.0,3,3,1442,Kelvin Ong,22 Sep 2025,22-28 Lentor Central,TE5 Lentor MRT Station,380.0,2073.51,https://www.propertyguru.com.sg/listing/for-sale-hillock-green-60114652
60109082,The Brooks I & The Brooks II,Sale,1300000.0,2,2,818,Jesper Kow Zhong Jun,22 Sep 2025,25 Springside Green,TE4 Springleaf MRT Station,900.0,1589.24,https://www.propertyguru.com.sg/listing/for-sale-the-brooks-i-the-brooks-ii-60109082
25398297,Hillock Green,Sale,1618000.0,2,1,657,Chris Chua,20 Sep 2025,28 Lentor Central,TE5 Lentor MRT Station,380.0,2462.71,https://www.propertyguru.com.sg/listing/for-sale-hillock-green-25398297
60113807,Springleaf Residence,Sale,2614000.0,4,3,1227,Chris Chua,20 Sep 2025,Upper Thomson Road,TE4 Springleaf MRT Station,230.0,2130.4,https://www.propertyguru.com.sg/listing/for-sale-springleaf-residence-60113807
25608793,Castle Green,Sale,1500000.0,3,3,1151,James Gan,19 Sep 2025,483 Yio Chu Kang Road,TE5 Lentor MRT Station,640.0,1303.21,https://www.propertyguru.com.sg/listing/for-sale-castle-green-25608793
60110764,Springleaf Residence,Sale,2496000.0,4,3,1227,Robin Loh K.B. 罗君彬,19 Sep 2025,Upper Thomson Road,TE4 Springleaf MRT Station,230.0,2034.23,https://www.propertyguru.com.sg/listing/for-sale-springleaf-residence-60110764
60110808,Springleaf Residence,Sale,3054000.0,5,4,1453,Robin Loh K.B. 罗君彬,19 Sep 2025,Upper Thomson Road,TE4 Springleaf MRT Station,230.0,2101.86,https://www.propertyguru.com.sg/listing/for-sale-springleaf-residence-60110808
60110789,Springleaf Residence,Sale,2300000.0,3,2,1119,Robin Loh K.B. 罗君彬,19 Sep 2025,Upper Thomson Road,TE4 Springleaf MRT Station,230.0,2055.41,https://www.propertyguru.com.sg/listing/for-sale-springleaf-residence-60110789
25252330,Lentoria,Sale,2844000.0,4,3,1206,Chernys Lim,21 Sep 2025,36 Lentor Hills Road,TE5 Lentor MRT Station,430.0,2358.21,https://www.propertyguru.com.sg/listing/for-sale-lentoria-25252330
60114632,Hillock Green,Sale,1850000.0,2,2,883,Kelvin Ong,22 Sep 2025,22-28 Lentor Central,TE5 Lentor MRT Station,380.0,2095.13,https://www.propertyguru.com.sg/listing/for-sale-hillock-green-60114632
60106809,Forest Hills Condo,Sale,1488888.0,3,3,1163,Renee Sim,18 Sep 2025,27 Transit Road,TE4 Springleaf MRT Station,690.0,1280.21,https://www.propertyguru.com.sg/listing/for-sale-forest-hills-condo-60106809
60137934,Lentoria,Sale,2112000.0,3,2,936,Ricson Tan,25 Sep 2025,32 Lentor Hills Road,TE5 Lentor MRT Station,430.0,2256.41,https://www.propertyguru.com.sg/listing/for-sale-lentoria-60137934
60067692,The Essence,Sale,1260000.0,2,2,732,Lionel Leong,25 Sep 2025,1 Chong Kuo Road,TE4 Springleaf MRT Station,620.0,1721.31,https://www.propertyguru.com.sg/listing/for-sale-the-essence-60067692
60072900,The Essence,Sale,1299999.0,2,2,689,Eric Leong Yi Da,24 Sep 2025,1 Chong Kuo Road,TE4 Springleaf MRT Station,620.0,1886.79,https://www.propertyguru.com.sg/listing/for-sale-the-essence-60072900
60096429,Springleaf Residence,Sale,3083000.0,5,4,1453,Summer Xia,23 Sep 2025,Upper Thomson Road,TE4 Springleaf MRT Station,230.0,2121.82,https://www.propertyguru.com.sg/listing/for-sale-springleaf-residence-60096429
25468921,Bullion Park,Sale,1380000.0,2,2,807,Chang Nyet Har Michelle,23 Sep 2025,170 Lentor Loop,TE5 Lentor MRT Station,980.0,1710.04,https://www.propertyguru.com.sg/listing/for-sale-bullion-park-25468921
25297084,Lentoria,Sale,2088000.0,3,2,936,Fion Tan,23 Sep 2025,32 Lentor Hills Road,TE5 Lentor MRT Station,430.0,2230.77,https://www.propertyguru.com.sg/listing/for-sale-lentoria-25297084
60134847,The Brooks I & The Brooks II,Sale,1145000.0,2,2,710,Sunita Rai,22 Sep 2025,25 Springside Green,TE4 Springleaf MRT Station,900.0,1612.68,https://www.propertyguru.com.sg/listing/for-sale-the-brooks-i-the-brooks-ii-60134847
60127198,Roots @ Transit,Sale,925000.0,2,1,592,Alastair Goh 吴利汶,22 Sep 2025,9 Transit Road,TE4 Springleaf MRT Station,780.0,1562.5,https://www.propertyguru.com.sg/listing/for-sale-roots-transit-60127198
