ListID,PropertyName,Type,Price,Bedrooms,Bathrooms,Sqft,Author,ListDate,Address,NearestMRT,DistanceToMRT,PricePerSqft,URL
25330932,Novo Place,Sale,1250000.0,3,3,883,Lucas Chen 陈昭才,24 Sep 2025,Plantation Close,,,1415.63,https://www.propertyguru.com.sg/listing/for-sale-novo-place-25330932
60136813,Novo Place,Sale,1500000.0,4,3,1012,Barry Chew,24 Sep 2025,Plantation Close,,,1482.21,https://www.propertyguru.com.sg/listing/for-sale-novo-place-60136813
25330923,Novo Place,Sale,1212000.0,3,2,872,Lucas Chen 陈昭才,23 Sep 2025,Plantation Close,,,1389.91,https://www.propertyguru.com.sg/listing/for-sale-novo-place-25330923
60134390,Novo Place,Sale,1221000.0,3,2,872,Barry Chew,22 Sep 2025,Plantation Close,,,1400.23,https://www.propertyguru.com.sg/listing/for-sale-novo-place-60134390
60020226,Otto Place,Sale,1728888.0,4,4,1195,Jia En Or,22 Sep 2025,Plantation Close,,,1446.77,https://www.propertyguru.com.sg/listing/for-sale-otto-place-60020226
60020217,Otto Place,Sale,1588888.0,3,2,958,Jia En Or,22 Sep 2025,Plantation Close,,,1658.55,https://www.propertyguru.com.sg/listing/for-sale-otto-place-60020217
25572226,Novo Place,Sale,1381000.0,4,3,1012,Jenell Lee,22 Sep 2025,Plantation Close,,,1364.62,https://www.propertyguru.com.sg/listing/for-sale-novo-place-25572226
60023549,Otto Place,Sale,1576000.0,4,4,1012,Ying Ying Cheng,18 Sep 2025,26 Plantation Close,,,1557.31,https://www.propertyguru.com.sg/listing/for-sale-otto-place-60023549
60023541,Otto Place,Sale,1576000.0,3,3,904,Ying Ying Cheng,18 Sep 2025,20 Plantation Close,,,1743.36,https://www.propertyguru.com.sg/listing/for-sale-otto-place-60023541
60023533,Otto Place,Sale,1349000.0,3,2,872,Ying Ying Cheng,18 Sep 2025,32 Plantation Close,,,1547.02,https://www.propertyguru.com.sg/listing/for-sale-otto-place-60023533
25390148,Novo Place,Sale,1213000.0,3,2,872,Ying Ying Cheng,18 Sep 2025,Plantation Close,,,1391.06,https://www.propertyguru.com.sg/listing/for-sale-novo-place-25390148
25439851,Novo Place,Sale,1923000.0,4,3,1163,Alice Goh 吴义卿,17 Sep 2025,Plantation Close,,,1653.48,https://www.propertyguru.com.sg/listing/for-sale-novo-place-25439851
25330916,Novo Place,Sale,1649000.0,4,3,1163,Lucas Chen 陈昭才,18 Sep 2025,Plantation Close,,,1417.88,https://www.propertyguru.com.sg/listing/for-sale-novo-place-25330916
25316127,Novo Place,Sale,1214000.0,3,2,872,Jenell Lee,18 Sep 2025,Plantation Close,,,1392.2,https://www.propertyguru.com.sg/listing/for-sale-novo-place-25316127
25330912,Novo Place,Sale,1327000.0,3,3,947,Lucas Chen 陈昭才,18 Sep 2025,Plantation Close,,,1401.27,https://www.propertyguru.com.sg/listing/for-sale-novo-place-25330912
25390172,Novo Place,Sale,1650000.0,4,3,1163,Ying Ying Cheng,8 Sep 2025,Plantation Close,,,1418.74,https://www.propertyguru.com.sg/listing/for-sale-novo-place-25390172
25390156,Novo Place,Sale,1381000.0,4,3,1012,Ying Ying Cheng,8 Sep 2025,Plantation Close,,,1364.62,https://www.propertyguru.com.sg/listing/for-sale-novo-place-25390156
25390152,Novo Place,Sale,1327000.0,3,3,947,Ying Ying Cheng,8 Sep 2025,Plantation Close,,,1401.27,https://www.propertyguru.com.sg/listing/for-sale-novo-place-25390152
25330906,Novo Place,Sale,1380000.0,4,3,1012,Lucas Chen 陈昭才,18 Sep 2025,Plantation Close,,,1363.64,https://www.propertyguru.com.sg/listing/for-sale-novo-place-25330906
60014741,Otto Place,Sale,1525000.0,3,2,904,Albert Ang,2 Sep 2025,20 Plantation Close,,,1686.95,https://www.propertyguru.com.sg/listing/for-sale-otto-place-60014741
60013496,Otto Place,Sale,1442000.0,3,2,872,Albert Ang,2 Sep 2025,20 Plantation Close,,,1653.67,https://www.propertyguru.com.sg/listing/for-sale-otto-place-60013496
25572223,Novo Place,Sale,1328000.0,3,3,947,Jenell Lee,28 Aug 2025,Plantation Close,,,1402.32,https://www.propertyguru.com.sg/listing/for-sale-novo-place-25572223
25572219,Novo Place,Sale,1650000.0,4,3,1163,Jenell Lee,28 Aug 2025,Plantation Close,,,1418.74,https://www.propertyguru.com.sg/listing/for-sale-novo-place-25572219
