,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Dist to CBD in Km,Sale Months Since Sep 2025,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km,Floor_Level_Category,Type_of_Sale_Encoded,Property_Type_Encoded,Market_Segment_Encoded
0,0.6857093304260861,1.1268493964245578,-0.6812942161688772,0.030961805042221437,-1.7495573007609144,-0.7400825655399503,0.2767996793081658,-0.9494521111209687,1.0955589253370654,1.6390368340596728,-0.6868247698913847,-0.6407242050344467,0.9792424182400615,0.9717570959965918,0.0
1,-0.3098438235379873,-0.4910870528841614,0.37653736969096363,-0.5290522386817378,-1.7495573007609144,-0.4191809794174206,-0.9371947867827394,-0.9494521111209687,-0.5072021941464213,-0.3572120143332704,-0.3806785474557575,0.4663312612816988,0.9792424182400615,-1.0290637486669891,0.0
2,1.2087965808139889,1.5107803377551579,-0.4207666918382158,0.5182054431399324,-1.7495573007609144,-0.7400825655399503,-0.3301975537372868,1.0007882247072823,-0.774329047393669,-0.3572120143332704,-0.992970992327012,-1.0097426938064953,0.9792424182400615,0.9717570959965918,0.0
3,1.0963046990101388,0.605829377768148,0.7987716332613459,-1.030066395967785,-1.7495573007609144,2.1480317095628174,2.0977913784445237,1.650868336650033,0.5613052188425698,-1.0226282971309182,1.4561987871580062,-1.0097426938064953,,-1.0290637486669891,0.0
4,0.2638647736616482,0.167047519603787,0.12499355309584222,-0.5674545316294916,-1.7495573007609144,-0.4191809794174206,0.8837969123536183,-0.29937199917821833,0.5613052188425698,1.6390368340596728,0.231613897415497,-0.6407242050344467,0.9792424182400615,-1.0290637486669891,0.0
5,-0.3660897644399123,-0.5459379697179227,0.38102922355873364,0.5037754906383521,-1.7495573007609144,-0.7400825655399503,-0.9371947867827394,1.0007882247072823,-0.5072021941464213,-1.0226282971309182,-0.992970992327012,1.2043682388257957,0.9792424182400615,0.9717570959965918,0.0
6,0.6733352234276625,0.9897348425930194,-0.5218334038630413,-1.0064431672756817,-1.7495573007609144,1.185326951195228,-0.3301975537372868,1.650868336650033,0.5613052188425698,-0.3572120143332704,1.4561987871580062,-1.3787611825785437,0.9792424182400615,0.9717570959965918,0.0
7,-0.4673324580633774,-0.2991215822188617,-0.5285711846646964,-0.08083153665012806,-1.7495573007609144,-0.7400825655399503,-0.3301975537372868,-0.9494521111209687,1.0955589253370654,0.3082042684643774,-0.6868247698913847,-0.27170571626239826,0.9792424182400615,0.9717570959965918,0.0
8,0.19411980694326114,0.08478388260600961,0.15194467630246236,-0.5290522386817378,-1.7495573007609144,-0.4191809794174206,-0.9371947867827394,-0.9494521111209687,-0.5072021941464213,-0.3572120143332704,-0.3806785474557575,-0.27170571626239826,0.9792424182400615,-1.0290637486669891,0.0
9,1.1512007373304176,0.30416207343532553,1.5713704985177903,-0.6588830210010627,-1.6970321119803469,-0.09827939329489088,0.2767996793081658,0.350708112764532,0.8284320720898176,0.3082042684643774,-0.07453232502013024,0.4663312612816988,-1.0211975925197818,0.9717570959965918,0.0
10,-0.49016831006955897,-0.9846943513765549,1.6724372105426157,-0.6588830210010627,-1.6970321119803469,-0.09827939329489088,0.2767996793081658,0.350708112764532,0.8284320720898176,0.3082042684643774,-0.07453232502013024,0.4663312612816988,-1.0211975925197818,0.9717570959965918,0.0
11,-1.0657892692598598,-1.0943961850440775,-0.10633692109431406,0.4469478551146562,-1.6970321119803469,-0.7400825655399503,-0.3301975537372868,1.0007882247072823,-0.5072021941464213,-0.3572120143332704,-0.992970992327012,-0.27170571626239826,0.9792424182400615,0.9717570959965918,0.0
12,0.4438517845478083,0.550978460934387,-0.24333846406129983,-0.597129030725483,-1.6970321119803469,-0.4191809794174206,0.8837969123536183,-0.29937199917821833,0.5613052188425698,1.6390368340596728,0.5377601198511243,-1.3787611825785437,0.9792424182400615,0.9717570959965918,0.0
13,1.1023792606275467,0.30416207343532553,1.4770415672946198,-0.6588830210010627,-1.6970321119803469,-0.09827939329489088,0.2767996793081658,0.350708112764532,0.8284320720898176,0.3082042684643774,-0.07453232502013024,0.09731277250965024,-1.0211975925197818,0.9717570959965918,0.0
14,0.533395322463673,-0.32655977888860654,2.076704058641918,-0.6588830210010627,-1.6970321119803469,-0.09827939329489088,0.2767996793081658,0.350708112764532,0.8284320720898176,0.3082042684643774,-0.07453232502013024,1.2043682388257957,-1.0211975925197818,0.9717570959965918,0.0
