,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Dist to CBD in Km,Sale Months Since Sep 2025,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km,Floor_Level_Category,Type_of_Sale_Encoded,Property_Type_Encoded,Market_Segment_Encoded
0,0.40296866379891344,0.10035536263910831,0.6820227895575257,1.4764914566795249,-1.8998022983984493,-1.189566871352214,0.96982372413114,-1.069484042668055,-1.5096613402912364,-0.5544969649304738,0.962676321865767,-1.1133164573596661,0.5544770986624935,0.6917703295122872,1.5026857675938214
1,-0.253636824855755,-0.7141820715944258,0.9974114392115886,-0.15142648275225892,-1.8998022983984493,0.036846844307988263,-0.4281160829456853,0.7496325432638458,0.131080057004879,-1.34086959741015,0.05320026120191445,-1.1133164573596661,0.5544770986624935,-1.4455664797086933,-0.6654751256486925
2,-0.1986830178072306,-0.43552714855137664,0.2830696258925573,0.8344386227595856,-1.8998022983984493,-1.189566871352214,2.3677635312079657,1.659190836229796,-1.1815130608320132,0.4939998783757611,-2.0689105470137417,1.3744988419777073,0.5544770986624935,0.6917703295122872,1.5026857675938214
3,0.41496782756795875,1.8151793984486597,-1.5715234592527014,2.134223026111799,-1.8998022983984493,0.036846844307988263,0.2708538205927274,-1.069484042668055,-0.8533647813727903,-1.0787453865835914,1.2658350087537178,-0.49136263252532275,0.5544770986624935,0.6917703295122872,1.5026857675938214
4,0.3233781491537514,-0.15685231162831278,1.1268016544542812,1.4764914566795249,-1.8998022983984493,-1.189566871352214,0.96982372413114,-1.069484042668055,-1.5096613402912364,-0.5544969649304738,0.962676321865767,-0.49136263252532275,0.5544770986624935,0.6917703295122872,1.5026857675938214
5,-0.6841083134025296,-1.1214408317711857,0.7655873035684313,-0.8183757703154108,-1.8998022983984493,0.036846844307988263,-0.4281160829456853,0.7496325432638458,0.7873766159233252,0.7561240892023199,0.3563589480898653,0.13059119230902066,0.5544770986624935,0.6917703295122872,-0.6654751256486925
6,0.9828238337360444,0.10035536263910831,2.1780971533011573,0.9058544015492853,-1.8998022983984493,0.036846844307988263,1.6687936276695527,-1.069484042668055,-1.1815130608320132,-0.2923727541039151,0.962676321865767,0.13059119230902066,,-1.4455664797086933,1.5026857675938214
7,-0.11442051366615982,-0.7356094064900394,1.6470581449092736,-0.5998210890253414,-1.8437642624463344,0.036846844307988263,-0.4281160829456853,0.7496325432638458,0.7873766159233252,-0.5544969649304738,0.05320026120191445,-1.1133164573596661,-1.8035009965464657,-1.4455664797086933,-0.6654751256486925
8,1.101890415674514,0.3361556158909305,1.8195784318995303,-0.8183757703154108,-1.8437642624463344,0.036846844307988263,-0.4281160829456853,0.7496325432638458,0.7873766159233252,0.7561240892023199,0.3563589480898653,0.13059119230902066,0.5544770986624935,0.6917703295122872,-0.6654751256486925
9,0.41496782756795875,0.657685122605221,-0.3315338965102319,1.330989345249125,-1.8437642624463344,0.036846844307988263,1.6687936276695527,1.659190836229796,-1.1815130608320132,-0.03024854327735638,-1.7657518601257907,0.13059119230902066,0.5544770986624935,0.6917703295122872,1.5026857675938214
