Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Property Type,Tenure,Postal District,Market Segment,Floor Level,Latitude,Longitude,Full Address,Dist to CBD in Km,Sale Months Since Sep 2020,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km
TREE HOUSE,1300000.0,861.12,1510.0,2025-08-01,Resale,Strata,80.0,16250.0,Condominium,99 yrs lease commencing from 2009,23,Outside Central Region,11 to 15,1.34489840944008,103.773848162074,211 UPPER BUKIT TIMAH ROAD BANYAN TREE HOUSE SINGAPORE 588182,10.98042694919845,60.0,1,2,3,4,3,5
THE SKYWOODS,2100000.0,1173.28,1790.0,2025-08-01,Resale,Strata,109.0,19266.0,Condominium,99 yrs lease commencing from 2012,23,Outside Central Region,11 to 15,1.36572851408377,103.771413333255,9 DAIRY FARM HEIGHTS THE SKYWOODS SINGAPORE 677670,12.733037014509984,60.0,2,0,2,3,6,10
THE ARDEN,1854000.0,1011.82,1832.0,2025-08-01,New Sale,Strata,94.0,19723.0,Apartment,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05,1.37722474671689,103.756802169138,2 PHOENIX ROAD THE ARDEN (U/C) SINGAPORE 668156,14.780112401936629,60.0,6,0,4,1,18,3
HILLION RESIDENCES,2650000.0,1356.26,1954.0,2025-08-01,Resale,Strata,126.0,21032.0,Apartment,99 yrs lease commencing from 2013,23,Outside Central Region,16 to 20,1.37842918995762,103.763427108552,10 JELEBU ROAD HILLION RESIDENCES SINGAPORE 677672,14.36418723182728,60.0,7,0,4,1,16,6
THE SKYWOODS,2300000.0,1345.5,1709.0,2025-08-01,Resale,Strata,125.0,18400.0,Condominium,99 yrs lease commencing from 2012,23,Outside Central Region,06 to 10,1.36572851408377,103.771413333255,9 DAIRY FARM HEIGHTS THE SKYWOODS SINGAPORE 677670,12.733037014509984,60.0,2,0,2,3,6,10
REGENT GROVE,1150000.0,1194.8,963.0,2025-08-01,Resale,Strata,111.0,10360.0,Condominium,99 yrs lease commencing from 1997,23,Outside Central Region,01 to 05,1.39931151971397,103.748806666421,50 CHOA CHU KANG NORTH 7 REGENT GROVE SINGAPORE 689527,17.168405515665786,60.0,1,1,2,0,12,1
HILLSTA,1340000.0,1001.05,1339.0,2025-08-01,Resale,Strata,93.0,14409.0,Condominium,99 yrs lease commencing from 2011,23,Outside Central Region,11 to 15,1.37652535037895,103.756538865376,70 PHOENIX ROAD HILLSTA SINGAPORE 667973,14.746574873664857,60.0,6,0,4,2,19,4
MAYSPRINGS,1530000.0,1302.44,1175.0,2025-08-01,Resale,Strata,121.0,12645.0,Apartment,99 yrs lease commencing from 1994,23,Outside Central Region,11 to 15,1.37728755480684,103.76343057748,2 PETIR ROAD MAYSPRINGS SINGAPORE 678265,14.271447819753233,60.0,7,0,4,1,16,6
FORESQUE RESIDENCES,1788000.0,1130.22,1582.0,2025-08-01,Resale,Strata,105.0,17029.0,Condominium,99 yrs lease commencing from 2011,23,Outside Central Region,11 to 15,1.36876244877256,103.776359050267,103 PETIR ROAD FORESQUE RESIDENCES SINGAPORE 678273,12.60687001880096,60.0,1,0,0,1,7,8
MI CASA,1230000.0,990.29,1242.0,2025-08-01,Resale,Strata,92.0,13370.0,Condominium,99 yrs lease commencing from 2008,23,Outside Central Region,11 to 15,1.38446287685656,103.748111309103,311 CHOA CHU KANG AVENUE 3 MI CASA SINGAPORE 689859,16.030716694909223,60.0,4,0,3,1,16,2
REGENT GROVE,1070000.0,925.7,1156.0,2025-08-01,Resale,Strata,86.0,12442.0,Condominium,99 yrs lease commencing from 1997,23,Outside Central Region,11 to 15,1.39931151971397,103.748806666421,50 CHOA CHU KANG NORTH 7 REGENT GROVE SINGAPORE 689527,17.168405515665786,60.0,1,1,2,0,12,1
MIDWOOD,1588000.0,785.77,2021.0,2025-08-01,Resale,Strata,73.0,21753.0,Condominium,99 yrs lease commencing from 2018,23,Outside Central Region,11 to 15,1.36286208839026,103.763433915546,8 HILLVIEW RISE MIDWOOD SINGAPORE 667971,13.151101825546984,60.0,2,0,2,3,10,9
THE MYST,2893000.0,1517.72,1906.0,2025-08-01,New Sale,Strata,141.0,20518.0,Condominium,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05,1.37349863800841,103.764142243891,800 UPPER BUKIT TIMAH ROAD THE MYST (U/C) SINGAPORE 678139,13.913175341498713,60.0,6,0,3,3,16,8
THE MYST,1609000.0,678.13,2373.0,2025-08-01,New Sale,Strata,63.0,25540.0,Condominium,99 yrs lease commencing from 2023,23,Outside Central Region,21 to 25,1.37349863800841,103.764142243891,800 UPPER BUKIT TIMAH ROAD THE MYST (U/C) SINGAPORE 678139,13.913175341498713,60.0,6,0,3,3,16,8
THE LINEAR,1700000.0,1280.92,1327.0,2025-08-01,Resale,Strata,119.0,14286.0,Apartment,999 yrs lease commencing from 1876,23,Outside Central Region,01 to 05,1.37539461680906,103.762846423505,880 UPPER BUKIT TIMAH ROAD THE LINEAR SINGAPORE 678181,14.164214303583478,60.0,7,0,3,1,17,6
MAYSPRINGS,1100000.0,818.06,1345.0,2025-08-01,Resale,Strata,76.0,14474.0,Apartment,99 yrs lease commencing from 1994,23,Outside Central Region,11 to 15,1.37728755480684,103.76343057748,2 PETIR ROAD MAYSPRINGS SINGAPORE 678265,14.271447819753233,60.0,7,0,4,1,16,6
HILLVIEW REGENCY,990000.0,904.18,1095.0,2025-08-01,Resale,Strata,84.0,11786.0,Condominium,99 yrs lease commencing from 2000,23,Outside Central Region,01 to 05,1.35213754685233,103.759354902417,26 BUKIT BATOK EAST AVENUE 2 HILLVIEW REGENCY SINGAPORE 659920,12.746289945904396,60.0,0,0,0,3,11,7
PARK NATURA,2318000.0,1377.79,1682.0,2025-08-01,Resale,Strata,128.0,18109.0,Condominium,Freehold,23,Rest of Central Region,01 to 05,1.34659073027391,103.765589208744,35 BUKIT BATOK EAST AVENUE 6 PARK NATURA SINGAPORE 659765,11.823498070954727,60.0,0,0,0,3,7,5
MIDWOOD,1370000.0,699.66,1958.0,2025-08-01,Resale,Strata,65.0,21077.0,Condominium,99 yrs lease commencing from 2018,23,Outside Central Region,06 to 10,1.36286208839026,103.763433915546,8 HILLVIEW RISE MIDWOOD SINGAPORE 667971,13.151101825546984,60.0,2,0,2,3,10,9
THE JADE,2120000.0,1474.67,1438.0,2025-08-01,Resale,Strata,137.0,15474.0,Condominium,99 yrs lease commencing from 2001,23,Outside Central Region,06 to 10,1.34900073327419,103.748907884779,9 BUKIT BATOK CENTRAL LINK THE JADE SINGAPORE 658074,13.503817213602266,60.0,1,0,1,3,15,0
MIDWOOD,1880000.0,990.29,1898.0,2025-08-01,Resale,Strata,92.0,20435.0,Condominium,99 yrs lease commencing from 2018,23,Outside Central Region,06 to 10,1.36286208839026,103.763433915546,8 HILLVIEW RISE MIDWOOD SINGAPORE 667971,13.151101825546984,60.0,2,0,2,3,10,9
MIDWOOD,1245000.0,635.08,1960.0,2025-08-01,Resale,Strata,59.0,21102.0,Condominium,99 yrs lease commencing from 2018,23,Outside Central Region,16 to 20,1.36286208839026,103.763433915546,8 HILLVIEW RISE MIDWOOD SINGAPORE 667971,13.151101825546984,60.0,2,0,2,3,10,9
MIDWOOD,870000.0,484.38,1796.0,2025-08-01,Resale,Strata,45.0,19333.0,Condominium,99 yrs lease commencing from 2018,23,Outside Central Region,11 to 15,1.36286208839026,103.763433915546,8 HILLVIEW RISE MIDWOOD SINGAPORE 667971,13.151101825546984,60.0,2,0,2,3,10,9
HILLSTA,777000.0,570.49,1362.0,2025-08-01,Resale,Strata,53.0,14660.0,Condominium,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20,1.37652535037895,103.756538865376,70 PHOENIX ROAD HILLSTA SINGAPORE 667973,14.746574873664857,60.0,6,0,4,2,19,4
REGENT HEIGHTS,983880.0,1022.58,962.0,2025-08-01,Resale,Strata,95.0,10357.0,Condominium,99 yrs lease commencing from 1995,23,Outside Central Region,06 to 10,1.35240117439944,103.755987037715,52 BUKIT BATOK EAST AVENUE 5 REGENT HEIGHTS SINGAPORE 659802,13.0652390785855,60.0,2,0,1,3,13,6
GUILIN VIEW,1490000.0,1259.39,1183.0,2025-08-01,Resale,Strata,117.0,12735.0,Condominium,99 yrs lease commencing from 1996,23,Outside Central Region,01 to 05,1.35573491876364,103.752512524441,22 BUKIT BATOK STREET 52 GUILIN VIEW SINGAPORE 659245,13.594887103873198,60.0,2,0,1,3,13,5
HILLVIEW 128,1400000.0,1044.11,1341.0,2025-08-01,Resale,Strata,97.0,14433.0,Apartment,999 yrs lease commencing from 1885,23,Outside Central Region,06 to 10,1.35722696051582,103.760850571779,128 HILLVIEW AVENUE HILLVIEW 128 SINGAPORE 669595,12.962299318563032,60.0,1,0,2,3,11,8
PARK NATURA,2900000.0,1743.77,1663.0,2025-08-01,Resale,Strata,162.0,17901.0,Condominium,Freehold,23,Rest of Central Region,01 to 05,1.34659073027391,103.765589208744,35 BUKIT BATOK EAST AVENUE 6 PARK NATURA SINGAPORE 659765,11.823498070954727,60.0,0,0,0,3,7,5
THE MYST,3221000.0,1689.95,1906.0,2025-08-01,New Sale,Strata,157.0,20516.0,Condominium,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05,1.37349863800841,103.764142243891,800 UPPER BUKIT TIMAH ROAD THE MYST (U/C) SINGAPORE 678139,13.913175341498713,60.0,6,0,3,3,16,8
THE MYST,3253000.0,1689.95,1925.0,2025-08-01,New Sale,Strata,157.0,20720.0,Condominium,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05,1.37349863800841,103.764142243891,800 UPPER BUKIT TIMAH ROAD THE MYST (U/C) SINGAPORE 678139,13.913175341498713,60.0,6,0,3,3,16,8
HILLHAVEN,2695010.0,1377.79,1956.0,2025-08-01,New Sale,Strata,128.0,21055.0,Condominium,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05,1.36208663809612,103.763521075858,7 HILLVIEW RISE HILLHAVEN (U/C) SINGAPORE 669810,13.086462731347622,60.0,2,0,2,3,9,9
HILLHAVEN,2708780.0,1377.79,1966.0,2025-08-01,New Sale,Strata,128.0,21162.0,Condominium,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05,1.36208663809612,103.763521075858,7 HILLVIEW RISE HILLHAVEN (U/C) SINGAPORE 669810,13.086462731347622,60.0,2,0,2,3,9,9
HAZEL PARK CONDOMINIUM,2330000.0,1377.79,1691.0,2025-08-01,Resale,Strata,128.0,18203.0,Condominium,999 yrs lease commencing from 1882,23,Outside Central Region,06 to 10,1.37315509207641,103.765701524762,25 HAZEL PARK TERRACE HAZEL PARK CONDOMINIUM SINGAPORE 678948,13.765641685532827,60.0,5,1,2,3,16,9
MIDWOOD,1687000.0,893.41,1888.0,2025-08-01,Resale,Strata,83.0,20325.0,Condominium,99 yrs lease commencing from 2018,23,Outside Central Region,06 to 10,1.36286208839026,103.763433915546,8 HILLVIEW RISE MIDWOOD SINGAPORE 667971,13.151101825546984,60.0,2,0,2,3,10,9
HILLVIEW HEIGHTS,1830000.0,958.0,1910.0,2025-08-01,Resale,Strata,89.0,20562.0,Condominium,Freehold,23,Outside Central Region,06 to 10,1.36118814879081,103.765053074687,27 HILLVIEW AVENUE HILLVIEW HEIGHTS SINGAPORE 669559,12.893296729034448,60.0,2,0,2,3,10,8
THE DAIRY FARM,2330000.0,1517.72,1535.0,2025-08-01,Resale,Strata,141.0,16525.0,Condominium,Freehold,23,Outside Central Region,01 to 05,1.36640128944575,103.772610828237,11 DAIRY FARM WALK THE BOTANY AT DAIRY FARM (U/C) SINGAPORE 679629,12.694634921881818,60.0,2,0,0,3,7,9
DAIRY FARM RESIDENCES,1250000.0,710.42,1760.0,2025-08-01,Sub Sale,Strata,66.0,18939.0,Apartment,99 yrs lease commencing from 2018,23,Outside Central Region,01 to 05,1.36681214110944,103.774500573666,8 DAIRY FARM LANE DAIRY FARM RESIDENCES SINGAPORE 677624,12.584454829347116,60.0,1,0,0,3,7,8
NATURA@HILLVIEW,1058000.0,635.08,1666.0,2025-08-01,Resale,Strata,59.0,17932.0,Apartment,Freehold,23,Outside Central Region,01 to 05,1.35300842405369,103.759134678556,18 HILLVIEW TERRACE NATURA@HILLVIEW SINGAPORE 669229,12.82380769894757,60.0,0,0,0,3,12,7
GUILIN VIEW,1628000.0,1280.92,1271.0,2025-08-01,Resale,Strata,119.0,13681.0,Condominium,99 yrs lease commencing from 1996,23,Outside Central Region,16 to 20,1.35573491876364,103.752512524441,22 BUKIT BATOK STREET 52 GUILIN VIEW SINGAPORE 659245,13.594887103873198,60.0,2,0,1,3,13,5
PALM GARDENS,1315000.0,1205.57,1091.0,2025-08-01,Resale,Strata,112.0,11741.0,Condominium,99 yrs lease commencing from 1996,23,Outside Central Region,01 to 05,1.37866305595577,103.746563110704,2C HONG SAN WALK PALM GARDENS SINGAPORE 689049,15.715623228686663,60.0,5,0,4,1,16,2
TREE HOUSE,2000000.0,1291.68,1548.0,2025-08-01,Resale,Strata,120.0,16667.0,Condominium,99 yrs lease commencing from 2009,23,Outside Central Region,21 to 25,1.34489840944008,103.773848162074,211 UPPER BUKIT TIMAH ROAD BANYAN TREE HOUSE SINGAPORE 588182,10.98042694919845,60.0,1,2,3,4,3,5
HILLVIEW REGENCY,1350000.0,1130.22,1194.0,2025-08-01,Resale,Strata,105.0,12857.0,Condominium,99 yrs lease commencing from 2000,23,Outside Central Region,11 to 15,1.35213754685233,103.759354902417,26 BUKIT BATOK EAST AVENUE 2 HILLVIEW REGENCY SINGAPORE 659920,12.746289945904396,60.0,0,0,0,3,11,7
HILLVIEW REGENCY,1410000.0,1194.8,1180.0,2025-08-01,Resale,Strata,111.0,12703.0,Condominium,99 yrs lease commencing from 2000,23,Outside Central Region,16 to 20,1.35213754685233,103.759354902417,26 BUKIT BATOK EAST AVENUE 2 HILLVIEW REGENCY SINGAPORE 659920,12.746289945904396,60.0,0,0,0,3,11,7
TREE HOUSE,1300000.0,861.12,1510.0,2025-08-01,Resale,Strata,80.0,16250.0,Condominium,99 yrs lease commencing from 2009,23,Outside Central Region,11 to 15,1.34489840944008,103.773848162074,211 UPPER BUKIT TIMAH ROAD BANYAN TREE HOUSE SINGAPORE 588182,10.98042694919845,60.0,1,2,3,4,3,5
THE MADEIRA,2230000.0,2034.4,1096.0,2025-08-01,Resale,Strata,189.0,11799.0,Condominium,99 yrs lease commencing from 2000,23,Outside Central Region,26 to 30,1.3578134775455,103.749514274777,50 BUKIT BATOK STREET 31 THE MADEIRA SINGAPORE 659442,13.999879743662682,60.0,2,1,1,3,13,1
FORESQUE RESIDENCES,760000.0,462.85,1642.0,2025-08-01,Resale,Strata,43.0,17674.0,Condominium,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20,1.36876244877256,103.776359050267,103 PETIR ROAD FORESQUE RESIDENCES SINGAPORE 678273,12.60687001880096,60.0,1,0,0,1,7,8
LE QUEST,808000.0,495.14,1632.0,2025-08-01,Resale,Strata,46.0,17565.0,Apartment,99 yrs lease commencing from 2016,23,Outside Central Region,11 to 15,1.35594171176111,103.741127005764,4 BUKIT BATOK STREET 41 LE QUEST SINGAPORE 657991,14.648252479613628,60.0,0,1,0,3,15,0
THE JADE,1380000.0,1011.82,1364.0,2025-08-01,Resale,Strata,94.0,14681.0,Condominium,99 yrs lease commencing from 2001,23,Outside Central Region,26 to 30,1.34900073327419,103.748907884779,9 BUKIT BATOK CENTRAL LINK THE JADE SINGAPORE 658074,13.503817213602266,60.0,1,0,1,3,15,0
THE TENNERY,848000.0,613.55,1382.0,2025-08-01,Resale,Strata,57.0,14877.0,Apartment,99 yrs lease commencing from 2010,23,Outside Central Region,16 to 20,1.37972709158017,103.760191017381,3 WOODLANDS ROAD THE TENNERY SINGAPORE 677901,14.714916751826824,60.0,7,1,5,1,18,2
TREE HOUSE,2025000.0,1248.62,1622.0,2025-08-01,Resale,Strata,116.0,17457.0,Condominium,99 yrs lease commencing from 2009,23,Outside Central Region,11 to 15,1.34489840944008,103.773848162074,211 UPPER BUKIT TIMAH ROAD BANYAN TREE HOUSE SINGAPORE 588182,10.98042694919845,60.0,1,2,3,4,3,5
THE TENNERY,818000.0,613.55,1333.0,2025-08-01,Resale,Strata,57.0,14351.0,Apartment,99 yrs lease commencing from 2010,23,Outside Central Region,11 to 15,1.37972709158017,103.760191017381,3 WOODLANDS ROAD THE TENNERY SINGAPORE 677901,14.714916751826824,60.0,7,1,5,1,18,2
KINGSFORD . HILLVIEW PEAK,775000.0,527.44,1469.0,2025-07-01,Resale,Strata,49.0,15816.0,Condominium,99 yrs lease commencing from 2012,23,Outside Central Region,06 to 10,1.36478651146586,103.764763618001,101 HILLVIEW RISE KINGSFORD . HILLVIEW PEAK SINGAPORE 667981,13.1868334213151,59.0,2,0,2,3,10,11
TREE HOUSE,1220000.0,796.54,1532.0,2025-07-01,Resale,Strata,74.0,16486.0,Condominium,99 yrs lease commencing from 2009,23,Outside Central Region,11 to 15,1.34489840944008,103.773848162074,211 UPPER BUKIT TIMAH ROAD BANYAN TREE HOUSE SINGAPORE 588182,10.98042694919845,59.0,1,2,3,4,3,5
TREE HOUSE,1795000.0,1151.75,1559.0,2025-07-01,Resale,Strata,107.0,16776.0,Condominium,99 yrs lease commencing from 2009,23,Outside Central Region,11 to 15,1.34489840944008,103.773848162074,211 UPPER BUKIT TIMAH ROAD BANYAN TREE HOUSE SINGAPORE 588182,10.98042694919845,59.0,1,2,3,4,3,5
GUILIN VIEW,1588000.0,1259.39,1261.0,2025-07-01,Resale,Strata,117.0,13573.0,Condominium,99 yrs lease commencing from 1996,23,Outside Central Region,16 to 20,1.35573491876364,103.752512524441,22 BUKIT BATOK STREET 52 GUILIN VIEW SINGAPORE 659245,13.594887103873198,59.0,2,0,1,3,13,5
KINGSFORD . HILLVIEW PEAK,1240000.0,775.01,1600.0,2025-07-01,Resale,Strata,72.0,17222.0,Condominium,99 yrs lease commencing from 2012,23,Outside Central Region,21 to 25,1.36478651146586,103.764763618001,101 HILLVIEW RISE KINGSFORD . HILLVIEW PEAK SINGAPORE 667981,13.1868334213151,59.0,2,0,2,3,10,11
PARKVIEW APARTMENTS,1095000.0,1119.46,978.0,2025-07-01,Resale,Strata,104.0,10529.0,Apartment,99 yrs lease commencing from 1994,23,Outside Central Region,01 to 05,1.34093520136311,103.76066764737,1 BUKIT BATOK STREET 25 PARKVIEW APARTMENTS SINGAPORE 658882,11.920762314886094,59.0,0,0,0,3,7,5
DAIRY FARM RESIDENCES,1150000.0,710.42,1619.0,2025-07-01,Sub Sale,Strata,66.0,17424.0,Apartment,99 yrs lease commencing from 2018,23,Outside Central Region,01 to 05,1.36681214110944,103.774500573666,8 DAIRY FARM LANE DAIRY FARM RESIDENCES SINGAPORE 677624,12.584454829347116,59.0,1,0,0,3,7,8
