Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Property Type,Tenure,Postal District,Market Segment,Floor Level,Latitude,Longitude,Full Address,Sale Months Since Sep 2020,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km
THE CALROSE,2588000.0,1248.62,2073.0,2025-09-01,Resale,Strata,116.0,22310.0,Condominium,Freehold,26,Outside Central Region,01 to 05,1.38291612857094,103.836978305026,511 YIO CHU KANG ROAD THE CALROSE SINGAPORE 787066,61.0,2,2,0,4,10,15
THE ESSENCE,1070000.0,688.9,1553.0,2025-09-01,Resale,Strata,64.0,16719.0,Apartment,99 yrs lease commencing from 2018,26,Outside Central Region,01 to 05,1.40345527031329,103.81716606382,1 CHONG KUO ROAD THE ESSENCE SINGAPORE 779830,61.0,1,0,0,5,0,7
HILLOCK GREEN,1618000.0,656.6,2464.0,2025-09-01,New Sale,Strata,61.0,26525.0,Apartment,99 yrs lease commencing from 2022,26,Outside Central Region,21 to 25,1.38509631948606,103.833849401084,28 LENTOR CENTRAL HILLOCK GREEN (U/C) SINGAPORE 788880,61.0,1,1,0,4,7,14
LENTORIA,2820000.0,1205.57,2339.0,2025-09-01,New Sale,Strata,112.0,25179.0,Condominium,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15,1.38196577099896,103.834569911036,38 LENTOR HILLS ROAD LENTORIA (U/C) SINGAPORE 788854,61.0,1,2,0,4,9,14
SPRINGLEAF RESIDENCE,3302000.0,1453.14,2272.0,2025-09-01,New Sale,Strata,135.0,24459.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,16 to 20,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,61.0,1,0,0,5,0,5
HILLOCK GREEN,2589000.0,1237.86,2092.0,2025-09-01,New Sale,Strata,115.0,22513.0,Apartment,99 yrs lease commencing from 2022,26,Outside Central Region,21 to 25,1.38509631948606,103.833849401084,28 LENTOR CENTRAL HILLOCK GREEN (U/C) SINGAPORE 788880,61.0,1,1,0,4,7,14
HILLOCK GREEN,1638000.0,656.6,2495.0,2025-09-01,New Sale,Strata,61.0,26852.0,Apartment,99 yrs lease commencing from 2022,26,Outside Central Region,21 to 25,1.38509631948606,103.833849401084,28 LENTOR CENTRAL HILLOCK GREEN (U/C) SINGAPORE 788880,61.0,1,1,0,4,7,14
HILLOCK GREEN,2580000.0,1227.1,2103.0,2025-08-01,New Sale,Strata,114.0,22632.0,Apartment,99 yrs lease commencing from 2022,26,Outside Central Region,21 to 25,1.38509631948606,103.833849401084,28 LENTOR CENTRAL HILLOCK GREEN (U/C) SINGAPORE 788880,60.0,1,1,0,4,7,14
LENTORIA,1704050.0,731.95,2328.0,2025-08-01,New Sale,Strata,68.0,25060.0,Condominium,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05,1.38196577099896,103.834569911036,38 LENTOR HILLS ROAD LENTORIA (U/C) SINGAPORE 788854,60.0,1,2,0,4,9,14
SPRINGLEAF RESIDENCE,3019000.0,1453.14,2078.0,2025-08-01,New Sale,Strata,135.0,22363.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
THE CALROSE,3101199.0,1657.66,1871.0,2025-08-01,Resale,Strata,154.0,20138.0,Condominium,Freehold,26,Outside Central Region,01 to 05,1.38291612857094,103.836978305026,511 YIO CHU KANG ROAD THE CALROSE SINGAPORE 787066,60.0,2,2,0,4,10,15
SEASONS PARK,1365000.0,1065.64,1281.0,2025-08-01,Resale,Strata,99.0,13788.0,Condominium,99 yrs lease commencing from 1995,26,Outside Central Region,06 to 10,1.30325877748306,103.828469246045,8 CUSCADEN WALK FOUR SEASONS PARK SINGAPORE 249692,60.0,3,0,13,15,9,0
SPRINGLEAF RESIDENCE,2335000.0,1119.46,2086.0,2025-08-01,New Sale,Strata,104.0,22452.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
HILLOCK GREEN,2657000.0,1259.39,2110.0,2025-08-01,New Sale,Strata,117.0,22709.0,Apartment,99 yrs lease commencing from 2022,26,Outside Central Region,21 to 25,1.38509631948606,103.833849401084,28 LENTOR CENTRAL HILLOCK GREEN (U/C) SINGAPORE 788880,60.0,1,1,0,4,7,14
LENTORIA,2740000.0,1205.57,2273.0,2025-08-01,New Sale,Strata,112.0,24464.0,Condominium,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10,1.38196577099896,103.834569911036,38 LENTOR HILLS ROAD LENTORIA (U/C) SINGAPORE 788854,60.0,1,2,0,4,9,14
LENTORIA,2832000.0,1205.57,2349.0,2025-08-01,New Sale,Strata,112.0,25286.0,Condominium,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15,1.38196577099896,103.834569911036,38 LENTOR HILLS ROAD LENTORIA (U/C) SINGAPORE 788854,60.0,1,2,0,4,9,14
LENTORIA,3410400.0,1345.5,2535.0,2025-08-01,New Sale,Strata,125.0,27283.0,Condominium,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20,1.38196577099896,103.834569911036,38 LENTOR HILLS ROAD LENTORIA (U/C) SINGAPORE 788854,60.0,1,2,0,4,9,14
SPRINGLEAF RESIDENCE,2624000.0,1227.1,2138.0,2025-08-01,New Sale,Strata,114.0,23018.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
BULLION PARK,1765000.0,1237.86,1426.0,2025-08-01,Resale,Strata,115.0,15348.0,Condominium,Freehold,26,Outside Central Region,01 to 05,1.39194706177407,103.835707926856,168 LENTOR LOOP BULLION PARK SINGAPORE 789098,60.0,1,0,0,3,4,10
SEASONS PARK,1760000.0,1291.68,1363.0,2025-08-01,Resale,Strata,120.0,14667.0,Condominium,99 yrs lease commencing from 1995,26,Outside Central Region,06 to 10,1.30325877748306,103.828469246045,8 CUSCADEN WALK FOUR SEASONS PARK SINGAPORE 249692,60.0,3,0,13,15,9,0
SPRINGLEAF RESIDENCE,1390000.0,645.84,2152.0,2025-08-01,New Sale,Strata,60.0,23167.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,06 to 10,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,2154000.0,1022.58,2106.0,2025-08-01,New Sale,Strata,95.0,22674.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,2157000.0,1022.58,2109.0,2025-08-01,New Sale,Strata,95.0,22705.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1763000.0,785.77,2244.0,2025-08-01,New Sale,Strata,73.0,24151.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,16 to 20,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,2585000.0,1227.1,2107.0,2025-08-01,New Sale,Strata,114.0,22675.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1372000.0,645.84,2124.0,2025-08-01,New Sale,Strata,60.0,22867.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1166000.0,527.44,2211.0,2025-08-01,New Sale,Strata,49.0,23796.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,16 to 20,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1113000.0,527.44,2110.0,2025-08-01,New Sale,Strata,49.0,22714.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,06 to 10,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1186000.0,527.44,2249.0,2025-08-01,New Sale,Strata,49.0,24204.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,21 to 25,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,907000.0,387.5,2341.0,2025-08-01,New Sale,Strata,36.0,25194.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,2319000.0,1119.46,2072.0,2025-08-01,New Sale,Strata,104.0,22298.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,2326000.0,1076.4,2161.0,2025-08-01,New Sale,Strata,100.0,23260.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,11 to 15,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1841000.0,785.77,2343.0,2025-08-01,New Sale,Strata,73.0,25219.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,21 to 25,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1370000.0,645.84,2121.0,2025-08-01,New Sale,Strata,60.0,22833.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1198000.0,527.44,2271.0,2025-08-01,New Sale,Strata,49.0,24449.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,21 to 25,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1824000.0,785.77,2321.0,2025-08-01,New Sale,Strata,73.0,24986.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,21 to 25,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,3083000.0,1453.14,2122.0,2025-08-01,New Sale,Strata,135.0,22837.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,06 to 10,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1287000.0,592.02,2174.0,2025-08-01,New Sale,Strata,55.0,23400.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1340000.0,645.84,2075.0,2025-08-01,New Sale,Strata,60.0,22333.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,2222000.0,1076.4,2064.0,2025-08-01,New Sale,Strata,100.0,22220.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1627000.0,785.77,2071.0,2025-08-01,New Sale,Strata,73.0,22288.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1365000.0,645.84,2114.0,2025-08-01,New Sale,Strata,60.0,22750.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,2257000.0,1076.4,2097.0,2025-08-01,New Sale,Strata,100.0,22570.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1662000.0,785.77,2115.0,2025-08-01,New Sale,Strata,73.0,22767.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1368000.0,645.84,2118.0,2025-08-01,New Sale,Strata,60.0,22800.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1333000.0,645.84,2064.0,2025-08-01,New Sale,Strata,60.0,22217.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1619000.0,785.77,2060.0,2025-08-01,New Sale,Strata,73.0,22178.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,2262000.0,1076.4,2101.0,2025-08-01,New Sale,Strata,100.0,22620.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1667000.0,785.77,2121.0,2025-08-01,New Sale,Strata,73.0,22836.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1370000.0,645.84,2121.0,2025-08-01,New Sale,Strata,60.0,22833.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1335000.0,645.84,2067.0,2025-08-01,New Sale,Strata,60.0,22250.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1622000.0,785.77,2064.0,2025-08-01,New Sale,Strata,73.0,22219.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,2265000.0,1076.4,2104.0,2025-08-01,New Sale,Strata,100.0,22650.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1670000.0,785.77,2125.0,2025-08-01,New Sale,Strata,73.0,22877.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1341000.0,645.84,2076.0,2025-08-01,New Sale,Strata,60.0,22350.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1629000.0,785.77,2073.0,2025-08-01,New Sale,Strata,73.0,22315.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1673000.0,785.77,2129.0,2025-08-01,New Sale,Strata,73.0,22918.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1353000.0,645.84,2095.0,2025-08-01,New Sale,Strata,60.0,22550.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,06 to 10,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1649000.0,785.77,2099.0,2025-08-01,New Sale,Strata,73.0,22589.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,06 to 10,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,2271000.0,1076.4,2110.0,2025-08-01,New Sale,Strata,100.0,22710.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,06 to 10,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1676000.0,785.77,2133.0,2025-08-01,New Sale,Strata,73.0,22959.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,06 to 10,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1355000.0,645.84,2098.0,2025-08-01,New Sale,Strata,60.0,22583.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,06 to 10,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1652000.0,785.77,2102.0,2025-08-01,New Sale,Strata,73.0,22630.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,06 to 10,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,2274000.0,1076.4,2113.0,2025-08-01,New Sale,Strata,100.0,22740.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,06 to 10,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1679000.0,785.77,2137.0,2025-08-01,New Sale,Strata,73.0,23000.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,06 to 10,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1364000.0,645.84,2112.0,2025-08-01,New Sale,Strata,60.0,22733.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,06 to 10,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1361000.0,645.84,2107.0,2025-08-01,New Sale,Strata,60.0,22683.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,06 to 10,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1661000.0,785.77,2114.0,2025-08-01,New Sale,Strata,73.0,22753.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,06 to 10,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1691000.0,785.77,2152.0,2025-08-01,New Sale,Strata,73.0,23164.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,06 to 10,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1365000.0,645.84,2114.0,2025-08-01,New Sale,Strata,60.0,22750.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,06 to 10,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1369000.0,645.84,2120.0,2025-08-01,New Sale,Strata,60.0,22817.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,06 to 10,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1926000.0,904.18,2130.0,2025-08-01,New Sale,Strata,84.0,22929.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,11 to 15,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1373000.0,645.84,2126.0,2025-08-01,New Sale,Strata,60.0,22883.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,11 to 15,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1679000.0,785.77,2137.0,2025-08-01,New Sale,Strata,73.0,23000.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,11 to 15,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1715000.0,785.77,2183.0,2025-08-01,New Sale,Strata,73.0,23493.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,11 to 15,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1381000.0,645.84,2138.0,2025-08-01,New Sale,Strata,60.0,23017.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,11 to 15,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1691000.0,785.77,2152.0,2025-08-01,New Sale,Strata,73.0,23164.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,11 to 15,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1731000.0,785.77,2203.0,2025-08-01,New Sale,Strata,73.0,23712.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,11 to 15,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1386000.0,645.84,2146.0,2025-08-01,New Sale,Strata,60.0,23100.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,11 to 15,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1699000.0,785.77,2162.0,2025-08-01,New Sale,Strata,73.0,23274.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,11 to 15,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1740000.0,785.77,2214.0,2025-08-01,New Sale,Strata,73.0,23836.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,11 to 15,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
SPRINGLEAF RESIDENCE,1960000.0,904.18,2168.0,2025-08-01,New Sale,Strata,84.0,23333.0,Apartment,99 yrs lease commencing from 2024,26,Outside Central Region,11 to 15,1.39601248653792,103.817563198325,811 UPPER THOMSON ROAD SPRINGLEAF RESIDENCE (U/C) SINGAPORE 788978,60.0,1,0,0,5,0,5
