Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Property Type,Tenure,Postal District,Market Segment,Floor Level,Latitude,Longitude,Full Address,Sale Months Since Sep 2020,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km
ALEX RESIDENCES,2280000.0,1130.22,2017.0,2024-02-01,Resale,Strata,105.0,21714.0,Apartment,99 yrs lease commencing from 2013,3,Rest of Central Region,01 to 05,1.29056999681587,103.819000781728,28 ALEXANDRA VIEW ALEX RESIDENCES SINGAPORE 158744,42.0,1,5,0,15,12,1
THE LANDMARK,1450000.0,495.14,2928.0,2024-02-01,New Sale,Strata,46.0,31522.0,Condominium,99 yrs lease commencing from 2020,3,Rest of Central Region,31 to 35,1.28616304514336,103.839553885885,173 CHIN SWEE ROAD THE LANDMARK (U/C) SINGAPORE 169878,42.0,9,6,3,13,9,7
THE LANDMARK,3290000.0,1140.98,2883.0,2024-02-01,New Sale,Strata,106.0,31038.0,Condominium,99 yrs lease commencing from 2020,3,Rest of Central Region,36 to 40,1.28616304514336,103.839553885885,173 CHIN SWEE ROAD THE LANDMARK (U/C) SINGAPORE 169878,42.0,9,6,3,13,9,7
EMERALD PARK,1350000.0,925.7,1458.0,2024-02-01,Resale,Strata,86.0,15698.0,Condominium,99 yrs lease commencing from 1991,3,Rest of Central Region,01 to 05,1.28975290405411,103.83034971382,4 INDUS ROAD EMERALD PARK SINGAPORE 169587,42.0,3,4,2,14,14,4
ECHELON,1638000.0,731.95,2238.0,2024-02-01,Resale,Strata,68.0,24088.0,Condominium,99 yrs lease commencing from 2012,3,Rest of Central Region,21 to 25,1.29060694545576,103.817866920135,9 ALEXANDRA VIEW ECHELON SINGAPORE 158742,42.0,1,4,0,15,11,1
AVENUE SOUTH RESIDENCE,2600000.0,1108.69,2345.0,2024-02-01,Sub Sale,Strata,103.0,25243.0,Apartment,99 yrs lease commencing from 2018,3,Rest of Central Region,31 to 35,1.27662953410733,103.829105212029,11 SILAT AVENUE AVENUE SOUTH RESIDENCE SINGAPORE 168877,42.0,2,3,0,9,9,2
STIRLING RESIDENCES,1360000.0,624.31,2178.0,2024-02-01,Resale,Strata,58.0,23448.0,Apartment,99 yrs lease commencing from 2017,3,Rest of Central Region,01 to 05,1.29677202648703,103.800712927589,503 STIRLING ROAD MDIS RESIDENCES @ STIRLING SINGAPORE 148959,42.0,2,4,0,8,9,0
THE LANDMARK,1472640.0,516.67,2850.0,2024-02-01,New Sale,Strata,48.0,30680.0,Condominium,99 yrs lease commencing from 2020,3,Rest of Central Region,36 to 40,1.28616304514336,103.839553885885,173 CHIN SWEE ROAD THE LANDMARK (U/C) SINGAPORE 169878,42.0,9,6,3,13,9,7
THE LANDMARK,2115000.0,753.48,2807.0,2024-02-01,New Sale,Strata,70.0,30214.0,Condominium,99 yrs lease commencing from 2020,3,Rest of Central Region,36 to 40,1.28616304514336,103.839553885885,173 CHIN SWEE ROAD THE LANDMARK (U/C) SINGAPORE 169878,42.0,9,6,3,13,9,7
QUEENS PEAK,1085000.0,495.14,2191.0,2024-02-01,Resale,Strata,46.0,23587.0,Condominium,99 yrs lease commencing from 2015,3,Rest of Central Region,11 to 15,1.294336667463,103.807020127351,3 DUNDEE ROAD QUEENS PEAK SINGAPORE 149457,42.0,1,4,3,9,9,0
ONE PEARL BANK,3680000.0,1431.61,2571.0,2024-02-01,Sub Sale,Strata,133.0,27669.0,Apartment,99 yrs lease commencing from 2019,3,Rest of Central Region,26 to 30,1.28296148659589,103.839814598308,1 PEARL BANK ONE PEARL BANK SINGAPORE 169016,42.0,10,8,4,13,8,8
THE LANDMARK,1967655.0,764.24,2575.0,2024-02-01,New Sale,Strata,71.0,27713.0,Condominium,99 yrs lease commencing from 2020,3,Rest of Central Region,26 to 30,1.28616304514336,103.839553885885,173 CHIN SWEE ROAD THE LANDMARK (U/C) SINGAPORE 169878,42.0,9,6,3,13,9,7
QUEENS PEAK,980000.0,441.32,2221.0,2024-02-01,Resale,Strata,41.0,23902.0,Condominium,99 yrs lease commencing from 2015,3,Rest of Central Region,11 to 15,1.294336667463,103.807020127351,3 DUNDEE ROAD QUEENS PEAK SINGAPORE 149457,42.0,1,4,3,9,9,0
STIRLING RESIDENCES,1420000.0,635.08,2236.0,2024-02-01,Resale,Strata,59.0,24068.0,Apartment,99 yrs lease commencing from 2017,3,Rest of Central Region,01 to 05,1.29677202648703,103.800712927589,503 STIRLING ROAD MDIS RESIDENCES @ STIRLING SINGAPORE 148959,42.0,2,4,0,8,9,0
STIRLING RESIDENCES,1158000.0,505.91,2289.0,2024-02-01,Resale,Strata,47.0,24638.0,Apartment,99 yrs lease commencing from 2017,3,Rest of Central Region,11 to 15,1.29677202648703,103.800712927589,503 STIRLING ROAD MDIS RESIDENCES @ STIRLING SINGAPORE 148959,42.0,2,4,0,8,9,0
COMMONWEALTH TOWERS,962000.0,441.32,2180.0,2024-02-01,Resale,Strata,41.0,23463.0,Condominium,99 yrs lease commencing from 2013,3,Rest of Central Region,11 to 15,1.29573433474414,103.806030198974,230 COMMONWEALTH AVENUE COMMONWEALTH TOWERS SINGAPORE 149739,42.0,1,3,3,9,8,0
ALEXIS,800000.0,409.03,1956.0,2024-02-01,Resale,Strata,38.0,21053.0,Apartment,Freehold,3,Rest of Central Region,01 to 05,1.29130379243474,103.807350978054,354 ALEXANDRA ROAD ALEXIS SINGAPORE 159948,42.0,1,4,3,9,10,0
AVENUE SOUTH RESIDENCE,2520000.0,1108.69,2273.0,2024-02-01,Sub Sale,Strata,103.0,24466.0,Apartment,99 yrs lease commencing from 2018,3,Rest of Central Region,16 to 20,1.27662953410733,103.829105212029,11 SILAT AVENUE AVENUE SOUTH RESIDENCE SINGAPORE 168877,42.0,2,3,0,9,9,2
QUEENS,1840000.0,1194.8,1540.0,2024-02-01,Resale,Strata,111.0,16577.0,Condominium,99 yrs lease commencing from 1998,3,Rest of Central Region,01 to 05,1.29299604681606,103.805665563173,10 STIRLING ROAD QUEENS SINGAPORE 148954,42.0,1,4,3,9,9,0
ALEX RESIDENCES,975000.0,473.62,2059.0,2024-02-01,Resale,Strata,44.0,22159.0,Apartment,99 yrs lease commencing from 2013,3,Rest of Central Region,16 to 20,1.29056999681587,103.819000781728,28 ALEXANDRA VIEW ALEX RESIDENCES SINGAPORE 158744,42.0,1,5,0,15,12,1
AVENUE SOUTH RESIDENCE,1690000.0,688.9,2453.0,2024-02-01,Sub Sale,Strata,64.0,26406.0,Apartment,99 yrs lease commencing from 2018,3,Rest of Central Region,31 to 35,1.27662953410733,103.829105212029,11 SILAT AVENUE AVENUE SOUTH RESIDENCE SINGAPORE 168877,42.0,2,3,0,9,9,2
THE METROPOLITAN CONDOMINIUM,1388000.0,775.01,1791.0,2024-02-01,Resale,Strata,72.0,19278.0,Condominium,99 yrs lease commencing from 2006,3,Rest of Central Region,11 to 15,1.2904773422307,103.81601645096,8 ALEXANDRA VIEW THE METROPOLITAN CONDOMINIUM SINGAPORE 158747,42.0,1,5,0,15,12,1
ECHELON,1650000.0,731.95,2254.0,2024-02-01,Resale,Strata,68.0,24265.0,Condominium,99 yrs lease commencing from 2012,3,Rest of Central Region,26 to 30,1.29060694545576,103.817866920135,9 ALEXANDRA VIEW ECHELON SINGAPORE 158742,42.0,1,4,0,15,11,1
COMMONWEALTH TOWERS,960000.0,452.09,2123.0,2024-02-01,Resale,Strata,42.0,22857.0,Condominium,99 yrs lease commencing from 2013,3,Rest of Central Region,06 to 10,1.29573433474414,103.806030198974,230 COMMONWEALTH AVENUE COMMONWEALTH TOWERS SINGAPORE 149739,42.0,1,3,3,9,8,0
ECHELON,1035000.0,452.09,2289.0,2024-02-01,Resale,Strata,42.0,24643.0,Condominium,99 yrs lease commencing from 2012,3,Rest of Central Region,26 to 30,1.29060694545576,103.817866920135,9 ALEXANDRA VIEW ECHELON SINGAPORE 158742,42.0,1,4,0,15,11,1
STIRLING RESIDENCES,1388000.0,635.08,2186.0,2024-02-01,Resale,Strata,59.0,23525.0,Apartment,99 yrs lease commencing from 2017,3,Rest of Central Region,01 to 05,1.29677202648703,103.800712927589,503 STIRLING ROAD MDIS RESIDENCES @ STIRLING SINGAPORE 148959,42.0,2,4,0,8,9,0
THE LANDMARK,1943647.0,678.13,2866.0,2024-02-01,New Sale,Strata,63.0,30852.0,Condominium,99 yrs lease commencing from 2020,3,Rest of Central Region,26 to 30,1.28616304514336,103.839553885885,173 CHIN SWEE ROAD THE LANDMARK (U/C) SINGAPORE 169878,42.0,9,6,3,13,9,7
QUEENS PEAK,980000.0,430.56,2276.0,2024-02-01,Resale,Strata,40.0,24500.0,Condominium,99 yrs lease commencing from 2015,3,Rest of Central Region,21 to 25,1.294336667463,103.807020127351,3 DUNDEE ROAD QUEENS PEAK SINGAPORE 149457,42.0,1,4,3,9,9,0
STIRLING RESIDENCES,1416000.0,624.31,2268.0,2024-02-01,Resale,Strata,58.0,24414.0,Apartment,99 yrs lease commencing from 2017,3,Rest of Central Region,31 to 35,1.29677202648703,103.800712927589,503 STIRLING ROAD MDIS RESIDENCES @ STIRLING SINGAPORE 148959,42.0,2,4,0,8,9,0
COMMONWEALTH TOWERS,2300000.0,1054.87,2180.0,2024-02-01,Resale,Strata,98.0,23469.0,Condominium,99 yrs lease commencing from 2013,3,Rest of Central Region,16 to 20,1.29573433474414,103.806030198974,230 COMMONWEALTH AVENUE COMMONWEALTH TOWERS SINGAPORE 149739,42.0,1,3,3,9,8,0
ECHELON,1900000.0,1001.05,1898.0,2024-02-01,Resale,Strata,93.0,20430.0,Condominium,99 yrs lease commencing from 2012,3,Rest of Central Region,01 to 05,1.29060694545576,103.817866920135,9 ALEXANDRA VIEW ECHELON SINGAPORE 158742,42.0,1,4,0,15,11,1
TWIN REGENCY,2120000.0,979.52,2164.0,2024-02-01,Resale,Strata,91.0,23297.0,Condominium,Freehold,3,Rest of Central Region,11 to 15,1.28499003747026,103.82889598252,26 KIM TIAN ROAD TWIN REGENCY SINGAPORE 169277,42.0,2,6,2,14,13,4
QUEENS PEAK,1900000.0,861.12,2206.0,2024-02-01,Resale,Strata,80.0,23750.0,Condominium,99 yrs lease commencing from 2015,3,Rest of Central Region,36 to 40,1.294336667463,103.807020127351,3 DUNDEE ROAD QUEENS PEAK SINGAPORE 149457,42.0,1,4,3,9,9,0
THE LANDMARK,2022391.0,764.24,2646.0,2024-01-01,New Sale,Strata,71.0,28484.0,Condominium,99 yrs lease commencing from 2020,3,Rest of Central Region,31 to 35,1.28616304514336,103.839553885885,173 CHIN SWEE ROAD THE LANDMARK (U/C) SINGAPORE 169878,41.0,9,6,3,13,9,7
ASCENTIA SKY,2938800.0,1474.67,1993.0,2024-01-01,Resale,Strata,137.0,21451.0,Condominium,99 yrs lease commencing from 2008,3,Rest of Central Region,36 to 40,1.29095103716645,103.817000265618,3 ALEXANDRA VIEW ASCENTIA SKY SINGAPORE 158749,41.0,1,4,0,15,12,1
THE LANDMARK,1910888.0,678.13,2818.0,2024-01-01,New Sale,Strata,63.0,30332.0,Condominium,99 yrs lease commencing from 2020,3,Rest of Central Region,21 to 25,1.28616304514336,103.839553885885,173 CHIN SWEE ROAD THE LANDMARK (U/C) SINGAPORE 169878,41.0,9,6,3,13,9,7
QUEENS PEAK,1550000.0,775.01,2000.0,2024-01-01,Resale,Strata,72.0,21528.0,Condominium,99 yrs lease commencing from 2015,3,Rest of Central Region,21 to 25,1.294336667463,103.807020127351,3 DUNDEE ROAD QUEENS PEAK SINGAPORE 149457,41.0,1,4,3,9,9,0
THE LANDMARK,2957800.0,1140.98,2592.0,2024-01-01,New Sale,Strata,106.0,27904.0,Condominium,99 yrs lease commencing from 2020,3,Rest of Central Region,21 to 25,1.28616304514336,103.839553885885,173 CHIN SWEE ROAD THE LANDMARK (U/C) SINGAPORE 169878,41.0,9,6,3,13,9,7
EMERALD PARK,1980000.0,1453.14,1363.0,2024-01-01,Resale,Strata,135.0,14667.0,Condominium,99 yrs lease commencing from 1991,3,Rest of Central Region,11 to 15,1.28975290405411,103.83034971382,4 INDUS ROAD EMERALD PARK SINGAPORE 169587,41.0,3,4,2,14,14,4
COMMONWEALTH TOWERS,990000.0,473.62,2090.0,2024-01-01,Resale,Strata,44.0,22500.0,Condominium,99 yrs lease commencing from 2013,3,Rest of Central Region,21 to 25,1.29573433474414,103.806030198974,230 COMMONWEALTH AVENUE COMMONWEALTH TOWERS SINGAPORE 149739,41.0,1,3,3,9,8,0
THE LANDMARK,1430400.0,495.14,2889.0,2024-01-01,New Sale,Strata,46.0,31096.0,Condominium,99 yrs lease commencing from 2020,3,Rest of Central Region,36 to 40,1.28616304514336,103.839553885885,173 CHIN SWEE ROAD THE LANDMARK (U/C) SINGAPORE 169878,41.0,9,6,3,13,9,7
ALEX RESIDENCES,1378888.0,656.6,2100.0,2024-01-01,Resale,Strata,61.0,22605.0,Apartment,99 yrs lease commencing from 2013,3,Rest of Central Region,11 to 15,1.29056999681587,103.819000781728,28 ALEXANDRA VIEW ALEX RESIDENCES SINGAPORE 158744,41.0,1,5,0,15,12,1
QUEENS PEAK,985000.0,430.56,2288.0,2024-01-01,Resale,Strata,40.0,24625.0,Condominium,99 yrs lease commencing from 2015,3,Rest of Central Region,16 to 20,1.294336667463,103.807020127351,3 DUNDEE ROAD QUEENS PEAK SINGAPORE 149457,41.0,1,4,3,9,9,0
THE CREST,4050000.0,2002.1,2023.0,2024-01-01,Resale,Strata,186.0,21774.0,Condominium,99 yrs lease commencing from 2012,3,Rest of Central Region,16 to 20,1.29281920942183,103.819293138156,105 PRINCE CHARLES CRESCENT THE CREST SINGAPORE 159019,41.0,1,4,0,15,10,1
DOMAIN 21,1780000.0,925.7,1923.0,2024-01-01,Resale,Strata,86.0,20698.0,Condominium,99 yrs lease commencing from 2004,3,Rest of Central Region,16 to 20,1.29181865625912,103.82516074139,21 DELTA ROAD DOMAIN 21 SINGAPORE 169813,41.0,3,6,2,15,13,2
ARTRA,2500000.0,1044.11,2394.0,2024-01-01,Sub Sale,Strata,97.0,25773.0,Apartment,99 yrs lease commencing from 2016,3,Rest of Central Region,31 to 35,1.29003067053998,103.817185273903,10 ALEXANDRA VIEW ARTRA SINGAPORE 158745,41.0,1,4,0,15,11,1
ECHELON,3280000.0,1571.54,2087.0,2024-01-01,Resale,Strata,146.0,22466.0,Condominium,99 yrs lease commencing from 2012,3,Rest of Central Region,31 to 35,1.29060694545576,103.817866920135,9 ALEXANDRA VIEW ECHELON SINGAPORE 158742,41.0,1,4,0,15,11,1
THE LANDMARK,2889543.0,1076.4,2684.0,2024-01-01,New Sale,Strata,100.0,28895.0,Condominium,99 yrs lease commencing from 2020,3,Rest of Central Region,26 to 30,1.28616304514336,103.839553885885,173 CHIN SWEE ROAD THE LANDMARK (U/C) SINGAPORE 169878,41.0,9,6,3,13,9,7
THE LANDMARK,2693888.0,1140.98,2361.0,2024-01-01,New Sale,Strata,106.0,25414.0,Condominium,99 yrs lease commencing from 2020,3,Rest of Central Region,11 to 15,1.28616304514336,103.839553885885,173 CHIN SWEE ROAD THE LANDMARK (U/C) SINGAPORE 169878,41.0,9,6,3,13,9,7
THE LANDMARK,2937687.0,1140.98,2575.0,2024-01-01,New Sale,Strata,106.0,27714.0,Condominium,99 yrs lease commencing from 2020,3,Rest of Central Region,21 to 25,1.28616304514336,103.839553885885,173 CHIN SWEE ROAD THE LANDMARK (U/C) SINGAPORE 169878,41.0,9,6,3,13,9,7
THE LANDMARK,2977603.0,1140.98,2610.0,2024-01-01,New Sale,Strata,106.0,28091.0,Condominium,99 yrs lease commencing from 2020,3,Rest of Central Region,26 to 30,1.28616304514336,103.839553885885,173 CHIN SWEE ROAD THE LANDMARK (U/C) SINGAPORE 169878,41.0,9,6,3,13,9,7
THE LANDMARK,1981099.0,764.24,2592.0,2024-01-01,New Sale,Strata,71.0,27903.0,Condominium,99 yrs lease commencing from 2020,3,Rest of Central Region,26 to 30,1.28616304514336,103.839553885885,173 CHIN SWEE ROAD THE LANDMARK (U/C) SINGAPORE 169878,41.0,9,6,3,13,9,7
THE LANDMARK,2516888.0,1076.4,2338.0,2024-01-01,New Sale,Strata,100.0,25169.0,Condominium,99 yrs lease commencing from 2020,3,Rest of Central Region,11 to 15,1.28616304514336,103.839553885885,173 CHIN SWEE ROAD THE LANDMARK (U/C) SINGAPORE 169878,41.0,9,6,3,13,9,7
THE LANDMARK,2534888.0,1076.4,2355.0,2024-01-01,New Sale,Strata,100.0,25349.0,Condominium,99 yrs lease commencing from 2020,3,Rest of Central Region,11 to 15,1.28616304514336,103.839553885885,173 CHIN SWEE ROAD THE LANDMARK (U/C) SINGAPORE 169878,41.0,9,6,3,13,9,7
COMMONWEALTH TOWERS,980000.0,462.85,2117.0,2024-01-01,Resale,Strata,43.0,22791.0,Condominium,99 yrs lease commencing from 2013,3,Rest of Central Region,06 to 10,1.29573433474414,103.806030198974,230 COMMONWEALTH AVENUE COMMONWEALTH TOWERS SINGAPORE 149739,41.0,1,3,3,9,8,0
STIRLING RESIDENCES,1485000.0,656.6,2262.0,2024-01-01,Resale,Strata,61.0,24344.0,Apartment,99 yrs lease commencing from 2017,3,Rest of Central Region,31 to 35,1.29677202648703,103.800712927589,503 STIRLING ROAD MDIS RESIDENCES @ STIRLING SINGAPORE 148959,41.0,2,4,0,8,9,0
THE LANDMARK,2673888.0,1140.98,2343.0,2024-01-01,New Sale,Strata,106.0,25225.0,Condominium,99 yrs lease commencing from 2020,3,Rest of Central Region,11 to 15,1.28616304514336,103.839553885885,173 CHIN SWEE ROAD THE LANDMARK (U/C) SINGAPORE 169878,41.0,9,6,3,13,9,7
AVENUE SOUTH RESIDENCE,2210000.0,947.23,2333.0,2024-01-01,Sub Sale,Strata,88.0,25114.0,Apartment,99 yrs lease commencing from 2018,3,Rest of Central Region,21 to 25,1.27662953410733,103.829105212029,11 SILAT AVENUE AVENUE SOUTH RESIDENCE SINGAPORE 168877,41.0,2,3,0,9,9,2
STIRLING RESIDENCES,1450000.0,624.31,2323.0,2024-01-01,Resale,Strata,58.0,25000.0,Apartment,99 yrs lease commencing from 2017,3,Rest of Central Region,31 to 35,1.29677202648703,103.800712927589,503 STIRLING ROAD MDIS RESIDENCES @ STIRLING SINGAPORE 148959,41.0,2,4,0,8,9,0
THE METROPOLITAN CONDOMINIUM,2638888.0,1367.03,1930.0,2024-01-01,Resale,Strata,127.0,20779.0,Condominium,99 yrs lease commencing from 2006,3,Rest of Central Region,26 to 30,1.2904773422307,103.81601645096,8 ALEXANDRA VIEW THE METROPOLITAN CONDOMINIUM SINGAPORE 158747,41.0,1,5,0,15,12,1
STIRLING RESIDENCES,2560000.0,1054.87,2427.0,2024-01-01,Resale,Strata,98.0,26122.0,Apartment,99 yrs lease commencing from 2017,3,Rest of Central Region,31 to 35,1.29677202648703,103.800712927589,503 STIRLING ROAD MDIS RESIDENCES @ STIRLING SINGAPORE 148959,41.0,2,4,0,8,9,0
THE CREST,1650000.0,839.59,1965.0,2024-01-01,Resale,Strata,78.0,21154.0,Condominium,99 yrs lease commencing from 2012,3,Rest of Central Region,01 to 05,1.29281920942183,103.819293138156,105 PRINCE CHARLES CRESCENT THE CREST SINGAPORE 159019,41.0,1,4,0,15,10,1
THE LANDMARK,2086732.0,753.48,2769.0,2024-01-01,New Sale,Strata,70.0,29810.0,Condominium,99 yrs lease commencing from 2020,3,Rest of Central Region,31 to 35,1.28616304514336,103.839553885885,173 CHIN SWEE ROAD THE LANDMARK (U/C) SINGAPORE 169878,41.0,9,6,3,13,9,7
PRINCIPAL GARDEN,1835000.0,796.54,2304.0,2024-01-01,Resale,Strata,74.0,24797.0,Condominium,99 yrs lease commencing from 2014,3,Rest of Central Region,11 to 15,1.29237506748178,103.822836693912,99 PRINCE CHARLES CRESCENT PRINCIPAL GARDEN SINGAPORE 159029,41.0,2,6,1,15,12,1
COMMONWEALTH TOWERS,975000.0,462.85,2107.0,2024-01-01,Resale,Strata,43.0,22674.0,Condominium,99 yrs lease commencing from 2013,3,Rest of Central Region,06 to 10,1.29573433474414,103.806030198974,230 COMMONWEALTH AVENUE COMMONWEALTH TOWERS SINGAPORE 149739,41.0,1,3,3,9,8,0
THE LANDMARK,1989742.0,678.13,2934.0,2024-01-01,New Sale,Strata,63.0,31583.0,Condominium,99 yrs lease commencing from 2020,3,Rest of Central Region,31 to 35,1.28616304514336,103.839553885885,173 CHIN SWEE ROAD THE LANDMARK (U/C) SINGAPORE 169878,41.0,9,6,3,13,9,7
STIRLING RESIDENCES,1420000.0,656.6,2163.0,2024-01-01,Resale,Strata,61.0,23279.0,Apartment,99 yrs lease commencing from 2017,3,Rest of Central Region,26 to 30,1.29677202648703,103.800712927589,503 STIRLING ROAD MDIS RESIDENCES @ STIRLING SINGAPORE 148959,41.0,2,4,0,8,9,0
AVENUE SOUTH RESIDENCE,2010000.0,947.23,2122.0,2024-01-01,Sub Sale,Strata,88.0,22841.0,Apartment,99 yrs lease commencing from 2018,3,Rest of Central Region,01 to 05,1.27662953410733,103.829105212029,11 SILAT AVENUE AVENUE SOUTH RESIDENCE SINGAPORE 168877,41.0,2,3,0,9,9,2
THE LANDMARK,1960933.0,678.13,2892.0,2024-01-01,New Sale,Strata,63.0,31126.0,Condominium,99 yrs lease commencing from 2020,3,Rest of Central Region,26 to 30,1.28616304514336,103.839553885885,173 CHIN SWEE ROAD THE LANDMARK (U/C) SINGAPORE 169878,41.0,9,6,3,13,9,7
QUEENS,2045000.0,1184.04,1727.0,2024-01-01,Resale,Strata,110.0,18591.0,Condominium,99 yrs lease commencing from 1998,3,Rest of Central Region,31 to 35,1.29299604681606,103.805665563173,10 STIRLING ROAD QUEENS SINGAPORE 148954,41.0,1,4,3,9,9,0
MARGARET VILLE,1805000.0,914.94,1973.0,2024-01-01,Resale,Strata,85.0,21235.0,Apartment,99 yrs lease commencing from 2017,3,Rest of Central Region,01 to 05,1.2995172080842,103.802806930224,20 MARGARET DRIVE MARGARET VILLE SINGAPORE 149312,41.0,2,5,0,8,8,0
ALEXIS,800000.0,398.27,2009.0,2024-01-01,Resale,Strata,37.0,21622.0,Apartment,Freehold,3,Rest of Central Region,01 to 05,1.29130379243474,103.807350978054,354 ALEXANDRA ROAD ALEXIS SINGAPORE 159948,41.0,1,4,3,9,10,0
STIRLING RESIDENCES,1388000.0,635.08,2186.0,2024-01-01,Resale,Strata,59.0,23525.0,Apartment,99 yrs lease commencing from 2017,3,Rest of Central Region,16 to 20,1.29677202648703,103.800712927589,503 STIRLING ROAD MDIS RESIDENCES @ STIRLING SINGAPORE 148959,41.0,2,4,0,8,9,0
ASCENTIA SKY,4700000.0,3089.27,1521.0,2024-01-01,Resale,Strata,287.0,16376.0,Condominium,99 yrs lease commencing from 2008,3,Rest of Central Region,21 to 25,1.29095103716645,103.817000265618,3 ALEXANDRA VIEW ASCENTIA SKY SINGAPORE 158749,41.0,1,4,0,15,12,1
ASCENTIA SKY,1920000.0,958.0,2004.0,2024-01-01,Resale,Strata,89.0,21573.0,Condominium,99 yrs lease commencing from 2008,3,Rest of Central Region,36 to 40,1.29095103716645,103.817000265618,3 ALEXANDRA VIEW ASCENTIA SKY SINGAPORE 158749,41.0,1,4,0,15,12,1
MARGARET VILLE,2510000.0,1184.04,2120.0,2024-01-01,Resale,Strata,110.0,22818.0,Apartment,99 yrs lease commencing from 2017,3,Rest of Central Region,21 to 25,1.2995172080842,103.802806930224,20 MARGARET DRIVE MARGARET VILLE SINGAPORE 149312,41.0,2,5,0,8,8,0
THE LANDMARK,2726888.0,1076.4,2533.0,2024-01-01,New Sale,Strata,100.0,27269.0,Condominium,99 yrs lease commencing from 2020,3,Rest of Central Region,21 to 25,1.28616304514336,103.839553885885,173 CHIN SWEE ROAD THE LANDMARK (U/C) SINGAPORE 169878,41.0,9,6,3,13,9,7
THE LANDMARK,2778888.0,1140.98,2436.0,2023-12-01,New Sale,Strata,106.0,26216.0,Condominium,99 yrs lease commencing from 2020,3,Rest of Central Region,16 to 20,1.28616304514336,103.839553885885,173 CHIN SWEE ROAD THE LANDMARK (U/C) SINGAPORE 169878,40.0,9,6,3,13,9,7
THE LANDMARK,2868480.0,1076.4,2665.0,2023-12-01,New Sale,Strata,100.0,28685.0,Condominium,99 yrs lease commencing from 2020,3,Rest of Central Region,26 to 30,1.28616304514336,103.839553885885,173 CHIN SWEE ROAD THE LANDMARK (U/C) SINGAPORE 169878,40.0,9,6,3,13,9,7
THE LANDMARK,3314880.0,1140.98,2905.0,2023-12-01,New Sale,Strata,106.0,31272.0,Condominium,99 yrs lease commencing from 2020,3,Rest of Central Region,36 to 40,1.28616304514336,103.839553885885,173 CHIN SWEE ROAD THE LANDMARK (U/C) SINGAPORE 169878,40.0,9,6,3,13,9,7
STIRLING RESIDENCES,1748000.0,764.24,2287.0,2023-12-01,Resale,Strata,71.0,24620.0,Apartment,99 yrs lease commencing from 2017,3,Rest of Central Region,11 to 15,1.29677202648703,103.800712927589,503 STIRLING ROAD MDIS RESIDENCES @ STIRLING SINGAPORE 148959,40.0,2,4,0,8,9,0
QUEENS PEAK,1600000.0,807.3,1982.0,2023-12-01,Resale,Strata,75.0,21333.0,Condominium,99 yrs lease commencing from 2015,3,Rest of Central Region,11 to 15,1.294336667463,103.807020127351,3 DUNDEE ROAD QUEENS PEAK SINGAPORE 149457,40.0,1,4,3,9,9,0
STIRLING RESIDENCES,1448000.0,656.6,2205.0,2023-12-01,Resale,Strata,61.0,23738.0,Apartment,99 yrs lease commencing from 2017,3,Rest of Central Region,16 to 20,1.29677202648703,103.800712927589,503 STIRLING ROAD MDIS RESIDENCES @ STIRLING SINGAPORE 148959,40.0,2,4,0,8,9,0
STIRLING RESIDENCES,1480000.0,656.6,2254.0,2023-12-01,Resale,Strata,61.0,24262.0,Apartment,99 yrs lease commencing from 2017,3,Rest of Central Region,31 to 35,1.29677202648703,103.800712927589,503 STIRLING ROAD MDIS RESIDENCES @ STIRLING SINGAPORE 148959,40.0,2,4,0,8,9,0
THE LANDMARK,1935000.0,678.13,2853.0,2023-12-01,New Sale,Strata,63.0,30714.0,Condominium,99 yrs lease commencing from 2020,3,Rest of Central Region,36 to 40,1.28616304514336,103.839553885885,173 CHIN SWEE ROAD THE LANDMARK (U/C) SINGAPORE 169878,40.0,9,6,3,13,9,7
QUEENS PEAK,1595000.0,807.3,1976.0,2023-12-01,Resale,Strata,75.0,21267.0,Condominium,99 yrs lease commencing from 2015,3,Rest of Central Region,11 to 15,1.294336667463,103.807020127351,3 DUNDEE ROAD QUEENS PEAK SINGAPORE 149457,40.0,1,4,3,9,9,0
QUEENS PEAK,970000.0,441.32,2198.0,2023-12-01,Resale,Strata,41.0,23659.0,Condominium,99 yrs lease commencing from 2015,3,Rest of Central Region,06 to 10,1.294336667463,103.807020127351,3 DUNDEE ROAD QUEENS PEAK SINGAPORE 149457,40.0,1,4,3,9,9,0
ALEXIS,820000.0,527.44,1555.0,2023-12-01,Resale,Strata,49.0,16735.0,Apartment,Freehold,3,Rest of Central Region,01 to 05,1.29130379243474,103.807350978054,354 ALEXANDRA ROAD ALEXIS SINGAPORE 159948,40.0,1,4,3,9,10,0
MARGARET VILLE,2588000.0,1184.04,2186.0,2023-12-01,Resale,Strata,110.0,23527.0,Apartment,99 yrs lease commencing from 2017,3,Rest of Central Region,26 to 30,1.2995172080842,103.802806930224,20 MARGARET DRIVE MARGARET VILLE SINGAPORE 149312,40.0,2,5,0,8,8,0
