Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Property Type,Tenure,Postal District,Market Segment,Floor Level,Latitude,Longitude,Full Address,Dist to CBD in Km,Sale Months Since Sep 2020,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km
ARCHIPELAGO,1610888.0,1033.34,1559.0,2025-08-01,Resale,Strata,96.0,16780.0,Condominium,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05,1.33794117541007,103.920074816966,505 BEDOK RESERVOIR ROAD ARCHIPELAGO SINGAPORE 479269,9.798098495289114,60.0,1,2,0,2,8,1
CASA MERAH,1960000.0,1259.39,1556.0,2025-08-01,Resale,Strata,117.0,16752.0,Apartment,99 yrs lease commencing from 2006,16,Outside Central Region,11 to 15,1.32879780941414,103.945826497654,70 TANAH MERAH KECHIL AVENUE CASA MERAH SINGAPORE 465534,11.705443119074536,60.0,1,2,0,2,15,12
THE GLADES,1480000.0,839.59,1763.0,2025-08-01,Resale,Strata,78.0,18974.0,Condominium,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10,1.32713313560276,103.948931009877,2 BEDOK RISE THE GLADES SINGAPORE 469597,11.941475749756076,60.0,1,1,0,2,14,15
BAYSHORE PARK,1088000.0,936.47,1162.0,2025-08-01,Resale,Strata,87.0,12506.0,Condominium,99 yrs lease commencing from 1982,16,Outside Central Region,01 to 05,1.31134348854577,103.935243980507,60 BAYSHORE ROAD BAYSHORE PARK SINGAPORE 469982,9.885570018733784,60.0,2,1,0,2,8,9
THE GLADES,888000.0,505.91,1755.0,2025-08-01,Resale,Strata,47.0,18894.0,Condominium,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05,1.32713313560276,103.948931009877,2 BEDOK RISE THE GLADES SINGAPORE 469597,11.941475749756076,60.0,1,1,0,2,14,15
COSTA DEL SOL,2600000.0,1345.5,1932.0,2025-08-01,Resale,Strata,125.0,20800.0,Condominium,99 yrs lease commencing from 1997,16,Outside Central Region,16 to 20,1.31179905604909,103.939434253217,68 BAYSHORE ROAD COSTA DEL SOL SINGAPORE 469986,10.344307170347928,60.0,1,1,0,2,7,6
WATERFRONT KEY,2270000.0,1323.97,1715.0,2025-08-01,Resale,Strata,123.0,18455.0,Condominium,99 yrs lease commencing from 2007,16,Outside Central Region,06 to 10,1.33750931676913,103.93139040424,772 BEDOK RESERVOIR ROAD WATERFRONT KEY SINGAPORE 479251,10.78760428455734,60.0,1,2,0,2,18,1
THE GLADES,1200000.0,667.37,1798.0,2025-08-01,Resale,Strata,62.0,19355.0,Condominium,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05,1.32713313560276,103.948931009877,2 BEDOK RISE THE GLADES SINGAPORE 469597,11.941475749756076,60.0,1,1,0,2,14,15
CHANGI GREEN,1288000.0,1001.05,1287.0,2025-08-01,Resale,Strata,93.0,13849.0,Condominium,Freehold,16,Outside Central Region,01 to 05,1.34452080891484,103.962683236116,718 UPPER CHANGI ROAD EAST CHANGI GREEN SINGAPORE 486849,14.169084936992745,60.0,1,0,0,1,10,6
THE SUMMIT,2480000.0,1237.86,2003.0,2025-08-01,Resale,Strata,115.0,21565.0,Condominium,Freehold,16,Outside Central Region,01 to 05,1.33121499776718,103.741873113544,8 JURONG TOWN HALL ROAD THE JTC SUMMIT SINGAPORE 609434,13.263478307215673,60.0,1,0,4,3,7,0
THE GLADES,1900000.0,1194.8,1590.0,2025-08-01,Resale,Strata,111.0,17117.0,Condominium,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05,1.32713313560276,103.948931009877,2 BEDOK RISE THE GLADES SINGAPORE 469597,11.941475749756076,60.0,1,1,0,2,14,15
THE BAYSHORE,2150000.0,1431.61,1502.0,2025-08-01,Resale,Strata,133.0,16165.0,Condominium,99 yrs lease commencing from 1993,16,Outside Central Region,26 to 30,1.31242002290993,103.938628539327,22 BAYSHORE ROAD THE BAYSHORE SINGAPORE 469970,10.280549634724792,60.0,2,2,0,2,7,7
THE GLADES,1200000.0,678.13,1770.0,2025-08-01,Resale,Strata,63.0,19048.0,Condominium,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10,1.32713313560276,103.948931009877,2 BEDOK RISE THE GLADES SINGAPORE 469597,11.941475749756076,60.0,1,1,0,2,14,15
BAYWATER,2188888.0,1517.72,1442.0,2025-08-01,Resale,Strata,141.0,15524.0,Condominium,99 yrs lease commencing from 2001,16,Outside Central Region,11 to 15,1.33715339903465,103.932225855426,812 BEDOK RESERVOIR ROAD BAYWATER SINGAPORE 479242,10.843056763113216,60.0,1,2,0,2,19,1
GRANDEUR PARK RESIDENCES,1708000.0,893.41,1912.0,2025-08-01,Resale,Strata,83.0,20578.0,Condominium,99 yrs lease commencing from 2016,16,Outside Central Region,06 to 10,1.32531245939912,103.945170326102,9 BEDOK SOUTH AVENUE 3 GRANDEUR PARK RESIDENCES SINGAPORE 465465,11.47722804548107,60.0,1,1,0,2,15,17
WATERFRONT GOLD,1600000.0,1054.87,1517.0,2025-08-01,Resale,Strata,98.0,16327.0,Condominium,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10,1.33787070972746,103.928514706964,758 BEDOK RESERVOIR ROAD WATERFRONT GOLD SINGAPORE 479260,10.546637888561468,60.0,1,2,0,2,16,2
URBAN VISTA,730000.0,441.32,1654.0,2025-08-01,Resale,Strata,41.0,17805.0,Condominium,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10,1.32716478007997,103.944687569673,10 TANAH MERAH KECHIL LINK URBAN VISTA SINGAPORE 465421,11.513555762688144,60.0,1,2,0,2,15,14
ECO,950000.0,688.9,1379.0,2025-08-01,Resale,Strata,64.0,14844.0,Condominium,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10,1.32293118596659,103.945125602145,283 BEDOK SOUTH AVENUE 3 ECO SINGAPORE 465460,11.367849871041498,60.0,2,1,0,2,13,14
WATERFRONT GOLD,1300000.0,871.88,1491.0,2025-08-01,Resale,Strata,81.0,16049.0,Condominium,99 yrs lease commencing from 2009,16,Outside Central Region,01 to 05,1.33787070972746,103.928514706964,758 BEDOK RESERVOIR ROAD WATERFRONT GOLD SINGAPORE 479260,10.546637888561468,60.0,1,2,0,2,16,2
COSTA DEL SOL,2300000.0,1474.67,1560.0,2025-08-01,Resale,Strata,137.0,16788.0,Condominium,99 yrs lease commencing from 1997,16,Outside Central Region,01 to 05,1.31179905604909,103.939434253217,68 BAYSHORE ROAD COSTA DEL SOL SINGAPORE 469986,10.344307170347928,60.0,1,1,0,2,7,6
THE BAYSHORE,1400000.0,1011.82,1384.0,2025-08-01,Resale,Strata,94.0,14894.0,Condominium,99 yrs lease commencing from 1993,16,Outside Central Region,16 to 20,1.31242002290993,103.938628539327,22 BAYSHORE ROAD THE BAYSHORE SINGAPORE 469970,10.280549634724792,60.0,2,2,0,2,7,7
BAYSHORE PARK,1480000.0,1291.68,1146.0,2025-08-01,Resale,Strata,120.0,12333.0,Condominium,99 yrs lease commencing from 1982,16,Outside Central Region,06 to 10,1.31134348854577,103.935243980507,60 BAYSHORE ROAD BAYSHORE PARK SINGAPORE 469982,9.885570018733784,60.0,2,1,0,2,8,9
EAST MEADOWS,1530000.0,1291.68,1185.0,2025-08-01,Resale,Strata,120.0,12750.0,Condominium,99 yrs lease commencing from 1998,16,Outside Central Region,01 to 05,1.32826701515823,103.944420164383,30 TANAH MERAH KECHIL ROAD EAST MEADOWS SINGAPORE 465558,11.538954710436071,60.0,1,2,0,2,15,12
AQUARIUS BY THE PARK,1102000.0,893.41,1233.0,2025-08-01,Resale,Strata,83.0,13277.0,Condominium,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05,1.33804063619654,103.935353282268,3 BEDOK RESERVOIR VIEW AQUARIUS BY THE PARK SINGAPORE 478927,11.187944756655956,60.0,2,2,1,2,21,0
CASA MERAH,2050000.0,1237.86,1656.0,2025-08-01,Resale,Strata,115.0,17826.0,Apartment,99 yrs lease commencing from 2006,16,Outside Central Region,11 to 15,1.32879780941414,103.945826497654,70 TANAH MERAH KECHIL AVENUE CASA MERAH SINGAPORE 465534,11.705443119074536,60.0,1,2,0,2,15,12
THE TANAMERA,1590000.0,1323.97,1201.0,2025-08-01,Resale,Strata,123.0,12927.0,Condominium,99 yrs lease commencing from 1990,16,Outside Central Region,16 to 20,1.32645360666448,103.942524576662,3 TANAH MERAH KECHIL ROAD THE TANAMERA SINGAPORE 466664,11.2622500615508,60.0,1,2,0,2,15,12
WATERFRONT GOLD,1060000.0,667.37,1588.0,2025-08-01,Resale,Strata,62.0,17097.0,Condominium,99 yrs lease commencing from 2009,16,Outside Central Region,01 to 05,1.33787070972746,103.928514706964,758 BEDOK RESERVOIR ROAD WATERFRONT GOLD SINGAPORE 479260,10.546637888561468,60.0,1,2,0,2,16,2
COSTA DEL SOL,2460000.0,1237.86,1987.0,2025-08-01,Resale,Strata,115.0,21391.0,Condominium,99 yrs lease commencing from 1997,16,Outside Central Region,21 to 25,1.31179905604909,103.939434253217,68 BAYSHORE ROAD COSTA DEL SOL SINGAPORE 469986,10.344307170347928,60.0,1,1,0,2,7,6
THE GLADES,1180000.0,721.19,1636.0,2025-08-01,Resale,Strata,67.0,17612.0,Condominium,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05,1.32713313560276,103.948931009877,2 BEDOK RISE THE GLADES SINGAPORE 469597,11.941475749756076,60.0,1,1,0,2,14,15
WATERFRONT WAVES,2300000.0,1291.68,1781.0,2025-08-01,Resale,Strata,120.0,19167.0,Condominium,99 yrs lease commencing from 2007,16,Outside Central Region,06 to 10,1.33822676719573,103.929909522243,760 BEDOK RESERVOIR ROAD WATERFRONT WAVES SINGAPORE 479245,10.69641000800525,60.0,1,2,0,2,16,2
OPTIMA @ TANAH MERAH,1280000.0,861.12,1486.0,2025-08-01,Resale,Strata,80.0,16000.0,Condominium,99 yrs lease commencing from 2008,16,Outside Central Region,01 to 05,1.3284415579906,103.946349580295,86 TANAH MERAH KECHIL AVENUE OPTIMA @ TANAH MERAH SINGAPORE 465517,11.741042907078198,60.0,1,2,0,2,15,13
BEDOK COURT,1250000.0,1173.28,1065.0,2025-08-01,Resale,Strata,109.0,11468.0,Condominium,99 yrs lease commencing from 1982,16,Outside Central Region,11 to 15,1.32226659660897,103.944669321079,295 BEDOK SOUTH AVENUE 3 BEDOK COURT SINGAPORE 469296,11.292617066502917,60.0,2,1,0,2,13,12
BAYSHORE PARK,1450000.0,1076.4,1347.0,2025-08-01,Resale,Strata,100.0,14500.0,Condominium,99 yrs lease commencing from 1982,16,Outside Central Region,06 to 10,1.31134348854577,103.935243980507,60 BAYSHORE ROAD BAYSHORE PARK SINGAPORE 469982,9.885570018733784,60.0,2,1,0,2,8,9
AQUARIUS BY THE PARK,1630000.0,1227.1,1328.0,2025-08-01,Resale,Strata,114.0,14298.0,Condominium,99 yrs lease commencing from 1996,16,Outside Central Region,06 to 10,1.33804063619654,103.935353282268,3 BEDOK RESERVOIR VIEW AQUARIUS BY THE PARK SINGAPORE 478927,11.187944756655956,60.0,2,2,1,2,21,0
CASAFINA,1670000.0,1270.15,1315.0,2025-08-01,Resale,Strata,118.0,14153.0,Condominium,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05,1.31522965274348,103.933965030045,215 BEDOK SOUTH AVENUE 1 CASAFINA SINGAPORE 469338,9.897161511005082,60.0,2,2,0,2,11,11
BEDOK COURT,1265000.0,1173.28,1078.0,2025-08-01,Resale,Strata,109.0,11606.0,Condominium,99 yrs lease commencing from 1982,16,Outside Central Region,06 to 10,1.32226659660897,103.944669321079,295 BEDOK SOUTH AVENUE 3 BEDOK COURT SINGAPORE 469296,11.292617066502917,60.0,2,1,0,2,13,12
BAYSHORE PARK,1280000.0,936.47,1367.0,2025-08-01,Resale,Strata,87.0,14713.0,Condominium,99 yrs lease commencing from 1982,16,Outside Central Region,06 to 10,1.31134348854577,103.935243980507,60 BAYSHORE ROAD BAYSHORE PARK SINGAPORE 469982,9.885570018733784,60.0,2,1,0,2,8,9
AQUARIUS BY THE PARK,2010000.0,1539.25,1306.0,2025-08-01,Resale,Strata,143.0,14056.0,Condominium,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05,1.33804063619654,103.935353282268,3 BEDOK RESERVOIR VIEW AQUARIUS BY THE PARK SINGAPORE 478927,11.187944756655956,60.0,2,2,1,2,21,0
COSTA DEL SOL,2350000.0,1227.1,1915.0,2025-08-01,Resale,Strata,114.0,20614.0,Condominium,99 yrs lease commencing from 1997,16,Outside Central Region,11 to 15,1.31179905604909,103.939434253217,68 BAYSHORE ROAD COSTA DEL SOL SINGAPORE 469986,10.344307170347928,60.0,1,1,0,2,7,6
GRANDEUR PARK RESIDENCES,2950000.0,1453.14,2030.0,2025-08-01,Resale,Strata,135.0,21852.0,Condominium,99 yrs lease commencing from 2016,16,Outside Central Region,06 to 10,1.32531245939912,103.945170326102,9 BEDOK SOUTH AVENUE 3 GRANDEUR PARK RESIDENCES SINGAPORE 465465,11.47722804548107,60.0,1,1,0,2,15,17
ARCHIPELAGO,3100000.0,2142.04,1447.0,2025-08-01,Resale,Strata,199.0,15578.0,Condominium,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05,1.33794117541007,103.920074816966,505 BEDOK RESERVOIR ROAD ARCHIPELAGO SINGAPORE 479269,9.798098495289114,60.0,1,2,0,2,8,1
BEDOK RESIDENCES,1000000.0,581.26,1720.0,2025-08-01,Resale,Strata,54.0,18519.0,Apartment,99 yrs lease commencing from 2011,16,Outside Central Region,06 to 10,1.32533624438993,103.929756064868,22 BEDOK NORTH DRIVE BEDOK RESIDENCES SINGAPORE 465497,9.936650372951014,60.0,1,5,3,2,16,4
APOLLO GARDENS,2408888.0,1840.64,1309.0,2025-08-01,Resale,Strata,171.0,14087.0,Apartment,Freehold,16,Outside Central Region,01 to 05,1.33813682563074,103.957849335571,2 SUNBIRD CIRCLE APOLLO GARDENS SINGAPORE 487255,13.363153441891198,60.0,4,0,2,1,12,8
THE GLADES,1155000.0,688.9,1677.0,2025-08-01,Resale,Strata,64.0,18047.0,Condominium,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05,1.32713313560276,103.948931009877,2 BEDOK RISE THE GLADES SINGAPORE 469597,11.941475749756076,60.0,1,1,0,2,14,15
THE GLADES,920000.0,570.49,1613.0,2025-08-01,Resale,Strata,53.0,17358.0,Condominium,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05,1.32713313560276,103.948931009877,2 BEDOK RISE THE GLADES SINGAPORE 469597,11.941475749756076,60.0,1,1,0,2,14,15
BEDOK RESIDENCES,1760000.0,936.47,1879.0,2025-08-01,Resale,Strata,87.0,20230.0,Apartment,99 yrs lease commencing from 2011,16,Outside Central Region,06 to 10,1.32533624438993,103.929756064868,22 BEDOK NORTH DRIVE BEDOK RESIDENCES SINGAPORE 465497,9.936650372951014,60.0,1,5,3,2,16,4
BAYWATER,1350100.0,1054.87,1280.0,2025-08-01,Resale,Strata,98.0,13777.0,Condominium,99 yrs lease commencing from 2001,16,Outside Central Region,01 to 05,1.33715339903465,103.932225855426,812 BEDOK RESERVOIR ROAD BAYWATER SINGAPORE 479242,10.843056763113216,60.0,1,2,0,2,19,1
THE TANAMERA,1660888.0,1323.97,1254.0,2025-08-01,Resale,Strata,123.0,13503.0,Condominium,99 yrs lease commencing from 1990,16,Outside Central Region,16 to 20,1.32645360666448,103.942524576662,3 TANAH MERAH KECHIL ROAD THE TANAMERA SINGAPORE 466664,11.2622500615508,60.0,1,2,0,2,15,12
LAGUNA GREEN,1940000.0,1270.15,1527.0,2025-08-01,Resale,Strata,118.0,16441.0,Condominium,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05,1.31287539656174,103.93478126757,20 JALAN HAJIJAH LAGUNA GREEN SINGAPORE 468726,9.892014089023816,60.0,2,2,0,2,9,9
URBAN VISTA,975000.0,624.31,1562.0,2025-08-01,Resale,Strata,58.0,16810.0,Condominium,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10,1.32716478007997,103.944687569673,10 TANAH MERAH KECHIL LINK URBAN VISTA SINGAPORE 465421,11.513555762688144,60.0,1,2,0,2,15,14
URBAN VISTA,1210000.0,688.9,1756.0,2025-08-01,Resale,Strata,64.0,18906.0,Condominium,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10,1.32716478007997,103.944687569673,10 TANAH MERAH KECHIL LINK URBAN VISTA SINGAPORE 465421,11.513555762688144,60.0,1,2,0,2,15,14
ECO,1430000.0,893.41,1601.0,2025-08-01,Resale,Strata,83.0,17229.0,Condominium,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05,1.32293118596659,103.945125602145,283 BEDOK SOUTH AVENUE 3 ECO SINGAPORE 465460,11.367849871041498,60.0,2,1,0,2,13,14
EASTWOOD REGENCY,680000.0,387.5,1755.0,2025-08-01,Resale,Strata,36.0,18889.0,Apartment,Freehold,16,Outside Central Region,01 to 05,1.32152105235854,103.957902829835,42 EASTWOOD ROAD EASTWOOD REGENCY SINGAPORE 486398,12.636815470380707,60.0,1,1,0,1,4,7
BEDOK RESIDENCES,945500.0,581.26,1627.0,2025-08-01,Resale,Strata,54.0,17509.0,Apartment,99 yrs lease commencing from 2011,16,Outside Central Region,06 to 10,1.32533624438993,103.929756064868,22 BEDOK NORTH DRIVE BEDOK RESIDENCES SINGAPORE 465497,9.936650372951014,60.0,1,5,3,2,16,4
WATERFRONT ISLE,1415000.0,914.94,1547.0,2025-08-01,Resale,Strata,85.0,16647.0,Condominium,99 yrs lease commencing from 2009,16,Outside Central Region,01 to 05,1.33872443741358,103.927577934044,730 BEDOK RESERVOIR ROAD WATERFRONT ISLE SINGAPORE 479261,10.516564087217327,60.0,1,2,0,2,15,2
AQUARIUS BY THE PARK,1138000.0,893.41,1274.0,2025-08-01,Resale,Strata,83.0,13711.0,Condominium,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05,1.33804063619654,103.935353282268,3 BEDOK RESERVOIR VIEW AQUARIUS BY THE PARK SINGAPORE 478927,11.187944756655956,60.0,2,2,1,2,21,0
THE SUMMIT,2400000.0,1528.49,1570.0,2025-08-01,Resale,Strata,142.0,16901.0,Condominium,Freehold,16,Outside Central Region,01 to 05,1.33121499776718,103.741873113544,8 JURONG TOWN HALL ROAD THE JTC SUMMIT SINGAPORE 609434,13.263478307215673,60.0,1,0,4,3,7,0
ECO,916000.0,581.26,1576.0,2025-08-01,Resale,Strata,54.0,16963.0,Condominium,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10,1.32293118596659,103.945125602145,283 BEDOK SOUTH AVENUE 3 ECO SINGAPORE 465460,11.367849871041498,60.0,2,1,0,2,13,14
EASTWOOD GREEN,1655000.0,1173.28,1411.0,2025-08-01,Resale,Strata,109.0,15183.0,Condominium,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05,1.32235926711929,103.954741499799,10 EASTWOOD ROAD EASTWOOD GREEN SINGAPORE 486364,12.338533636630377,60.0,2,1,0,1,8,13
THE TANAMERA,1150000.0,958.0,1200.0,2025-08-01,Resale,Strata,89.0,12921.0,Condominium,99 yrs lease commencing from 1990,16,Outside Central Region,01 to 05,1.32645360666448,103.942524576662,3 TANAH MERAH KECHIL ROAD THE TANAMERA SINGAPORE 466664,11.2622500615508,60.0,1,2,0,2,15,12
STRATFORD COURT,1400000.0,1151.75,1216.0,2025-08-01,Resale,Strata,107.0,13084.0,Condominium,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05,1.32847324320348,103.95135621615,41A BEDOK RIA CRESCENT STRATFORD COURT SINGAPORE 489929,12.24839163636023,60.0,1,0,0,2,13,15
CASA MERAH,1320000.0,947.23,1394.0,2025-07-01,Resale,Strata,88.0,15000.0,Apartment,99 yrs lease commencing from 2006,16,Outside Central Region,01 to 05,1.32879780941414,103.945826497654,70 TANAH MERAH KECHIL AVENUE CASA MERAH SINGAPORE 465534,11.705443119074536,59.0,1,2,0,2,15,12
EAST MEADOWS,1600000.0,1237.86,1293.0,2025-07-01,Resale,Strata,115.0,13913.0,Condominium,99 yrs lease commencing from 1998,16,Outside Central Region,11 to 15,1.32826701515823,103.944420164383,30 TANAH MERAH KECHIL ROAD EAST MEADOWS SINGAPORE 465558,11.538954710436071,59.0,1,2,0,2,15,12
SUNHAVEN,1830000.0,1313.21,1394.0,2025-07-01,Resale,Strata,122.0,15000.0,Condominium,Freehold,16,Outside Central Region,06 to 10,1.34813938708512,103.962084910434,781 UPPER CHANGI ROAD EAST SUNHAVEN SINGAPORE 486069,14.30789326042198,59.0,1,0,0,1,13,4
URBAN VISTA,1420000.0,904.18,1570.0,2025-07-01,Resale,Strata,84.0,16905.0,Condominium,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10,1.32716478007997,103.944687569673,10 TANAH MERAH KECHIL LINK URBAN VISTA SINGAPORE 465421,11.513555762688144,59.0,1,2,0,2,15,14
LANDBAY CONDOMINIUM,1755000.0,979.52,1792.0,2025-07-01,Resale,Strata,91.0,19286.0,Condominium,Freehold,16,Outside Central Region,01 to 05,1.31328842454055,103.935985234744,11 JALAN HAJIJAH LANDBAY CONDOMINIUM SINGAPORE 468706,10.033563713123304,59.0,2,2,0,2,8,10
TANAH MERAH MANSION,1380000.0,1194.8,1155.0,2025-07-01,Resale,Strata,111.0,12432.0,Condominium,Freehold,16,Outside Central Region,01 to 05,1.32188028968075,103.947114661697,137 TANAH MERAH KECHIL ROAD SOUTH TANAH MERAH MANSIONS SINGAPORE 466671,11.5283185004152,59.0,2,2,0,2,12,15
ARCHIPELAGO,1928000.0,1184.04,1628.0,2025-07-01,Resale,Strata,110.0,17527.0,Condominium,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05,1.33794117541007,103.920074816966,505 BEDOK RESERVOIR ROAD ARCHIPELAGO SINGAPORE 479269,9.798098495289114,59.0,1,2,0,2,8,1
EAST MEADOWS,1675000.0,1237.86,1353.0,2025-07-01,Resale,Strata,115.0,14565.0,Condominium,99 yrs lease commencing from 1998,16,Outside Central Region,01 to 05,1.32826701515823,103.944420164383,30 TANAH MERAH KECHIL ROAD EAST MEADOWS SINGAPORE 465558,11.538954710436071,59.0,1,2,0,2,15,12
THE BAYCOURT,2300000.0,1657.66,1388.0,2025-07-01,Resale,Strata,154.0,14935.0,Condominium,Freehold,16,Outside Central Region,01 to 05,1.31578148106134,103.941424516025,461A UPPER EAST COAST ROAD THE BAYCOURT SINGAPORE 466507,10.696356766054954,59.0,2,2,0,2,9,6
PALMWOODS,1450000.0,1184.04,1225.0,2025-07-01,Resale,Strata,110.0,13182.0,Condominium,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05,1.33223504669767,103.94724426424,450 UPPER CHANGI ROAD PALM WOODS SINGAPORE 487040,12.015253761792806,59.0,1,1,0,2,17,12
EAST COAST RESIDENCES,2200000.0,1453.14,1514.0,2025-07-01,Resale,Strata,135.0,16296.0,Apartment,Freehold,16,Outside Central Region,01 to 05,1.31416794726493,103.939732193722,412 UPPER EAST COAST ROAD EAST COAST RESIDENCES SINGAPORE 466488,10.459219004233464,59.0,1,2,0,2,9,6
BAGNALL HAUS,1940000.0,764.24,2538.0,2025-07-01,New Sale,Strata,71.0,27324.0,Apartment,Freehold,16,Outside Central Region,01 to 05,1.32027552345902,103.954833082378,811 UPPER EAST COAST ROAD BAGNALL HAUS (U/C) SINGAPORE 466608,12.268761658800743,59.0,2,1,0,1,6,10
TANAMERA CREST,1460000.0,1216.33,1200.0,2025-07-01,Resale,Strata,113.0,12920.0,Condominium,99 yrs lease commencing from 2000,16,Outside Central Region,01 to 05,1.33246541372106,103.942316324739,8 PARI DEDAP WALK TANAMERA CREST SINGAPORE 486061,11.541076620893676,59.0,1,2,0,2,20,6
