Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Property Type,Tenure,Postal District,Market Segment,Floor Level,Latitude,Longitude,Full Address,Sale Months Since Sep 2020,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km
ORCHARD SOPHIA,1725990.0,656.6,2629.0,2025-09-01,New Sale,Strata,61.0,28295.0,Apartment,Freehold,9,Core Central Region,01 to 05,1.30314396399284,103.846281830817,130 SOPHIA ROAD ORCHARD SOPHIA (U/C) SINGAPORE 228185,61.0,9,2,10,14,8,9
OXLEY EDGE,840000.0,441.32,1903.0,2025-09-01,Resale,Strata,41.0,20488.0,Apartment,Freehold,9,Core Central Region,01 to 05,1.29563102657533,103.841615089993,308 RIVER VALLEY ROAD OXLEY EDGE SINGAPORE 238349,61.0,8,1,8,14,8,12
ELIZABETH HEIGHTS,4480000.0,2529.54,1771.0,2025-09-01,Resale,Strata,235.0,19064.0,Condominium,Freehold,9,Core Central Region,01 to 05,1.30752558427329,103.836487890258,57 CAIRNHILL ROAD ELIZABETH HEIGHTS SINGAPORE 229668,61.0,5,1,18,15,11,3
SOPHIA HILLS,1550000.0,721.19,2149.0,2025-09-01,Resale,Strata,67.0,23134.0,Condominium,99 yrs lease commencing from 2013,9,Core Central Region,01 to 05,1.30050483669434,103.84769412295,27 MOUNT SOPHIA SOPHIA HILLS SINGAPORE 228478,61.0,11,2,13,14,9,11
8 @ MOUNT SOPHIA,1430000.0,861.12,1661.0,2025-09-01,Resale,Strata,80.0,17875.0,Condominium,103 yrs lease commencing from 2002,9,Core Central Region,06 to 10,1.30096483460999,103.845956557221,8 MOUNT SOPHIA 8 @ MOUNT SOPHIA SINGAPORE 228463,61.0,10,2,10,14,9,12
THE ROBERTSON OPUS,2517000.0,742.72,3389.0,2025-09-01,New Sale,Strata,69.0,36478.0,Apartment,999 yrs lease commencing from 1841,9,Core Central Region,01 to 05,1.29192554149368,103.841540921931,15 UNITY STREET THE ROBERTSON OPUS (U/C) SINGAPORE 239594,61.0,10,3,4,14,10,12
RIVERGATE,4540000.0,1603.84,2831.0,2025-09-01,Resale,Strata,149.0,30470.0,Apartment,Freehold,9,Core Central Region,16 to 20,1.29204842022797,103.836395174222,99 ROBERTSON QUAY RIVERGATE SINGAPORE 238258,61.0,4,4,1,14,10,4
SOPHIA HILLS,1488888.0,699.66,2128.0,2025-09-01,Resale,Strata,65.0,22906.0,Condominium,99 yrs lease commencing from 2013,9,Core Central Region,01 to 05,1.30050483669434,103.84769412295,27 MOUNT SOPHIA SOPHIA HILLS SINGAPORE 228478,61.0,11,2,13,14,9,11
OUE TWIN PEAKS,2408888.0,1054.87,2284.0,2025-09-01,Resale,Strata,98.0,24580.0,Condominium,99 yrs lease commencing from 2010,9,Core Central Region,26 to 30,1.29916779999053,103.83342756799,33 LEONIE HILL ROAD OUE TWIN PEAKS SINGAPORE 239197,61.0,4,1,19,15,10,4
THE ROBERTSON OPUS,1631000.0,495.14,3294.0,2025-08-01,New Sale,Strata,46.0,35457.0,Apartment,999 yrs lease commencing from 1841,9,Core Central Region,06 to 10,1.29192554149368,103.841540921931,15 UNITY STREET THE ROBERTSON OPUS (U/C) SINGAPORE 239594,60.0,10,3,4,14,10,12
THE ROBERTSON OPUS,2515000.0,742.72,3386.0,2025-08-01,New Sale,Strata,69.0,36449.0,Apartment,999 yrs lease commencing from 1841,9,Core Central Region,01 to 05,1.29192554149368,103.841540921931,15 UNITY STREET THE ROBERTSON OPUS (U/C) SINGAPORE 239594,60.0,10,3,4,14,10,12
THE ROBERTSON OPUS,2246000.0,688.9,3260.0,2025-08-01,New Sale,Strata,64.0,35094.0,Apartment,999 yrs lease commencing from 1841,9,Core Central Region,01 to 05,1.29192554149368,103.841540921931,15 UNITY STREET THE ROBERTSON OPUS (U/C) SINGAPORE 239594,60.0,10,3,4,14,10,12
LEONIE SUITES,1910000.0,936.47,2040.0,2025-08-01,Resale,Strata,87.0,21954.0,Apartment,99 yrs lease commencing from 2002,9,Core Central Region,11 to 15,1.29876714993881,103.831774344575,21 LEONIE HILL LEONIE SUITES SINGAPORE 239223,60.0,5,1,18,15,9,3
THE PATERSON EDGE,2450000.0,1011.82,2421.0,2025-08-01,Resale,Strata,94.0,26064.0,Apartment,Freehold,9,Core Central Region,06 to 10,1.30259284877615,103.829675836055,26 PATERSON ROAD THE PATERSON EDGE SINGAPORE 238518,60.0,4,0,14,15,8,1
ASPEN HEIGHTS,2700000.0,1119.46,2412.0,2025-08-01,Resale,Strata,104.0,25962.0,Condominium,999 yrs lease commencing from 1841,9,Core Central Region,06 to 10,1.2947159593345,103.840051167364,263 RIVER VALLEY ROAD ASPEN HEIGHTS SINGAPORE 238309,60.0,7,1,9,14,9,11
SUITES AT ORCHARD,1150000.0,548.96,2095.0,2025-08-01,Resale,Strata,51.0,22549.0,Apartment,99 yrs lease commencing from 2007,9,Core Central Region,06 to 10,1.30042006162394,103.845957552922,38 HANDY ROAD SUITES AT ORCHARD SINGAPORE 229239,60.0,10,2,10,14,9,12
HILLTOPS,5420000.0,1593.07,3402.0,2025-08-01,Resale,Strata,148.0,36622.0,Condominium,Freehold,9,Core Central Region,06 to 10,1.30726175508578,103.838536274396,101 CAIRNHILL CIRCLE HILLTOPS SINGAPORE 229809,60.0,5,1,18,15,12,3
OUE TWIN PEAKS,1255000.0,570.49,2200.0,2025-08-01,Resale,Strata,53.0,23679.0,Condominium,99 yrs lease commencing from 2010,9,Core Central Region,16 to 20,1.29916779999053,103.83342756799,33 LEONIE HILL ROAD OUE TWIN PEAKS SINGAPORE 239197,60.0,4,1,19,15,10,4
THE QUAYSIDE,1780000.0,1173.28,1517.0,2025-08-01,Resale,Strata,109.0,16330.0,Apartment,99 yrs lease commencing from 1994,9,Core Central Region,01 to 05,1.29008339576408,103.839199219609,60 ROBERTSON QUAY THE QUAYSIDE SINGAPORE 238252,60.0,8,6,4,14,9,6
THE ROBERTSON OPUS,2261000.0,688.9,3282.0,2025-08-01,New Sale,Strata,64.0,35328.0,Apartment,999 yrs lease commencing from 1841,9,Core Central Region,06 to 10,1.29192554149368,103.841540921931,15 UNITY STREET THE ROBERTSON OPUS (U/C) SINGAPORE 239594,60.0,10,3,4,14,10,12
SOPHIA RESIDENCE,1600000.0,796.54,2009.0,2025-08-01,Resale,Strata,74.0,21622.0,Condominium,Freehold,9,Core Central Region,06 to 10,1.30158083491052,103.848507995671,5 SOPHIA ROAD SOPHIA RESIDENCE SINGAPORE 228191,60.0,11,2,10,14,8,10
ESTILO,900000.0,516.67,1742.0,2025-08-01,Resale,Strata,48.0,18750.0,Apartment,Freehold,9,Core Central Region,01 to 05,1.30258539390747,103.847229316271,71 WILKIE ROAD ESTILO SINGAPORE 228071,60.0,11,2,11,14,8,9
ORCHARD SOPHIA,1853112.0,635.08,2918.0,2025-08-01,New Sale,Strata,59.0,31409.0,Apartment,Freehold,9,Core Central Region,01 to 05,1.30314396399284,103.846281830817,130 SOPHIA ROAD ORCHARD SOPHIA (U/C) SINGAPORE 228185,60.0,9,2,10,14,8,9
ORCHARD SOPHIA,1724940.0,645.84,2671.0,2025-08-01,New Sale,Strata,60.0,28749.0,Apartment,Freehold,9,Core Central Region,01 to 05,1.30314396399284,103.846281830817,130 SOPHIA ROAD ORCHARD SOPHIA (U/C) SINGAPORE 228185,60.0,9,2,10,14,8,9
ORCHARD SOPHIA,1566180.0,581.26,2694.0,2025-08-01,New Sale,Strata,54.0,29003.0,Apartment,Freehold,9,Core Central Region,01 to 05,1.30314396399284,103.846281830817,130 SOPHIA ROAD ORCHARD SOPHIA (U/C) SINGAPORE 228185,60.0,9,2,10,14,8,9
PARC EMILY,2088888.0,1001.05,2087.0,2025-08-01,Resale,Strata,93.0,22461.0,Condominium,Freehold,9,Core Central Region,01 to 05,1.30435494846521,103.848757878309,5 MOUNT EMILY ROAD PARC EMILY SINGAPORE 228490,60.0,10,3,7,14,9,9
OXLEY EDGE,1900000.0,979.52,1940.0,2025-08-01,Resale,Strata,91.0,20879.0,Apartment,Freehold,9,Core Central Region,01 to 05,1.29563102657533,103.841615089993,308 RIVER VALLEY ROAD OXLEY EDGE SINGAPORE 238349,60.0,8,1,8,14,8,12
RIVER GREEN,2130000.0,602.78,3534.0,2025-08-01,New Sale,Strata,56.0,38036.0,Apartment,99 yrs lease commencing from 2024,9,Core Central Region,31 to 35,1.29477065384575,103.833209033497,11 RIVER VALLEY GREEN RIVER GREEN (U/C) SINGAPORE 239637,60.0,4,3,9,14,10,3
THE MORNINGSIDE,3830000.0,1776.06,2156.0,2025-08-01,Resale,Strata,165.0,23212.0,Apartment,Freehold,9,Core Central Region,06 to 10,1.29538639198638,103.835849138309,1 JALAN KUALA THE MORNINGSIDE SINGAPORE 239639,60.0,3,2,12,14,9,4
RV ALTITUDE,1270000.0,441.32,2878.0,2025-08-01,Resale,Strata,41.0,30976.0,Apartment,Freehold,9,Core Central Region,11 to 15,1.29653566001892,103.83517945905,344 RIVER VALLEY ROAD RV ALTITUDE SINGAPORE 238385,60.0,5,1,14,14,10,4
THE ROBERTSON OPUS,2386000.0,721.19,3308.0,2025-08-01,New Sale,Strata,67.0,35612.0,Apartment,999 yrs lease commencing from 1841,9,Core Central Region,01 to 05,1.29192554149368,103.841540921931,15 UNITY STREET THE ROBERTSON OPUS (U/C) SINGAPORE 239594,60.0,10,3,4,14,10,12
THE ROBERTSON OPUS,1380000.0,430.56,3205.0,2025-08-01,New Sale,Strata,40.0,34500.0,Apartment,999 yrs lease commencing from 1841,9,Core Central Region,01 to 05,1.29192554149368,103.841540921931,15 UNITY STREET THE ROBERTSON OPUS (U/C) SINGAPORE 239594,60.0,10,3,4,14,10,12
THE ROBERTSON OPUS,3720000.0,1151.75,3230.0,2025-08-01,New Sale,Strata,107.0,34766.0,Apartment,999 yrs lease commencing from 1841,9,Core Central Region,01 to 05,1.29192554149368,103.841540921931,15 UNITY STREET THE ROBERTSON OPUS (U/C) SINGAPORE 239594,60.0,10,3,4,14,10,12
THE ROBERTSON OPUS,3301000.0,979.52,3370.0,2025-08-01,New Sale,Strata,91.0,36275.0,Apartment,999 yrs lease commencing from 1841,9,Core Central Region,01 to 05,1.29192554149368,103.841540921931,15 UNITY STREET THE ROBERTSON OPUS (U/C) SINGAPORE 239594,60.0,10,3,4,14,10,12
CAIRNHILL RESIDENCES,3180000.0,1173.28,2710.0,2025-08-01,Resale,Strata,109.0,29174.0,Apartment,Freehold,9,Core Central Region,16 to 20,1.30818049702388,103.838705136023,33 CAIRNHILL CIRCLE CAIRNHILL RESIDENCES SINGAPORE 229775,60.0,5,1,17,15,12,3
KOPAR AT NEWTON,1740000.0,688.9,2526.0,2025-08-01,Resale,Strata,64.0,27188.0,Apartment,99 yrs lease commencing from 2019,9,Core Central Region,06 to 10,1.31273110891936,103.840805628022,8 MAKEWAY AVENUE KOPAR AT NEWTON SINGAPORE 228607,60.0,3,1,3,14,10,4
MARTIN EDGE,928000.0,559.73,1658.0,2025-08-01,Resale,Strata,52.0,17846.0,Apartment,Freehold,9,Core Central Region,01 to 05,1.29233561786734,103.837549215345,50 MARTIN ROAD MARTIN EDGE SINGAPORE 239071,60.0,4,2,3,14,10,6
HILL HOUSE,2195000.0,753.48,2913.0,2025-08-01,New Sale,Strata,70.0,31357.0,Apartment,999 yrs lease commencing from 1841,9,Core Central Region,01 to 05,1.29529704033624,103.839610739402,11 INSTITUTION HILL HILL HOUSE (U/C) SINGAPORE 239666,60.0,6,2,11,14,9,9
THE ROBERTSON OPUS,3404000.0,1022.58,3329.0,2025-08-01,New Sale,Strata,95.0,35832.0,Apartment,999 yrs lease commencing from 1841,9,Core Central Region,06 to 10,1.29192554149368,103.841540921931,15 UNITY STREET THE ROBERTSON OPUS (U/C) SINGAPORE 239594,60.0,10,3,4,14,10,12
ORCHARD SOPHIA,1557000.0,581.26,2679.0,2025-08-01,New Sale,Strata,54.0,28833.0,Apartment,Freehold,9,Core Central Region,01 to 05,1.30314396399284,103.846281830817,130 SOPHIA ROAD ORCHARD SOPHIA (U/C) SINGAPORE 228185,60.0,9,2,10,14,8,9
MARTIN PLACE RESIDENCES,2915000.0,1044.11,2792.0,2025-08-01,Resale,Strata,97.0,30052.0,Condominium,Freehold,9,Core Central Region,21 to 25,1.29416113033167,103.838058251753,6 MARTIN PLACE MARTIN PLACE RESIDENCES SINGAPORE 237990,60.0,4,2,9,14,9,9
SCOTTS SQUARE,4080000.0,1248.62,3268.0,2025-08-01,Resale,Strata,116.0,35172.0,Apartment,Freehold,9,Core Central Region,26 to 30,1.30579942993543,103.833074706219,6 SCOTTS ROAD SCOTTS SQUARE SINGAPORE 228209,60.0,4,1,17,15,9,1
ASPEN HEIGHTS,3060000.0,1323.97,2311.0,2025-08-01,Resale,Strata,123.0,24878.0,Condominium,999 yrs lease commencing from 1841,9,Core Central Region,06 to 10,1.2947159593345,103.840051167364,263 RIVER VALLEY ROAD ASPEN HEIGHTS SINGAPORE 238309,60.0,7,1,9,14,9,11
LIV ON SOPHIA,1208000.0,538.2,2245.0,2025-08-01,Resale,Strata,50.0,24160.0,Apartment,Freehold,9,Core Central Region,01 to 05,1.30106744301014,103.847993603538,14 ADIS ROAD LIV ON SOPHIA SINGAPORE 229977,60.0,11,2,12,14,8,10
SCOTTS SQUARE,1800000.0,624.31,2883.0,2025-08-01,Resale,Strata,58.0,31034.0,Apartment,Freehold,9,Core Central Region,21 to 25,1.30579942993543,103.833074706219,6 SCOTTS ROAD SCOTTS SQUARE SINGAPORE 228209,60.0,4,1,17,15,9,1
WATERFORD RESIDENCE,3580000.0,2195.86,1630.0,2025-08-01,Resale,Strata,204.0,17549.0,Apartment,999 yrs lease commencing from 1841,9,Core Central Region,06 to 10,1.2940511158378,103.839827515576,23 KIM YAM ROAD WATERFORD RESIDENCE SINGAPORE 239333,60.0,8,2,10,14,9,11
UP@ROBERTSON QUAY,1110000.0,570.49,1946.0,2025-08-01,Resale,Strata,53.0,20943.0,Apartment,99 yrs lease commencing from 2011,9,Core Central Region,06 to 10,1.29078080113526,103.837445495482,92 ROBERTSON QUAY UP@ROBERTSON QUAY SINGAPORE 238260,60.0,4,5,4,14,9,5
IRWELL HILL RESIDENCES,1980000.0,667.37,2967.0,2025-08-01,Sub Sale,Strata,62.0,31935.0,Apartment,99 yrs lease commencing from 2020,9,Core Central Region,06 to 10,1.29666872281334,103.831612635106,6 IRWELL HILL IRWELL HILL RESIDENCES SINGAPORE 239590,60.0,5,3,14,14,9,3
NEWTON EDGE,1280000.0,624.31,2050.0,2025-08-01,Resale,Strata,58.0,22069.0,Apartment,Freehold,9,Core Central Region,16 to 20,1.31285376960405,103.84210742583,1 MAKEWAY AVENUE NEWTON EDGE SINGAPORE 228598,60.0,4,2,2,14,12,5
RIVER GREEN,1963000.0,656.6,2990.0,2025-08-01,New Sale,Strata,61.0,32180.0,Apartment,99 yrs lease commencing from 2024,9,Core Central Region,01 to 05,1.29477065384575,103.833209033497,11 RIVER VALLEY GREEN RIVER GREEN (U/C) SINGAPORE 239637,60.0,4,3,9,14,10,3
RIVER GREEN,1974000.0,656.6,3006.0,2025-08-01,New Sale,Strata,61.0,32361.0,Apartment,99 yrs lease commencing from 2024,9,Core Central Region,06 to 10,1.29477065384575,103.833209033497,11 RIVER VALLEY GREEN RIVER GREEN (U/C) SINGAPORE 239637,60.0,4,3,9,14,10,3
RIVER GREEN,1985000.0,656.6,3023.0,2025-08-01,New Sale,Strata,61.0,32541.0,Apartment,99 yrs lease commencing from 2024,9,Core Central Region,06 to 10,1.29477065384575,103.833209033497,11 RIVER VALLEY GREEN RIVER GREEN (U/C) SINGAPORE 239637,60.0,4,3,9,14,10,3
RIVER GREEN,2000000.0,656.6,3046.0,2025-08-01,New Sale,Strata,61.0,32787.0,Apartment,99 yrs lease commencing from 2024,9,Core Central Region,06 to 10,1.29477065384575,103.833209033497,11 RIVER VALLEY GREEN RIVER GREEN (U/C) SINGAPORE 239637,60.0,4,3,9,14,10,3
STARLIGHT SUITES,1218000.0,559.73,2176.0,2025-08-01,Resale,Strata,52.0,23423.0,Apartment,Freehold,9,Core Central Region,16 to 20,1.29371532764206,103.837276710508,11 RIVER VALLEY CLOSE STARLIGHT SUITES SINGAPORE 238437,60.0,4,2,9,14,9,7
IRWELL HILL RESIDENCES,1940000.0,667.37,2907.0,2025-08-01,Sub Sale,Strata,62.0,31290.0,Apartment,99 yrs lease commencing from 2020,9,Core Central Region,16 to 20,1.29666872281334,103.831612635106,6 IRWELL HILL IRWELL HILL RESIDENCES SINGAPORE 239590,60.0,5,3,14,14,9,3
RIVER GREEN,1801000.0,527.44,3415.0,2025-08-01,New Sale,Strata,49.0,36755.0,Apartment,99 yrs lease commencing from 2024,9,Core Central Region,31 to 35,1.29477065384575,103.833209033497,11 RIVER VALLEY GREEN RIVER GREEN (U/C) SINGAPORE 239637,60.0,4,3,9,14,10,3
RIVER GREEN,3488000.0,979.52,3561.0,2025-08-01,New Sale,Strata,91.0,38330.0,Apartment,99 yrs lease commencing from 2024,9,Core Central Region,31 to 35,1.29477065384575,103.833209033497,11 RIVER VALLEY GREEN RIVER GREEN (U/C) SINGAPORE 239637,60.0,4,3,9,14,10,3
THE IMPERIAL,5000000.0,1991.34,2511.0,2025-08-01,Resale,Strata,185.0,27027.0,Condominium,Freehold,9,Core Central Region,01 to 05,1.29530425710738,103.842749479779,1 JALAN RUMBIA THE IMPERIAL SINGAPORE 239616,60.0,8,1,10,14,7,12
8 SAINT THOMAS,2480000.0,807.3,3072.0,2025-08-01,Resale,Strata,75.0,33067.0,Condominium,Freehold,9,Core Central Region,06 to 10,1.29614347977247,103.836292454037,8 SAINT THOMAS WALK 8 SAINT THOMAS SINGAPORE 238146,60.0,6,2,14,14,9,6
LEONIE SUITES,1900000.0,936.47,2029.0,2025-08-01,Resale,Strata,87.0,21839.0,Apartment,99 yrs lease commencing from 2002,9,Core Central Region,16 to 20,1.29876714993881,103.831774344575,21 LEONIE HILL LEONIE SUITES SINGAPORE 239223,60.0,5,1,18,15,9,3
ORCHARD SOPHIA,1766250.0,645.84,2735.0,2025-08-01,New Sale,Strata,60.0,29438.0,Apartment,Freehold,9,Core Central Region,01 to 05,1.30314396399284,103.846281830817,130 SOPHIA ROAD ORCHARD SOPHIA (U/C) SINGAPORE 228185,60.0,9,2,10,14,8,9
THE ROBERTSON OPUS,3239000.0,1011.82,3201.0,2025-08-01,New Sale,Strata,94.0,34457.0,Apartment,999 yrs lease commencing from 1841,9,Core Central Region,01 to 05,1.29192554149368,103.841540921931,15 UNITY STREET THE ROBERTSON OPUS (U/C) SINGAPORE 239594,60.0,10,3,4,14,10,12
HILL HOUSE,2050000.0,624.31,3284.0,2025-08-01,New Sale,Strata,58.0,35345.0,Apartment,999 yrs lease commencing from 1841,9,Core Central Region,06 to 10,1.29529704033624,103.839610739402,11 INSTITUTION HILL HILL HOUSE (U/C) SINGAPORE 239666,60.0,6,2,11,14,9,9
RIVER GREEN,1793000.0,527.44,3399.0,2025-08-01,New Sale,Strata,49.0,36592.0,Apartment,99 yrs lease commencing from 2024,9,Core Central Region,31 to 35,1.29477065384575,103.833209033497,11 RIVER VALLEY GREEN RIVER GREEN (U/C) SINGAPORE 239637,60.0,4,3,9,14,10,3
ORCHARD SOPHIA,1579950.0,581.26,2718.0,2025-08-01,New Sale,Strata,54.0,29258.0,Apartment,Freehold,9,Core Central Region,01 to 05,1.30314396399284,103.846281830817,130 SOPHIA ROAD ORCHARD SOPHIA (U/C) SINGAPORE 228185,60.0,9,2,10,14,8,9
UE SQUARE,2450000.0,1054.87,2323.0,2025-08-01,Resale,Strata,98.0,25000.0,Apartment,929 yrs lease commencing from 1953,9,Core Central Region,06 to 10,1.29208678032575,103.842729086168,81A CLEMENCEAU AVENUE SUPERLAND PRE-SCHOOL (UE SQUARE) PTE. LTD. SINGAPORE 239918,60.0,8,3,6,13,8,14
ORCHARD SOPHIA,1723140.0,635.08,2713.0,2025-08-01,New Sale,Strata,59.0,29206.0,Apartment,Freehold,9,Core Central Region,01 to 05,1.30314396399284,103.846281830817,130 SOPHIA ROAD ORCHARD SOPHIA (U/C) SINGAPORE 228185,60.0,9,2,10,14,8,9
HORIZON TOWERS,6600000.0,5145.19,1283.0,2025-08-01,Resale,Strata,478.0,13808.0,Condominium,99 yrs lease commencing from 1979,9,Core Central Region,16 to 20,1.29759908182726,103.832677784668,29 LEONIE HILL HORIZON TOWERS SINGAPORE 239228,60.0,4,1,16,15,9,3
RESIDENCES AT 338A,2580000.0,1205.57,2140.0,2025-08-01,Resale,Strata,112.0,23036.0,Apartment,Freehold,9,Core Central Region,01 to 05,1.29635617157406,103.837991072981,338A RIVER VALLEY ROAD RESIDENCES AT 338A SINGAPORE 238381,60.0,6,2,13,14,9,9
MARTIN MODERN,3030000.0,1011.82,2995.0,2025-08-01,Resale,Strata,94.0,32234.0,Condominium,99 yrs lease commencing from 2016,9,Core Central Region,26 to 30,1.29303736708345,103.837772811242,10 MARTIN PLACE MARTIN MODERN SINGAPORE 237963,60.0,4,2,8,14,10,8
THE AVENIR,9300000.0,2411.14,3857.0,2025-08-01,Sub Sale,Strata,224.0,41518.0,Condominium,Freehold,9,Core Central Region,26 to 30,1.29474075956073,103.836583709306,8 RIVER VALLEY CLOSE THE AVENIR SINGAPORE 238432,60.0,4,2,10,14,9,6
RIVER GREEN,1452000.0,452.09,3212.0,2025-08-01,New Sale,Strata,42.0,34571.0,Apartment,99 yrs lease commencing from 2024,9,Core Central Region,21 to 25,1.29477065384575,103.833209033497,11 RIVER VALLEY GREEN RIVER GREEN (U/C) SINGAPORE 239637,60.0,4,3,9,14,10,3
THE ROBERTSON OPUS,2622000.0,742.72,3530.0,2025-08-01,New Sale,Strata,69.0,38000.0,Apartment,999 yrs lease commencing from 1841,9,Core Central Region,06 to 10,1.29192554149368,103.841540921931,15 UNITY STREET THE ROBERTSON OPUS (U/C) SINGAPORE 239594,60.0,10,3,4,14,10,12
ORCHARD SOPHIA,1566180.0,581.26,2694.0,2025-08-01,New Sale,Strata,54.0,29003.0,Apartment,Freehold,9,Core Central Region,01 to 05,1.30314396399284,103.846281830817,130 SOPHIA ROAD ORCHARD SOPHIA (U/C) SINGAPORE 228185,60.0,9,2,10,14,8,9
IRWELL HILL RESIDENCES,1498000.0,495.14,3025.0,2025-08-01,Sub Sale,Strata,46.0,32565.0,Apartment,99 yrs lease commencing from 2020,9,Core Central Region,26 to 30,1.29666872281334,103.831612635106,6 IRWELL HILL IRWELL HILL RESIDENCES SINGAPORE 239590,60.0,5,3,14,14,9,3
RIVERSIDE 48,1745000.0,828.83,2105.0,2025-08-01,Resale,Strata,77.0,22662.0,Apartment,Freehold,9,Core Central Region,01 to 05,1.29092617225007,103.839799908617,48 ROBERTSON QUAY RIVERSIDE 48 SINGAPORE 238237,60.0,6,4,4,14,9,7
VISIONCREST,2150000.0,893.41,2407.0,2025-08-01,Resale,Strata,83.0,25904.0,Apartment,Freehold,9,Core Central Region,01 to 05,1.29910790069205,103.842700035576,103 PENANG ROAD VISIONCREST SINGAPORE 238467,60.0,7,0,12,15,8,12
ASPEN HEIGHTS,3050000.0,1334.74,2285.0,2025-08-01,Resale,Strata,124.0,24597.0,Condominium,999 yrs lease commencing from 1841,9,Core Central Region,06 to 10,1.2947159593345,103.840051167364,263 RIVER VALLEY ROAD ASPEN HEIGHTS SINGAPORE 238309,60.0,7,1,9,14,9,11
THE ROBERTSON OPUS,2446000.0,721.19,3392.0,2025-08-01,New Sale,Strata,67.0,36507.0,Apartment,999 yrs lease commencing from 1841,9,Core Central Region,06 to 10,1.29192554149368,103.841540921931,15 UNITY STREET THE ROBERTSON OPUS (U/C) SINGAPORE 239594,60.0,10,3,4,14,10,12
MARTIN MODERN,3030000.0,1087.16,2787.0,2025-08-01,Resale,Strata,101.0,30000.0,Condominium,99 yrs lease commencing from 2016,9,Core Central Region,11 to 15,1.29303736708345,103.837772811242,10 MARTIN PLACE MARTIN MODERN SINGAPORE 237963,60.0,4,2,8,14,10,8
