Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Property Type,Tenure,Postal District,Market Segment,Floor Level,Latitude,Longitude,Full Address,Dist to CBD in Km,Sale Months Since Sep 2020,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km
D'LEEDON,2975000.0,1539.25,1933.0,2023-12-01,Resale,Strata,143.0,20804.0,Condominium,99 yrs lease commencing from 2010,10,Core Central Region,26 to 30,1.31442165521267,103.803912974494,7 LEEDON HEIGHTS D'LEEDON SINGAPORE 267953,6.287543508981477,40.0,2,2,0,12,8,3
D'LEEDON,7888888.0,4251.78,1855.0,2023-12-01,Resale,Strata,395.0,19972.0,Condominium,99 yrs lease commencing from 2010,10,Core Central Region,31 to 35,1.31442165521267,103.803912974494,7 LEEDON HEIGHTS D'LEEDON SINGAPORE 267953,6.287543508981477,40.0,2,2,0,12,8,3
THE LEVELZ,2120000.0,1334.74,1588.0,2023-12-01,Resale,Strata,124.0,17097.0,Condominium,Freehold,10,Core Central Region,01 to 05,1.31353233527505,103.804996735084,38 FARRER ROAD THE LEVELZ SINGAPORE 268836,6.132698403412455,40.0,2,2,0,12,8,2
THE ORANGE GROVE,5100000.0,2335.79,2183.0,2023-12-01,Resale,Strata,217.0,23502.0,Condominium,Freehold,10,Core Central Region,01 to 05,1.31372589104011,103.826379593379,38 ORANGE GROVE ROAD THE ORANGE GROVE SINGAPORE 258364,4.36472849905516,40.0,2,0,1,15,7,1
D'LEEDON,3365000.0,1679.18,2004.0,2023-12-01,Resale,Strata,156.0,21571.0,Condominium,99 yrs lease commencing from 2010,10,Core Central Region,21 to 25,1.31442165521267,103.803912974494,7 LEEDON HEIGHTS D'LEEDON SINGAPORE 267953,6.287543508981477,40.0,2,2,0,12,8,3
VIZ AT HOLLAND,1680000.0,1140.98,1472.0,2023-12-01,Resale,Strata,106.0,15849.0,Condominium,Freehold,10,Core Central Region,01 to 05,1.30844090346115,103.801929438373,221 QUEENSWAY VIZ AT HOLLAND SINGAPORE 276750,6.14308757151353,40.0,2,4,0,10,7,1
ROYALGREEN,3080000.0,1076.4,2861.0,2023-12-01,Resale,Strata,100.0,30800.0,Condominium,Freehold,10,Core Central Region,01 to 05,1.33082085734747,103.794158235766,6B ANAMALAI AVENUE ROYALGREEN SINGAPORE 279996,8.244904247684923,40.0,1,0,0,4,6,4
BELMOND GREEN,3300000.0,1313.21,2513.0,2023-12-01,Resale,Strata,122.0,27049.0,Condominium,Freehold,10,Core Central Region,01 to 05,1.31521235387197,103.83198898784,15 BALMORAL ROAD BELMOND GREEN SINGAPORE 259801,4.142871471901696,40.0,4,1,2,15,8,1
PARKSUITES,2070000.0,785.77,2482.0,2023-12-01,New Sale,Strata,73.0,26712.0,Apartment,110 yrs lease commencing from 2017,10,Core Central Region,01 to 05,1.31675718224416,103.783239125241,18 HOLLAND GROVE ROAD PARKSUITES SINGAPORE 278800,8.414414803184428,40.0,1,1,0,6,10,7
THE SIXTH AVENUE RESIDENCES,2850000.0,1356.26,2101.0,2023-12-01,Resale,Strata,126.0,22619.0,Condominium,Freehold,10,Core Central Region,01 to 05,1.32733089466208,103.792736864971,172 SIXTH AVENUE THE SIXTH AVENUE RESIDENCES SINGAPORE 276545,8.128509191079472,40.0,1,0,0,4,6,6
DRAYCOTT EIGHT,2900000.0,1646.89,1761.0,2023-12-01,Resale,Strata,153.0,18954.0,Condominium,99 yrs lease commencing from 1997,10,Core Central Region,16 to 20,1.31138841261308,103.832182029022,10 DRAYCOTT PARK DRAYCOTT EIGHT SINGAPORE 259405,3.7735369896038713,40.0,4,1,9,15,9,0
JERVOIS TREASURES,2913200.0,1130.22,2578.0,2023-12-01,Resale,Strata,105.0,27745.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.29282033122383,103.823531934289,31 JERVOIS ROAD JERVOIS TREASURES SINGAPORE 249080,3.2440971478770892,40.0,2,6,2,15,12,2
D'LEEDON,1320000.0,635.08,2078.0,2023-12-01,Resale,Strata,59.0,22373.0,Condominium,99 yrs lease commencing from 2010,10,Core Central Region,16 to 20,1.31442165521267,103.803912974494,7 LEEDON HEIGHTS D'LEEDON SINGAPORE 267953,6.287543508981477,40.0,2,2,0,12,8,3
JERVOIS TREASURES,2868200.0,1130.22,2538.0,2023-12-01,Resale,Strata,105.0,27316.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.29282033122383,103.823531934289,31 JERVOIS ROAD JERVOIS TREASURES SINGAPORE 249080,3.2440971478770892,40.0,2,6,2,15,12,2
VOLARI,4900000.0,2034.4,2409.0,2023-12-01,Resale,Strata,189.0,25926.0,Condominium,Freehold,10,Core Central Region,01 to 05,1.31489027644596,103.832928141724,12 BALMORAL ROAD VOLARI SINGAPORE 259820,4.05950724040447,40.0,4,1,2,15,8,1
JERVOIS TREASURES,2413000.0,893.41,2701.0,2023-12-01,Resale,Strata,83.0,29072.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.29282033122383,103.823531934289,31 JERVOIS ROAD JERVOIS TREASURES SINGAPORE 249080,3.2440971478770892,40.0,2,6,2,15,12,2
LOFT @ STEVENS,1365000.0,656.6,2079.0,2023-12-01,Resale,Strata,61.0,22377.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.31783947169965,103.826223650676,68 STEVENS ROAD LOFT @ STEVENS SINGAPORE 257856,4.737501529844776,40.0,2,0,0,15,6,2
HOLLAND RESIDENCES,2130000.0,979.52,2175.0,2023-12-01,Resale,Strata,91.0,23407.0,Condominium,Freehold,10,Core Central Region,01 to 05,1.3123621720005,103.793301226982,1 HOLLAND VILLAGE WAY ONE HOLLAND VILLAGE RESIDENCES SINGAPORE 275754,7.195488926636974,40.0,3,4,2,5,9,2
THE BALMORAL SPRING,2700000.0,1227.1,2200.0,2023-12-01,Resale,Strata,114.0,23684.0,Apartment,Freehold,10,Core Central Region,06 to 10,1.31546636181029,103.834295750594,3 BALMORAL CRESCENT THE BALMORAL SPRING SINGAPORE 259888,4.04275157928671,40.0,2,1,1,14,9,2
CUSCADEN RESERVE,3537000.0,936.47,3777.0,2023-12-01,New Sale,Strata,87.0,40655.0,Condominium,99 yrs lease commencing from 2018,10,Core Central Region,21 to 25,1.30361011228586,103.825167160428,8 CUSCADEN ROAD CUSCADEN RESERVE SINGAPORE 249732,3.6686667419508754,40.0,4,0,8,16,7,1
MANHATTAN MANSIONS,2918000.0,1485.43,1964.0,2023-12-01,Resale,Strata,138.0,21145.0,Apartment,Freehold,10,Core Central Region,06 to 10,1.29978083020794,103.828489156121,76 GRANGE ROAD MANHATTAN MANSIONS SINGAPORE 249580,3.1175895779452123,40.0,4,1,13,15,9,0
LOFT @ NATHAN,900000.0,462.85,1944.0,2023-12-01,Resale,Strata,43.0,20930.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.29454673971311,103.827582957488,31 NATHAN ROAD LOFT @ NATHAN SINGAPORE 248749,2.902071076795973,40.0,4,3,2,15,10,3
19 NASSIM,3829000.0,1108.69,3454.0,2023-12-01,New Sale,Strata,103.0,37175.0,Apartment,99 yrs lease commencing from 2019,10,Core Central Region,06 to 10,1.30656346400868,103.8213284336,19 NASSIM HILL 19 NASSIM SINGAPORE 258482,4.206328487032694,40.0,2,0,2,16,6,2
SPRING GROVE,3180000.0,1668.42,1906.0,2023-12-01,Resale,Strata,155.0,20516.0,Condominium,99 yrs lease commencing from 1991,10,Core Central Region,16 to 20,1.43141511321086,103.848888365067,482B YISHUN AVENUE 6 GROVE SPRING @ YISHUN SINGAPORE 762482,16.412668688855124,40.0,0,1,1,2,11,0
ASTRID MEADOWS,6050000.0,2744.82,2204.0,2023-12-01,Resale,Strata,255.0,23725.0,Condominium,Freehold,10,Core Central Region,01 to 05,1.31930304897212,103.794618130751,38 CORONATION ROAD WEST ASTRID MEADOWS SINGAPORE 269257,7.448950692968031,40.0,1,1,0,5,7,6
D'LEEDON,1940000.0,1011.82,1917.0,2023-12-01,Resale,Strata,94.0,20638.0,Condominium,99 yrs lease commencing from 2010,10,Core Central Region,11 to 15,1.31442165521267,103.803912974494,7 LEEDON HEIGHTS D'LEEDON SINGAPORE 267953,6.287543508981477,40.0,2,2,0,12,8,3
D'LEEDON,3250000.0,1689.95,1923.0,2023-12-01,Resale,Strata,157.0,20701.0,Condominium,99 yrs lease commencing from 2010,10,Core Central Region,06 to 10,1.31442165521267,103.803912974494,7 LEEDON HEIGHTS D'LEEDON SINGAPORE 267953,6.287543508981477,40.0,2,2,0,12,8,3
WATERFALL GARDENS,7100000.0,3379.9,2101.0,2023-12-01,Resale,Strata,314.0,22611.0,Condominium,Freehold,10,Core Central Region,11 to 15,1.31225007103984,103.805156269965,10 FARRER ROAD WATERFALL GARDENS SINGAPORE 268822,6.040798774527725,40.0,2,2,0,13,7,2
NATHAN PLACE,3650000.0,2023.63,1804.0,2023-12-01,Resale,Strata,188.0,19415.0,Condominium,Freehold,10,Core Central Region,01 to 05,1.29501081391159,103.826436796721,18 NATHAN ROAD NATHAN PLACE SINGAPORE 248747,3.0392132860171066,40.0,3,3,2,15,10,3
BEAVERTON COURT,5555000.0,3121.56,1780.0,2023-12-01,Resale,Strata,290.0,19155.0,Condominium,Freehold,10,Core Central Region,01 to 05,1.31607998259264,103.776088224274,45 MOUNT SINAI RISE BEAVERTON COURT SINGAPORE 276958,9.104138631312946,40.0,1,1,0,6,13,7
ALLSWORTH PARK,3830000.0,1959.05,1955.0,2023-12-01,Resale,Strata,182.0,21044.0,Condominium,999 yrs lease commencing from 1885,10,Core Central Region,01 to 05,1.31911973287524,103.780155254785,365 HOLLAND ROAD ALLSWORTH PARK SINGAPORE 278639,8.838267716005276,40.0,1,0,0,6,10,10
SUTTON PLACE,5168000.0,3304.55,1564.0,2023-12-01,Resale,Strata,307.0,16834.0,Condominium,Freehold,10,Core Central Region,01 to 05,1.31284892716775,103.805415948338,26 FARRER ROAD SUTTON PLACE SINGAPORE 268830,6.052265087925062,40.0,1,2,0,13,9,2
THE TRESOR,3750000.0,1603.84,2338.0,2023-12-01,Resale,Strata,149.0,25168.0,Condominium,999 yrs lease commencing from 1875,10,Core Central Region,01 to 05,1.32362413503101,103.806909004363,26 DUCHESS ROAD THE TRESOR SINGAPORE 269029,6.652522351322934,40.0,3,2,0,12,6,6
CHATEAU LE FAME,2350000.0,1108.69,2120.0,2023-12-01,Resale,Strata,103.0,22816.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.31658622093571,103.829235557723,51 EWE BOON ROAD CHATEAU LE FAME SINGAPORE 259345,4.433873817998778,40.0,2,0,0,15,7,2
D'LEEDON,2968000.0,1420.85,2089.0,2023-12-01,Resale,Strata,132.0,22485.0,Condominium,99 yrs lease commencing from 2010,10,Core Central Region,31 to 35,1.31442165521267,103.803912974494,7 LEEDON HEIGHTS D'LEEDON SINGAPORE 267953,6.287543508981477,40.0,2,2,0,12,8,3
HOLLAND PEAK,3500000.0,1883.7,1858.0,2023-12-01,Resale,Strata,175.0,20000.0,Condominium,Freehold,10,Core Central Region,01 to 05,1.30909458705384,103.802173039724,27 HOLLAND HILL HOLLAND PEAK SINGAPORE 278741,6.152563521319131,40.0,2,3,0,10,7,1
LOFT @ NATHAN,968000.0,505.91,1913.0,2023-12-01,Resale,Strata,47.0,20596.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.29454673971311,103.827582957488,31 NATHAN ROAD LOFT @ NATHAN SINGAPORE 248749,2.902071076795973,40.0,4,3,2,15,10,3
D'LEEDON,2350000.0,1205.57,1949.0,2023-12-01,Resale,Strata,112.0,20982.0,Condominium,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05,1.31442165521267,103.803912974494,7 LEEDON HEIGHTS D'LEEDON SINGAPORE 267953,6.287543508981477,40.0,2,2,0,12,8,3
ONE DRAYCOTT,2660000.0,796.54,3339.0,2023-12-01,Resale,Strata,74.0,35946.0,Apartment,Freehold,10,Core Central Region,11 to 15,1.31008460714385,103.830715676333,1 DRAYCOTT PARK ONE DRAYCOTT SINGAPORE 259385,3.7503916783766873,40.0,4,0,11,15,9,0
THE MARBELLA,3380000.0,1496.2,2259.0,2023-12-01,Resale,Strata,139.0,24317.0,Condominium,Freehold,10,Core Central Region,16 to 20,1.31444277394969,103.777857710337,33 MOUNT SINAI RISE THE MARBELLA SINGAPORE 276954,8.851495805478459,40.0,1,1,0,6,13,6
LUSH ON HOLLAND HILL,3200000.0,1506.96,2123.0,2023-12-01,Resale,Strata,140.0,22857.0,Condominium,Freehold,10,Core Central Region,06 to 10,1.30887768929861,103.800468775419,21 HOLLAND HILL LUSH ON HOLLAND HILL SINGAPORE 278737,6.309795572077922,40.0,2,5,0,7,10,1
JERVOIS TREASURES,1429000.0,527.44,2709.0,2023-12-01,Resale,Strata,49.0,29163.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.29282033122383,103.823531934289,31 JERVOIS ROAD JERVOIS TREASURES SINGAPORE 249080,3.2440971478770892,40.0,2,6,2,15,12,2
ROBIN RESIDENCES,1870000.0,775.01,2413.0,2023-12-01,Resale,Strata,72.0,25972.0,Condominium,Freehold,10,Core Central Region,01 to 05,1.31846920213332,103.828143736822,1 ROBIN DRIVE ROBIN RESIDENCES SINGAPORE 258261,4.674664443578609,40.0,2,0,0,15,6,2
120 GRANGE,1675000.0,570.49,2936.0,2023-11-01,Resale,Strata,53.0,31604.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.29997909930352,103.825522814492,120 GRANGE ROAD 120 GRANGE SINGAPORE 249600,3.400633237071423,39.0,3,0,6,16,9,1
THE LEVELZ,2050000.0,1001.05,2048.0,2023-11-01,Resale,Strata,93.0,22043.0,Condominium,Freehold,10,Core Central Region,01 to 05,1.31353233527505,103.804996735084,38 FARRER ROAD THE LEVELZ SINGAPORE 268836,6.132698403412455,39.0,2,2,0,12,8,2
JERVOIS MANSION,1816570.0,807.3,2250.0,2023-11-01,New Sale,Strata,75.0,24221.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.29297856291535,103.824279319244,10 JERVOIS CLOSE JERVOIS MANSION (U/C) SINGAPORE 249106,3.1718837457601365,39.0,2,6,2,15,12,2
19 NASSIM,2815000.0,828.83,3396.0,2023-11-01,New Sale,Strata,77.0,36558.0,Apartment,99 yrs lease commencing from 2019,10,Core Central Region,01 to 05,1.30656346400868,103.8213284336,19 NASSIM HILL 19 NASSIM SINGAPORE 258482,4.206328487032694,39.0,2,0,2,16,6,2
JERVOIS TREASURES,2014000.0,796.54,2528.0,2023-11-01,Resale,Strata,74.0,27216.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.29282033122383,103.823531934289,31 JERVOIS ROAD JERVOIS TREASURES SINGAPORE 249080,3.2440971478770892,39.0,2,6,2,15,12,2
TANGLIN REGENCY,1870000.0,1097.93,1703.0,2023-11-01,Resale,Strata,102.0,18333.0,Condominium,99 yrs lease commencing from 1994,10,Core Central Region,06 to 10,1.2919741760279,103.816569751671,383 TANGLIN ROAD TANGLIN REGENCY SINGAPORE 247966,3.9582016152067183,39.0,1,4,0,15,11,1
JERVOIS TREASURES,1367000.0,527.44,2592.0,2023-11-01,Resale,Strata,49.0,27898.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.29282033122383,103.823531934289,31 JERVOIS ROAD JERVOIS TREASURES SINGAPORE 249080,3.2440971478770892,39.0,2,6,2,15,12,2
ROBIN SUITES,1230000.0,538.2,2285.0,2023-11-01,Resale,Strata,50.0,24600.0,Apartment,Freehold,10,Core Central Region,16 to 20,1.31769172514138,103.828769486315,25 ROBIN ROAD ROBIN SUITES SINGAPORE 258203,4.56465751556818,39.0,2,0,0,15,6,2
THE ASTON,1200000.0,645.84,1858.0,2023-11-01,Resale,Strata,60.0,20000.0,Apartment,Freehold,10,Core Central Region,06 to 10,1.29593645811863,103.829849815157,2 KAY POH ROAD THE ASTON SINGAPORE 248973,2.7544000792356194,39.0,5,3,6,14,11,2
THE ENCLAVE . HOLLAND,1630000.0,688.9,2366.0,2023-11-01,Resale,Strata,64.0,25469.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.31213522058592,103.799011037531,131 HOLLAND ROAD THE ENCLAVE . HOLLAND SINGAPORE 278569,6.622357103050201,39.0,1,4,0,7,8,1
8 NAPIER,6700000.0,2012.87,3329.0,2023-11-01,Resale,Strata,187.0,35829.0,Condominium,Freehold,10,Core Central Region,06 to 10,1.30691037082483,103.820682699525,8 NAPIER ROAD 8 NAPIER SINGAPORE 258502,4.286530723416701,39.0,2,0,2,16,6,3
BALMORAL RESIDENCES,4000000.0,1743.77,2294.0,2023-11-01,Resale,Strata,162.0,24691.0,Condominium,Freehold,10,Core Central Region,06 to 10,1.31531826229036,103.835052683515,12 BALMORAL CRESCENT BALMORAL RESIDENCES SINGAPORE 259905,3.990039658468222,39.0,2,1,2,14,9,4
THE TESSARINA,2600000.0,1356.26,1917.0,2023-11-01,Resale,Strata,126.0,20635.0,Condominium,Freehold,10,Core Central Region,01 to 05,1.33247795637597,103.790246139413,26 WILBY ROAD THE TESSARINA SINGAPORE 276308,8.697570873726045,39.0,2,0,0,5,6,4
TANGLIN HILL CONDOMINIUM,3008000.0,1560.78,1927.0,2023-11-01,Resale,Strata,145.0,20745.0,Condominium,Freehold,10,Core Central Region,-,1.30239252419939,103.817128224325,12 TANGLIN WALK TANGLIN HILL CONDOMINIUM SINGAPORE 247881,4.336851777140688,39.0,2,0,1,16,9,2
JERVOIS TREASURES,2395000.0,893.41,2681.0,2023-11-01,Resale,Strata,83.0,28855.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.29282033122383,103.823531934289,31 JERVOIS ROAD JERVOIS TREASURES SINGAPORE 249080,3.2440971478770892,39.0,2,6,2,15,12,2
THE ELEMENT @ STEVENS,1780000.0,958.0,1858.0,2023-11-01,Resale,Strata,89.0,20000.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.31810648379071,103.826165641799,72 STEVENS ROAD THE ELEMENT @ STEVENS SINGAPORE 257873,4.765282469235466,39.0,2,0,0,15,6,2
THE TRIZON,3960000.0,1894.46,2090.0,2023-11-01,Resale,Strata,176.0,22500.0,Condominium,Freehold,10,Core Central Region,11 to 15,1.31740757769848,103.777720688378,8 RIDGEWOOD CLOSE THE TRIZON SINGAPORE 276698,8.999137361998256,39.0,1,1,0,6,12,7
FIFTY-TWO STEVENS,900000.0,495.14,1818.0,2023-11-01,Resale,Strata,46.0,19565.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.31502432605995,103.826570312809,52 STEVENS ROAD FIFTY-TWO STEVENS SINGAPORE 257848,4.464436020606467,39.0,2,0,1,15,7,2
PERFECT TEN,2590720.0,785.77,3297.0,2023-11-01,New Sale,Strata,73.0,35489.0,Apartment,Freehold,10,Core Central Region,21 to 25,1.31706475629587,103.832881868381,321 BUKIT TIMAH ROAD PERFECT TEN (U/C) SINGAPORE 259781,4.2724558110790385,39.0,4,1,0,14,7,3
CUSCADEN RESIDENCES,3500000.0,1485.43,2356.0,2023-11-01,Resale,Strata,138.0,25362.0,Condominium,Freehold,10,Core Central Region,16 to 20,1.30466347810957,103.826434239291,26 CUSCADEN ROAD CUSCADEN RESIDENCES SINGAPORE 249722,3.634917363340058,39.0,4,0,10,16,9,1
JERVOIS PRIVE,3400000.0,1108.69,3067.0,2023-11-01,New Sale,Strata,103.0,33010.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.29491611293502,103.818266286599,100A JERVOIS ROAD JERVOIS PRIVÉ SINGAPORE 249057,3.873946819142157,39.0,1,2,0,15,10,1
D'LEEDON,1308000.0,635.08,2060.0,2023-11-01,Resale,Strata,59.0,22169.0,Condominium,99 yrs lease commencing from 2010,10,Core Central Region,26 to 30,1.31442165521267,103.803912974494,7 LEEDON HEIGHTS D'LEEDON SINGAPORE 267953,6.287543508981477,39.0,2,2,0,12,8,3
DUET,3680000.0,1743.77,2110.0,2023-11-01,Resale,Strata,162.0,22716.0,Condominium,Freehold,10,Core Central Region,06 to 10,1.31104187040367,103.804381541755,78 HOLLAND ROAD DUET SINGAPORE 258873,6.04418303609185,39.0,2,2,0,12,6,2
SOMMERVILLE GRANDEUR,3620000.0,1829.88,1978.0,2023-11-01,Resale,Strata,170.0,21294.0,Condominium,Freehold,10,Core Central Region,01 to 05,1.31596321010011,103.806749637153,1 FARRER DRIVE SOMMERVILLE GRANDEUR SINGAPORE 259275,6.126800026383207,39.0,1,1,0,12,8,4
19 NASSIM,2595000.0,828.83,3131.0,2023-11-01,New Sale,Strata,77.0,33701.0,Apartment,99 yrs lease commencing from 2019,10,Core Central Region,06 to 10,1.30656346400868,103.8213284336,19 NASSIM HILL 19 NASSIM SINGAPORE 258482,4.206328487032694,39.0,2,0,2,16,6,2
19 NASSIM,5039750.0,1410.08,3574.0,2023-11-01,New Sale,Strata,131.0,38471.0,Apartment,99 yrs lease commencing from 2019,10,Core Central Region,01 to 05,1.30656346400868,103.8213284336,19 NASSIM HILL 19 NASSIM SINGAPORE 258482,4.206328487032694,39.0,2,0,2,16,6,2
BOTANIC GARDENS MANSION,3903800.0,1754.53,2225.0,2023-11-01,Resale,Strata,163.0,23950.0,Apartment,Freehold,10,Core Central Region,06 to 10,1.30814098499831,103.819593691426,10 TAMAN SERASI BOTANIC GARDENS MANSION SINGAPORE 257721,4.465974499717598,39.0,2,0,1,16,7,3
D'LEEDON,2300000.0,1173.28,1960.0,2023-11-01,Resale,Strata,109.0,21101.0,Condominium,99 yrs lease commencing from 2010,10,Core Central Region,06 to 10,1.31442165521267,103.803912974494,7 LEEDON HEIGHTS D'LEEDON SINGAPORE 267953,6.287543508981477,39.0,2,2,0,12,8,3
CORONA VILLE,2700000.0,1528.49,1766.0,2023-11-01,Resale,Strata,142.0,19014.0,Condominium,Freehold,10,Core Central Region,01 to 05,1.32252784112804,103.795044579049,35 JALAN HAJI ALIAS CORONA VILLE SINGAPORE 268535,7.608113786190146,39.0,1,0,0,5,7,6
NASSIM JADE,15200000.0,5747.98,2644.0,2023-11-01,Resale,Strata,534.0,28464.0,Condominium,Freehold,10,Core Central Region,01 to 05,1.30663349872782,103.825944954631,3 NASSIM ROAD NASSIM JADE SINGAPORE 258371,3.8215701454812105,39.0,4,0,9,16,8,1
D'LEEDON,2650000.0,1550.02,1710.0,2023-11-01,Resale,Strata,144.0,18403.0,Condominium,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05,1.31442165521267,103.803912974494,7 LEEDON HEIGHTS D'LEEDON SINGAPORE 267953,6.287543508981477,39.0,2,2,0,12,8,3
JERVOIS TREASURES,1524000.0,592.02,2574.0,2023-11-01,Resale,Strata,55.0,27709.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.29282033122383,103.823531934289,31 JERVOIS ROAD JERVOIS TREASURES SINGAPORE 249080,3.2440971478770892,39.0,2,6,2,15,12,2
VALLEY PARK,2680000.0,1216.33,2203.0,2023-11-01,Resale,Strata,113.0,23717.0,Condominium,999 yrs lease commencing from 1877,10,Core Central Region,11 to 15,1.29378198096699,103.829317651213,477 RIVER VALLEY ROAD VALLEY PARK SINGAPORE 248362,2.6915137383458756,39.0,3,3,2,14,10,3
LEEDON RESIDENCE,6200000.0,2131.27,2909.0,2023-11-01,Resale,Strata,198.0,31313.0,Condominium,Freehold,10,Core Central Region,06 to 10,1.31377549187857,103.801853869233,16 LEEDON HEIGHTS LEEDON RESIDENCE SINGAPORE 267937,6.441746771614977,39.0,2,3,0,8,9,3
JERVOIS TREASURES,1512000.0,592.02,2554.0,2023-11-01,Resale,Strata,55.0,27491.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.29282033122383,103.823531934289,31 JERVOIS ROAD JERVOIS TREASURES SINGAPORE 249080,3.2440971478770892,39.0,2,6,2,15,12,2
DUCHESS RESIDENCES,3200000.0,1485.43,2154.0,2023-11-01,Resale,Strata,138.0,23188.0,Condominium,999 yrs lease commencing from 1875,10,Core Central Region,01 to 05,1.3245241122412,103.801520418513,102 DUCHESS AVENUE DUCHESS RESIDENCES SINGAPORE 266310,7.169728111388862,39.0,2,0,0,9,6,6
JERVOIS TREASURES,1292000.0,505.91,2554.0,2023-11-01,Resale,Strata,47.0,27489.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.29282033122383,103.823531934289,31 JERVOIS ROAD JERVOIS TREASURES SINGAPORE 249080,3.2440971478770892,39.0,2,6,2,15,12,2
JERVOIS TREASURES,1439000.0,527.44,2728.0,2023-11-01,Resale,Strata,49.0,29367.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.29282033122383,103.823531934289,31 JERVOIS ROAD JERVOIS TREASURES SINGAPORE 249080,3.2440971478770892,39.0,2,6,2,15,12,2
JERVOIS TREASURES,1665000.0,624.31,2667.0,2023-11-01,Resale,Strata,58.0,28707.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.29282033122383,103.823531934289,31 JERVOIS ROAD JERVOIS TREASURES SINGAPORE 249080,3.2440971478770892,39.0,2,6,2,15,12,2
JERVOIS TREASURES,1377000.0,527.44,2611.0,2023-11-01,Resale,Strata,49.0,28102.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.29282033122383,103.823531934289,31 JERVOIS ROAD JERVOIS TREASURES SINGAPORE 249080,3.2440971478770892,39.0,2,6,2,15,12,2
JERVOIS TREASURES,1536000.0,592.02,2595.0,2023-11-01,Resale,Strata,55.0,27927.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.29282033122383,103.823531934289,31 JERVOIS ROAD JERVOIS TREASURES SINGAPORE 249080,3.2440971478770892,39.0,2,6,2,15,12,2
BOTANIKA,7600000.0,2906.28,2615.0,2023-11-01,Resale,Strata,270.0,28148.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.30984313480362,103.808136965462,50 HOLLAND ROAD BOTANIKA SINGAPORE 258853,5.618328662228065,39.0,1,2,0,14,7,2
FERRELL RESIDENCES,3740000.0,1840.64,2032.0,2023-11-01,Resale,Strata,171.0,21871.0,Apartment,Freehold,10,Core Central Region,06 to 10,1.3176992370965,103.832340224879,327 BUKIT TIMAH ROAD FERRELL RESIDENCES SINGAPORE 259715,4.362803598569155,39.0,4,0,0,14,8,3
JERVOIS TREASURES,1388000.0,527.44,2632.0,2023-11-01,Resale,Strata,49.0,28327.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.29282033122383,103.823531934289,31 JERVOIS ROAD JERVOIS TREASURES SINGAPORE 249080,3.2440971478770892,39.0,2,6,2,15,12,2
JERVOIS TREASURES,1955000.0,796.54,2454.0,2023-11-01,Resale,Strata,74.0,26419.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.29282033122383,103.823531934289,31 JERVOIS ROAD JERVOIS TREASURES SINGAPORE 249080,3.2440971478770892,39.0,2,6,2,15,12,2
DUCHESS CREST,2935000.0,1840.64,1595.0,2023-11-01,Resale,Strata,171.0,17164.0,Condominium,99 yrs lease commencing from 1995,10,Core Central Region,01 to 05,1.32466425522295,103.802991509306,66 DUCHESS AVENUE DUCHESS CREST SINGAPORE 269204,7.05487553492993,39.0,3,1,0,10,6,8
JERVOIS TREASURES,1356000.0,527.44,2571.0,2023-11-01,Resale,Strata,49.0,27673.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.29282033122383,103.823531934289,31 JERVOIS ROAD JERVOIS TREASURES SINGAPORE 249080,3.2440971478770892,39.0,2,6,2,15,12,2
HOLLAND MEWS,2150000.0,904.18,2378.0,2023-11-01,Resale,Strata,84.0,25595.0,Apartment,Freehold,10,Core Central Region,01 to 05,1.30953812077314,103.806260290037,69 HOLLAND ROAD HOLLAND MEWS SINGAPORE 258868,5.779513842360619,39.0,1,2,0,14,7,1
