Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Property Type,Tenure,Postal District,Market Segment,Floor Level,Latitude,Longitude,Full Address,Dist to CBD in Km,Sale Months Since Sep 2020,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km
THE REEF AT KING'S DOCK,1110000.0,484.38,2292.0,2025-08-01,Sub Sale,Strata,45.0,24667.0,Condominium,99 yrs lease commencing from 2021,4,Rest of Central Region,01 to 05,1.26592883737334,103.817804068063,10 HARBOURFRONT AVENUE THE REEF AT KING'S DOCK SINGAPORE 097995,4.1487492735944524,60.0,2,1,0,7,4,1
CORALS AT KEPPEL BAY,3330000.0,1496.2,2226.0,2025-08-01,Resale,Strata,139.0,23957.0,Condominium,99 yrs lease commencing from 2007,4,Rest of Central Region,01 to 05,1.26489010829928,103.816454088109,1 KEPPEL BAY DRIVE CORALS AT KEPPEL BAY SINGAPORE 098012,4.3349317198970985,60.0,3,0,0,7,4,1
THE REEF AT KING'S DOCK,1825000.0,721.19,2531.0,2025-08-01,Sub Sale,Strata,67.0,27239.0,Condominium,99 yrs lease commencing from 2021,4,Rest of Central Region,06 to 10,1.26592883737334,103.817804068063,10 HARBOURFRONT AVENUE THE REEF AT KING'S DOCK SINGAPORE 097995,4.1487492735944524,60.0,2,1,0,7,4,1
CARIBBEAN AT KEPPEL BAY,3200000.0,1636.13,1956.0,2025-08-01,Resale,Strata,152.0,21053.0,Condominium,99 yrs lease commencing from 1999,4,Rest of Central Region,01 to 05,1.26736093896244,103.814604704165,44 KEPPEL BAY DRIVE CARIBBEAN AT KEPPEL BAY SINGAPORE 098657,4.4042088670897135,60.0,3,1,0,7,4,2
CARIBBEAN AT KEPPEL BAY,1700000.0,904.18,1880.0,2025-08-01,Resale,Strata,84.0,20238.0,Condominium,99 yrs lease commencing from 1999,4,Rest of Central Region,06 to 10,1.26736093896244,103.814604704165,44 KEPPEL BAY DRIVE CARIBBEAN AT KEPPEL BAY SINGAPORE 098657,4.4042088670897135,60.0,3,1,0,7,4,2
THE OCEANFRONT @ SENTOSA COVE,2180000.0,1216.33,1792.0,2025-08-01,Resale,Strata,113.0,19292.0,Condominium,99 yrs lease commencing from 2005,4,Core Central Region,06 to 10,1.24323445919295,103.841964638306,287 OCEAN DRIVE THE OCEANFRONT @ SENTOSA COVE SINGAPORE 098530,4.510584253122831,60.0,0,0,0,2,0,0
CORALS AT KEPPEL BAY,1988000.0,968.76,2052.0,2025-08-01,Resale,Strata,90.0,22089.0,Condominium,99 yrs lease commencing from 2007,4,Rest of Central Region,01 to 05,1.26489010829928,103.816454088109,1 KEPPEL BAY DRIVE CORALS AT KEPPEL BAY SINGAPORE 098012,4.3349317198970985,60.0,3,0,0,7,4,1
THE INTERLACE,2227777.0,1259.39,1769.0,2025-08-01,Resale,Strata,117.0,19041.0,Condominium,99 yrs lease commencing from 2009,4,Rest of Central Region,06 to 10,1.28220135422008,103.803023756097,180 DEPOT ROAD THE INTERLACE SINGAPORE 109684,5.340092151192873,60.0,0,2,3,7,7,2
THE PEARL @ MOUNT FABER,2020000.0,1356.26,1489.0,2025-08-01,Resale,Strata,126.0,16032.0,Condominium,99 yrs lease commencing from 2002,4,Rest of Central Region,01 to 05,1.270377712339,103.824608053021,9 MOUNT FABER ROAD THE PEARL @ MT FABER SINGAPORE 099208,3.251956769164715,60.0,3,1,0,6,8,2
SEASCAPE,4700000.0,2680.24,1754.0,2025-08-01,Resale,Strata,249.0,18876.0,Condominium,99 yrs lease commencing from 2007,4,Core Central Region,06 to 10,1.23994854690878,103.838252811796,59 COVE WAY SEASCAPE SINGAPORE 098309,4.967302144050526,60.0,0,0,0,2,0,0
REFLECTIONS AT KEPPEL BAY,3090000.0,1625.36,1901.0,2025-08-01,Resale,Strata,151.0,20464.0,Condominium,99 yrs lease commencing from 2006,4,Rest of Central Region,01 to 05,1.26724954844891,103.810995287893,31 KEPPEL BAY VIEW REFLECTIONS AT KEPPEL BAY SINGAPORE 098418,4.78072644057459,60.0,1,3,0,6,3,5
CORALS AT KEPPEL BAY,1300000.0,688.9,1887.0,2025-08-01,Resale,Strata,64.0,20313.0,Condominium,99 yrs lease commencing from 2007,4,Rest of Central Region,01 to 05,1.26489010829928,103.816454088109,1 KEPPEL BAY DRIVE CORALS AT KEPPEL BAY SINGAPORE 098012,4.3349317198970985,60.0,3,0,0,7,4,1
THE INTERLACE,5180000.0,3153.85,1642.0,2025-08-01,Resale,Strata,293.0,17679.0,Condominium,99 yrs lease commencing from 2009,4,Rest of Central Region,21 to 25,1.28220135422008,103.803023756097,180 DEPOT ROAD THE INTERLACE SINGAPORE 109684,5.340092151192873,60.0,0,2,3,7,7,2
TURQUOISE,3100000.0,2088.22,1485.0,2025-08-01,Resale,Strata,194.0,15979.0,Condominium,99 yrs lease commencing from 2007,4,Core Central Region,01 to 05,1.24244074668808,103.836755078816,55 COVE DRIVE TURQUOISE SINGAPORE 098395,4.75679171650881,60.0,0,0,0,2,0,0
SKYLINE RESIDENCES,3350000.0,1474.67,2272.0,2025-08-01,Resale,Strata,137.0,24453.0,Condominium,Freehold,4,Rest of Central Region,21 to 25,1.27249762150491,103.807425370143,612 TELOK BLANGAH ROAD SKYLINE RESIDENCES SINGAPORE 109026,4.986615869332908,60.0,2,3,0,7,6,4
CARIBBEAN AT KEPPEL BAY,3800000.0,1872.94,2029.0,2025-08-01,Resale,Strata,174.0,21839.0,Condominium,99 yrs lease commencing from 1999,4,Rest of Central Region,01 to 05,1.26736093896244,103.814604704165,44 KEPPEL BAY DRIVE CARIBBEAN AT KEPPEL BAY SINGAPORE 098657,4.4042088670897135,60.0,3,1,0,7,4,2
CARIBBEAN AT KEPPEL BAY,4000000.0,2077.45,1925.0,2025-08-01,Resale,Strata,193.0,20725.0,Condominium,99 yrs lease commencing from 1999,4,Rest of Central Region,01 to 05,1.26736093896244,103.814604704165,44 KEPPEL BAY DRIVE CARIBBEAN AT KEPPEL BAY SINGAPORE 098657,4.4042088670897135,60.0,3,1,0,7,4,2
REFLECTIONS AT KEPPEL BAY,4320000.0,2658.71,1625.0,2025-08-01,Resale,Strata,247.0,17490.0,Condominium,99 yrs lease commencing from 2006,4,Rest of Central Region,06 to 10,1.26724954844891,103.810995287893,31 KEPPEL BAY VIEW REFLECTIONS AT KEPPEL BAY SINGAPORE 098418,4.78072644057459,60.0,1,3,0,6,3,5
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,3606400.0,2066.69,1745.0,2025-08-01,Resale,Strata,192.0,18783.0,Condominium,99 yrs lease commencing from 2006,4,Core Central Region,01 to 05,1.2491304624867,103.841532989339,1 OCEAN WAY THE RESIDENCES AT W SINGAPORE SENTOSA COVE SINGAPORE 098367,3.890500818090896,60.0,0,0,0,2,0,0
CORALS AT KEPPEL BAY,1700000.0,925.7,1836.0,2025-07-01,Resale,Strata,86.0,19767.0,Condominium,99 yrs lease commencing from 2007,4,Rest of Central Region,01 to 05,1.26489010829928,103.816454088109,1 KEPPEL BAY DRIVE CORALS AT KEPPEL BAY SINGAPORE 098012,4.3349317198970985,59.0,3,0,0,7,4,1
THE INTERLACE,3215000.0,1808.35,1778.0,2025-07-01,Resale,Strata,168.0,19137.0,Condominium,99 yrs lease commencing from 2009,4,Rest of Central Region,11 to 15,1.28220135422008,103.803023756097,180 DEPOT ROAD THE INTERLACE SINGAPORE 109684,5.340092151192873,59.0,0,2,3,7,7,2
REFLECTIONS AT KEPPEL BAY,2170000.0,1280.92,1694.0,2025-07-01,Resale,Strata,119.0,18235.0,Condominium,99 yrs lease commencing from 2006,4,Rest of Central Region,06 to 10,1.26724954844891,103.810995287893,31 KEPPEL BAY VIEW REFLECTIONS AT KEPPEL BAY SINGAPORE 098418,4.78072644057459,59.0,1,3,0,6,3,5
REFLECTIONS AT KEPPEL BAY,2210000.0,1184.04,1866.0,2025-07-01,Resale,Strata,110.0,20091.0,Condominium,99 yrs lease commencing from 2006,4,Rest of Central Region,01 to 05,1.26724954844891,103.810995287893,31 KEPPEL BAY VIEW REFLECTIONS AT KEPPEL BAY SINGAPORE 098418,4.78072644057459,59.0,1,3,0,6,3,5
THE PEARL @ MOUNT FABER,1895000.0,1162.51,1630.0,2025-07-01,Resale,Strata,108.0,17546.0,Condominium,99 yrs lease commencing from 2002,4,Rest of Central Region,01 to 05,1.270377712339,103.824608053021,9 MOUNT FABER ROAD THE PEARL @ MT FABER SINGAPORE 099208,3.251956769164715,59.0,3,1,0,6,8,2
CARIBBEAN AT KEPPEL BAY,2400000.0,1216.33,1973.0,2025-07-01,Resale,Strata,113.0,21239.0,Condominium,99 yrs lease commencing from 1999,4,Rest of Central Region,06 to 10,1.26736093896244,103.814604704165,44 KEPPEL BAY DRIVE CARIBBEAN AT KEPPEL BAY SINGAPORE 098657,4.4042088670897135,59.0,3,1,0,7,4,2
CORALS AT KEPPEL BAY,3200000.0,1474.67,2170.0,2025-07-01,Resale,Strata,137.0,23358.0,Condominium,99 yrs lease commencing from 2007,4,Rest of Central Region,06 to 10,1.26489010829928,103.816454088109,1 KEPPEL BAY DRIVE CORALS AT KEPPEL BAY SINGAPORE 098012,4.3349317198970985,59.0,3,0,0,7,4,1
THE INTERLACE,3750000.0,2335.79,1605.0,2025-07-01,Resale,Strata,217.0,17281.0,Condominium,99 yrs lease commencing from 2009,4,Rest of Central Region,01 to 05,1.28220135422008,103.803023756097,180 DEPOT ROAD THE INTERLACE SINGAPORE 109684,5.340092151192873,59.0,0,2,3,7,7,2
CAPE ROYALE,5339000.0,2508.01,2129.0,2025-07-01,Resale,Strata,233.0,22914.0,Condominium,99 yrs lease commencing from 2008,4,Core Central Region,01 to 05,1.24078398246904,103.839110624966,21 COVE WAY CAPE ROYALE SINGAPORE 098207,4.851942630442822,59.0,0,0,0,2,0,0
THE REEF AT KING'S DOCK,1800000.0,753.48,2389.0,2025-07-01,Sub Sale,Strata,70.0,25714.0,Condominium,99 yrs lease commencing from 2021,4,Rest of Central Region,06 to 10,1.26592883737334,103.817804068063,10 HARBOURFRONT AVENUE THE REEF AT KING'S DOCK SINGAPORE 097995,4.1487492735944524,59.0,2,1,0,7,4,1
SKYLINE RESIDENCES,2920000.0,1345.5,2170.0,2025-07-01,Resale,Strata,125.0,23360.0,Condominium,Freehold,4,Rest of Central Region,21 to 25,1.27249762150491,103.807425370143,612 TELOK BLANGAH ROAD SKYLINE RESIDENCES SINGAPORE 109026,4.986615869332908,59.0,2,3,0,7,6,4
REFLECTIONS AT KEPPEL BAY,2790000.0,1668.42,1672.0,2025-07-01,Resale,Strata,155.0,18000.0,Condominium,99 yrs lease commencing from 2006,4,Rest of Central Region,01 to 05,1.26724954844891,103.810995287893,31 KEPPEL BAY VIEW REFLECTIONS AT KEPPEL BAY SINGAPORE 098418,4.78072644057459,59.0,1,3,0,6,3,5
CARIBBEAN AT KEPPEL BAY,3300000.0,1733.0,1904.0,2025-07-01,Resale,Strata,161.0,20497.0,Condominium,99 yrs lease commencing from 1999,4,Rest of Central Region,01 to 05,1.26736093896244,103.814604704165,44 KEPPEL BAY DRIVE CARIBBEAN AT KEPPEL BAY SINGAPORE 098657,4.4042088670897135,59.0,3,1,0,7,4,2
MOUNT FABER LODGE,4006888.0,2454.19,1633.0,2025-07-01,Resale,Strata,228.0,17574.0,Condominium,Freehold,4,Rest of Central Region,01 to 05,1.2689003201228,103.824635539269,27 MOUNT FABER ROAD MOUNT FABER LODGE SINGAPORE 099200,3.3226445196958907,59.0,3,1,0,6,6,2
CAPE ROYALE,5472000.0,2508.01,2182.0,2025-07-01,Resale,Strata,233.0,23485.0,Condominium,99 yrs lease commencing from 2008,4,Core Central Region,06 to 10,1.24078398246904,103.839110624966,21 COVE WAY CAPE ROYALE SINGAPORE 098207,4.851942630442822,59.0,0,0,0,2,0,0
CARIBBEAN AT KEPPEL BAY,2880000.0,1517.72,1898.0,2025-07-01,Resale,Strata,141.0,20426.0,Condominium,99 yrs lease commencing from 1999,4,Rest of Central Region,01 to 05,1.26736093896244,103.814604704165,44 KEPPEL BAY DRIVE CARIBBEAN AT KEPPEL BAY SINGAPORE 098657,4.4042088670897135,59.0,3,1,0,7,4,2
HARBOUR SUITES,700000.0,419.8,1667.0,2025-07-01,Resale,Strata,39.0,17949.0,Apartment,Freehold,4,Rest of Central Region,01 to 05,1.27224289288465,103.827478990765,522 KAMPONG BAHRU ROAD HARBOUR SUITES SINGAPORE 099454,2.8752707510365703,59.0,2,2,0,8,8,2
SKYLINE RESIDENCES,1048880.0,484.38,2165.0,2025-07-01,Resale,Strata,45.0,23308.0,Condominium,Freehold,4,Rest of Central Region,01 to 05,1.27249762150491,103.807425370143,612 TELOK BLANGAH ROAD SKYLINE RESIDENCES SINGAPORE 109026,4.986615869332908,59.0,2,3,0,7,6,4
THE OCEANFRONT @ SENTOSA COVE,2950000.0,1711.48,1724.0,2025-07-01,Resale,Strata,159.0,18553.0,Condominium,99 yrs lease commencing from 2005,4,Core Central Region,06 to 10,1.24323445919295,103.841964638306,287 OCEAN DRIVE THE OCEANFRONT @ SENTOSA COVE SINGAPORE 098530,4.510584253122831,59.0,0,0,0,2,0,0
MARINA COLLECTION,4950000.0,3272.26,1513.0,2025-07-01,Resale,Strata,304.0,16283.0,Condominium,99 yrs lease commencing from 2007,4,Core Central Region,01 to 05,1.24420173253825,103.83981225853,17 COVE DRIVE MARINA COLLECTION SINGAPORE 098329,4.4671423458891715,59.0,0,0,0,2,0,0
SEASCAPE,6929000.0,3379.9,2050.0,2025-07-01,Resale,Strata,314.0,22067.0,Condominium,99 yrs lease commencing from 2007,4,Core Central Region,06 to 10,1.23994854690878,103.838252811796,59 COVE WAY SEASCAPE SINGAPORE 098309,4.967302144050526,59.0,0,0,0,2,0,0
REFLECTIONS AT KEPPEL BAY,2800000.0,1733.0,1616.0,2025-07-01,Resale,Strata,161.0,17391.0,Condominium,99 yrs lease commencing from 2006,4,Rest of Central Region,01 to 05,1.26724954844891,103.810995287893,31 KEPPEL BAY VIEW REFLECTIONS AT KEPPEL BAY SINGAPORE 098418,4.78072644057459,59.0,1,3,0,6,3,5
REFLECTIONS AT KEPPEL BAY,2280000.0,1323.97,1722.0,2025-07-01,Resale,Strata,123.0,18537.0,Condominium,99 yrs lease commencing from 2006,4,Rest of Central Region,01 to 05,1.26724954844891,103.810995287893,31 KEPPEL BAY VIEW REFLECTIONS AT KEPPEL BAY SINGAPORE 098418,4.78072644057459,59.0,1,3,0,6,3,5
CAPE ROYALE,4396000.0,1905.23,2307.0,2025-07-01,Resale,Strata,177.0,24836.0,Condominium,99 yrs lease commencing from 2008,4,Core Central Region,11 to 15,1.24078398246904,103.839110624966,21 COVE WAY CAPE ROYALE SINGAPORE 098207,4.851942630442822,59.0,0,0,0,2,0,0
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,2380000.0,1237.86,1923.0,2025-06-01,Resale,Strata,115.0,20696.0,Condominium,99 yrs lease commencing from 2006,4,Core Central Region,01 to 05,1.2491304624867,103.841532989339,1 OCEAN WAY THE RESIDENCES AT W SINGAPORE SENTOSA COVE SINGAPORE 098367,3.890500818090896,58.0,0,0,0,2,0,0
TURQUOISE,3500000.0,2497.25,1402.0,2025-06-01,Resale,Strata,232.0,15086.0,Condominium,99 yrs lease commencing from 2007,4,Core Central Region,01 to 05,1.24244074668808,103.836755078816,55 COVE DRIVE TURQUOISE SINGAPORE 098395,4.75679171650881,58.0,0,0,0,2,0,0
THE OCEANFRONT @ SENTOSA COVE,2740000.0,1711.48,1601.0,2025-06-01,Resale,Strata,159.0,17233.0,Condominium,99 yrs lease commencing from 2005,4,Core Central Region,01 to 05,1.24323445919295,103.841964638306,287 OCEAN DRIVE THE OCEANFRONT @ SENTOSA COVE SINGAPORE 098530,4.510584253122831,58.0,0,0,0,2,0,0
REFLECTIONS AT KEPPEL BAY,2380800.0,1377.79,1728.0,2025-06-01,Resale,Strata,128.0,18600.0,Condominium,99 yrs lease commencing from 2006,4,Rest of Central Region,26 to 30,1.26724954844891,103.810995287893,31 KEPPEL BAY VIEW REFLECTIONS AT KEPPEL BAY SINGAPORE 098418,4.78072644057459,58.0,1,3,0,6,3,5
REFLECTIONS AT KEPPEL BAY,2100000.0,1270.15,1653.0,2025-06-01,Resale,Strata,118.0,17797.0,Condominium,99 yrs lease commencing from 2006,4,Rest of Central Region,06 to 10,1.26724954844891,103.810995287893,31 KEPPEL BAY VIEW REFLECTIONS AT KEPPEL BAY SINGAPORE 098418,4.78072644057459,58.0,1,3,0,6,3,5
CARIBBEAN AT KEPPEL BAY,1760000.0,893.41,1970.0,2025-06-01,Resale,Strata,83.0,21205.0,Condominium,99 yrs lease commencing from 1999,4,Rest of Central Region,06 to 10,1.26736093896244,103.814604704165,44 KEPPEL BAY DRIVE CARIBBEAN AT KEPPEL BAY SINGAPORE 098657,4.4042088670897135,58.0,3,1,0,7,4,2
THE INTERLACE,4200000.0,3422.95,1227.0,2025-06-01,Resale,Strata,318.0,13208.0,Condominium,99 yrs lease commencing from 2009,4,Rest of Central Region,01 to 05,1.28220135422008,103.803023756097,180 DEPOT ROAD THE INTERLACE SINGAPORE 109684,5.340092151192873,58.0,0,2,3,7,7,2
THE INTERLACE,1850000.0,1184.04,1562.0,2025-06-01,Resale,Strata,110.0,16818.0,Condominium,99 yrs lease commencing from 2009,4,Rest of Central Region,11 to 15,1.28220135422008,103.803023756097,180 DEPOT ROAD THE INTERLACE SINGAPORE 109684,5.340092151192873,58.0,0,2,3,7,7,2
THE BERTH BY THE COVE,3250000.0,2992.39,1086.0,2025-06-01,Resale,Strata,278.0,11691.0,Condominium,99 yrs lease commencing from 2004,4,Core Central Region,06 to 10,1.25004849376758,103.846319306506,218 OCEAN DRIVE THE BERTH BY THE COVE SINGAPORE 098621,3.680656800305741,58.0,0,0,0,2,0,0
THE PEARL @ MOUNT FABER,1728000.0,1087.16,1589.0,2025-06-01,Resale,Strata,101.0,17109.0,Condominium,99 yrs lease commencing from 2002,4,Rest of Central Region,01 to 05,1.270377712339,103.824608053021,9 MOUNT FABER ROAD THE PEARL @ MT FABER SINGAPORE 099208,3.251956769164715,58.0,3,1,0,6,8,2
CARIBBEAN AT KEPPEL BAY,1750000.0,893.41,1959.0,2025-06-01,Resale,Strata,83.0,21084.0,Condominium,99 yrs lease commencing from 1999,4,Rest of Central Region,01 to 05,1.26736093896244,103.814604704165,44 KEPPEL BAY DRIVE CARIBBEAN AT KEPPEL BAY SINGAPORE 098657,4.4042088670897135,58.0,3,1,0,7,4,2
THE FORESTA @ MOUNT FABER,1455000.0,721.19,2018.0,2025-06-01,Resale,Strata,67.0,21716.0,Condominium,Freehold,4,Rest of Central Region,01 to 05,1.27056376702524,103.81362828328,102 WISHART ROAD THE FORESTA @ MOUNT FABER SINGAPORE 098749,4.380608039701571,58.0,1,4,0,7,7,4
REFLECTIONS AT KEPPEL BAY,2225000.0,1194.8,1862.0,2025-06-01,Resale,Strata,111.0,20045.0,Condominium,99 yrs lease commencing from 2006,4,Rest of Central Region,11 to 15,1.26724954844891,103.810995287893,31 KEPPEL BAY VIEW REFLECTIONS AT KEPPEL BAY SINGAPORE 098418,4.78072644057459,58.0,1,3,0,6,3,5
SKYLINE RESIDENCES,1880000.0,828.83,2268.0,2025-06-01,Resale,Strata,77.0,24416.0,Condominium,Freehold,4,Rest of Central Region,06 to 10,1.27249762150491,103.807425370143,612 TELOK BLANGAH ROAD SKYLINE RESIDENCES SINGAPORE 109026,4.986615869332908,58.0,2,3,0,7,6,4
SKYLINE RESIDENCES,1980000.0,828.83,2389.0,2025-06-01,Resale,Strata,77.0,25714.0,Condominium,Freehold,4,Rest of Central Region,16 to 20,1.27249762150491,103.807425370143,612 TELOK BLANGAH ROAD SKYLINE RESIDENCES SINGAPORE 109026,4.986615869332908,58.0,2,3,0,7,6,4
THE COAST AT SENTOSA COVE,3250000.0,2357.32,1379.0,2025-05-01,Resale,Strata,219.0,14840.0,Condominium,99 yrs lease commencing from 2006,4,Core Central Region,01 to 05,1.24528883634931,103.843545656527,278 OCEAN DRIVE THE COAST AT SENTOSA COVE SINGAPORE 098450,4.251630925280259,57.0,0,0,0,2,0,0
SEASCAPE,4483000.0,2174.33,2062.0,2025-05-01,Resale,Strata,202.0,22193.0,Condominium,99 yrs lease commencing from 2007,4,Core Central Region,01 to 05,1.23994854690878,103.838252811796,59 COVE WAY SEASCAPE SINGAPORE 098309,4.967302144050526,57.0,0,0,0,2,0,0
REFLECTIONS AT KEPPEL BAY,1730000.0,1011.82,1710.0,2025-05-01,Resale,Strata,94.0,18404.0,Condominium,99 yrs lease commencing from 2006,4,Rest of Central Region,01 to 05,1.26724954844891,103.810995287893,31 KEPPEL BAY VIEW REFLECTIONS AT KEPPEL BAY SINGAPORE 098418,4.78072644057459,57.0,1,3,0,6,3,5
SKYLINE RESIDENCES,1070000.0,484.38,2209.0,2025-05-01,Resale,Strata,45.0,23778.0,Condominium,Freehold,4,Rest of Central Region,11 to 15,1.27249762150491,103.807425370143,612 TELOK BLANGAH ROAD SKYLINE RESIDENCES SINGAPORE 109026,4.986615869332908,57.0,2,3,0,7,6,4
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,3799600.0,2066.69,1838.0,2025-05-01,Resale,Strata,192.0,19790.0,Condominium,99 yrs lease commencing from 2006,4,Core Central Region,01 to 05,1.2491304624867,103.841532989339,1 OCEAN WAY THE RESIDENCES AT W SINGAPORE SENTOSA COVE SINGAPORE 098367,3.890500818090896,57.0,0,0,0,2,0,0
THE OCEANFRONT @ SENTOSA COVE,2680000.0,1679.18,1596.0,2025-05-01,Resale,Strata,156.0,17179.0,Condominium,99 yrs lease commencing from 2005,4,Core Central Region,01 to 05,1.24323445919295,103.841964638306,287 OCEAN DRIVE THE OCEANFRONT @ SENTOSA COVE SINGAPORE 098530,4.510584253122831,57.0,0,0,0,2,0,0
SKYLINE RESIDENCES,1060000.0,484.38,2188.0,2025-05-01,Resale,Strata,45.0,23556.0,Condominium,Freehold,4,Rest of Central Region,11 to 15,1.27249762150491,103.807425370143,612 TELOK BLANGAH ROAD SKYLINE RESIDENCES SINGAPORE 109026,4.986615869332908,57.0,2,3,0,7,6,4
THE FORESTA @ MOUNT FABER,875000.0,430.56,2032.0,2025-05-01,Resale,Strata,40.0,21875.0,Condominium,Freehold,4,Rest of Central Region,01 to 05,1.27056376702524,103.81362828328,102 WISHART ROAD THE FORESTA @ MOUNT FABER SINGAPORE 098749,4.380608039701571,57.0,1,4,0,7,7,4
THE INTERLACE,1650000.0,1001.05,1648.0,2025-05-01,Resale,Strata,93.0,17742.0,Condominium,99 yrs lease commencing from 2009,4,Rest of Central Region,06 to 10,1.28220135422008,103.803023756097,180 DEPOT ROAD THE INTERLACE SINGAPORE 109684,5.340092151192873,57.0,0,2,3,7,7,2
SKYLINE RESIDENCES,3550000.0,1722.24,2061.0,2025-05-01,Resale,Strata,160.0,22188.0,Condominium,Freehold,4,Rest of Central Region,06 to 10,1.27249762150491,103.807425370143,612 TELOK BLANGAH ROAD SKYLINE RESIDENCES SINGAPORE 109026,4.986615869332908,57.0,2,3,0,7,6,4
