Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Property Type,Tenure,Postal District,Market Segment,Floor Level,Latitude,Longitude,Full Address,Dist to CBD in Km,Sale Months Since Sep 2020,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km
PARC OASIS,1520000.0,1227.1,1239.0,2025-08-01,Resale,Strata,114.0,13333.0,Condominium,99 yrs lease commencing from 1991,22,Outside Central Region,11 to 15,1.34353903618065,103.734651750221,37 JURONG EAST AVENUE 1 PARC OASIS SINGAPORE 609775,14.576461126397588,60.0,1,2,0,3,17,1
J GATEWAY,1390000.0,602.78,2306.0,2025-08-01,Resale,Strata,56.0,24821.0,Condominium,99 yrs lease commencing from 2012,22,Outside Central Region,16 to 20,1.33555731797921,103.742416815373,2 GATEWAY DRIVE J GATEWAY SINGAPORE 608533,13.40909387782868,60.0,1,0,4,3,11,0
PARC VISTA,1220000.0,1076.4,1133.0,2025-08-01,Resale,Strata,100.0,12200.0,Condominium,99 yrs lease commencing from 1995,22,Outside Central Region,01 to 05,1.34462755554801,103.71838138374,450 CORPORATION ROAD PARC VISTA SINGAPORE 649810,16.256391577240056,60.0,1,2,1,3,14,2
THE LAKEGARDEN RESIDENCES,2290000.0,1011.82,2263.0,2025-08-01,New Sale,Strata,94.0,24362.0,Apartment,99 yrs lease commencing from 2023,22,Outside Central Region,11 to 15,1.33655229104357,103.725596902172,82 YUAN CHING ROAD THE LAKEGARDEN RESIDENCES (U/C) SINGAPORE 619614,15.160465474984292,60.0,1,1,1,3,13,3
CASPIAN,1870000.0,1237.86,1511.0,2025-08-01,Resale,Strata,115.0,16261.0,Condominium,99 yrs lease commencing from 2008,22,Outside Central Region,01 to 05,1.34265740158581,103.718174762722,50 LAKESIDE DRIVE CASPIAN SINGAPORE 648315,16.187283475431826,60.0,1,3,2,3,15,2
THE LAKESHORE,2150000.0,1463.9,1469.0,2025-08-01,Resale,Strata,136.0,15809.0,Condominium,99 yrs lease commencing from 2002,22,Outside Central Region,01 to 05,1.34555810302633,103.722613082394,31 JURONG WEST STREET 41 THE LAKESHORE SINGAPORE 649412,15.874612461619607,60.0,1,1,0,3,14,2
THE LAKEGARDEN RESIDENCES,3100000.0,1550.02,2000.0,2025-08-01,New Sale,Strata,144.0,21528.0,Apartment,99 yrs lease commencing from 2023,22,Outside Central Region,01 to 05,1.33655229104357,103.725596902172,82 YUAN CHING ROAD THE LAKEGARDEN RESIDENCES (U/C) SINGAPORE 619614,15.160465474984292,60.0,1,1,1,3,13,3
THE LAKEGARDEN RESIDENCES,2396700.0,1108.69,2162.0,2025-08-01,New Sale,Strata,103.0,23269.0,Apartment,99 yrs lease commencing from 2023,22,Outside Central Region,06 to 10,1.33655229104357,103.725596902172,82 YUAN CHING ROAD THE LAKEGARDEN RESIDENCES (U/C) SINGAPORE 619614,15.160465474984292,60.0,1,1,1,3,13,3
J'DEN,3465000.0,1485.43,2333.0,2025-08-01,New Sale,Strata,138.0,25109.0,Apartment,99 yrs lease commencing from 2023,22,Outside Central Region,11 to 15,1.33335548871256,103.740182040775,2 JURONG EAST CENTRAL 1 J'DEN (U/C) SINGAPORE 609731,13.531673698733478,60.0,1,0,4,3,10,0
J GATEWAY,1492000.0,678.13,2200.0,2025-08-01,Resale,Strata,63.0,23683.0,Condominium,99 yrs lease commencing from 2012,22,Outside Central Region,06 to 10,1.33555731797921,103.742416815373,2 GATEWAY DRIVE J GATEWAY SINGAPORE 608533,13.40909387782868,60.0,1,0,4,3,11,0
LAKE GRANDE,878000.0,473.62,1854.0,2025-08-01,Resale,Strata,44.0,19955.0,Condominium,99 yrs lease commencing from 2015,22,Outside Central Region,11 to 15,1.3461174655128,103.724023037201,8 JURONG LAKE LINK LAKE GRANDE SINGAPORE 648130,15.760817275918283,60.0,1,2,0,3,17,1
CASPIAN,2000000.0,1302.44,1536.0,2025-08-01,Resale,Strata,121.0,16529.0,Condominium,99 yrs lease commencing from 2008,22,Outside Central Region,06 to 10,1.34265740158581,103.718174762722,50 LAKESIDE DRIVE CASPIAN SINGAPORE 648315,16.187283475431826,60.0,1,3,2,3,15,2
THE LAKESHORE,1430000.0,947.23,1510.0,2025-08-01,Resale,Strata,88.0,16250.0,Condominium,99 yrs lease commencing from 2002,22,Outside Central Region,11 to 15,1.34555810302633,103.722613082394,31 JURONG WEST STREET 41 THE LAKESHORE SINGAPORE 649412,15.874612461619607,60.0,1,1,0,3,14,2
THE CENTRIS,2085000.0,1237.86,1684.0,2025-08-01,Resale,Strata,115.0,18130.0,Apartment,99 yrs lease commencing from 2006,22,Outside Central Region,11 to 15,1.33997168505203,103.70549712726,85 JURONG WEST CENTRAL 3 THE CENTRIS SINGAPORE 648342,17.375315537480574,60.0,2,2,2,3,16,1
LAKEVILLE,1240000.0,764.24,1623.0,2025-07-01,Resale,Strata,71.0,17465.0,Condominium,99 yrs lease commencing from 2013,22,Outside Central Region,01 to 05,1.34598605175358,103.725377841597,1 JURONG LAKE LINK LAKEVILLE SINGAPORE 648160,15.619287426019458,59.0,2,2,0,3,18,2
THE LAKEGARDEN RESIDENCES,2186800.0,1130.22,1935.0,2025-07-01,New Sale,Strata,105.0,20827.0,Apartment,99 yrs lease commencing from 2023,22,Outside Central Region,01 to 05,1.33655229104357,103.725596902172,82 YUAN CHING ROAD THE LAKEGARDEN RESIDENCES (U/C) SINGAPORE 619614,15.160465474984292,59.0,1,1,1,3,13,3
J GATEWAY,2250000.0,1162.51,1935.0,2025-07-01,Resale,Strata,108.0,20833.0,Condominium,99 yrs lease commencing from 2012,22,Outside Central Region,26 to 30,1.33555731797921,103.742416815373,2 GATEWAY DRIVE J GATEWAY SINGAPORE 608533,13.40909387782868,59.0,1,0,4,3,11,0
LAKEVILLE,1250000.0,731.95,1708.0,2025-07-01,Resale,Strata,68.0,18382.0,Condominium,99 yrs lease commencing from 2013,22,Outside Central Region,11 to 15,1.34598605175358,103.725377841597,1 JURONG LAKE LINK LAKEVILLE SINGAPORE 648160,15.619287426019458,59.0,2,2,0,3,18,2
J'DEN,3437000.0,1485.43,2314.0,2025-07-01,New Sale,Strata,138.0,24906.0,Apartment,99 yrs lease commencing from 2023,22,Outside Central Region,06 to 10,1.33335548871256,103.740182040775,2 JURONG EAST CENTRAL 1 J'DEN (U/C) SINGAPORE 609731,13.531673698733478,59.0,1,0,4,3,10,0
LAKE GRANDE,808000.0,409.03,1975.0,2025-07-01,Resale,Strata,38.0,21263.0,Condominium,99 yrs lease commencing from 2015,22,Outside Central Region,06 to 10,1.3461174655128,103.724023037201,8 JURONG LAKE LINK LAKE GRANDE SINGAPORE 648130,15.760817275918283,59.0,1,2,0,3,17,1
LAKE GRANDE,1218000.0,742.72,1640.0,2025-07-01,Resale,Strata,69.0,17652.0,Condominium,99 yrs lease commencing from 2015,22,Outside Central Region,01 to 05,1.3461174655128,103.724023037201,8 JURONG LAKE LINK LAKE GRANDE SINGAPORE 648130,15.760817275918283,59.0,1,2,0,3,17,1
IVORY HEIGHTS,1838800.0,1700.71,1081.0,2025-07-01,Resale,Strata,158.0,11638.0,Condominium,100 yrs lease commencing from 1986,22,Outside Central Region,11 to 15,1.33568762398856,103.737032127309,122 JURONG EAST STREET 13 IVORY HEIGHTS SINGAPORE 600122,13.957577807392408,59.0,2,1,3,3,11,1
J'DEN,3038000.0,1184.04,2566.0,2025-07-01,New Sale,Strata,110.0,27618.0,Apartment,99 yrs lease commencing from 2023,22,Outside Central Region,36 to 40,1.33335548871256,103.740182040775,2 JURONG EAST CENTRAL 1 J'DEN (U/C) SINGAPORE 609731,13.531673698733478,59.0,1,0,4,3,10,0
LAKEVILLE,2108000.0,1140.98,1848.0,2025-07-01,Resale,Strata,106.0,19887.0,Condominium,99 yrs lease commencing from 2013,22,Outside Central Region,01 to 05,1.34598605175358,103.725377841597,1 JURONG LAKE LINK LAKEVILLE SINGAPORE 648160,15.619287426019458,59.0,2,2,0,3,18,2
J GATEWAY,998000.0,505.91,1973.0,2025-07-01,Resale,Strata,47.0,21234.0,Condominium,99 yrs lease commencing from 2012,22,Outside Central Region,06 to 10,1.33555731797921,103.742416815373,2 GATEWAY DRIVE J GATEWAY SINGAPORE 608533,13.40909387782868,59.0,1,0,4,3,11,0
CASPIAN,1520000.0,1001.05,1518.0,2025-07-01,Resale,Strata,93.0,16344.0,Condominium,99 yrs lease commencing from 2008,22,Outside Central Region,06 to 10,1.34265740158581,103.718174762722,50 LAKESIDE DRIVE CASPIAN SINGAPORE 648315,16.187283475431826,59.0,1,3,2,3,15,2
LAKEPOINT CONDOMINIUM,1856888.0,2217.38,837.0,2025-07-01,Resale,Strata,206.0,9014.0,Condominium,99 yrs lease commencing from 1983,22,Outside Central Region,06 to 10,1.34047509435306,103.716756016953,2 LAKEPOINT DRIVE LAKEPOINT CONDOMINIUM SINGAPORE 648923,16.23563578972904,59.0,1,2,2,3,16,2
THE LAKESHORE,1590000.0,1108.69,1434.0,2025-07-01,Resale,Strata,103.0,15437.0,Condominium,99 yrs lease commencing from 2002,22,Outside Central Region,01 to 05,1.34555810302633,103.722613082394,31 JURONG WEST STREET 41 THE LAKESHORE SINGAPORE 649412,15.874612461619607,59.0,1,1,0,3,14,2
PARC VISTA,1550000.0,1270.15,1220.0,2025-07-01,Resale,Strata,118.0,13136.0,Condominium,99 yrs lease commencing from 1995,22,Outside Central Region,01 to 05,1.34462755554801,103.71838138374,450 CORPORATION ROAD PARC VISTA SINGAPORE 649810,16.256391577240056,59.0,1,2,1,3,14,2
LAKE GRANDE,2266000.0,1173.28,1931.0,2025-07-01,Resale,Strata,109.0,20789.0,Condominium,99 yrs lease commencing from 2015,22,Outside Central Region,11 to 15,1.3461174655128,103.724023037201,8 JURONG LAKE LINK LAKE GRANDE SINGAPORE 648130,15.760817275918283,59.0,1,2,0,3,17,1
LAKEVILLE,1168000.0,635.08,1839.0,2025-07-01,Resale,Strata,59.0,19797.0,Condominium,99 yrs lease commencing from 2013,22,Outside Central Region,06 to 10,1.34598605175358,103.725377841597,1 JURONG LAKE LINK LAKEVILLE SINGAPORE 648160,15.619287426019458,59.0,2,2,0,3,18,2
THE CENTRIS,1910000.0,1119.46,1706.0,2025-07-01,Resale,Strata,104.0,18365.0,Apartment,99 yrs lease commencing from 2006,22,Outside Central Region,11 to 15,1.33997168505203,103.70549712726,85 JURONG WEST CENTRAL 3 THE CENTRIS SINGAPORE 648342,17.375315537480574,59.0,2,2,2,3,16,1
PARC OASIS,1768000.0,1377.79,1283.0,2025-07-01,Resale,Strata,128.0,13813.0,Condominium,99 yrs lease commencing from 1991,22,Outside Central Region,16 to 20,1.34353903618065,103.734651750221,37 JURONG EAST AVENUE 1 PARC OASIS SINGAPORE 609775,14.576461126397588,59.0,1,2,0,3,17,1
LAKEVILLE,1260000.0,775.01,1626.0,2025-07-01,Resale,Strata,72.0,17500.0,Condominium,99 yrs lease commencing from 2013,22,Outside Central Region,06 to 10,1.34598605175358,103.725377841597,1 JURONG LAKE LINK LAKEVILLE SINGAPORE 648160,15.619287426019458,59.0,2,2,0,3,18,2
SORA,1581000.0,667.37,2369.0,2025-07-01,New Sale,Strata,62.0,25500.0,Apartment,99 yrs lease commencing from 2023,22,Outside Central Region,16 to 20,1.33430821723407,103.725440627217,76 YUAN CHING ROAD SORA (U/C) SINGAPORE 619603,15.081395639511683,59.0,0,1,1,3,12,2
LAKE GRANDE,1285000.0,721.19,1782.0,2025-07-01,Resale,Strata,67.0,19179.0,Condominium,99 yrs lease commencing from 2015,22,Outside Central Region,01 to 05,1.3461174655128,103.724023037201,8 JURONG LAKE LINK LAKE GRANDE SINGAPORE 648130,15.760817275918283,59.0,1,2,0,3,17,1
SORA,2634000.0,1162.51,2266.0,2025-07-01,New Sale,Strata,108.0,24389.0,Apartment,99 yrs lease commencing from 2023,22,Outside Central Region,06 to 10,1.33430821723407,103.725440627217,76 YUAN CHING ROAD SORA (U/C) SINGAPORE 619603,15.081395639511683,59.0,0,1,1,3,12,2
THE LAKEGARDEN RESIDENCES,2535100.0,1270.15,1996.0,2025-07-01,New Sale,Strata,118.0,21484.0,Apartment,99 yrs lease commencing from 2023,22,Outside Central Region,01 to 05,1.33655229104357,103.725596902172,82 YUAN CHING ROAD THE LAKEGARDEN RESIDENCES (U/C) SINGAPORE 619614,15.160465474984292,59.0,1,1,1,3,13,3
PARC OASIS,1620000.0,1227.1,1320.0,2025-07-01,Resale,Strata,114.0,14211.0,Condominium,99 yrs lease commencing from 1991,22,Outside Central Region,11 to 15,1.34353903618065,103.734651750221,37 JURONG EAST AVENUE 1 PARC OASIS SINGAPORE 609775,14.576461126397588,59.0,1,2,0,3,17,1
LAKEPOINT CONDOMINIUM,1650000.0,1883.7,876.0,2025-07-01,Resale,Strata,175.0,9429.0,Condominium,99 yrs lease commencing from 1983,22,Outside Central Region,01 to 05,1.34047509435306,103.716756016953,2 LAKEPOINT DRIVE LAKEPOINT CONDOMINIUM SINGAPORE 648923,16.23563578972904,59.0,1,2,2,3,16,2
SORA,1851000.0,731.95,2529.0,2025-07-01,New Sale,Strata,68.0,27221.0,Apartment,99 yrs lease commencing from 2023,22,Outside Central Region,16 to 20,1.33430821723407,103.725440627217,76 YUAN CHING ROAD SORA (U/C) SINGAPORE 619603,15.081395639511683,59.0,0,1,1,3,12,2
PARC VISTA,1200000.0,1054.87,1138.0,2025-07-01,Resale,Strata,98.0,12245.0,Condominium,99 yrs lease commencing from 1995,22,Outside Central Region,06 to 10,1.34462755554801,103.71838138374,450 CORPORATION ROAD PARC VISTA SINGAPORE 649810,16.256391577240056,59.0,1,2,1,3,14,2
THE LAKEGARDEN RESIDENCES,2480000.0,1097.93,2259.0,2025-07-01,New Sale,Strata,102.0,24314.0,Apartment,99 yrs lease commencing from 2023,22,Outside Central Region,11 to 15,1.33655229104357,103.725596902172,82 YUAN CHING ROAD THE LAKEGARDEN RESIDENCES (U/C) SINGAPORE 619614,15.160465474984292,59.0,1,1,1,3,13,3
THE MAYFAIR,1158000.0,925.7,1251.0,2025-07-01,Resale,Strata,86.0,13465.0,Condominium,99 yrs lease commencing from 1996,22,Outside Central Region,06 to 10,1.34504179052521,103.733420522484,1 JURONG EAST STREET 32 THE MAYFAIR SINGAPORE 609477,14.774730793307084,59.0,1,2,0,3,16,1
THE MAYFAIR,1410000.0,1162.51,1213.0,2025-07-01,Resale,Strata,108.0,13056.0,Condominium,99 yrs lease commencing from 1996,22,Outside Central Region,06 to 10,1.34504179052521,103.733420522484,1 JURONG EAST STREET 32 THE MAYFAIR SINGAPORE 609477,14.774730793307084,59.0,1,2,0,3,16,1
LAKE GRANDE,1310000.0,775.01,1690.0,2025-06-01,Resale,Strata,72.0,18194.0,Condominium,99 yrs lease commencing from 2015,22,Outside Central Region,01 to 05,1.3461174655128,103.724023037201,8 JURONG LAKE LINK LAKE GRANDE SINGAPORE 648130,15.760817275918283,58.0,1,2,0,3,17,1
J GATEWAY,1510000.0,688.9,2192.0,2025-06-01,Resale,Strata,64.0,23594.0,Condominium,99 yrs lease commencing from 2012,22,Outside Central Region,31 to 35,1.33555731797921,103.742416815373,2 GATEWAY DRIVE J GATEWAY SINGAPORE 608533,13.40909387782868,58.0,1,0,4,3,11,0
THE LAKEGARDEN RESIDENCES,2799000.0,1237.86,2261.0,2025-06-01,New Sale,Strata,115.0,24339.0,Apartment,99 yrs lease commencing from 2023,22,Outside Central Region,01 to 05,1.33655229104357,103.725596902172,82 YUAN CHING ROAD THE LAKEGARDEN RESIDENCES (U/C) SINGAPORE 619614,15.160465474984292,58.0,1,1,1,3,13,3
SORA,1754000.0,731.95,2396.0,2025-06-01,New Sale,Strata,68.0,25794.0,Apartment,99 yrs lease commencing from 2023,22,Outside Central Region,06 to 10,1.33430821723407,103.725440627217,76 YUAN CHING ROAD SORA (U/C) SINGAPORE 619603,15.081395639511683,58.0,0,1,1,3,12,2
THE LAKEGARDEN RESIDENCES,2480000.0,1097.93,2259.0,2025-06-01,New Sale,Strata,102.0,24314.0,Apartment,99 yrs lease commencing from 2023,22,Outside Central Region,11 to 15,1.33655229104357,103.725596902172,82 YUAN CHING ROAD THE LAKEGARDEN RESIDENCES (U/C) SINGAPORE 619614,15.160465474984292,58.0,1,1,1,3,13,3
THE LAKEFRONT RESIDENCES,1310000.0,721.19,1816.0,2025-06-01,Resale,Strata,67.0,19552.0,Condominium,99 yrs lease commencing from 2010,22,Outside Central Region,06 to 10,1.34261418714372,103.719375567241,46 LAKESIDE DRIVE THE LAKEFRONT RESIDENCES SINGAPORE 648324,16.0633764844925,58.0,1,3,2,3,15,2
PARC OASIS,1880000.0,1377.79,1365.0,2025-06-01,Resale,Strata,128.0,14688.0,Condominium,99 yrs lease commencing from 1991,22,Outside Central Region,16 to 20,1.34353903618065,103.734651750221,37 JURONG EAST AVENUE 1 PARC OASIS SINGAPORE 609775,14.576461126397588,58.0,1,2,0,3,17,1
LAKE GRANDE,1420000.0,775.01,1832.0,2025-06-01,Resale,Strata,72.0,19722.0,Condominium,99 yrs lease commencing from 2015,22,Outside Central Region,11 to 15,1.3461174655128,103.724023037201,8 JURONG LAKE LINK LAKE GRANDE SINGAPORE 648130,15.760817275918283,58.0,1,2,0,3,17,1
LAKEVILLE,2428000.0,1270.15,1912.0,2025-06-01,Resale,Strata,118.0,20576.0,Condominium,99 yrs lease commencing from 2013,22,Outside Central Region,11 to 15,1.34598605175358,103.725377841597,1 JURONG LAKE LINK LAKEVILLE SINGAPORE 648160,15.619287426019458,58.0,2,2,0,3,18,2
THE LAKESHORE,1630000.0,1108.69,1470.0,2025-06-01,Resale,Strata,103.0,15825.0,Condominium,99 yrs lease commencing from 2002,22,Outside Central Region,01 to 05,1.34555810302633,103.722613082394,31 JURONG WEST STREET 41 THE LAKESHORE SINGAPORE 649412,15.874612461619607,58.0,1,1,0,3,14,2
THE LAKEFRONT RESIDENCES,1860000.0,1065.64,1745.0,2025-06-01,Resale,Strata,99.0,18788.0,Condominium,99 yrs lease commencing from 2010,22,Outside Central Region,11 to 15,1.34261418714372,103.719375567241,46 LAKESIDE DRIVE THE LAKEFRONT RESIDENCES SINGAPORE 648324,16.0633764844925,58.0,1,3,2,3,15,2
SORA,2126000.0,936.47,2270.0,2025-06-01,New Sale,Strata,87.0,24437.0,Apartment,99 yrs lease commencing from 2023,22,Outside Central Region,01 to 05,1.33430821723407,103.725440627217,76 YUAN CHING ROAD SORA (U/C) SINGAPORE 619603,15.081395639511683,58.0,0,1,1,3,12,2
LAKEVILLE,2860000.0,2228.15,1284.0,2025-06-01,Resale,Strata,207.0,13816.0,Condominium,99 yrs lease commencing from 2013,22,Outside Central Region,16 to 20,1.34598605175358,103.725377841597,1 JURONG LAKE LINK LAKEVILLE SINGAPORE 648160,15.619287426019458,58.0,2,2,0,3,18,2
LAKEVILLE,2188888.0,1140.98,1918.0,2025-06-01,Resale,Strata,106.0,20650.0,Condominium,99 yrs lease commencing from 2013,22,Outside Central Region,11 to 15,1.34598605175358,103.725377841597,1 JURONG LAKE LINK LAKEVILLE SINGAPORE 648160,15.619287426019458,58.0,2,2,0,3,18,2
SORA,2136000.0,936.47,2281.0,2025-06-01,New Sale,Strata,87.0,24552.0,Apartment,99 yrs lease commencing from 2023,22,Outside Central Region,01 to 05,1.33430821723407,103.725440627217,76 YUAN CHING ROAD SORA (U/C) SINGAPORE 619603,15.081395639511683,58.0,0,1,1,3,12,2
LAKE GRANDE,1480000.0,775.01,1910.0,2025-06-01,Resale,Strata,72.0,20556.0,Condominium,99 yrs lease commencing from 2015,22,Outside Central Region,06 to 10,1.3461174655128,103.724023037201,8 JURONG LAKE LINK LAKE GRANDE SINGAPORE 648130,15.760817275918283,58.0,1,2,0,3,17,1
THE LAKEFRONT RESIDENCES,1260000.0,753.48,1672.0,2025-06-01,Resale,Strata,70.0,18000.0,Condominium,99 yrs lease commencing from 2010,22,Outside Central Region,01 to 05,1.34261418714372,103.719375567241,46 LAKESIDE DRIVE THE LAKEFRONT RESIDENCES SINGAPORE 648324,16.0633764844925,58.0,1,3,2,3,15,2
CASPIAN,2330000.0,1388.56,1678.0,2025-06-01,Resale,Strata,129.0,18062.0,Condominium,99 yrs lease commencing from 2008,22,Outside Central Region,06 to 10,1.34265740158581,103.718174762722,50 LAKESIDE DRIVE CASPIAN SINGAPORE 648315,16.187283475431826,58.0,1,3,2,3,15,2
THE CENTRIS,1400000.0,893.41,1567.0,2025-06-01,Resale,Strata,83.0,16867.0,Apartment,99 yrs lease commencing from 2006,22,Outside Central Region,11 to 15,1.33997168505203,103.70549712726,85 JURONG WEST CENTRAL 3 THE CENTRIS SINGAPORE 648342,17.375315537480574,58.0,2,2,2,3,16,1
IVORY HEIGHTS,1850000.0,1668.42,1109.0,2025-06-01,Resale,Strata,155.0,11935.0,Condominium,100 yrs lease commencing from 1986,22,Outside Central Region,11 to 15,1.33568762398856,103.737032127309,122 JURONG EAST STREET 13 IVORY HEIGHTS SINGAPORE 600122,13.957577807392408,58.0,2,1,3,3,11,1
LAKEPOINT CONDOMINIUM,1850000.0,2077.45,891.0,2025-06-01,Resale,Strata,193.0,9585.0,Condominium,99 yrs lease commencing from 1983,22,Outside Central Region,06 to 10,1.34047509435306,103.716756016953,2 LAKEPOINT DRIVE LAKEPOINT CONDOMINIUM SINGAPORE 648923,16.23563578972904,58.0,1,2,2,3,16,2
LAKE GRANDE,775000.0,409.03,1895.0,2025-06-01,Resale,Strata,38.0,20395.0,Condominium,99 yrs lease commencing from 2015,22,Outside Central Region,16 to 20,1.3461174655128,103.724023037201,8 JURONG LAKE LINK LAKE GRANDE SINGAPORE 648130,15.760817275918283,58.0,1,2,0,3,17,1
SORA,1440000.0,645.84,2230.0,2025-06-01,New Sale,Strata,60.0,24000.0,Apartment,99 years leasehold,22,Outside Central Region,06 to 10,1.33430821723407,103.725440627217,76 YUAN CHING ROAD SORA (U/C) SINGAPORE 619603,15.081395639511683,58.0,0,1,1,3,12,2
THE LAKEGARDEN RESIDENCES,2799000.0,1356.26,2064.0,2025-06-01,New Sale,Strata,126.0,22214.0,Apartment,99 yrs lease commencing from 2023,22,Outside Central Region,01 to 05,1.33655229104357,103.725596902172,82 YUAN CHING ROAD THE LAKEGARDEN RESIDENCES (U/C) SINGAPORE 619614,15.160465474984292,58.0,1,1,1,3,13,3
J GATEWAY,1380000.0,678.13,2035.0,2025-06-01,Resale,Strata,63.0,21905.0,Condominium,99 yrs lease commencing from 2012,22,Outside Central Region,01 to 05,1.33555731797921,103.742416815373,2 GATEWAY DRIVE J GATEWAY SINGAPORE 608533,13.40909387782868,58.0,1,0,4,3,11,0
J'DEN,3000000.0,1184.04,2534.0,2025-06-01,New Sale,Strata,110.0,27273.0,Apartment,99 yrs lease commencing from 2023,22,Outside Central Region,31 to 35,1.33335548871256,103.740182040775,2 JURONG EAST CENTRAL 1 J'DEN (U/C) SINGAPORE 609731,13.531673698733478,58.0,1,0,4,3,10,0
SORA,1602000.0,667.37,2400.0,2025-06-01,New Sale,Strata,62.0,25839.0,Apartment,99 yrs lease commencing from 2023,22,Outside Central Region,16 to 20,1.33430821723407,103.725440627217,76 YUAN CHING ROAD SORA (U/C) SINGAPORE 619603,15.081395639511683,58.0,0,1,1,3,12,2
