Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Property Type,Tenure,Postal District,Market Segment,Floor Level,Latitude,Longitude,Full Address,Dist to CBD in Km,Sale Months Since Sep 2020,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km
THE GARDENS AT BISHAN,2150000.0,1205.57,1783.0,2025-08-01,Resale,Strata,112.0,19196.0,Condominium,99 yrs lease commencing from 1997,20,Rest of Central Region,01 to 05,1.36497333873933,103.830687158335,9 SIN MING WALK THE GARDENS AT BISHAN SINGAPORE 575578,9.34183833266882,60.0,1,2,0,6,11,12
THOMSON GRAND,2365000.0,1356.26,1744.0,2025-08-01,Resale,Strata,126.0,18770.0,Condominium,99 yrs lease commencing from 2010,20,Rest of Central Region,01 to 05,1.36533679311412,103.829382151188,23 SIN MING WALK THOMSON GRAND SINGAPORE 573916,9.41689165006716,60.0,1,1,0,4,10,12
ARTISAN 8,1058000.0,398.27,2657.0,2025-08-01,New Sale,Strata,37.0,28595.0,Apartment,Freehold,20,Rest of Central Region,01 to 05,1.35371810230316,103.836117288176,8 SIN MING ROAD ARTISAN 8 SINGAPORE 575628,7.993132725598223,60.0,2,1,2,9,12,9
ARTISAN 8,1725000.0,678.13,2544.0,2025-08-01,New Sale,Strata,63.0,27381.0,Apartment,Freehold,20,Rest of Central Region,01 to 05,1.35371810230316,103.836117288176,8 SIN MING ROAD ARTISAN 8 SINGAPORE 575628,7.993132725598223,60.0,2,1,2,9,12,9
JADESCAPE,1750000.0,764.24,2290.0,2025-08-01,Resale,Strata,71.0,24648.0,Condominium,99 yrs lease commencing from 2018,20,Rest of Central Region,16 to 20,1.35181485383899,103.838298222332,16 SHUNFU ROAD JADESCAPE SINGAPORE 575749,7.739382306950142,60.0,2,1,2,9,17,10
SKY HABITAT,1638888.0,871.88,1880.0,2025-08-01,Resale,Strata,81.0,20233.0,Condominium,99 yrs lease commencing from 2011,20,Rest of Central Region,21 to 25,1.35254238674324,103.851716848542,7 BISHAN STREET 15 SKY HABITAT SINGAPORE 573908,7.6900537299431875,60.0,2,0,2,9,21,5
JADESCAPE,2300000.0,904.18,2544.0,2025-08-01,Resale,Strata,84.0,27381.0,Condominium,99 yrs lease commencing from 2018,20,Rest of Central Region,21 to 25,1.35181485383899,103.838298222332,16 SHUNFU ROAD JADESCAPE SINGAPORE 575749,7.739382306950142,60.0,2,1,2,9,17,10
ARTISAN 8,1598000.0,667.37,2394.0,2025-08-01,New Sale,Strata,62.0,25774.0,Apartment,Freehold,20,Rest of Central Region,01 to 05,1.35371810230316,103.836117288176,8 SIN MING ROAD ARTISAN 8 SINGAPORE 575628,7.993132725598223,60.0,2,1,2,9,12,9
ARTISAN 8,998000.0,398.27,2506.0,2025-08-01,New Sale,Strata,37.0,26973.0,Apartment,Freehold,20,Rest of Central Region,01 to 05,1.35371810230316,103.836117288176,8 SIN MING ROAD ARTISAN 8 SINGAPORE 575628,7.993132725598223,60.0,2,1,2,9,12,9
ARTISAN 8,1606000.0,699.66,2295.0,2025-08-01,New Sale,Strata,65.0,24708.0,Apartment,Freehold,20,Rest of Central Region,01 to 05,1.35371810230316,103.836117288176,8 SIN MING ROAD ARTISAN 8 SINGAPORE 575628,7.993132725598223,60.0,2,1,2,9,12,9
ARTISAN 8,2688000.0,1184.04,2270.0,2025-08-01,New Sale,Strata,110.0,24436.0,Apartment,Freehold,20,Rest of Central Region,01 to 05,1.35371810230316,103.836117288176,8 SIN MING ROAD ARTISAN 8 SINGAPORE 575628,7.993132725598223,60.0,2,1,2,9,12,9
ARTISAN 8,1695000.0,678.13,2500.0,2025-08-01,New Sale,Strata,63.0,26905.0,Apartment,Freehold,20,Rest of Central Region,01 to 05,1.35371810230316,103.836117288176,8 SIN MING ROAD ARTISAN 8 SINGAPORE 575628,7.993132725598223,60.0,2,1,2,9,12,9
ARTISAN 8,1628000.0,667.37,2439.0,2025-08-01,New Sale,Strata,62.0,26258.0,Apartment,Freehold,20,Rest of Central Region,01 to 05,1.35371810230316,103.836117288176,8 SIN MING ROAD ARTISAN 8 SINGAPORE 575628,7.993132725598223,60.0,2,1,2,9,12,9
ARTISAN 8,1718000.0,721.19,2382.0,2025-08-01,New Sale,Strata,67.0,25642.0,Apartment,Freehold,20,Rest of Central Region,01 to 05,1.35371810230316,103.836117288176,8 SIN MING ROAD ARTISAN 8 SINGAPORE 575628,7.993132725598223,60.0,2,1,2,9,12,9
ARTISAN 8,2348000.0,1022.58,2296.0,2025-08-01,New Sale,Strata,95.0,24716.0,Apartment,Freehold,20,Rest of Central Region,01 to 05,1.35371810230316,103.836117288176,8 SIN MING ROAD ARTISAN 8 SINGAPORE 575628,7.993132725598223,60.0,2,1,2,9,12,9
ARTISAN 8,2029000.0,850.36,2386.0,2025-08-01,New Sale,Strata,79.0,25684.0,Apartment,Freehold,20,Rest of Central Region,01 to 05,1.35371810230316,103.836117288176,8 SIN MING ROAD ARTISAN 8 SINGAPORE 575628,7.993132725598223,60.0,2,1,2,9,12,9
ARTISAN 8,1768000.0,721.19,2452.0,2025-08-01,New Sale,Strata,67.0,26388.0,Apartment,Freehold,20,Rest of Central Region,01 to 05,1.35371810230316,103.836117288176,8 SIN MING ROAD ARTISAN 8 SINGAPORE 575628,7.993132725598223,60.0,2,1,2,9,12,9
ARTISAN 8,2798000.0,1259.39,2222.0,2025-08-01,New Sale,Strata,117.0,23915.0,Apartment,Freehold,20,Rest of Central Region,01 to 05,1.35371810230316,103.836117288176,8 SIN MING ROAD ARTISAN 8 SINGAPORE 575628,7.993132725598223,60.0,2,1,2,9,12,9
ARTISAN 8,2628000.0,1248.62,2105.0,2025-08-01,New Sale,Strata,116.0,22655.0,Apartment,Freehold,20,Rest of Central Region,01 to 05,1.35371810230316,103.836117288176,8 SIN MING ROAD ARTISAN 8 SINGAPORE 575628,7.993132725598223,60.0,2,1,2,9,12,9
GOLDENHILL PARK CONDOMINIUM,2964000.0,1334.74,2221.0,2025-08-01,Resale,Strata,124.0,23903.0,Condominium,Freehold,20,Outside Central Region,01 to 05,1.35253470534459,103.862280359067,68 MEI HWAN DRIVE GOLDENHILL PARK CONDOMINIUM SINGAPORE 568430,7.79060418621057,60.0,1,0,0,9,19,13
BRADDELL VIEW,1600000.0,1453.14,1101.0,2025-08-01,Resale,Strata,135.0,11852.0,Apartment,102 yrs lease commencing from 1978,20,Rest of Central Region,06 to 10,1.34206867721839,103.841077228125,10 BRADDELL HILL BRADDELL VIEW SINGAPORE 579719,6.624207996720036,60.0,4,1,0,13,14,2
AMO RESIDENCE,2368000.0,958.0,2472.0,2025-08-01,Sub Sale,Strata,89.0,26607.0,Apartment,99 yrs lease commencing from 2021,20,Outside Central Region,06 to 10,1.36928795201404,103.833369139218,23 ANG MO KIO RISE AMO RESIDENCE (U/C) SINGAPORE 569418,9.74094377768876,60.0,2,4,0,3,13,12
JADESCAPE,1038000.0,527.44,1968.0,2025-08-01,Resale,Strata,49.0,21184.0,Condominium,99 yrs lease commencing from 2018,20,Rest of Central Region,06 to 10,1.35181485383899,103.838298222332,16 SHUNFU ROAD JADESCAPE SINGAPORE 575749,7.739382306950142,60.0,2,1,2,9,17,10
THOMSON IMPRESSIONS,875000.0,462.85,1890.0,2025-08-01,Resale,Strata,43.0,20349.0,Apartment,99 yrs lease commencing from 2015,20,Rest of Central Region,06 to 10,1.35994826177652,103.830129923282,3 LORONG PUNTONG THOMSON IMPRESSIONS SINGAPORE 576444,8.819860448588566,60.0,2,0,2,7,9,9
JADESCAPE,3000000.0,1259.39,2382.0,2025-08-01,Resale,Strata,117.0,25641.0,Condominium,99 yrs lease commencing from 2018,20,Rest of Central Region,01 to 05,1.35181485383899,103.838298222332,16 SHUNFU ROAD JADESCAPE SINGAPORE 575749,7.739382306950142,60.0,2,1,2,9,17,10
RAFFLESIA CONDOMINIUM,1450000.0,914.94,1585.0,2025-08-01,Resale,Strata,85.0,17059.0,Condominium,99 yrs lease commencing from 1997,20,Rest of Central Region,11 to 15,1.34799260760433,103.843315247205,31 BISHAN STREET 21 RAFFLESIA CONDOMINIUM SINGAPORE 579800,7.237258705797312,60.0,4,1,2,10,17,7
THE PANORAMA,1610000.0,796.54,2021.0,2025-08-01,Resale,Strata,74.0,21757.0,Condominium,99 yrs lease commencing from 2013,20,Outside Central Region,06 to 10,1.37549641233976,103.833903324716,8 ANG MO KIO AVENUE 2 THE PANORAMA SINGAPORE 567695,10.403252986610669,60.0,1,3,0,2,12,12
SKY VUE,1050000.0,495.14,2121.0,2025-08-01,Resale,Strata,46.0,22826.0,Condominium,99 yrs lease commencing from 2013,20,Rest of Central Region,31 to 35,1.35276069925482,103.850963107518,3 BISHAN STREET 15 SKY VUE SINGAPORE 573911,7.713780876224805,60.0,2,0,2,9,20,7
THOMSON THREE,2200000.0,1044.11,2107.0,2025-08-01,Resale,Strata,97.0,22680.0,Apartment,99 yrs lease commencing from 2012,20,Rest of Central Region,01 to 05,1.35741404537911,103.831363425076,45 BRIGHT HILL DRIVE THOMSON THREE SINGAPORE 573895,8.51358240629136,60.0,2,1,2,7,9,9
THOMSON THREE,1490000.0,731.95,2036.0,2025-08-01,Resale,Strata,68.0,21912.0,Apartment,99 yrs lease commencing from 2012,20,Rest of Central Region,06 to 10,1.35741404537911,103.831363425076,45 BRIGHT HILL DRIVE THOMSON THREE SINGAPORE 573895,8.51358240629136,60.0,2,1,2,7,9,9
JADESCAPE,1985000.0,904.18,2195.0,2025-08-01,Resale,Strata,84.0,23631.0,Condominium,99 yrs lease commencing from 2018,20,Rest of Central Region,01 to 05,1.35181485383899,103.838298222332,16 SHUNFU ROAD JADESCAPE SINGAPORE 575749,7.739382306950142,60.0,2,1,2,9,17,10
THOMSON GRAND,2391000.0,1399.32,1709.0,2025-08-01,Resale,Strata,130.0,18392.0,Condominium,99 yrs lease commencing from 2010,20,Rest of Central Region,16 to 20,1.36533679311412,103.829382151188,23 SIN MING WALK THOMSON GRAND SINGAPORE 573916,9.41689165006716,60.0,1,1,0,4,10,12
THOMSON THREE,1488000.0,731.95,2033.0,2025-08-01,Resale,Strata,68.0,21882.0,Apartment,99 yrs lease commencing from 2012,20,Rest of Central Region,01 to 05,1.35741404537911,103.831363425076,45 BRIGHT HILL DRIVE THOMSON THREE SINGAPORE 573895,8.51358240629136,60.0,2,1,2,7,9,9
THE GARDENS AT BISHAN,2250000.0,1227.1,1834.0,2025-08-01,Resale,Strata,114.0,19737.0,Condominium,99 yrs lease commencing from 1997,20,Rest of Central Region,06 to 10,1.36497333873933,103.830687158335,9 SIN MING WALK THE GARDENS AT BISHAN SINGAPORE 575578,9.34183833266882,60.0,1,2,0,6,11,12
GRANDEUR 8,2129888.0,1410.08,1510.0,2025-08-01,Resale,Strata,131.0,16259.0,Condominium,99 yrs lease commencing from 2002,20,Outside Central Region,11 to 15,1.37547054112948,103.847048878115,6 ANG MO KIO CENTRAL 3 GRANDEUR 8 SINGAPORE 567743,10.234369017514634,60.0,2,4,3,3,14,3
THOMSON THREE,1550000.0,731.95,2118.0,2025-08-01,Resale,Strata,68.0,22794.0,Apartment,99 yrs lease commencing from 2012,20,Rest of Central Region,11 to 15,1.35741404537911,103.831363425076,45 BRIGHT HILL DRIVE THOMSON THREE SINGAPORE 573895,8.51358240629136,60.0,2,1,2,7,9,9
FLORAVIEW,1100000.0,721.19,1525.0,2025-08-01,Resale,Strata,67.0,16418.0,Apartment,Freehold,20,Outside Central Region,01 to 05,1.39149226761388,103.850454975085,1 ANG MO KIO STREET 66 FLORAVIEW SINGAPORE 567705,11.996672906105015,60.0,0,0,0,6,5,7
FAR HORIZON GARDENS,2200000.0,1948.28,1129.0,2025-08-01,Resale,Strata,181.0,12155.0,Condominium,99 yrs lease commencing from 1982,20,Outside Central Region,06 to 10,1.38320877445053,103.838551545698,1 ANG MO KIO AVENUE 9 FAR HORIZON GARDENS SINGAPORE 569758,11.166842966377288,60.0,2,2,0,4,10,13
SIN MING PLAZA,2420000.0,1474.67,1641.0,2025-08-01,Resale,Strata,137.0,17664.0,Apartment,Freehold,20,Rest of Central Region,06 to 10,1.35248230279904,103.835746973508,2 SIN MING ROAD SIN MING PLAZA SINGAPORE 575583,7.868289510624582,60.0,2,1,2,9,12,8
JADESCAPE,1800000.0,764.24,2355.0,2025-08-01,Resale,Strata,71.0,25352.0,Condominium,99 yrs lease commencing from 2018,20,Rest of Central Region,16 to 20,1.35181485383899,103.838298222332,16 SHUNFU ROAD JADESCAPE SINGAPORE 575749,7.739382306950142,60.0,2,1,2,9,17,10
FLORAVIEW,855000.0,592.02,1444.0,2025-08-01,Resale,Strata,55.0,15545.0,Apartment,Freehold,20,Outside Central Region,01 to 05,1.39149226761388,103.850454975085,1 ANG MO KIO STREET 66 FLORAVIEW SINGAPORE 567705,11.996672906105015,60.0,0,0,0,6,5,7
BRADDELL VIEW,1658000.0,1614.6,1027.0,2025-08-01,Resale,Strata,150.0,11053.0,Apartment,102 yrs lease commencing from 1978,20,Rest of Central Region,06 to 10,1.34206867721839,103.841077228125,10 BRADDELL HILL BRADDELL VIEW SINGAPORE 579719,6.624207996720036,60.0,4,1,0,13,14,2
SKY VUE,1500000.0,678.13,2212.0,2025-08-01,Resale,Strata,63.0,23810.0,Condominium,99 yrs lease commencing from 2013,20,Rest of Central Region,26 to 30,1.35276069925482,103.850963107518,3 BISHAN STREET 15 SKY VUE SINGAPORE 573911,7.713780876224805,60.0,2,0,2,9,20,7
THOMSON THREE,900000.0,495.14,1818.0,2025-08-01,Resale,Strata,46.0,19565.0,Apartment,99 yrs lease commencing from 2012,20,Rest of Central Region,06 to 10,1.35741404537911,103.831363425076,45 BRIGHT HILL DRIVE THOMSON THREE SINGAPORE 573895,8.51358240629136,60.0,2,1,2,7,9,9
BISHAN 8,2218000.0,1162.51,1908.0,2025-08-01,Resale,Strata,108.0,20537.0,Condominium,99 yrs lease commencing from 1996,20,Rest of Central Region,06 to 10,1.3491803384667,103.846702572322,61 BISHAN STREET 21 BISHAN 8 SINGAPORE 574044,7.333493591194796,60.0,3,0,2,9,20,5
BRADDELL VIEW,1575000.0,1582.31,995.0,2025-07-01,Resale,Strata,147.0,10714.0,Apartment,102 yrs lease commencing from 1978,20,Rest of Central Region,01 to 05,1.34206867721839,103.841077228125,10 BRADDELL HILL BRADDELL VIEW SINGAPORE 579719,6.624207996720036,59.0,4,1,0,13,14,2
THOMSON THREE,878000.0,495.14,1773.0,2025-07-01,Resale,Strata,46.0,19087.0,Apartment,99 yrs lease commencing from 2012,20,Rest of Central Region,01 to 05,1.35741404537911,103.831363425076,45 BRIGHT HILL DRIVE THOMSON THREE SINGAPORE 573895,8.51358240629136,59.0,2,1,2,7,9,9
JADESCAPE,1580000.0,764.24,2067.0,2025-07-01,Resale,Strata,71.0,22254.0,Condominium,99 yrs lease commencing from 2018,20,Rest of Central Region,01 to 05,1.35181485383899,103.838298222332,16 SHUNFU ROAD JADESCAPE SINGAPORE 575749,7.739382306950142,59.0,2,1,2,9,17,10
FLAME TREE PARK,3456000.0,1829.88,1889.0,2025-07-01,Resale,Strata,170.0,20329.0,Condominium,Freehold,20,Rest of Central Region,06 to 10,1.36099060483292,103.828974355886,1 SIN MING AVENUE FLAME TREE PARK SINGAPORE 575728,8.965405328872642,59.0,2,0,1,6,9,11
BRADDELL VIEW,1780000.0,1862.17,956.0,2025-07-01,Resale,Strata,173.0,10289.0,Apartment,102 yrs lease commencing from 1978,20,Rest of Central Region,01 to 05,1.34206867721839,103.841077228125,10 BRADDELL HILL BRADDELL VIEW SINGAPORE 579719,6.624207996720036,59.0,4,1,0,13,14,2
THE GARDENS AT BISHAN,1600000.0,882.65,1813.0,2025-07-01,Resale,Strata,82.0,19512.0,Condominium,99 yrs lease commencing from 1997,20,Rest of Central Region,16 to 20,1.36497333873933,103.830687158335,9 SIN MING WALK THE GARDENS AT BISHAN SINGAPORE 575578,9.34183833266882,59.0,1,2,0,6,11,12
FLAME TREE PARK,3350000.0,1862.17,1799.0,2025-07-01,Resale,Strata,173.0,19364.0,Condominium,Freehold,20,Rest of Central Region,06 to 10,1.36099060483292,103.828974355886,1 SIN MING AVENUE FLAME TREE PARK SINGAPORE 575728,8.965405328872642,59.0,2,0,1,6,9,11
SKY VUE,1790000.0,807.3,2217.0,2025-07-01,Resale,Strata,75.0,23867.0,Condominium,99 yrs lease commencing from 2013,20,Rest of Central Region,26 to 30,1.35276069925482,103.850963107518,3 BISHAN STREET 15 SKY VUE SINGAPORE 573911,7.713780876224805,59.0,2,0,2,9,20,7
THE WINDSOR,3148000.0,1991.34,1581.0,2025-07-01,Resale,Strata,185.0,17016.0,Condominium,Freehold,20,Rest of Central Region,01 to 05,1.3571115403953,103.828182222342,3 ONTARIO AVENUE THE WINDSOR SINGAPORE 576191,8.579304931359916,59.0,2,0,2,7,9,9
JADESCAPE,1130000.0,527.44,2142.0,2025-07-01,Resale,Strata,49.0,23061.0,Condominium,99 yrs lease commencing from 2018,20,Rest of Central Region,11 to 15,1.35181485383899,103.838298222332,16 SHUNFU ROAD JADESCAPE SINGAPORE 575749,7.739382306950142,59.0,2,1,2,9,17,10
THE GARDENS AT BISHAN,2150000.0,1205.57,1783.0,2025-07-01,Resale,Strata,112.0,19196.0,Condominium,99 yrs lease commencing from 1997,20,Rest of Central Region,06 to 10,1.36497333873933,103.830687158335,9 SIN MING WALK THE GARDENS AT BISHAN SINGAPORE 575578,9.34183833266882,59.0,1,2,0,6,11,12
JADESCAPE,2700000.0,1054.87,2560.0,2025-07-01,Resale,Strata,98.0,27551.0,Condominium,99 yrs lease commencing from 2018,20,Rest of Central Region,21 to 25,1.35181485383899,103.838298222332,16 SHUNFU ROAD JADESCAPE SINGAPORE 575749,7.739382306950142,59.0,2,1,2,9,17,10
BRADDELL VIEW,1850000.0,1797.59,1029.0,2025-07-01,Resale,Strata,167.0,11078.0,Apartment,103 yrs lease commencing from 1977,20,Rest of Central Region,01 to 05,1.34206867721839,103.841077228125,10 BRADDELL HILL BRADDELL VIEW SINGAPORE 579719,6.624207996720036,59.0,4,1,0,13,14,2
THOMSON THREE,2350000.0,1054.87,2228.0,2025-07-01,Resale,Strata,98.0,23980.0,Apartment,99 yrs lease commencing from 2012,20,Rest of Central Region,11 to 15,1.35741404537911,103.831363425076,45 BRIGHT HILL DRIVE THOMSON THREE SINGAPORE 573895,8.51358240629136,59.0,2,1,2,7,9,9
THOMSON THREE,2280000.0,1044.11,2184.0,2025-07-01,Resale,Strata,97.0,23505.0,Apartment,99 yrs lease commencing from 2012,20,Rest of Central Region,06 to 10,1.35741404537911,103.831363425076,45 BRIGHT HILL DRIVE THOMSON THREE SINGAPORE 573895,8.51358240629136,59.0,2,1,2,7,9,9
GRANDEUR 8,1830000.0,1259.39,1453.0,2025-07-01,Resale,Strata,117.0,15641.0,Condominium,99 yrs lease commencing from 2002,20,Outside Central Region,11 to 15,1.37547054112948,103.847048878115,6 ANG MO KIO CENTRAL 3 GRANDEUR 8 SINGAPORE 567743,10.234369017514634,59.0,2,4,3,3,14,3
SIN MING PLAZA,2370000.0,1474.67,1607.0,2025-07-01,Resale,Strata,137.0,17299.0,Apartment,Freehold,20,Rest of Central Region,01 to 05,1.35248230279904,103.835746973508,2 SIN MING ROAD SIN MING PLAZA SINGAPORE 575583,7.868289510624582,59.0,2,1,2,9,12,8
THOMSON IMPRESSIONS,870000.0,462.85,1880.0,2025-07-01,Resale,Strata,43.0,20233.0,Apartment,99 yrs lease commencing from 2015,20,Rest of Central Region,11 to 15,1.35994826177652,103.830129923282,3 LORONG PUNTONG THOMSON IMPRESSIONS SINGAPORE 576444,8.819860448588566,59.0,2,0,2,7,9,9
BRADDELL VIEW,1808000.0,1700.71,1063.0,2025-07-01,Resale,Strata,158.0,11443.0,Apartment,103 yrs lease commencing from 1977,20,Rest of Central Region,11 to 15,1.34206867721839,103.841077228125,10 BRADDELL HILL BRADDELL VIEW SINGAPORE 579719,6.624207996720036,59.0,4,1,0,13,14,2
THE PANORAMA,868000.0,473.62,1833.0,2025-07-01,Resale,Strata,44.0,19727.0,Condominium,99 yrs lease commencing from 2013,20,Outside Central Region,06 to 10,1.37549641233976,103.833903324716,8 ANG MO KIO AVENUE 2 THE PANORAMA SINGAPORE 567695,10.403252986610669,59.0,1,3,0,2,12,12
JADESCAPE,1060000.0,527.44,2010.0,2025-07-01,Resale,Strata,49.0,21633.0,Condominium,99 yrs lease commencing from 2018,20,Rest of Central Region,11 to 15,1.35181485383899,103.838298222332,16 SHUNFU ROAD JADESCAPE SINGAPORE 575749,7.739382306950142,59.0,2,1,2,9,17,10
THE GARDENS AT BISHAN,1530000.0,882.65,1733.0,2025-07-01,Resale,Strata,82.0,18659.0,Condominium,99 yrs lease commencing from 1997,20,Rest of Central Region,06 to 10,1.36497333873933,103.830687158335,9 SIN MING WALK THE GARDENS AT BISHAN SINGAPORE 575578,9.34183833266882,59.0,1,2,0,6,11,12
RAFFLESIA CONDOMINIUM,1970000.0,1194.8,1649.0,2025-07-01,Resale,Strata,111.0,17748.0,Condominium,99 yrs lease commencing from 1997,20,Rest of Central Region,16 to 20,1.34799260760433,103.843315247205,31 BISHAN STREET 21 RAFFLESIA CONDOMINIUM SINGAPORE 579800,7.237258705797312,59.0,4,1,2,10,17,7
THE GARDENS AT BISHAN,1538000.0,882.65,1742.0,2025-07-01,Resale,Strata,82.0,18756.0,Condominium,99 yrs lease commencing from 1997,20,Rest of Central Region,01 to 05,1.36497333873933,103.830687158335,9 SIN MING WALK THE GARDENS AT BISHAN SINGAPORE 575578,9.34183833266882,59.0,1,2,0,6,11,12
JADESCAPE,5050000.0,2098.98,2406.0,2025-07-01,Resale,Strata,195.0,25897.0,Condominium,99 yrs lease commencing from 2018,20,Rest of Central Region,21 to 25,1.35181485383899,103.838298222332,16 SHUNFU ROAD JADESCAPE SINGAPORE 575749,7.739382306950142,59.0,2,1,2,9,17,10
JADESCAPE,3180000.0,1259.39,2525.0,2025-07-01,Resale,Strata,117.0,27179.0,Condominium,99 yrs lease commencing from 2018,20,Rest of Central Region,11 to 15,1.35181485383899,103.838298222332,16 SHUNFU ROAD JADESCAPE SINGAPORE 575749,7.739382306950142,59.0,2,1,2,9,17,10
MARYMOUNT VIEW,1490000.0,893.41,1668.0,2025-07-01,Resale,Strata,83.0,17952.0,Condominium,Freehold,20,Rest of Central Region,01 to 05,1.3528215273169,103.840916790896,11 PEMIMPIN DRIVE MARYMOUNT VIEW SINGAPORE 576148,7.801631851212901,59.0,4,1,3,9,19,9
JADESCAPE,2530000.0,1011.82,2500.0,2025-07-01,Resale,Strata,94.0,26915.0,Condominium,99 yrs lease commencing from 2018,20,Rest of Central Region,01 to 05,1.35181485383899,103.838298222332,16 SHUNFU ROAD JADESCAPE SINGAPORE 575749,7.739382306950142,59.0,2,1,2,9,17,10
