Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Property Type,Tenure,Postal District,Market Segment,Floor Level,Latitude,Longitude,Full Address,Dist to CBD in Km,Sale Months Since Sep 2020,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km
RIVERFRONT RESIDENCES,1928000.0,1065.64,1809.0,2025-09-01,Resale,Strata,99.0,19475.0,Apartment,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05,1.37017075252236,103.899998611766,41 HOUGANG AVENUE 7 RIVERFRONT RESIDENCES SINGAPORE 533813,11.07447615894619,61.0,1,0,1,3,18,2
PRESTO@UPPER SERANGOON,1128000.0,914.94,1233.0,2025-09-01,Resale,Strata,85.0,13271.0,Apartment,Freehold,19,Outside Central Region,01 to 05,1.34571688225607,103.871555363353,528 UPPER SERANGOON ROAD PRESTO@UPPER SERANGOON SINGAPORE 534543,7.302476517598008,61.0,4,1,1,8,22,7
CASA CAMBIO,850000.0,495.14,1717.0,2025-09-01,Resale,Strata,46.0,18478.0,Condominium,Freehold,19,Outside Central Region,01 to 05,1.35411619554543,103.876179713501,11 LIM TUA TOW ROAD CASA CAMBIO SINGAPORE 547803,8.348044177591909,61.0,2,0,2,6,19,6
BARTLEY RESIDENCES,1620000.0,871.88,1858.0,2025-09-01,Resale,Strata,81.0,20000.0,Apartment,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15,1.34313292040619,103.881774325529,3 LORONG HOW SUN BARTLEY RESIDENCES SINGAPORE 536560,7.479410297400167,61.0,1,0,0,8,15,11
THE FLORENCE RESIDENCES,1930000.0,1119.46,1724.0,2025-09-01,Resale,Strata,104.0,18558.0,Apartment,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20,1.36752903669964,103.885891297269,95 HOUGANG AVENUE 2 THE FLORENCE RESIDENCES SINGAPORE 533754,10.121289539307496,61.0,2,2,1,3,23,7
CHILTERN PARK,1960000.0,1302.44,1505.0,2025-09-01,Resale,Strata,121.0,16198.0,Condominium,99 yrs lease commencing from 1991,19,Outside Central Region,01 to 05,1.34856782264649,103.862002447664,CHILTERN DRIVE INTERIM PARK,7.352824908245895,61.0,1,0,0,9,19,8
THE GARDEN RESIDENCES,1470000.0,861.12,1707.0,2025-09-01,Resale,Strata,80.0,18375.0,Apartment,99 yrs lease commencing from 2017,19,Outside Central Region,01 to 05,1.36620695987025,103.870405307735,1 SERANGOON NORTH VIEW THE GARDEN RESIDENCES SINGAPORE 554343,9.450658993320394,61.0,0,2,1,5,16,4
RIVERSOUND RESIDENCE,1660000.0,1162.51,1428.0,2025-09-01,Resale,Strata,108.0,15370.0,Condominium,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10,1.38118486664752,103.902575398366,3 SENGKANG EAST AVENUE RIVERSOUND RESIDENCE SINGAPORE 544813,12.280676834555605,61.0,3,0,1,3,22,1
RIVER ISLES,1268888.0,893.41,1420.0,2025-09-01,Resale,Strata,83.0,15288.0,Condominium,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05,1.39754493978614,103.912949838487,52 EDGEDALE PLAINS RIVER ISLES SINGAPORE 828820,14.420623214816295,61.0,7,0,2,3,18,0
RIVERSOUND RESIDENCE,665000.0,473.62,1404.0,2025-09-01,Resale,Strata,44.0,15114.0,Condominium,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05,1.38118486664752,103.902575398366,3 SENGKANG EAST AVENUE RIVERSOUND RESIDENCE SINGAPORE 544813,12.280676834555605,61.0,3,0,1,3,22,1
RIVERSOUND RESIDENCE,1668000.0,1259.39,1324.0,2025-09-01,Resale,Strata,117.0,14256.0,Condominium,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05,1.38118486664752,103.902575398366,3 SENGKANG EAST AVENUE RIVERSOUND RESIDENCE SINGAPORE 544813,12.280676834555605,61.0,3,0,1,3,22,1
AFFINITY AT SERANGOON,1738000.0,904.18,1922.0,2025-09-01,Resale,Strata,84.0,20690.0,Apartment,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10,1.36618702976306,103.873674807486,26 SERANGOON NORTH AVENUE 1 AFFINITY AT SERANGOON SINGAPORE 554340,9.53826031714647,61.0,0,2,1,5,15,4
21 RICHARDS,1560000.0,1054.87,1479.0,2025-09-01,Resale,Strata,98.0,15918.0,Apartment,Freehold,19,Outside Central Region,01 to 05,1.36188087378278,103.881398348867,21 RICHARDS AVENUE 21 RICHARDS SINGAPORE 546430,9.355341878591062,61.0,1,1,2,3,23,8
EDEN VIEW,2170000.0,1872.94,1159.0,2025-09-01,Resale,Strata,174.0,12471.0,Apartment,Freehold,19,Outside Central Region,01 to 05,1.34424277054184,103.872562841478,6 EDEN GROVE EDEN VIEW SINGAPORE 539102,7.184533154280765,61.0,4,1,1,8,20,6
THE FLORENCE RESIDENCES,1820000.0,1022.58,1780.0,2025-09-01,Resale,Strata,95.0,19158.0,Apartment,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05,1.36752903669964,103.885891297269,95 HOUGANG AVENUE 2 THE FLORENCE RESIDENCES SINGAPORE 533754,10.121289539307496,61.0,2,2,1,3,23,7
REGENTVILLE,1080000.0,979.52,1103.0,2025-09-01,Resale,Strata,91.0,11868.0,Apartment,99 yrs lease commencing from 1996,19,Outside Central Region,01 to 05,1.37459250181609,103.877986399913,6 HOUGANG STREET 92 REGENT VILLE SINGAPORE 538685,10.563749041873608,61.0,0,1,0,4,18,5
KOVAN REGENCY,1550000.0,775.01,2000.0,2025-09-01,Resale,Strata,72.0,21528.0,Condominium,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10,1.36333136264402,103.885624114451,4 KOVAN RISE KOVAN REGENCY SINGAPORE 544735,9.682415464903997,61.0,1,1,2,3,23,8
CHUAN PARK,2651400.0,1022.58,2593.0,2025-08-01,New Sale,Strata,95.0,27909.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,01 to 05,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,60.0,2,0,0,9,20,6
HILLSIDE MANSIONS,1888555.0,1259.39,1500.0,2025-08-01,Resale,Strata,117.0,16141.0,Apartment,Freehold,19,Outside Central Region,01 to 05,1.35827540489293,103.877119519016,24 HILLSIDE DRIVE HILLSIDE MANSIONS SINGAPORE 548943,8.816548296061773,60.0,2,1,3,5,21,7
RIVERSOUND RESIDENCE,1419888.0,904.18,1570.0,2025-08-01,Resale,Strata,84.0,16903.0,Condominium,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15,1.38118486664752,103.902575398366,3 SENGKANG EAST AVENUE RIVERSOUND RESIDENCE SINGAPORE 544813,12.280676834555605,60.0,3,0,1,3,22,1
RIVERSOUND RESIDENCE,2250000.0,2195.86,1025.0,2025-08-01,Resale,Strata,204.0,11029.0,Condominium,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20,1.38118486664752,103.902575398366,3 SENGKANG EAST AVENUE RIVERSOUND RESIDENCE SINGAPORE 544813,12.280676834555605,60.0,3,0,1,3,22,1
BARTLEY RESIDENCES,1910000.0,1065.64,1792.0,2025-08-01,Resale,Strata,99.0,19293.0,Apartment,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05,1.34313292040619,103.881774325529,3 LORONG HOW SUN BARTLEY RESIDENCES SINGAPORE 536560,7.479410297400167,60.0,1,0,0,8,15,11
REGENTVILLE,1328000.0,1151.75,1153.0,2025-08-01,Resale,Strata,107.0,12411.0,Apartment,99 yrs lease commencing from 1996,19,Outside Central Region,01 to 05,1.37459250181609,103.877986399913,6 HOUGANG STREET 92 REGENT VILLE SINGAPORE 538685,10.563749041873608,60.0,0,1,0,4,18,5
THE GARDEN RESIDENCES,1498000.0,785.77,1906.0,2025-08-01,Resale,Strata,73.0,20521.0,Apartment,99 yrs lease commencing from 2017,19,Outside Central Region,06 to 10,1.36620695987025,103.870405307735,1 SERANGOON NORTH VIEW THE GARDEN RESIDENCES SINGAPORE 554343,9.450658993320394,60.0,0,2,1,5,16,4
THE FLORENCE RESIDENCES,1760000.0,979.52,1797.0,2025-08-01,Resale,Strata,91.0,19341.0,Apartment,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05,1.36752903669964,103.885891297269,95 HOUGANG AVENUE 2 THE FLORENCE RESIDENCES SINGAPORE 533754,10.121289539307496,60.0,2,2,1,3,23,7
THE GAZANIA,2380000.0,990.29,2403.0,2025-08-01,Resale,Strata,92.0,25870.0,Condominium,Freehold,19,Outside Central Region,01 to 05,1.34523800771608,103.878557201884,9 HOW SUN DRIVE THE GAZANIA SINGAPORE 538533,7.534383935267462,60.0,3,1,2,8,17,13
WATERTOWN,2150000.0,1108.69,1939.0,2025-08-01,Resale,Strata,103.0,20874.0,Apartment,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10,1.40592308489822,103.901923944038,71 PUNGGOL CENTRAL WATERTOWN SINGAPORE 828755,14.726374028080029,60.0,9,1,1,3,21,1
RIVERSAILS,1680000.0,1108.69,1515.0,2025-08-01,Resale,Strata,103.0,16311.0,Condominium,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15,1.37803339185646,103.902481480732,4 UPPER SERANGOON CRESCENT RIVERSAILS SINGAPORE 534034,11.968709676325094,60.0,2,0,1,3,19,1
THE FLORENCE RESIDENCES,835000.0,484.38,1724.0,2025-08-01,Resale,Strata,45.0,18556.0,Apartment,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10,1.36752903669964,103.885891297269,95 HOUGANG AVENUE 2 THE FLORENCE RESIDENCES SINGAPORE 533754,10.121289539307496,60.0,2,2,1,3,23,7
KINGSFORD WATERBAY,1300000.0,893.41,1455.0,2025-08-01,Resale,Strata,83.0,15663.0,Apartment,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15,1.37578156689291,103.904196137886,80 UPPER SERANGOON VIEW KINGSFORD WATERBAY SINGAPORE 533878,11.84491496255119,60.0,1,0,0,3,15,1
OASIS GARDEN,2140000.0,1216.33,1759.0,2025-08-01,Resale,Strata,113.0,18938.0,Condominium,Freehold,19,Rest of Central Region,01 to 05,1.33881019635958,103.883036330141,51 JALAN BUNGA RAMPAI OASIS GARDEN SINGAPORE 538420,7.127090494781574,60.0,2,0,0,7,12,13
SENGKANG GRAND RESIDENCES,980000.0,505.91,1937.0,2025-08-01,Sub Sale,Strata,47.0,20851.0,Apartment,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05,1.38410244227921,103.892705526466,82 COMPASSVALE BOW SENGKANG GRAND RESIDENCES SINGAPORE 544571,12.104596245756955,60.0,6,1,2,3,27,0
THE FLORENCE RESIDENCES,1880000.0,1011.82,1858.0,2025-08-01,Resale,Strata,94.0,20000.0,Apartment,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10,1.36752903669964,103.885891297269,95 HOUGANG AVENUE 2 THE FLORENCE RESIDENCES SINGAPORE 533754,10.121289539307496,60.0,2,2,1,3,23,7
BARTLEY RESIDENCES,1830000.0,1345.5,1360.0,2025-08-01,Resale,Strata,125.0,14640.0,Apartment,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20,1.34313292040619,103.881774325529,3 LORONG HOW SUN BARTLEY RESIDENCES SINGAPORE 536560,7.479410297400167,60.0,1,0,0,8,15,11
BOTANIQUE AT BARTLEY,2260000.0,1033.34,2187.0,2025-08-01,Resale,Strata,96.0,23542.0,Condominium,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15,1.34286199004577,103.88260647489,223 UPPER PAYA LEBAR ROAD BOTANIQUE AT BARTLEY SINGAPORE 533874,7.495800129021821,60.0,1,0,0,8,15,11
AFFINITY AT SERANGOON,2134000.0,1076.4,1983.0,2025-08-01,Resale,Strata,100.0,21340.0,Apartment,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15,1.36618702976306,103.873674807486,26 SERANGOON NORTH AVENUE 1 AFFINITY AT SERANGOON SINGAPORE 554340,9.53826031714647,60.0,0,2,1,5,15,4
BOATHOUSE RESIDENCES,1660000.0,1237.86,1341.0,2025-08-01,Resale,Strata,115.0,14435.0,Condominium,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10,1.37550739111956,103.902779987401,29 UPPER SERANGOON VIEW BOATHOUSE RESIDENCES SINGAPORE 534044,11.740512453917631,60.0,1,0,0,3,16,1
ROSALIA PARK,1405000.0,1119.46,1255.0,2025-08-01,Resale,Strata,104.0,13510.0,Condominium,Freehold,19,Outside Central Region,01 to 05,1.34917999877806,103.878657712313,42 LORONG ONG LYE ROSALIA PARK SINGAPORE 536412,7.938837857330097,60.0,3,0,2,7,19,12
BARTLEY RESIDENCES,1460000.0,807.3,1808.0,2025-08-01,Resale,Strata,75.0,19467.0,Apartment,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15,1.34313292040619,103.881774325529,3 LORONG HOW SUN BARTLEY RESIDENCES SINGAPORE 536560,7.479410297400167,60.0,1,0,0,8,15,11
CHUAN PARK,3652200.0,1388.56,2630.0,2025-08-01,New Sale,Strata,129.0,28312.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,60.0,2,0,0,9,20,6
PRESTO@UPPER SERANGOON,748000.0,430.56,1737.0,2025-08-01,Resale,Strata,40.0,18700.0,Apartment,Freehold,19,Outside Central Region,01 to 05,1.34571688225607,103.871555363353,528 UPPER SERANGOON ROAD PRESTO@UPPER SERANGOON SINGAPORE 534543,7.302476517598008,60.0,4,1,1,8,22,7
AFFINITY AT SERANGOON,2650000.0,1453.14,1824.0,2025-08-01,Resale,Strata,135.0,19630.0,Apartment,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10,1.36618702976306,103.873674807486,26 SERANGOON NORTH AVENUE 1 AFFINITY AT SERANGOON SINGAPORE 554340,9.53826031714647,60.0,0,2,1,5,15,4
SUITES @ PAYA LEBAR,1480000.0,1388.56,1066.0,2025-08-01,Resale,Strata,129.0,11473.0,Apartment,Freehold,19,Outside Central Region,01 to 05,1.35039657607709,103.880230544693,420 UPPER PAYA LEBAR ROAD SUITES @ PAYA LEBAR SINGAPORE 534049,8.131437592142444,60.0,3,0,2,4,19,13
KOVAN ESQUIRE,1560000.0,1001.05,1558.0,2025-08-01,Resale,Strata,93.0,16774.0,Apartment,Freehold,19,Outside Central Region,01 to 05,1.35816624268405,103.881182455343,47 KOVAN ROAD KOVAN ESQUIRE SINGAPORE 548132,8.964592922484378,60.0,1,1,3,3,23,9
PARC VERA,1100000.0,785.77,1400.0,2025-08-01,Resale,Strata,73.0,15068.0,Condominium,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05,1.36421756850565,103.895052405803,10 HOUGANG STREET 32 PARC VERA SINGAPORE 534037,10.231665147581737,60.0,1,0,2,3,18,2
AFFINITY AT SERANGOON,2198000.0,1151.75,1908.0,2025-08-01,Resale,Strata,107.0,20542.0,Apartment,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15,1.36618702976306,103.873674807486,26 SERANGOON NORTH AVENUE 1 AFFINITY AT SERANGOON SINGAPORE 554340,9.53826031714647,60.0,0,2,1,5,15,4
COMPASS HEIGHTS,2500000.0,2346.55,1065.0,2025-08-01,Resale,Strata,218.0,11468.0,Apartment,99 yrs lease commencing from 2000,19,Outside Central Region,11 to 15,1.39135111898229,103.895997534531,9 SENGKANG SQUARE COMPASS HEIGHTS SINGAPORE 545075,12.985368045595266,60.0,8,1,3,3,29,1
CHUAN PARK,3231800.0,1227.1,2634.0,2025-08-01,New Sale,Strata,114.0,28349.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,01 to 05,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,60.0,2,0,0,9,20,6
CHUAN PARK,3309200.0,1227.1,2697.0,2025-08-01,New Sale,Strata,114.0,29028.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,60.0,2,0,0,9,20,6
CHUAN PARK,2690100.0,1022.58,2631.0,2025-08-01,New Sale,Strata,95.0,28317.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,01 to 05,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,60.0,2,0,0,9,20,6
OASIS GARDEN,1730000.0,1388.56,1246.0,2025-08-01,Resale,Strata,129.0,13411.0,Condominium,Freehold,19,Rest of Central Region,01 to 05,1.33881019635958,103.883036330141,51 JALAN BUNGA RAMPAI OASIS GARDEN SINGAPORE 538420,7.127090494781574,60.0,2,0,0,7,12,13
RIVERFRONT RESIDENCES,810000.0,516.67,1568.0,2025-08-01,Resale,Strata,48.0,16875.0,Apartment,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05,1.37017075252236,103.899998611766,41 HOUGANG AVENUE 7 RIVERFRONT RESIDENCES SINGAPORE 533813,11.07447615894619,60.0,1,0,1,3,18,2
THE QUARTZ,1688000.0,1065.64,1584.0,2025-08-01,Resale,Strata,99.0,17051.0,Condominium,99 yrs lease commencing from 2005,19,Outside Central Region,11 to 15,1.38081895046321,103.893210228781,71 COMPASSVALE BOW THE QUARTZ SINGAPORE 544994,11.792362268218818,60.0,3,1,2,3,28,1
THE GAZANIA,930000.0,462.85,2009.0,2025-08-01,Resale,Strata,43.0,21628.0,Condominium,Freehold,19,Outside Central Region,01 to 05,1.34523800771608,103.878557201884,9 HOW SUN DRIVE THE GAZANIA SINGAPORE 538533,7.534383935267462,60.0,3,1,2,8,17,13
THE SUNNYDALE,1910000.0,1560.78,1224.0,2025-08-01,Resale,Strata,145.0,13172.0,Condominium,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05,1.34858741668021,103.867524716657,23 SERANGOON AVENUE 3 THE SUNNYDALE SINGAPORE 556125,7.481858766055039,60.0,3,0,1,9,26,9
FRAGRANT GARDENS,1118000.0,850.36,1315.0,2025-08-01,Resale,Strata,79.0,14152.0,Apartment,Freehold,19,Outside Central Region,01 to 05,1.34710741271184,103.879975620168,357 UPPER PAYA LEBAR ROAD FRAGRANT GARDENS SINGAPORE 534959,7.787679634370017,60.0,3,0,2,8,17,13
FIORENZA,1270000.0,839.59,1513.0,2025-08-01,Resale,Strata,78.0,16282.0,Apartment,Freehold,19,Outside Central Region,01 to 05,1.36362256925727,103.885979254519,42 FLORENCE ROAD FIORENZA SINGAPORE 549576,9.727713184655936,60.0,1,1,3,3,23,8
WATERTOWN,965000.0,581.26,1660.0,2025-08-01,Resale,Strata,54.0,17870.0,Apartment,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15,1.40592308489822,103.901923944038,71 PUNGGOL CENTRAL WATERTOWN SINGAPORE 828755,14.726374028080029,60.0,9,1,1,3,21,1
THE MINTON,2138000.0,1216.33,1758.0,2025-08-01,Resale,Strata,113.0,18920.0,Condominium,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15,1.35286278249502,103.881483192765,12B HOUGANG STREET 11 THE MINTON SINGAPORE 534073,8.43715599760952,60.0,3,2,2,3,16,12
D'ZIRE,795000.0,516.67,1539.0,2025-08-01,Resale,Strata,48.0,16563.0,Apartment,999 yrs lease commencing from 1875,19,Outside Central Region,01 to 05,1.36832364019818,103.882166255455,12 ROBEY CRESCENT D'ZIRE SINGAPORE 546290,10.052016960001763,60.0,1,1,0,4,22,6
THE GARDEN RESIDENCES,1170000.0,613.55,1907.0,2025-08-01,Resale,Strata,57.0,20526.0,Apartment,99 yrs lease commencing from 2017,19,Outside Central Region,11 to 15,1.36620695987025,103.870405307735,1 SERANGOON NORTH VIEW THE GARDEN RESIDENCES SINGAPORE 554343,9.450658993320394,60.0,0,2,1,5,16,4
THE GARDEN RESIDENCES,830000.0,452.09,1836.0,2025-08-01,Resale,Strata,42.0,19762.0,Apartment,99 yrs lease commencing from 2017,19,Outside Central Region,11 to 15,1.36620695987025,103.870405307735,1 SERANGOON NORTH VIEW THE GARDEN RESIDENCES SINGAPORE 554343,9.450658993320394,60.0,0,2,1,5,16,4
AFFINITY AT SERANGOON,2638888.0,1453.14,1816.0,2025-08-01,Resale,Strata,135.0,19547.0,Apartment,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05,1.36618702976306,103.873674807486,26 SERANGOON NORTH AVENUE 1 AFFINITY AT SERANGOON SINGAPORE 554340,9.53826031714647,60.0,0,2,1,5,15,4
JEWEL @ BUANGKOK,1265000.0,721.19,1754.0,2025-08-01,Resale,Strata,67.0,18881.0,Condominium,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15,1.38050775421389,103.89205359585,89 COMPASSVALE BOW JEWEL @ BUANGKOK SINGAPORE 544687,11.70998816009313,60.0,3,1,2,3,29,1
BARTLEY RESIDENCES,1418888.0,796.54,1781.0,2025-08-01,Resale,Strata,74.0,19174.0,Apartment,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20,1.34313292040619,103.881774325529,3 LORONG HOW SUN BARTLEY RESIDENCES SINGAPORE 536560,7.479410297400167,60.0,1,0,0,8,15,11
CHUAN PARK,2034200.0,731.95,2779.0,2025-08-01,New Sale,Strata,68.0,29915.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,60.0,2,0,0,9,20,6
THE FLORENCE RESIDENCES,1550000.0,936.47,1655.0,2025-08-01,Resale,Strata,87.0,17816.0,Apartment,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10,1.36752903669964,103.885891297269,95 HOUGANG AVENUE 2 THE FLORENCE RESIDENCES SINGAPORE 533754,10.121289539307496,60.0,2,2,1,3,23,7
THE GARDEN RESIDENCES,1983000.0,1162.51,1706.0,2025-08-01,Resale,Strata,108.0,18361.0,Apartment,99 yrs lease commencing from 2017,19,Outside Central Region,11 to 15,1.36620695987025,103.870405307735,1 SERANGOON NORTH VIEW THE GARDEN RESIDENCES SINGAPORE 554343,9.450658993320394,60.0,0,2,1,5,16,4
NOUVELLE PARK,1818000.0,1496.2,1215.0,2025-08-01,Resale,Strata,139.0,13079.0,Condominium,Freehold,19,Outside Central Region,01 to 05,1.36723934516985,103.877869108023,133 POH HUAT ROAD WEST NOUVELLE PARK SINGAPORE 546685,9.78296029884984,60.0,0,0,0,4,19,5
RIVERFRONT RESIDENCES,780000.0,462.85,1685.0,2025-08-01,Resale,Strata,43.0,18140.0,Apartment,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10,1.37017075252236,103.899998611766,41 HOUGANG AVENUE 7 RIVERFRONT RESIDENCES SINGAPORE 533813,11.07447615894619,60.0,1,0,1,3,18,2
KINGSFORD WATERBAY,1570000.0,1108.69,1416.0,2025-08-01,Resale,Strata,103.0,15243.0,Apartment,99 yrs lease commencing from 2014,19,Outside Central Region,16 to 20,1.37578156689291,103.904196137886,80 UPPER SERANGOON VIEW KINGSFORD WATERBAY SINGAPORE 533878,11.84491496255119,60.0,1,0,0,3,15,1
KOVAN RESIDENCES,2480000.0,1259.39,1969.0,2025-08-01,Resale,Strata,117.0,21197.0,Condominium,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10,1.36156729111649,103.885363752044,1 KOVAN ROAD KOVAN RESIDENCES SINGAPORE 544915,9.492072233896383,60.0,1,2,2,3,23,6
WATERTOWN,1030000.0,570.49,1805.0,2025-08-01,Resale,Strata,53.0,19434.0,Apartment,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15,1.40592308489822,103.901923944038,71 PUNGGOL CENTRAL WATERTOWN SINGAPORE 828755,14.726374028080029,60.0,9,1,1,3,21,1
KOVAN RESIDENCES,2428000.0,1259.39,1928.0,2025-08-01,Resale,Strata,117.0,20752.0,Condominium,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10,1.36156729111649,103.885363752044,1 KOVAN ROAD KOVAN RESIDENCES SINGAPORE 544915,9.492072233896383,60.0,1,2,2,3,23,6
