Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Property Type,Tenure,Postal District,Market Segment,Floor Level,Latitude,Longitude,Full Address,Dist to CBD in Km,Sale Months Since Sep 2020,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km
CONCOURSE SKYLINE,2020000.0,1140.98,1770.0,2025-04-01,Resale,Strata,106.0,19057.0,Apartment,99 yrs lease commencing from 2008,7,Core Central Region,16 to 20,1.30070393376469,103.861861081342,296 BEACH ROAD CONCOURSE SKYLINE SINGAPORE 199599,2.3007171683747525,56.0,7,4,7,12,4,2
DUO RESIDENCES,1622000.0,721.19,2249.0,2025-04-01,Resale,Strata,67.0,24209.0,Apartment,99 yrs lease commencing from 2011,7,Core Central Region,16 to 20,1.29916295967817,103.857859536947,1 FRASER STREET DUO RESIDENCES SINGAPORE 189350,1.9434337129607837,56.0,11,4,13,12,4,3
THE M,1250000.0,527.44,2370.0,2025-04-01,Resale,Strata,49.0,25510.0,Apartment,99 yrs lease commencing from 2019,7,Core Central Region,01 to 05,1.29771485668813,103.855719676504,36 MIDDLE ROAD THE M SINGAPORE 188945,1.70977455311116,56.0,11,1,15,12,5,8
DUO RESIDENCES,3388888.0,1614.6,2099.0,2025-03-01,Resale,Strata,150.0,22593.0,Apartment,99 yrs lease commencing from 2011,7,Core Central Region,21 to 25,1.29916295967817,103.857859536947,1 FRASER STREET DUO RESIDENCES SINGAPORE 189350,1.9434337129607837,55.0,11,4,13,12,4,3
MIDTOWN BAY,1610000.0,452.09,3529.0,2025-03-01,New Sale,Strata,42.0,37990.0,Apartment,99 yrs lease commencing from 2018,7,Core Central Region,16 to 20,1.29635666439809,103.85736876917,122 BEACH ROAD MIDTOWN BAY SINGAPORE 189770,1.6381846730816143,55.0,9,1,15,12,4,7
CITY GATE,1506000.0,688.9,2186.0,2025-03-01,Resale,Strata,64.0,23531.0,Apartment,99 yrs lease commencing from 2014,7,Rest of Central Region,16 to 20,1.30231590504573,103.862331661034,371 BEACH ROAD CITY GATE SINGAPORE 199597,2.480379361832473,55.0,5,4,5,12,4,3
DUO RESIDENCES,1150000.0,527.44,2180.0,2025-03-01,Resale,Strata,49.0,23469.0,Apartment,99 yrs lease commencing from 2011,7,Core Central Region,21 to 25,1.29916295967817,103.857859536947,1 FRASER STREET DUO RESIDENCES SINGAPORE 189350,1.9434337129607837,55.0,11,4,13,12,4,3
THE BENCOOLEN,1470000.0,925.7,1588.0,2025-03-01,Resale,Strata,86.0,17093.0,Apartment,99 yrs lease commencing from 1995,7,Rest of Central Region,01 to 05,1.30166188823652,103.853356123694,180 BENCOOLEN STREET THE BENCOOLEN SINGAPORE 189646,2.0801286865025563,55.0,13,3,11,13,8,9
DUO RESIDENCES,1398000.0,613.55,2279.0,2025-03-01,Resale,Strata,57.0,24526.0,Apartment,99 yrs lease commencing from 2011,7,Core Central Region,16 to 20,1.29916295967817,103.857859536947,1 FRASER STREET DUO RESIDENCES SINGAPORE 189350,1.9434337129607837,55.0,11,4,13,12,4,3
AUREA,2911440.0,1001.05,2908.0,2025-03-01,New Sale,Strata,93.0,31306.0,Apartment,99 yrs lease commencing from 2024,7,Core Central Region,11 to 15,1.30308236254436,103.865743137914,802 BEACH ROAD AUREA (U/C) SINGAPORE 199980,2.761023860400304,55.0,2,2,3,12,3,3
MIDTOWN MODERN,2640000.0,904.18,2920.0,2025-03-01,Sub Sale,Strata,84.0,31429.0,Apartment,99 yrs lease commencing from 2019,7,Core Central Region,11 to 15,1.29904107981669,103.856651031974,18 TAN QUEE LAN STREET MIDTOWN MODERN SINGAPORE 188105,1.8819358368293733,55.0,11,3,13,12,5,6
MIDTOWN MODERN,1400000.0,409.03,3423.0,2025-03-01,Sub Sale,Strata,38.0,36842.0,Apartment,99 yrs lease commencing from 2019,7,Core Central Region,16 to 20,1.29904107981669,103.856651031974,18 TAN QUEE LAN STREET MIDTOWN MODERN SINGAPORE 188105,1.8819358368293733,55.0,11,3,13,12,5,6
AUREA,4267850.0,1442.38,2959.0,2025-03-01,New Sale,Strata,134.0,31850.0,Apartment,99 yrs lease commencing from 2024,7,Core Central Region,11 to 15,1.30308236254436,103.865743137914,802 BEACH ROAD AUREA (U/C) SINGAPORE 199980,2.761023860400304,55.0,2,2,3,12,3,3
AUREA,2999039.0,1001.05,2996.0,2025-03-01,New Sale,Strata,93.0,32248.0,Apartment,99 yrs lease commencing from 2024,7,Core Central Region,16 to 20,1.30308236254436,103.865743137914,802 BEACH ROAD AUREA (U/C) SINGAPORE 199980,2.761023860400304,55.0,2,2,3,12,3,3
MIDTOWN MODERN,2638000.0,904.18,2918.0,2025-03-01,Sub Sale,Strata,84.0,31405.0,Apartment,99 yrs lease commencing from 2019,7,Core Central Region,11 to 15,1.29904107981669,103.856651031974,18 TAN QUEE LAN STREET MIDTOWN MODERN SINGAPORE 188105,1.8819358368293733,55.0,11,3,13,12,5,6
AUREA,5869248.0,1797.59,3265.0,2025-03-01,New Sale,Strata,167.0,35145.0,Apartment,99 yrs lease commencing from 2024,7,Core Central Region,21 to 25,1.30308236254436,103.865743137914,802 BEACH ROAD AUREA (U/C) SINGAPORE 199980,2.761023860400304,55.0,2,2,3,12,3,3
AUREA,1943780.0,710.42,2736.0,2025-03-01,New Sale,Strata,66.0,29451.0,Apartment,99 yrs lease commencing from 2024,7,Core Central Region,06 to 10,1.30308236254436,103.865743137914,802 BEACH ROAD AUREA (U/C) SINGAPORE 199980,2.761023860400304,55.0,2,2,3,12,3,3
AUREA,1911735.0,645.84,2960.0,2025-03-01,New Sale,Strata,60.0,31862.0,Apartment,99 yrs lease commencing from 2024,7,Core Central Region,06 to 10,1.30308236254436,103.865743137914,802 BEACH ROAD AUREA (U/C) SINGAPORE 199980,2.761023860400304,55.0,2,2,3,12,3,3
AUREA,1949475.0,710.42,2744.0,2025-03-01,New Sale,Strata,66.0,29538.0,Apartment,99 yrs lease commencing from 2024,7,Core Central Region,06 to 10,1.30308236254436,103.865743137914,802 BEACH ROAD AUREA (U/C) SINGAPORE 199980,2.761023860400304,55.0,2,2,3,12,3,3
AUREA,2861015.0,1001.05,2858.0,2025-03-01,New Sale,Strata,93.0,30764.0,Apartment,99 yrs lease commencing from 2024,7,Core Central Region,06 to 10,1.30308236254436,103.865743137914,802 BEACH ROAD AUREA (U/C) SINGAPORE 199980,2.761023860400304,55.0,2,2,3,12,3,3
AUREA,1958655.0,710.42,2757.0,2025-03-01,New Sale,Strata,66.0,29677.0,Apartment,99 years leasehold,7,Core Central Region,06 to 10,1.30308236254436,103.865743137914,802 BEACH ROAD AUREA (U/C) SINGAPORE 199980,2.761023860400304,55.0,2,2,3,12,3,3
AUREA,1927885.0,645.84,2985.0,2025-03-01,New Sale,Strata,60.0,32131.0,Apartment,99 yrs lease commencing from 2024,7,Core Central Region,06 to 10,1.30308236254436,103.865743137914,802 BEACH ROAD AUREA (U/C) SINGAPORE 199980,2.761023860400304,55.0,2,2,3,12,3,3
AUREA,1975740.0,710.42,2781.0,2025-03-01,New Sale,Strata,66.0,29935.0,Apartment,99 yrs lease commencing from 2024,7,Core Central Region,11 to 15,1.30308236254436,103.865743137914,802 BEACH ROAD AUREA (U/C) SINGAPORE 199980,2.761023860400304,55.0,2,2,3,12,3,3
AUREA,4239205.0,1442.38,2939.0,2025-03-01,New Sale,Strata,134.0,31636.0,Apartment,99 yrs lease commencing from 2024,7,Core Central Region,11 to 15,1.30308236254436,103.865743137914,802 BEACH ROAD AUREA (U/C) SINGAPORE 199980,2.761023860400304,55.0,2,2,3,12,3,3
AUREA,1981435.0,710.42,2789.0,2025-03-01,New Sale,Strata,66.0,30022.0,Apartment,99 yrs lease commencing from 2024,7,Core Central Region,11 to 15,1.30308236254436,103.865743137914,802 BEACH ROAD AUREA (U/C) SINGAPORE 199980,2.761023860400304,55.0,2,2,3,12,3,3
AUREA,4311115.0,1442.38,2989.0,2025-03-01,New Sale,Strata,134.0,32173.0,Apartment,99 yrs lease commencing from 2024,7,Core Central Region,11 to 15,1.30308236254436,103.865743137914,802 BEACH ROAD AUREA (U/C) SINGAPORE 199980,2.761023860400304,55.0,2,2,3,12,3,3
AUREA,1999880.0,710.42,2815.0,2025-03-01,New Sale,Strata,66.0,30301.0,Apartment,99 yrs lease commencing from 2024,7,Core Central Region,11 to 15,1.30308236254436,103.865743137914,802 BEACH ROAD AUREA (U/C) SINGAPORE 199980,2.761023860400304,55.0,2,2,3,12,3,3
AUREA,2049605.0,710.42,2885.0,2025-03-01,New Sale,Strata,66.0,31055.0,Apartment,99 yrs lease commencing from 2024,7,Core Central Region,16 to 20,1.30308236254436,103.865743137914,802 BEACH ROAD AUREA (U/C) SINGAPORE 199980,2.761023860400304,55.0,2,2,3,12,3,3
AUREA,3016225.0,1001.05,3013.0,2025-03-01,New Sale,Strata,93.0,32433.0,Apartment,99 yrs lease commencing from 2024,7,Core Central Region,16 to 20,1.30308236254436,103.865743137914,802 BEACH ROAD AUREA (U/C) SINGAPORE 199980,2.761023860400304,55.0,2,2,3,12,3,3
AUREA,3111340.0,1001.05,3108.0,2025-03-01,New Sale,Strata,93.0,33455.0,Apartment,99 yrs lease commencing from 2024,7,Core Central Region,21 to 25,1.30308236254436,103.865743137914,802 BEACH ROAD AUREA (U/C) SINGAPORE 199980,2.761023860400304,55.0,2,2,3,12,3,3
AUREA,5867210.0,1797.59,3264.0,2025-03-01,New Sale,Strata,167.0,35133.0,Apartment,99 yrs lease commencing from 2024,7,Core Central Region,21 to 25,1.30308236254436,103.865743137914,802 BEACH ROAD AUREA (U/C) SINGAPORE 199980,2.761023860400304,55.0,2,2,3,12,3,3
AUREA,6091865.0,1797.59,3389.0,2025-03-01,New Sale,Strata,167.0,36478.0,Apartment,99 yrs lease commencing from 2024,7,Core Central Region,26 to 30,1.30308236254436,103.865743137914,802 BEACH ROAD AUREA (U/C) SINGAPORE 199980,2.761023860400304,55.0,2,2,3,12,3,3
