Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Property Type,Tenure,Postal District,Market Segment,Floor Level,Latitude,Longitude,Full Address,Sale Months Since Sep 2020,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km
THE POIZ RESIDENCES,1050000.0,527.44,1991.0,2025-08-01,Resale,Strata,49.0,21429.0,Apartment,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15,1.33121322654223,103.86835187149,8 MEYAPPA CHETTIAR ROAD THE POIZ RESIDENCES SINGAPORE 358455,60.0,2,0,1,10,17,7
SKY GREEN,865000.0,462.85,1869.0,2025-08-01,Resale,Strata,43.0,20116.0,Condominium,Freehold,13,Rest of Central Region,11 to 15,1.33251846843863,103.886228845225,570 MACPHERSON ROAD SKY GREEN SINGAPORE 368237,60.0,4,3,0,6,12,5
THE TRE VER,2290000.0,1108.69,2065.0,2025-08-01,Resale,Strata,103.0,22233.0,Condominium,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15,1.33784148223452,103.864199228389,66 POTONG PASIR AVENUE 1 THE TRE VER SINGAPORE 358394,60.0,2,2,1,9,21,2
THE TRE VER,1520000.0,753.48,2017.0,2025-08-01,Resale,Strata,70.0,21714.0,Condominium,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15,1.33784148223452,103.864199228389,66 POTONG PASIR AVENUE 1 THE TRE VER SINGAPORE 358394,60.0,2,2,1,9,21,2
THE TRE VER,1500000.0,753.48,1991.0,2025-08-01,Resale,Strata,70.0,21429.0,Condominium,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15,1.33784148223452,103.864199228389,66 POTONG PASIR AVENUE 1 THE TRE VER SINGAPORE 358394,60.0,2,2,1,9,21,2
THE POIZ RESIDENCES,2610000.0,1184.04,2204.0,2025-08-01,Resale,Strata,110.0,23727.0,Apartment,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15,1.33121322654223,103.86835187149,8 MEYAPPA CHETTIAR ROAD THE POIZ RESIDENCES SINGAPORE 358455,60.0,2,0,1,10,17,7
THE WOODLEIGH RESIDENCES,1680000.0,699.66,2401.0,2025-08-01,Sub Sale,Strata,65.0,25846.0,Apartment,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05,1.3391406303957,103.871225060767,25 BIDADARI PARK DRIVE THE WOODLEIGH RESIDENCES SINGAPORE 367797,60.0,2,1,1,10,17,7
THE TRE VER,1500000.0,796.54,1883.0,2025-08-01,Resale,Strata,74.0,20270.0,Condominium,99 yrs lease commencing from 2018,13,Rest of Central Region,01 to 05,1.33784148223452,103.864199228389,66 POTONG PASIR AVENUE 1 THE TRE VER SINGAPORE 358394,60.0,2,2,1,9,21,2
THE POIZ RESIDENCES,1860000.0,839.59,2215.0,2025-08-01,Resale,Strata,78.0,23846.0,Apartment,99 yrs lease commencing from 2014,13,Rest of Central Region,16 to 20,1.33121322654223,103.86835187149,8 MEYAPPA CHETTIAR ROAD THE POIZ RESIDENCES SINGAPORE 358455,60.0,2,0,1,10,17,7
THE ACACIAS,1470000.0,979.52,1501.0,2025-08-01,Resale,Strata,91.0,16154.0,Apartment,Freehold,13,Outside Central Region,01 to 05,1.34454437704007,103.868923396673,21 SOMMERVILLE ROAD THE ACACIAS SINGAPORE 358246,60.0,4,1,1,9,24,5
PARK COLONIAL,2770000.0,1345.5,2059.0,2025-08-01,Resale,Strata,125.0,22160.0,Condominium,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15,1.33848269211186,103.86884654561,2 WOODLEIGH LANE PARK COLONIAL SINGAPORE 357685,60.0,2,1,1,8,18,5
PARK COLONIAL,980888.0,462.85,2119.0,2025-08-01,Resale,Strata,43.0,22811.0,Condominium,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15,1.33848269211186,103.86884654561,2 WOODLEIGH LANE PARK COLONIAL SINGAPORE 357685,60.0,2,1,1,8,18,5
THE TRE VER,2168388.0,1011.82,2143.0,2025-08-01,Resale,Strata,94.0,23068.0,Condominium,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20,1.33784148223452,103.864199228389,66 POTONG PASIR AVENUE 1 THE TRE VER SINGAPORE 358394,60.0,2,2,1,9,21,2
THE WOODLEIGH RESIDENCES,1860000.0,742.72,2504.0,2025-08-01,Sub Sale,Strata,69.0,26957.0,Apartment,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15,1.3391406303957,103.871225060767,25 BIDADARI PARK DRIVE THE WOODLEIGH RESIDENCES SINGAPORE 367797,60.0,2,1,1,10,17,7
THE TRE VER,1420000.0,742.72,1912.0,2025-08-01,Resale,Strata,69.0,20580.0,Condominium,99 yrs lease commencing from 2018,13,Rest of Central Region,06 to 10,1.33784148223452,103.864199228389,66 POTONG PASIR AVENUE 1 THE TRE VER SINGAPORE 358394,60.0,2,2,1,9,21,2
THE TRE VER,1458000.0,699.66,2084.0,2025-08-01,Resale,Strata,65.0,22431.0,Condominium,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15,1.33784148223452,103.864199228389,66 POTONG PASIR AVENUE 1 THE TRE VER SINGAPORE 358394,60.0,2,2,1,9,21,2
PARK COLONIAL,1035000.0,462.85,2236.0,2025-08-01,Resale,Strata,43.0,24070.0,Condominium,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15,1.33848269211186,103.86884654561,2 WOODLEIGH LANE PARK COLONIAL SINGAPORE 357685,60.0,2,1,1,8,18,5
NIN RESIDENCE,1510000.0,850.36,1776.0,2025-08-01,Resale,Strata,79.0,19114.0,Apartment,99 yrs lease commencing from 2010,13,Rest of Central Region,11 to 15,1.33299652357223,103.869983175672,85 PHENG GECK AVENUE NIN RESIDENCE SINGAPORE 348271,60.0,2,1,1,10,17,9
THE TRE VER,1286000.0,645.84,1991.0,2025-08-01,Resale,Strata,60.0,21433.0,Condominium,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20,1.33784148223452,103.864199228389,66 POTONG PASIR AVENUE 1 THE TRE VER SINGAPORE 358394,60.0,2,2,1,9,21,2
BARTLEY RIDGE,2168000.0,1033.34,2098.0,2025-08-01,Resale,Strata,96.0,22583.0,Condominium,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15,1.3410912750043,103.88145756434,46 MOUNT VERNON ROAD BARTLEY RIDGE SINGAPORE 368063,60.0,1,0,0,8,13,14
MYRA,1150000.0,473.62,2428.0,2025-08-01,Resale,Strata,44.0,26136.0,Apartment,Freehold,13,Rest of Central Region,06 to 10,1.33056250388713,103.86788498045,9 MEYAPPA CHETTIAR ROAD MYRA SINGAPORE 358456,60.0,1,0,1,11,16,7
SANT RITZ,1388000.0,785.77,1766.0,2025-08-01,Resale,Strata,73.0,19014.0,Condominium,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05,1.32964410279631,103.869233112933,1 PHENG GECK AVENUE SANT RITZ SINGAPORE 348196,60.0,2,1,1,11,14,7
THE TRE VER,1388000.0,753.48,1842.0,2025-08-01,Resale,Strata,70.0,19829.0,Condominium,99 yrs lease commencing from 2018,13,Rest of Central Region,01 to 05,1.33784148223452,103.864199228389,66 POTONG PASIR AVENUE 1 THE TRE VER SINGAPORE 358394,60.0,2,2,1,9,21,2
NIN RESIDENCE,830000.0,473.62,1752.0,2025-08-01,Resale,Strata,44.0,18864.0,Apartment,99 yrs lease commencing from 2010,13,Rest of Central Region,11 to 15,1.33299652357223,103.869983175672,85 PHENG GECK AVENUE NIN RESIDENCE SINGAPORE 348271,60.0,2,1,1,10,17,9
8@WOODLEIGH,2180000.0,1162.51,1875.0,2025-08-01,Resale,Strata,108.0,20185.0,Condominium,99 yrs lease commencing from 2008,13,Rest of Central Region,11 to 15,1.33640825456721,103.869750474839,8 WOODLEIGH CLOSE 8@WOODLEIGH SINGAPORE 357903,60.0,2,1,1,9,17,6
BARTLEY RIDGE,1460000.0,721.19,2024.0,2025-08-01,Resale,Strata,67.0,21791.0,Condominium,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15,1.3410912750043,103.88145756434,46 MOUNT VERNON ROAD BARTLEY RIDGE SINGAPORE 368063,60.0,1,0,0,8,13,14
18 WOODSVILLE,895000.0,495.14,1808.0,2025-08-01,Resale,Strata,46.0,19457.0,Apartment,Freehold,13,Rest of Central Region,06 to 10,1.32958044212107,103.868188327271,18 WOODSVILLE CLOSE 18 WOODSVILLE SINGAPORE 357799,60.0,2,1,1,11,14,7
BARTLEY RIDGE,880000.0,462.85,1901.0,2025-08-01,Resale,Strata,43.0,20465.0,Condominium,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15,1.3410912750043,103.88145756434,46 MOUNT VERNON ROAD BARTLEY RIDGE SINGAPORE 368063,60.0,1,0,0,8,13,14
8@WOODLEIGH,1810000.0,958.0,1889.0,2025-07-01,Resale,Strata,89.0,20337.0,Condominium,99 yrs lease commencing from 2008,13,Rest of Central Region,01 to 05,1.33640825456721,103.869750474839,8 WOODLEIGH CLOSE 8@WOODLEIGH SINGAPORE 357903,59.0,2,1,1,9,17,6
PLATINUM EDGE,1793000.0,1054.87,1700.0,2025-07-01,Resale,Strata,98.0,18296.0,Apartment,Freehold,13,Rest of Central Region,01 to 05,1.33049374673132,103.866847859959,18 LEICESTER ROAD PLATINUM EDGE SINGAPORE 358847,59.0,1,0,1,11,13,7
8@WOODLEIGH,1560000.0,839.59,1858.0,2025-07-01,Resale,Strata,78.0,20000.0,Condominium,99 yrs lease commencing from 2008,13,Rest of Central Region,11 to 15,1.33640825456721,103.869750474839,8 WOODLEIGH CLOSE 8@WOODLEIGH SINGAPORE 357903,59.0,2,1,1,9,17,6
THE TRE VER,1425000.0,699.66,2037.0,2025-07-01,Resale,Strata,65.0,21923.0,Condominium,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20,1.33784148223452,103.864199228389,66 POTONG PASIR AVENUE 1 THE TRE VER SINGAPORE 358394,59.0,2,2,1,9,21,2
THE WOODLEIGH RESIDENCES,1508000.0,667.37,2260.0,2025-07-01,Sub Sale,Strata,62.0,24323.0,Apartment,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05,1.3391406303957,103.871225060767,25 BIDADARI PARK DRIVE THE WOODLEIGH RESIDENCES SINGAPORE 367797,59.0,2,1,1,10,17,7
SKY GREEN,1488888.0,796.54,1869.0,2025-07-01,Resale,Strata,74.0,20120.0,Condominium,Freehold,13,Rest of Central Region,01 to 05,1.33251846843863,103.886228845225,570 MACPHERSON ROAD SKY GREEN SINGAPORE 368237,59.0,4,3,0,6,12,5
SANT RITZ,1780000.0,882.65,2017.0,2025-07-01,Resale,Strata,82.0,21707.0,Condominium,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10,1.32964410279631,103.869233112933,1 PHENG GECK AVENUE SANT RITZ SINGAPORE 348196,59.0,2,1,1,11,14,7
THE POIZ RESIDENCES,2606000.0,1184.04,2201.0,2025-07-01,Resale,Strata,110.0,23691.0,Apartment,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15,1.33121322654223,103.86835187149,8 MEYAPPA CHETTIAR ROAD THE POIZ RESIDENCES SINGAPORE 358455,59.0,2,0,1,10,17,7
THE TRE VER,1420000.0,699.66,2030.0,2025-07-01,Resale,Strata,65.0,21846.0,Condominium,99 yrs lease commencing from 2018,13,Rest of Central Region,06 to 10,1.33784148223452,103.864199228389,66 POTONG PASIR AVENUE 1 THE TRE VER SINGAPORE 358394,59.0,2,2,1,9,21,2
ONE LEICESTER,2428888.0,1280.92,1896.0,2025-07-01,Resale,Strata,119.0,20411.0,Condominium,Freehold,13,Rest of Central Region,01 to 05,1.32943069562467,103.867357251861,1 LEICESTER ROAD ONE LEICESTER SINGAPORE 358828,59.0,1,1,1,11,13,7
THE POIZ RESIDENCES,2600000.0,1184.04,2196.0,2025-07-01,Resale,Strata,110.0,23636.0,Apartment,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10,1.33121322654223,103.86835187149,8 MEYAPPA CHETTIAR ROAD THE POIZ RESIDENCES SINGAPORE 358455,59.0,2,0,1,10,17,7
THE WOODLEIGH RESIDENCES,2143888.0,850.36,2521.0,2025-07-01,Sub Sale,Strata,79.0,27138.0,Apartment,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15,1.3391406303957,103.871225060767,25 BIDADARI PARK DRIVE THE WOODLEIGH RESIDENCES SINGAPORE 367797,59.0,2,1,1,10,17,7
BLOSSOMS @ WOODLEIGH,2650000.0,1194.8,2218.0,2025-07-01,Resale,Strata,111.0,23874.0,Condominium,Freehold,13,Rest of Central Region,01 to 05,1.33635020452029,103.869069780066,12 WOODLEIGH CLOSE BLOSSOMS @ WOODLEIGH SINGAPORE 357907,59.0,2,1,1,8,18,7
THE POIZ RESIDENCES,828000.0,419.8,1972.0,2025-07-01,Resale,Strata,39.0,21231.0,Apartment,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10,1.33121322654223,103.86835187149,8 MEYAPPA CHETTIAR ROAD THE POIZ RESIDENCES SINGAPORE 358455,59.0,2,0,1,10,17,7
THE TRE VER,1425000.0,699.66,2037.0,2025-07-01,Resale,Strata,65.0,21923.0,Condominium,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15,1.33784148223452,103.864199228389,66 POTONG PASIR AVENUE 1 THE TRE VER SINGAPORE 358394,59.0,2,2,1,9,21,2
THE WOODLEIGH RESIDENCES,1690000.0,699.66,2415.0,2025-07-01,Sub Sale,Strata,65.0,26000.0,Apartment,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15,1.3391406303957,103.871225060767,25 BIDADARI PARK DRIVE THE WOODLEIGH RESIDENCES SINGAPORE 367797,59.0,2,1,1,10,17,7
THE WOODLEIGH RESIDENCES,1650000.0,667.37,2472.0,2025-07-01,Sub Sale,Strata,62.0,26613.0,Apartment,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10,1.3391406303957,103.871225060767,25 BIDADARI PARK DRIVE THE WOODLEIGH RESIDENCES SINGAPORE 367797,59.0,2,1,1,10,17,7
PARK COLONIAL,1645000.0,667.37,2465.0,2025-07-01,Resale,Strata,62.0,26532.0,Condominium,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10,1.33848269211186,103.86884654561,2 WOODLEIGH LANE PARK COLONIAL SINGAPORE 357685,59.0,2,1,1,8,18,5
THE SCENIC @ BRADDELL,2125000.0,1550.02,1371.0,2025-07-01,Resale,Strata,144.0,14757.0,Apartment,Freehold,13,Outside Central Region,01 to 05,1.34345361531638,103.868857707623,52 BRADDELL ROAD THE SCENIC @ BRADDELL SINGAPORE 359944,59.0,3,1,1,9,24,6
SKY GREEN,1550000.0,1033.34,1500.0,2025-07-01,Resale,Strata,96.0,16146.0,Condominium,Freehold,13,Rest of Central Region,06 to 10,1.33251846843863,103.886228845225,570 MACPHERSON ROAD SKY GREEN SINGAPORE 368237,59.0,4,3,0,6,12,5
THE TRE VER,908000.0,495.14,1834.0,2025-07-01,Resale,Strata,46.0,19739.0,Condominium,99 yrs lease commencing from 2018,13,Rest of Central Region,06 to 10,1.33784148223452,103.864199228389,66 POTONG PASIR AVENUE 1 THE TRE VER SINGAPORE 358394,59.0,2,2,1,9,21,2
BARTLEY RIDGE,870000.0,462.85,1880.0,2025-07-01,Resale,Strata,43.0,20233.0,Condominium,99 yrs lease commencing from 2012,13,Rest of Central Region,16 to 20,1.3410912750043,103.88145756434,46 MOUNT VERNON ROAD BARTLEY RIDGE SINGAPORE 368063,59.0,1,0,0,8,13,14
THE TRE VER,1150000.0,645.84,1781.0,2025-07-01,Resale,Strata,60.0,19167.0,Condominium,99 yrs lease commencing from 2018,13,Rest of Central Region,01 to 05,1.33784148223452,103.864199228389,66 POTONG PASIR AVENUE 1 THE TRE VER SINGAPORE 358394,59.0,2,2,1,9,21,2
THE ACACIAS,1524800.0,1001.05,1523.0,2025-07-01,Resale,Strata,93.0,16396.0,Apartment,Freehold,13,Outside Central Region,01 to 05,1.34454437704007,103.868923396673,21 SOMMERVILLE ROAD THE ACACIAS SINGAPORE 358246,59.0,4,1,1,9,24,5
SENNETT RESIDENCE,1670000.0,850.36,1964.0,2025-07-01,Resale,Strata,79.0,21139.0,Condominium,99 yrs lease commencing from 2011,13,Rest of Central Region,11 to 15,1.33058136956768,103.869367354703,31 PHENG GECK AVENUE SENNETT RESIDENCE SINGAPORE 348226,59.0,2,0,1,10,16,8
BARTLEY RIDGE,1338888.0,721.19,1857.0,2025-07-01,Resale,Strata,67.0,19983.0,Condominium,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05,1.3410912750043,103.88145756434,46 MOUNT VERNON ROAD BARTLEY RIDGE SINGAPORE 368063,59.0,1,0,0,8,13,14
BARTLEY RIDGE,2600000.0,1302.44,1996.0,2025-07-01,Resale,Strata,121.0,21488.0,Condominium,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05,1.3410912750043,103.88145756434,46 MOUNT VERNON ROAD BARTLEY RIDGE SINGAPORE 368063,59.0,1,0,0,8,13,14
THE ACACIAS,2050000.0,1377.79,1488.0,2025-07-01,Resale,Strata,128.0,16016.0,Apartment,Freehold,13,Outside Central Region,01 to 05,1.34454437704007,103.868923396673,21 SOMMERVILLE ROAD THE ACACIAS SINGAPORE 358246,59.0,4,1,1,9,24,5
THE ADDITION,1905000.0,947.23,2011.0,2025-07-01,Resale,Strata,88.0,21648.0,Apartment,Freehold,13,Rest of Central Region,01 to 05,1.33075680697436,103.867230643479,21 MEYAPPA CHETTIAR ROAD THE ADDITION SINGAPORE 358461,59.0,1,0,1,11,15,7
THE WOODLEIGH RESIDENCES,2970000.0,1119.46,2653.0,2025-07-01,Sub Sale,Strata,104.0,28558.0,Apartment,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10,1.3391406303957,103.871225060767,25 BIDADARI PARK DRIVE THE WOODLEIGH RESIDENCES SINGAPORE 367797,59.0,2,1,1,10,17,7
BARTLEY RIDGE,1950000.0,979.52,1991.0,2025-07-01,Resale,Strata,91.0,21429.0,Condominium,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05,1.3410912750043,103.88145756434,46 MOUNT VERNON ROAD BARTLEY RIDGE SINGAPORE 368063,59.0,1,0,0,8,13,14
BARTLEY RIDGE,840000.0,462.85,1815.0,2025-07-01,Resale,Strata,43.0,19535.0,Condominium,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10,1.3410912750043,103.88145756434,46 MOUNT VERNON ROAD BARTLEY RIDGE SINGAPORE 368063,59.0,1,0,0,8,13,14
PARC MONDRIAN,1750000.0,904.18,1935.0,2025-07-01,Resale,Strata,84.0,20833.0,Apartment,Freehold,13,Rest of Central Region,11 to 15,1.33613159487996,103.867988203923,21 WOODLEIGH CLOSE PARC MONDRIAN SINGAPORE 357916,59.0,2,1,1,9,19,6
THE VENUE RESIDENCES,1518888.0,850.36,1786.0,2025-06-01,Resale,Strata,79.0,19226.0,Apartment,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05,1.32884033960602,103.869044557978,6 TAI THONG CRESCENT THE VENUE RESIDENCES SINGAPORE 347840,58.0,2,1,1,11,15,7
THE WOODLEIGH RESIDENCES,2075000.0,850.36,2440.0,2025-06-01,Sub Sale,Strata,79.0,26266.0,Apartment,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05,1.3391406303957,103.871225060767,25 BIDADARI PARK DRIVE THE WOODLEIGH RESIDENCES SINGAPORE 367797,58.0,2,1,1,10,17,7
WAN THO LODGE,1750000.0,1194.8,1465.0,2025-06-01,Resale,Strata,111.0,15766.0,Apartment,Freehold,13,Rest of Central Region,01 to 05,1.33321343691728,103.871203224731,25J WAN THO AVENUE WAN THO LODGE SINGAPORE 347554,58.0,2,1,1,9,17,7
THE WOODLEIGH RESIDENCES,1250000.0,592.02,2111.0,2025-06-01,Sub Sale,Strata,55.0,22727.0,Apartment,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05,1.3391406303957,103.871225060767,25 BIDADARI PARK DRIVE THE WOODLEIGH RESIDENCES SINGAPORE 367797,58.0,2,1,1,10,17,7
CASA MEYA,1500000.0,807.3,1858.0,2025-06-01,Resale,Strata,75.0,20000.0,Apartment,Freehold,13,Rest of Central Region,06 to 10,1.3308900874542,103.86689665078,25 MEYAPPA CHETTIAR ROAD CASA MEYA SINGAPORE 358464,58.0,1,0,1,11,15,7
THE WOODLEIGH RESIDENCES,1695000.0,721.19,2350.0,2025-06-01,Sub Sale,Strata,67.0,25299.0,Apartment,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05,1.3391406303957,103.871225060767,25 BIDADARI PARK DRIVE THE WOODLEIGH RESIDENCES SINGAPORE 367797,58.0,2,1,1,10,17,7
THE WOODLEIGH RESIDENCES,1865000.0,742.72,2511.0,2025-06-01,Sub Sale,Strata,69.0,27029.0,Apartment,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10,1.3391406303957,103.871225060767,25 BIDADARI PARK DRIVE THE WOODLEIGH RESIDENCES SINGAPORE 367797,58.0,2,1,1,10,17,7
BARTLEY RIDGE,1840000.0,968.76,1899.0,2025-06-01,Resale,Strata,90.0,20444.0,Condominium,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05,1.3410912750043,103.88145756434,46 MOUNT VERNON ROAD BARTLEY RIDGE SINGAPORE 368063,58.0,1,0,0,8,13,14
INTERO,1900000.0,1011.82,1878.0,2025-06-01,Resale,Strata,94.0,20213.0,Apartment,Freehold,13,Rest of Central Region,11 to 15,1.33024915863509,103.86735251711,8 LEICESTER ROAD INTERO SINGAPORE 358841,58.0,1,0,1,11,13,7
18 WOODSVILLE,875000.0,495.14,1767.0,2025-06-01,Resale,Strata,46.0,19022.0,Apartment,Freehold,13,Rest of Central Region,01 to 05,1.32958044212107,103.868188327271,18 WOODSVILLE CLOSE 18 WOODSVILLE SINGAPORE 357799,58.0,2,1,1,11,14,7
BARTLEY RIDGE,890000.0,559.73,1590.0,2025-06-01,Resale,Strata,52.0,17115.0,Condominium,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05,1.3410912750043,103.88145756434,46 MOUNT VERNON ROAD BARTLEY RIDGE SINGAPORE 368063,58.0,1,0,0,8,13,14
THE TRE VER,2300000.0,1097.93,2095.0,2025-06-01,Resale,Strata,102.0,22549.0,Condominium,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15,1.33784148223452,103.864199228389,66 POTONG PASIR AVENUE 1 THE TRE VER SINGAPORE 358394,58.0,2,2,1,9,21,2
WOODSVILLE 28,2150000.0,1194.8,1799.0,2025-06-01,Resale,Strata,111.0,19369.0,Apartment,99 yrs lease commencing from 2007,13,Rest of Central Region,06 to 10,1.33003597946809,103.86835213611,28 WOODSVILLE CLOSE WOODSVILLE 28 SINGAPORE 357776,58.0,1,1,1,11,14,7
THE TRE VER,1460000.0,699.66,2087.0,2025-06-01,Resale,Strata,65.0,22462.0,Condominium,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20,1.33784148223452,103.864199228389,66 POTONG PASIR AVENUE 1 THE TRE VER SINGAPORE 358394,58.0,2,2,1,9,21,2
PARK COLONIAL,2300000.0,979.52,2348.0,2025-06-01,Resale,Strata,91.0,25275.0,Condominium,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05,1.33848269211186,103.86884654561,2 WOODLEIGH LANE PARK COLONIAL SINGAPORE 357685,58.0,2,1,1,8,18,5
8@WOODLEIGH,790000.0,398.27,1984.0,2025-06-01,Resale,Strata,37.0,21351.0,Condominium,99 yrs lease commencing from 2008,13,Rest of Central Region,01 to 05,1.33640825456721,103.869750474839,8 WOODLEIGH CLOSE 8@WOODLEIGH SINGAPORE 357903,58.0,2,1,1,9,17,6
NIN RESIDENCE,2200000.0,1743.77,1262.0,2025-06-01,Resale,Strata,162.0,13580.0,Apartment,99 yrs lease commencing from 2010,13,Rest of Central Region,16 to 20,1.33299652357223,103.869983175672,85 PHENG GECK AVENUE NIN RESIDENCE SINGAPORE 348271,58.0,2,1,1,10,17,9
