Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km,Dist to CBD in Km
-0.2792427571275376,-0.1403472762134689,-0.486352325789865,0.4415635104507033,0.8357596231517037,-0.0701233300368887,0.610889704121712,0.4908837286855647,0.0522448293565352,-0.728368291111806
-0.755060214134991,-0.874557798346413,0.1493679695207972,0.4415635104507033,0.8357596231517037,-0.0701233300368887,0.610889704121712,0.4908837286855647,0.0522448293565352,-0.728368291111806
1.382513664693947,1.2129187003687143,0.1860762280426727,1.5770731333868535,-0.325282676369371,-1.4504185837777066,-0.6408146494441684,-1.2990310159563276,1.5244491260664854,1.5211294528409245
0.1881637852358445,0.2339668793340157,-0.1910177004093211,0.4415635104507033,-0.325282676369371,-1.4504185837777066,-0.0149624726612282,-1.2990310159563276,1.5244491260664854,1.468350621858622
0.2235424953472775,0.2915444131758679,-0.2227202873145772,-0.693946112485447,1.9968019226727785,2.000319550574338,-0.6408146494441684,1.982479349220475,-0.6838573189984397,-0.0336030367830168
1.3476684468827953,0.9825684412843424,0.4630567241622789,0.4415635104507033,0.8357596231517037,-0.0701233300368887,0.610889704121712,-0.1057545195283994,0.0522448293565352,-0.8801585621166353
4.737867828060901,7.08664300114923,-0.9285199852579108,-1.8294557354215977,-1.4863249758904458,-1.4504185837777066,-2.5183711797929886,-1.59735014006331,-0.6838573189984397,2.0207032667736047
-0.6860378454472735,-0.9609441609676728,0.9402640849466604,-1.8294557354215977,0.8357596231517037,1.3101719237039289,0.610889704121712,0.4908837286855647,0.7883469777115103,-0.4620754619106611
-0.9905658241689832,-1.0041306549921425,-0.4129358087461139,0.4415635104507033,-0.325282676369371,0.6200242968335201,0.610889704121712,0.4908837286855647,1.5244491260664854,-0.5689444934911324
-0.3224988895827607,-0.3850885751152239,-0.0258305370608813,0.4415635104507033,0.8357596231517037,-0.0701233300368887,0.610889704121712,0.4908837286855647,0.0522448293565352,-0.8164623378368496
-0.4066080360234722,-0.3418887065184334,-0.371221878607619,-1.8294557354215977,0.8357596231517037,1.3101719237039289,0.610889704121712,0.1925646045785826,0.7883469777115103,-0.5149141253810054
0.048782913991237,-0.2123292244450249,0.4880850822453758,0.4415635104507033,-0.325282676369371,-0.0701233300368887,0.610889704121712,0.1925646045785826,0.0522448293565352,-0.6860189385797638
-0.1489408674615875,0.7090450627478216,-1.385704659575815,-1.8294557354215977,-1.4863249758904458,-1.4504185837777066,-2.5183711797929886,-1.59735014006331,-0.6838573189984397,2.191589972604618
0.4807434589260337,-0.1835337702379383,1.4708652763083157,0.4415635104507033,0.8357596231517037,-0.0701233300368887,0.610889704121712,0.4908837286855647,0.7883469777115103,-0.6983513210605722
-0.5447873480332124,-0.4714615631641627,-0.4479755100624497,0.4415635104507033,-0.325282676369371,-1.4504185837777066,-0.0149624726612282,-1.2990310159563276,1.5244491260664854,1.3527657921376826
1.0532864343403052,1.0401593496985158,-0.0208248654442619,0.4415635104507033,-0.325282676369371,-0.0701233300368887,0.610889704121712,-0.4040736436353815,-0.6838573189984397,-0.8673787699159309
0.6687874791827672,0.2051714251269288,0.8001052796813176,0.4415635104507033,0.8357596231517037,-0.0701233300368887,0.610889704121712,-0.1057545195283994,0.0522448293565352,-0.8801585621166353
0.3732039074054097,0.2771533733584851,0.0826256812992054,-1.8294557354215977,-0.325282676369371,1.3101719237039289,0.610889704121712,0.7892028527925468,0.7883469777115103,-0.4540685310928746
-1.0386281935636754,-1.0905036430410815,-0.2527543170142936,0.4415635104507033,-0.325282676369371,-1.4504185837777066,-0.0149624726612282,-1.2990310159563276,1.5244491260664854,1.423103790861597
0.0853884160814695,-0.2843111726765813,0.7917624936536186,0.4415635104507033,0.8357596231517037,-0.0701233300368887,0.610889704121712,0.4908837286855647,0.7883469777115103,-0.6983513210605722
0.13713356453103,-0.3274976667010505,1.0720801041843044,0.4415635104507033,0.8357596231517037,-0.0701233300368887,0.610889704121712,0.4908837286855647,0.7883469777115103,-0.6983513210605722
-0.755060214134991,-0.6874074078588313,-0.5464203851892976,-1.8294557354215977,1.9968019226727785,1.3101719237039289,-0.6408146494441684,0.7892028527925468,0.7883469777115103,-0.229585178429238
0.0079299000057485,-0.1979248100553211,0.3462577197744931,0.4415635104507033,0.8357596231517037,0.6200242968335201,0.610889704121712,0.4908837286855647,0.7883469777115103,-0.6306411223600971
1.2395281157447378,1.8751472742701023,-0.6648879467826231,-1.8294557354215977,-0.325282676369371,-1.4504185837777066,-1.2666668262271086,-1.59735014006331,-0.6838573189984397,1.94412466714344
