Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km,Dist to CBD in Km
0.6857093304260861,1.1268493964245578,-0.6812942161688772,-0.7398479272775605,0.3171603740235897,-1.1031101048440572,1.267111111291611,0.5181624940352235,-0.6905701083632775,0.1378613991130573
-0.3098438235379873,-0.4910870528841614,0.3765373696909636,-0.4189626860590409,-0.6977528228518973,-1.1031101048440572,-0.7995018723565017,-0.4953542209884554,-0.370707823735238,-0.5608917835699031
1.2087965808139889,1.510780337755158,-0.4207666918382158,-0.7398479272775605,-0.1902962244141538,0.9277758433584856,-1.1439373696311872,-0.4953542209884554,-1.0104323929913168,0.7458175259919049
1.0963046990101388,0.605829377768148,0.7987716332613459,2.148119243689116,1.8395301693368205,1.6047378260926666,0.5782401167422401,-0.8331931259963484,1.5484658840329983,-1.186041109628536
0.2638647736616482,0.167047519603787,0.1249935530958422,-0.4189626860590409,0.8246169724613333,-0.4261481221098763,0.5782401167422401,0.5181624940352235,0.2690167455208407,-0.6087894374279113
-0.3660897644399123,-0.5459379697179227,0.3810292235587336,-0.7398479272775605,-0.6977528228518973,0.9277758433584856,-0.7995018723565017,-0.8331931259963484,-1.0104323929913168,0.7277922788734611
0.6733352234276625,0.9897348425930194,-0.5218334038630413,1.185463520033557,-0.1902962244141538,1.6047378260926666,0.5782401167422401,-0.4953542209884554,1.5484658840329983,-1.156519895100667
-0.4673324580633774,-0.2991215822188617,-0.5285711846646964,-0.7398479272775605,-0.1902962244141538,-1.1031101048440572,1.267111111291611,-0.1575153159805624,-0.6905701083632775,-0.0016410277658709
0.1941198069432611,0.0847838826060096,0.1519446763024623,-0.4189626860590409,-0.6977528228518973,-1.1031101048440572,-0.7995018723565017,-0.4953542209884554,-0.370707823735238,-0.5608917835699031
1.1512007373304176,0.3041620734353255,1.5713704985177903,-0.0980774448405213,0.3171603740235897,0.2508138606243047,0.9226756140169254,-0.1575153159805624,-0.0508455391071986,-0.7228999747248346
-0.4901683100695589,-0.9846943513765548,1.6724372105426155,-0.0980774448405213,0.3171603740235897,0.2508138606243047,0.9226756140169254,-0.1575153159805624,-0.0508455391071986,-0.7228999747248346
-1.0657892692598598,-1.0943961850440775,-0.106336921094314,-0.7398479272775605,-0.1902962244141538,0.9277758433584856,-0.7995018723565017,-0.4953542209884554,-1.0104323929913168,0.6568824062992034
0.4438517845478083,0.550978460934387,-0.2433384640612998,-0.4189626860590409,0.8246169724613333,-0.4261481221098763,0.5782401167422401,0.5181624940352235,0.5888790301488802,-0.6458045329404019
1.1023792606275469,0.3041620734353255,1.4770415672946198,-0.0980774448405213,0.3171603740235897,0.2508138606243047,0.9226756140169254,-0.1575153159805624,-0.0508455391071986,-0.7228999747248346
0.533395322463673,-0.3265597788886065,2.076704058641918,-0.0980774448405213,0.3171603740235897,0.2508138606243047,0.9226756140169254,-0.1575153159805624,-0.0508455391071986,-0.7228999747248346
-0.209852039640181,-0.0248924745557843,-0.4926363537225362,-0.4189626860590409,-0.1902962244141538,-1.1031101048440572,-1.1439373696311872,-0.4953542209884554,-1.0104323929913168,1.0186456144376392
-0.5348275871456875,-0.655639803385445,0.2215684112528977,-0.4189626860590409,-0.1902962244141538,-1.1031101048440572,-1.1439373696311872,-0.4953542209884554,-1.0104323929913168,1.0186456144376392
-0.5145790484209944,-0.9846943513765548,1.5803542062533302,-0.0980774448405213,0.3171603740235897,0.2508138606243047,0.9226756140169254,-0.1575153159805624,-0.0508455391071986,-0.7228999747248346
-0.3683396020759893,-0.573350689881939,0.459636666244709,-0.4189626860590409,-0.6977528228518973,-1.1031101048440572,-0.7995018723565017,-0.4953542209884554,-0.370707823735238,-0.5608917835699031
0.1626220800381831,-0.0248924745557843,0.3293729040793783,-0.7398479272775605,-0.6977528228518973,0.9277758433584856,-0.7995018723565017,-0.8331931259963484,-1.0104323929913168,0.7277922788734611
1.7937543661940094,0.7703566517637028,1.6365023796004556,-0.4189626860590409,-2.220122618165128,0.2508138606243047,-1.488372866905873,2.8830348290904744,1.5484658840329983,2.266951624049156
1.4337803444216892,1.6753076117507126,-0.3241918336811603,-0.7398479272775605,-0.1902962244141538,-1.1031101048440572,1.267111111291611,0.1803235890273305,-0.6905701083632775,0.0420075841519724
-0.2592224767262547,-0.6007888865516839,0.8661494412778963,-0.4189626860590409,-0.1902962244141538,-1.1031101048440572,-1.1439373696311872,-0.4953542209884554,-1.0104323929913168,1.0186456144376392
